Date,Average temperature [K]
2012-01-01_00,272.89624
2012-01-01_06,277.66602
2012-01-01_12,273.62634
2012-01-01_18,272.1889
2012-01-02_00,273.52777
2012-01-02_06,275.5055
2012-01-02_12,274.14307
2012-01-02_18,273.54376
2012-01-03_00,274.31226
2012-01-03_06,274.85986
2012-01-03_12,273.65833
2012-01-03_18,272.13174
2012-01-04_00,273.1224
2012-01-04_06,272.83075
2012-01-04_12,272.64734
2012-01-04_18,272.62915
2012-01-05_00,271.92917
2012-01-05_06,272.953
2012-01-05_12,272.88617
2012-01-05_18,272.0545
2012-01-06_00,273.8308
2012-01-06_06,274.26617
2012-01-06_12,273.24457
2012-01-06_18,272.40417
2012-01-07_00,272.96017
2012-01-07_06,273.80005
2012-01-07_12,272.7475
2012-01-07_18,271.9745
2012-01-08_00,273.195
2012-01-08_06,274.46713
2012-01-08_12,272.5382
2012-01-08_18,272.2279
2012-01-09_00,271.74908
2012-01-09_06,276.2597
2012-01-09_12,273.76752
2012-01-09_18,273.61325
2012-01-10_00,273.8001
2012-01-10_06,275.35522
2012-01-10_12,273.33215
2012-01-10_18,272.59967
2012-01-11_00,272.83875
2012-01-11_06,271.67047
2012-01-11_12,270.7812
2012-01-11_18,270.30566
2012-01-12_00,271.09656
2012-01-12_06,272.8522
2012-01-12_12,271.34937
2012-01-12_18,270.75836
2012-01-13_00,272.8725
2012-01-13_06,274.31836
2012-01-13_12,272.5625
2012-01-13_18,271.58786
2012-01-14_00,271.30078
2012-01-14_06,272.39722
2012-01-14_12,271.9374
2012-01-14_18,271.05896
2012-01-15_00,271.9532
2012-01-15_06,273.32516
2012-01-15_12,272.69592
2012-01-15_18,272.3886
2012-01-16_00,272.45062
2012-01-16_06,273.5661
2012-01-16_12,272.99866
2012-01-16_18,272.25714
2012-01-17_00,272.45764
2012-01-17_06,274.75244
2012-01-17_12,273.24814
2012-01-17_18,271.83936
2012-01-18_00,273.0832
2012-01-18_06,278.26727
2012-01-18_12,274.44434
2012-01-18_18,274.1584
2012-01-19_00,274.8814
2012-01-19_06,277.52148
2012-01-19_12,275.57123
2012-01-19_18,274.06372
2012-01-20_00,274.799
2012-01-20_06,276.3519
2012-01-20_12,274.80157
2012-01-20_18,274.34515
2012-01-21_00,275.0121
2012-01-21_06,276.51508
2012-01-21_12,273.37723
2012-01-21_18,273.53552
2012-01-22_00,275.09576
2012-01-22_06,276.79327
2012-01-22_12,274.76773
2012-01-22_18,274.68887
2012-01-23_00,274.55444
2012-01-23_06,273.89203
2012-01-23_12,272.5431
2012-01-23_18,271.60364
2012-01-24_00,271.16086
2012-01-24_06,272.38275
2012-01-24_12,270.5141
2012-01-24_18,271.89246
2012-01-25_00,271.34918
2012-01-25_06,272.10248
2012-01-25_12,271.9301
2012-01-25_18,270.2584
2012-01-26_00,270.4402
2012-01-26_06,270.8524
2012-01-26_12,271.1161
2012-01-26_18,271.2208
2012-01-27_00,271.01425
2012-01-27_06,271.39545
2012-01-27_12,271.4903
2012-01-27_18,270.6341
2012-01-28_00,270.15176
2012-01-28_06,270.1164
2012-01-28_12,269.95972
2012-01-28_18,269.6754
2012-01-29_00,270.39716
2012-01-29_06,270.75006
2012-01-29_12,270.68588
2012-01-29_18,270.08472
2012-01-30_00,270.5669
2012-01-30_06,271.7837
2012-01-30_12,270.75952
2012-01-30_18,270.26202
2012-01-31_00,270.5009
2012-01-31_06,272.33075
2012-01-31_12,269.87146
2012-01-31_18,268.0971
2012-02-01_00,270.81604
2012-02-01_06,273.32178
2012-02-01_12,272.2445
2012-02-01_18,270.86005
2012-02-02_00,270.237
2012-02-02_06,271.5198
2012-02-02_12,269.9187
2012-02-02_18,269.35364
2012-02-03_00,270.68658
2012-02-03_06,272.6164
2012-02-03_12,271.21924
2012-02-03_18,271.0177
2012-02-04_00,272.24286
2012-02-04_06,273.5564
2012-02-04_12,272.7398
2012-02-04_18,271.88672
2012-02-05_00,272.94757
2012-02-05_06,274.9828
2012-02-05_12,272.65625
2012-02-05_18,270.9048
2012-02-06_00,272.6452
2012-02-06_06,277.83392
2012-02-06_12,274.61505
2012-02-06_18,274.2561
2012-02-07_00,275.57684
2012-02-07_06,277.07083
2012-02-07_12,275.53815
2012-02-07_18,272.014
2012-02-08_00,271.3894
2012-02-08_06,271.03668
2012-02-08_12,271.2206
2012-02-08_18,270.82977
2012-02-09_00,270.83575
2012-02-09_06,271.06195
2012-02-09_12,271.03766
2012-02-09_18,271.45062
2012-02-10_00,271.54544
2012-02-10_06,273.05316
2012-02-10_12,272.34955
2012-02-10_18,271.78357
2012-02-11_00,271.1211
2012-02-11_06,272.10858
2012-02-11_12,270.43246
2012-02-11_18,271.65814
2012-02-12_00,271.59357
2012-02-12_06,271.4962
2012-02-12_12,270.41473
2012-02-12_18,272.22815
2012-02-13_00,272.60135
2012-02-13_06,276.21423
2012-02-13_12,273.54364
2012-02-13_18,273.29852
2012-02-14_00,274.1573
2012-02-14_06,277.52707
2012-02-14_12,274.20978
2012-02-14_18,274.36273
2012-02-15_00,275.56665
2012-02-15_06,273.75644
2012-02-15_12,271.98566
2012-02-15_18,271.75885
2012-02-16_00,271.7443
2012-02-16_06,273.65955
2012-02-16_12,270.51163
2012-02-16_18,270.82654
2012-02-17_00,271.34534
2012-02-17_06,271.76874
2012-02-17_12,269.82312
2012-02-17_18,269.85144
2012-02-18_00,269.56824
2012-02-18_06,271.36487
2012-02-18_12,269.781
2012-02-18_18,269.5763
2012-02-19_00,270.25864
2012-02-19_06,272.83142
2012-02-19_12,270.48517
2012-02-19_18,270.6585
2012-02-20_00,272.85208
2012-02-20_06,275.4696
2012-02-20_12,272.87958
2012-02-20_18,272.5157
2012-02-21_00,274.2638
2012-02-21_06,275.53937
2012-02-21_12,273.85266
2012-02-21_18,272.9951
2012-02-22_00,273.43542
2012-02-22_06,276.67883
2012-02-22_12,274.74915
2012-02-22_18,274.26837
2012-02-23_00,274.67584
2012-02-23_06,278.57837
2012-02-23_12,277.72375
2012-02-23_18,276.57452
2012-02-24_00,276.87012
2012-02-24_06,276.58795
2012-02-24_12,274.50488
2012-02-24_18,273.3689
2012-02-25_00,272.78015
2012-02-25_06,274.65555
2012-02-25_12,274.0893
2012-02-25_18,272.93787
2012-02-26_00,272.72787
2012-02-26_06,272.4879
2012-02-26_12,272.19003
2012-02-26_18,271.8642
2012-02-27_00,271.7904
2012-02-27_06,271.23523
2012-02-27_12,270.39603
2012-02-27_18,269.89618
2012-02-28_00,270.8883
2012-02-28_06,274.32788
2012-02-28_12,271.49725
2012-02-28_18,271.2345
2012-02-29_00,271.28372
2012-02-29_06,274.69122
2012-02-29_12,272.58112
2012-02-29_18,272.0204
2012-03-01_00,274.92792
2012-03-01_06,279.1637
2012-03-01_12,274.3189
2012-03-01_18,272.87616
2012-03-02_00,274.4325
2012-03-02_06,275.04156
2012-03-02_12,273.61374
2012-03-02_18,274.01544
2012-03-03_00,275.1869
2012-03-03_06,275.4571
2012-03-03_12,274.22388
2012-03-03_18,273.25034
2012-03-04_00,273.64197
2012-03-04_06,277.62616
2012-03-04_12,274.9668
2012-03-04_18,273.34613
2012-03-05_00,274.16968
2012-03-05_06,276.1963
2012-03-05_12,275.38635
2012-03-05_18,275.46735
2012-03-06_00,276.47446
2012-03-06_06,281.09644
2012-03-06_12,279.80975
2012-03-06_18,278.86575
2012-03-07_00,279.2116
2012-03-07_06,278.6508
2012-03-07_12,277.07648
2012-03-07_18,275.68872
2012-03-08_00,276.7426
2012-03-08_06,279.761
2012-03-08_12,276.89282
2012-03-08_18,275.8463
2012-03-09_00,276.74
2012-03-09_06,277.36737
2012-03-09_12,274.35254
2012-03-09_18,273.56842
2012-03-10_00,274.7569
2012-03-10_06,276.84393
2012-03-10_12,275.31323
2012-03-10_18,275.318
2012-03-11_00,275.58542
2012-03-11_06,278.96033
2012-03-11_12,272.89838
2012-03-11_18,273.51398
2012-03-12_00,274.22394
2012-03-12_06,273.7373
2012-03-12_12,274.44672
2012-03-12_18,273.12106
2012-03-13_00,273.4828
2012-03-13_06,273.83072
2012-03-13_12,273.15518
2012-03-13_18,272.79376
2012-03-14_00,274.04944
2012-03-14_06,278.49237
2012-03-14_12,275.62637
2012-03-14_18,274.55914
2012-03-15_00,276.26447
2012-03-15_06,275.21802
2012-03-15_12,274.66455
2012-03-15_18,274.33173
2012-03-16_00,275.93958
2012-03-16_06,279.636
2012-03-16_12,277.27487
2012-03-16_18,275.96606
2012-03-17_00,277.3587
2012-03-17_06,278.44434
2012-03-17_12,278.45697
2012-03-17_18,278.49936
2012-03-18_00,279.39444
2012-03-18_06,278.22394
2012-03-18_12,277.5137
2012-03-18_18,274.47052
2012-03-19_00,273.01074
2012-03-19_06,274.16675
2012-03-19_12,273.34326
2012-03-19_18,273.8447
2012-03-20_00,274.9273
2012-03-20_06,276.40927
2012-03-20_12,273.50854
2012-03-20_18,272.07025
2012-03-21_00,274.51404
2012-03-21_06,276.7481
2012-03-21_12,276.31357
2012-03-21_18,273.8897
2012-03-22_00,278.67792
2012-03-22_06,280.0705
2012-03-22_12,279.33704
2012-03-22_18,277.54413
2012-03-23_00,278.83984
2012-03-23_06,279.6774
2012-03-23_12,277.18213
2012-03-23_18,276.51813
2012-03-24_00,276.32794
2012-03-24_06,277.14355
2012-03-24_12,275.88483
2012-03-24_18,274.81165
2012-03-25_00,276.1386
2012-03-25_06,276.31418
2012-03-25_12,274.4001
2012-03-25_18,273.15494
2012-03-26_00,274.18475
2012-03-26_06,275.14502
2012-03-26_12,274.2928
2012-03-26_18,273.9032
2012-03-27_00,277.27625
2012-03-27_06,280.94135
2012-03-27_12,278.2614
2012-03-27_18,276.49567
2012-03-28_00,279.08575
2012-03-28_06,278.72443
2012-03-28_12,277.4571
2012-03-28_18,276.7107
2012-03-29_00,279.27817
2012-03-29_06,284.67462
2012-03-29_12,280.56137
2012-03-29_18,279.44214
2012-03-30_00,282.62848
2012-03-30_06,289.13538
2012-03-30_12,284.19434
2012-03-30_18,281.4081
2012-03-31_00,281.7426
2012-03-31_06,276.87427
2012-03-31_12,276.41364
2012-03-31_18,275.55145
2012-04-01_00,277.23608
2012-04-01_06,276.88672
2012-04-01_12,275.4986
2012-04-01_18,275.476
2012-04-02_00,277.5031
2012-04-02_06,278.80472
2012-04-02_12,276.94656
2012-04-02_18,277.568
2012-04-03_00,281.51288
2012-04-03_06,282.3364
2012-04-03_12,279.33832
2012-04-03_18,277.11447
2012-04-04_00,275.72357
2012-04-04_06,276.14664
2012-04-04_12,277.8114
2012-04-04_18,275.86456
2012-04-05_00,277.32574
2012-04-05_06,277.73138
2012-04-05_12,276.56262
2012-04-05_18,274.4284
2012-04-06_00,275.3911
2012-04-06_06,275.93018
2012-04-06_12,274.2176
2012-04-06_18,274.35245
2012-04-07_00,274.97223
2012-04-07_06,274.22095
2012-04-07_12,274.11102
2012-04-07_18,274.22485
2012-04-08_00,275.74268
2012-04-08_06,280.5805
2012-04-08_12,278.02063
2012-04-08_18,277.79083
2012-04-09_00,285.466
2012-04-09_06,283.53363
2012-04-09_12,279.73083
2012-04-09_18,277.21796
2012-04-10_00,281.86612
2012-04-10_06,286.7146
2012-04-10_12,282.84406
2012-04-10_18,282.78326
2012-04-11_00,285.86163
2012-04-11_06,282.23077
2012-04-11_12,282.44955
2012-04-11_18,280.5268
2012-04-12_00,281.64215
2012-04-12_06,284.29492
2012-04-12_12,282.7204
2012-04-12_18,281.6245
2012-04-13_00,284.34003
2012-04-13_06,283.13586
2012-04-13_12,280.91022
2012-04-13_18,279.0935
2012-04-14_00,280.61444
2012-04-14_06,283.08115
2012-04-14_12,281.55023
2012-04-14_18,280.04715
2012-04-15_00,281.7964
2012-04-15_06,286.84808
2012-04-15_12,282.0312
2012-04-15_18,280.3006
2012-04-16_00,285.36917
2012-04-16_06,288.7011
2012-04-16_12,285.02304
2012-04-16_18,281.9286
2012-04-17_00,284.1725
2012-04-17_06,284.64142
2012-04-17_12,281.7348
2012-04-17_18,280.3144
2012-04-18_00,282.39893
2012-04-18_06,285.91718
2012-04-18_12,281.87823
2012-04-18_18,280.88757
2012-04-19_00,284.13208
2012-04-19_06,289.0121
2012-04-19_12,284.40723
2012-04-19_18,281.68335
2012-04-20_00,284.0968
2012-04-20_06,288.02814
2012-04-20_12,284.17685
2012-04-20_18,281.92917
2012-04-21_00,284.68933
2012-04-21_06,288.70062
