Date,Average temperature [K]
2019-01-01_00,280.504
2019-01-01_06,282.1152
2019-01-01_12,280.87854
2019-01-01_18,280.23566
2019-01-02_00,280.78586
2019-01-02_06,282.0277
2019-01-02_12,280.96777
2019-01-02_18,280.5896
2019-01-03_00,280.63068
2019-01-03_06,282.87216
2019-01-03_12,280.1426
2019-01-03_18,279.77768
2019-01-04_00,281.43674
2019-01-04_06,285.2207
2019-01-04_12,283.83148
2019-01-04_18,283.06415
2019-01-05_00,282.6236
2019-01-05_06,283.36444
2019-01-05_12,281.48322
2019-01-05_18,280.0426
2019-01-06_00,279.9895
2019-01-06_06,281.06635
2019-01-06_12,279.8885
2019-01-06_18,280.15796
2019-01-07_00,281.12402
2019-01-07_06,284.56085
2019-01-07_12,281.85803
2019-01-07_18,280.80243
2019-01-08_00,281.1858
2019-01-08_06,283.52963
2019-01-08_12,282.1021
2019-01-08_18,279.58487
2019-01-09_00,278.50098
2019-01-09_06,279.26245
2019-01-09_12,278.21793
2019-01-09_18,278.81207
2019-01-10_00,281.41614
2019-01-10_06,282.336
2019-01-10_12,282.2101
2019-01-10_18,281.8731
2019-01-11_00,281.94464
2019-01-11_06,282.85022
2019-01-11_12,281.69574
2019-01-11_18,280.8501
2019-01-12_00,281.5423
2019-01-12_06,283.4422
2019-01-12_12,281.95502
2019-01-12_18,279.88232
2019-01-13_00,280.36163
2019-01-13_06,284.7187
2019-01-13_12,281.02652
2019-01-13_18,279.05444
2019-01-14_00,279.75372
2019-01-14_06,284.19937
2019-01-14_12,282.29773
2019-01-14_18,280.93488
2019-01-15_00,284.2168
2019-01-15_06,282.93268
2019-01-15_12,281.92078
2019-01-15_18,280.1004
2019-01-16_00,279.59338
2019-01-16_06,280.43826
2019-01-16_12,279.9414
2019-01-16_18,279.91602
2019-01-17_00,280.48682
2019-01-17_06,281.29785
2019-01-17_12,282.15115
2019-01-17_18,280.3859
2019-01-18_00,280.1256
2019-01-18_06,282.99017
2019-01-18_12,281.50742
2019-01-18_18,280.3545
2019-01-19_00,281.0327
2019-01-19_06,285.1792
2019-01-19_12,283.89938
2019-01-19_18,283.6232
2019-01-20_00,282.56573
2019-01-20_06,282.8106
2019-01-20_12,281.01834
2019-01-20_18,279.98804
2019-01-21_00,280.86987
2019-01-21_06,281.68292
2019-01-21_12,281.6876
2019-01-21_18,282.2891
2019-01-22_00,281.06708
2019-01-22_06,282.78748
2019-01-22_12,281.35016
2019-01-22_18,282.26465
2019-01-23_00,283.13577
2019-01-23_06,283.89053
2019-01-23_12,282.24734
2019-01-23_18,280.2931
2019-01-24_00,280.4588
2019-01-24_06,280.6696
2019-01-24_12,279.18756
2019-01-24_18,279.4447
2019-01-25_00,280.18555
2019-01-25_06,282.40067
2019-01-25_12,278.63358
2019-01-25_18,276.84558
2019-01-26_00,276.89252
2019-01-26_06,278.4049
2019-01-26_12,278.5068
2019-01-26_18,279.16284
2019-01-27_00,281.16357
2019-01-27_06,282.66614
2019-01-27_12,281.11438
2019-01-27_18,282.5824
2019-01-28_00,281.78177
2019-01-28_06,281.01593
2019-01-28_12,280.4665
2019-01-28_18,279.24503
2019-01-29_00,280.04282
2019-01-29_06,281.5089
2019-01-29_12,279.74658
2019-01-29_18,279.00616
2019-01-30_00,281.2438
2019-01-30_06,284.46472
2019-01-30_12,283.09747
