Date,Average temperature [K]
2015-01-01_00,279.1164
2015-01-01_06,278.9826
2015-01-01_12,280.93048
2015-01-01_18,284.79303
2015-01-02_00,285.64786
2015-01-02_06,284.1137
2015-01-02_12,285.86328
2015-01-02_18,288.7163
2015-01-03_00,286.66425
2015-01-03_06,286.56213
2015-01-03_12,283.06525
2015-01-03_18,280.78644
2015-01-04_00,279.92688
2015-01-04_06,279.67413
2015-01-04_12,280.56418
2015-01-04_18,282.30997
2015-01-05_00,287.43414
2015-01-05_06,288.87628
2015-01-05_12,291.18774
2015-01-05_18,293.47797
2015-01-06_00,292.31592
2015-01-06_06,288.9183
2015-01-06_12,283.75482
2015-01-06_18,282.88977
2015-01-07_00,281.3791
2015-01-07_06,281.95032
2015-01-07_12,286.34573
2015-01-07_18,288.24435
2015-01-08_00,286.32037
2015-01-08_06,290.38675
2015-01-08_12,288.98785
2015-01-08_18,284.0233
2015-01-09_00,279.75916
2015-01-09_06,279.28183
2015-01-09_12,279.6078
2015-01-09_18,282.11615
2015-01-10_00,285.551
2015-01-10_06,288.99097
2015-01-10_12,289.51123
2015-01-10_18,289.10925
2015-01-11_00,284.04388
2015-01-11_06,282.31995
2015-01-11_12,283.36627
2015-01-11_18,283.3529
2015-01-12_00,283.19836
2015-01-12_06,282.0242
2015-01-12_12,283.22864
2015-01-12_18,285.33508
2015-01-13_00,287.60315
2015-01-13_06,287.99127
2015-01-13_12,288.11914
2015-01-13_18,288.55157
2015-01-14_00,282.4212
2015-01-14_06,280.70178
2015-01-14_12,280.37885
2015-01-14_18,280.41324
2015-01-15_00,281.09778
2015-01-15_06,285.30695
2015-01-15_12,290.05988
2015-01-15_18,292.4171
2015-01-16_00,291.1849
2015-01-16_06,287.07526
2015-01-16_12,286.61676
2015-01-16_18,289.78656
2015-01-17_00,290.2779
2015-01-17_06,288.12732
2015-01-17_12,286.64886
2015-01-17_18,282.57568
2015-01-18_00,277.83752
2015-01-18_06,277.92706
2015-01-18_12,277.81366
2015-01-18_18,280.14032
2015-01-19_00,281.1682
2015-01-19_06,282.27325
2015-01-19_12,284.79382
2015-01-19_18,289.51004
2015-01-20_00,288.8797
2015-01-20_06,288.65753
2015-01-20_12,287.40057
2015-01-20_18,289.42352
2015-01-21_00,288.1073
2015-01-21_06,290.2325
2015-01-21_12,288.32135
2015-01-21_18,291.41495
2015-01-22_00,285.65723
2015-01-22_06,283.19092
2015-01-22_12,284.17627
2015-01-22_18,286.4104
2015-01-23_00,287.36688
2015-01-23_06,287.56555
2015-01-23_12,282.55774
2015-01-23_18,281.95837
2015-01-24_00,280.06555
2015-01-24_06,280.5666
2015-01-24_12,281.20526
2015-01-24_18,284.81342
2015-01-25_00,286.78528
2015-01-25_06,288.11807
2015-01-25_12,289.74377
2015-01-25_18,291.39822
2015-01-26_00,288.5868
2015-01-26_06,288.6543
2015-01-26_12,287.7439
2015-01-26_18,285.8524
2015-01-27_00,286.33234
2015-01-27_06,288.0467
2015-01-27_12,290.40265
2015-01-27_18,290.96558
2015-01-28_00,291.28217
2015-01-28_06,289.95755
2015-01-28_12,290.21207
2015-01-28_18,289.7229
2015-01-29_00,290.9781
2015-01-29_06,291.7074
2015-01-29_12,290.26196
2015-01-29_18,288.7387
2015-01-30_00,289.99673
2015-01-30_06,291.11572
2015-01-30_12,290.05304
2015-01-30_18,285.8559
2015-01-31_00,285.32593
2015-01-31_06,286.56238
2015-01-31_12,288.46674
2015-01-31_18,289.3833
2015-02-01_00,288.47784
2015-02-01_06,286.90045
2015-02-01_12,285.79828
2015-02-01_18,285.06506
2015-02-02_00,282.0941
2015-02-02_06,281.62912
2015-02-02_12,281.48703
2015-02-02_18,282.36267
2015-02-03_00,283.18112
2015-02-03_06,287.4888
2015-02-03_12,288.30154
2015-02-03_18,290.1983
2015-02-04_00,282.00534
2015-02-04_06,279.5019
2015-02-04_12,279.98718
2015-02-04_18,277.23553
2015-02-05_00,277.32355
2015-02-05_06,278.23218
2015-02-05_12,279.846
2015-02-05_18,283.58752
2015-02-06_00,284.89594
2015-02-06_06,285.47784
2015-02-06_12,287.71362
2015-02-06_18,290.24603
2015-02-07_00,281.4866
2015-02-07_06,281.32816
2015-02-07_12,279.67285
2015-02-07_18,280.5796
2015-02-08_00,284.0752
2015-02-08_06,284.0711
2015-02-08_12,285.81256
2015-02-08_18,285.82898
2015-02-09_00,285.94934
2015-02-09_06,287.3529
2015-02-09_12,287.17963
2015-02-09_18,284.26862
2015-02-10_00,281.5443
2015-02-10_06,281.9837
2015-02-10_12,284.0052
2015-02-10_18,287.66907
2015-02-11_00,288.02393
2015-02-11_06,289.44894
2015-02-11_12,290.76837
2015-02-11_18,288.43396
2015-02-12_00,290.00342
2015-02-12_06,290.66168
2015-02-12_12,290.36462
2015-02-12_18,289.8883
2015-02-13_00,283.24997
2015-02-13_06,282.31735
2015-02-13_12,285.0145
2015-02-13_18,287.52502
