Date,Average temperature [K]
2018-01-01_00,294.09274
2018-01-01_06,292.82074
2018-01-01_12,292.95972
2018-01-01_18,291.4618
2018-01-02_00,294.23047
2018-01-02_06,293.35413
2018-01-02_12,292.39197
2018-01-02_18,292.07153
2018-01-03_00,292.77493
2018-01-03_06,293.26105
2018-01-03_12,293.87265
2018-01-03_18,294.04437
2018-01-04_00,293.6303
2018-01-04_06,293.08942
2018-01-04_12,293.1641
2018-01-04_18,293.85278
2018-01-05_00,295.16254
2018-01-05_06,294.82202
2018-01-05_12,293.35693
2018-01-05_18,293.96893
2018-01-06_00,293.79077
2018-01-06_06,292.36877
2018-01-06_12,291.87036
2018-01-06_18,291.56183
2018-01-07_00,291.9417
2018-01-07_06,292.91162
2018-01-07_12,292.20514
2018-01-07_18,292.7577
2018-01-08_00,293.60474
2018-01-08_06,293.73914
2018-01-08_12,291.87134
2018-01-08_18,292.2682
2018-01-09_00,294.12537
2018-01-09_06,293.45163
2018-01-09_12,292.74774
2018-01-09_18,293.1902
2018-01-10_00,295.18915
2018-01-10_06,295.73132
2018-01-10_12,292.65918
2018-01-10_18,293.17374
2018-01-11_00,295.5531
2018-01-11_06,294.71036
2018-01-11_12,293.15033
2018-01-11_18,292.62756
2018-01-12_00,294.15192
2018-01-12_06,295.88034
2018-01-12_12,294.014
2018-01-12_18,294.20587
2018-01-13_00,295.87375
2018-01-13_06,295.2658
2018-01-13_12,294.84637
2018-01-13_18,294.9009
2018-01-14_00,296.16888
2018-01-14_06,294.99426
2018-01-14_12,294.6941
2018-01-14_18,294.07202
2018-01-15_00,294.39594
2018-01-15_06,295.6206
2018-01-15_12,293.87183
2018-01-15_18,293.41083
2018-01-16_00,294.85144
2018-01-16_06,295.1609
2018-01-16_12,293.61838
2018-01-16_18,294.0099
2018-01-17_00,294.66974
2018-01-17_06,293.6738
2018-01-17_12,294.23822
2018-01-17_18,293.80344
2018-01-18_00,294.53165
2018-01-18_06,293.84863
2018-01-18_12,293.00415
2018-01-18_18,294.23907
2018-01-19_00,293.95053
2018-01-19_06,294.772
2018-01-19_12,292.67587
2018-01-19_18,297.12537
2018-01-20_00,294.16058
2018-01-20_06,295.5674
2018-01-20_12,294.29425
2018-01-20_18,294.80713
2018-01-21_00,296.32263
2018-01-21_06,295.67563
2018-01-21_12,295.2785
2018-01-21_18,294.77203
2018-01-22_00,299.50006
2018-01-22_06,294.8528
2018-01-22_12,295.7943
2018-01-22_18,294.3616
2018-01-23_00,294.73004
2018-01-23_06,296.1562
2018-01-23_12,294.79333
2018-01-23_18,295.15482
2018-01-24_00,298.589
2018-01-24_06,295.82523
2018-01-24_12,296.46466
2018-01-24_18,296.70758
2018-01-25_00,296.94598
2018-01-25_06,296.87823
2018-01-25_12,296.46167
2018-01-25_18,296.29462
2018-01-26_00,296.30045
2018-01-26_06,296.3559
2018-01-26_12,295.7174
2018-01-26_18,295.98248
2018-01-27_00,295.88525
2018-01-27_06,297.54956
2018-01-27_12,295.3634
2018-01-27_18,296.10382
2018-01-28_00,297.44284
2018-01-28_06,296.80463
2018-01-28_12,295.52652
2018-01-28_18,295.25934
2018-01-29_00,295.98657
2018-01-29_06,296.15332
2018-01-29_12,294.76624
2018-01-29_18,295.02893
2018-01-30_00,295.22867
2018-01-30_06,294.7265
2018-01-30_12,295.23578
2018-01-30_18,295.1659
2018-01-31_00,294.90485
2018-01-31_06,295.1601
2018-01-31_12,295.14456
2018-01-31_18,295.68103
2018-02-01_00,297.34595
2018-02-01_06,295.41742
2018-02-01_12,294.97717
2018-02-01_18,295.49704
2018-02-02_00,294.99936
2018-02-02_06,295.503
2018-02-02_12,294.63107
2018-02-02_18,294.34445
2018-02-03_00,294.0942
2018-02-03_06,293.18768
2018-02-03_12,292.07043
2018-02-03_18,292.56827
2018-02-04_00,294.75092
2018-02-04_06,295.09277
2018-02-04_12,295.88202
2018-02-04_18,292.87177
2018-02-05_00,294.82535
2018-02-05_06,294.07074
2018-02-05_12,293.99426
2018-02-05_18,294.73212
2018-02-06_00,296.22412
2018-02-06_06,295.61786
2018-02-06_12,295.02618
2018-02-06_18,294.47885
2018-02-07_00,294.5689
2018-02-07_06,293.61917
2018-02-07_12,292.96454
2018-02-07_18,293.0558
2018-02-08_00,293.8389
2018-02-08_06,294.4478
2018-02-08_12,295.3766
2018-02-08_18,293.716
2018-02-09_00,295.43542
2018-02-09_06,294.88452
2018-02-09_12,294.9292
2018-02-09_18,294.71167
2018-02-10_00,295.62708
2018-02-10_06,295.17227
2018-02-10_12,295.5316
2018-02-10_18,294.98953
2018-02-11_00,296.01038
2018-02-11_06,295.1438
2018-02-11_12,295.33844
2018-02-11_18,295.2519
2018-02-12_00,296.62195
2018-02-12_06,296.33298
2018-02-12_12,296.1522
2018-02-12_18,295.07996
2018-02-13_00,295.96564
2018-02-13_06,295.83344
2018-02-13_12,295.00726
2018-02-13_18,295.372
2018-02-14_00,297.6596
2018-02-14_06,295.7378
2018-02-14_12,295.4594
2018-02-14_18,296.33972
2018-02-15_00,297.25085
2018-02-15_06,297.03693
2018-02-15_12,295.3427
2018-02-15_18,295.37488
2018-02-16_00,297.42578
2018-02-16_06,297.4084
2018-02-16_12,295.3156
2018-02-16_18,296.1489
2018-02-17_00,296.82544
2018-02-17_06,297.27634
2018-02-17_12,296.02905
2018-02-17_18,294.7681
2018-02-18_00,297.54578
2018-02-18_06,296.32257
2018-02-18_12,295.5973
2018-02-18_18,295.5185
2018-02-19_00,297.38434
2018-02-19_06,297.24268
2018-02-19_12,295.8689
2018-02-19_18,295.97046
2018-02-20_00,297.93906
2018-02-20_06,297.10632
2018-02-20_12,296.2708
