Date,Average temperature [K]
2018-01-01_00,297.061
2018-01-01_06,294.95795
2018-01-01_12,294.3562
2018-01-01_18,293.85876
2018-01-02_00,297.21484
2018-01-02_06,292.56848
2018-01-02_12,295.05212
2018-01-02_18,294.39966
2018-01-03_00,293.30276
2018-01-03_06,292.8797
2018-01-03_12,293.25156
2018-01-03_18,293.20648
2018-01-04_00,293.23578
2018-01-04_06,294.50543
2018-01-04_12,291.85257
2018-01-04_18,289.80737
2018-01-05_00,296.62494
2018-01-05_06,295.3152
2018-01-05_12,294.13916
2018-01-05_18,294.32098
2018-01-06_00,298.14282
2018-01-06_06,299.1554
2018-01-06_12,295.78442
2018-01-06_18,292.1546
2018-01-07_00,303.4217
2018-01-07_06,296.62354
2018-01-07_12,296.04694
2018-01-07_18,296.84265
2018-01-08_00,298.5354
2018-01-08_06,296.69128
2018-01-08_12,295.1521
2018-01-08_18,295.5172
2018-01-09_00,296.25964
2018-01-09_06,296.4824
2018-01-09_12,294.41766
2018-01-09_18,293.5691
2018-01-10_00,293.58807
2018-01-10_06,293.0448
2018-01-10_12,294.2788
2018-01-10_18,293.93155
2018-01-11_00,295.53455
2018-01-11_06,294.7753
2018-01-11_12,293.77386
2018-01-11_18,293.69104
2018-01-12_00,294.59088
2018-01-12_06,296.91843
2018-01-12_12,294.31577
2018-01-12_18,295.5877
2018-01-13_00,295.39914
2018-01-13_06,293.8869
2018-01-13_12,292.83807
2018-01-13_18,289.04935
2018-01-14_00,290.11176
2018-01-14_06,291.79602
2018-01-14_12,291.4973
2018-01-14_18,292.07886
2018-01-15_00,293.33978
2018-01-15_06,293.99512
2018-01-15_12,293.7693
2018-01-15_18,293.1789
2018-01-16_00,292.6654
2018-01-16_06,291.31274
2018-01-16_12,291.9133
2018-01-16_18,292.50354
2018-01-17_00,292.87433
2018-01-17_06,293.11618
2018-01-17_12,292.41644
2018-01-17_18,287.71652
2018-01-18_00,295.6425
2018-01-18_06,295.2671
2018-01-18_12,292.89575
2018-01-18_18,289.04913
2018-01-19_00,294.827
2018-01-19_06,295.99075
2018-01-19_12,294.84384
2018-01-19_18,292.19568
2018-01-20_00,299.52045
2018-01-20_06,295.95023
2018-01-20_12,294.55157
2018-01-20_18,293.18555
2018-01-21_00,296.96912
2018-01-21_06,297.07016
2018-01-21_12,296.04315
2018-01-21_18,296.02106
2018-01-22_00,297.59332
2018-01-22_06,296.57108
2018-01-22_12,295.50964
2018-01-22_18,296.8992
2018-01-23_00,295.6651
2018-01-23_06,296.33246
2018-01-23_12,295.63464
2018-01-23_18,295.1968
2018-01-24_00,298.1261
2018-01-24_06,295.87454
2018-01-24_12,295.49542
2018-01-24_18,295.38434
2018-01-25_00,297.06512
2018-01-25_06,296.90118
2018-01-25_12,296.2273
2018-01-25_18,296.11786
2018-01-26_00,298.9606
2018-01-26_06,296.20795
2018-01-26_12,296.47473
2018-01-26_18,296.9024
2018-01-27_00,300.5581
2018-01-27_06,297.70044
2018-01-27_12,296.93225
2018-01-27_18,297.15314
2018-01-28_00,298.2817
2018-01-28_06,298.2226
2018-01-28_12,296.7067
2018-01-28_18,296.78668
2018-01-29_00,298.8069
2018-01-29_06,298.42627
2018-01-29_12,296.5509
2018-01-29_18,295.49475
2018-01-30_00,300.08218
2018-01-30_06,296.37103
2018-01-30_12,294.58588
2018-01-30_18,293.73523
2018-01-31_00,293.46686
2018-01-31_06,293.39545
2018-01-31_12,291.71634
2018-01-31_18,294.0658
2018-02-01_00,292.46655
2018-02-01_06,293.3891
2018-02-01_12,291.76233
2018-02-01_18,291.40622
2018-02-02_00,293.1937
2018-02-02_06,293.0157
2018-02-02_12,292.43088
2018-02-02_18,293.4421
2018-02-03_00,294.69626
2018-02-03_06,293.60077
2018-02-03_12,292.81848
2018-02-03_18,292.84366
2018-02-04_00,294.7431
2018-02-04_06,295.43555
2018-02-04_12,292.46307
2018-02-04_18,291.58954
2018-02-05_00,296.2643
2018-02-05_06,295.93695
2018-02-05_12,293.8302
2018-02-05_18,292.86688
2018-02-06_00,295.8374
2018-02-06_06,295.4489
2018-02-06_12,293.7044
2018-02-06_18,293.84702
2018-02-07_00,297.024
2018-02-07_06,295.20316
2018-02-07_12,295.2741
2018-02-07_18,294.46545
2018-02-08_00,297.7056
2018-02-08_06,296.9273
2018-02-08_12,295.43323
2018-02-08_18,293.99286
2018-02-09_00,297.6488
2018-02-09_06,296.10718
2018-02-09_12,295.08545
2018-02-09_18,294.30884
2018-02-10_00,295.97083
2018-02-10_06,296.6459
2018-02-10_12,295.80453
2018-02-10_18,295.72195
2018-02-11_00,295.7223
2018-02-11_06,292.51294
2018-02-11_12,295.2066
2018-02-11_18,294.53998
2018-02-12_00,297.1786
2018-02-12_06,295.81198
2018-02-12_12,294.7596
2018-02-12_18,294.08386
2018-02-13_00,297.67072
2018-02-13_06,296.2563
2018-02-13_12,296.49457
2018-02-13_18,296.7978
2018-02-14_00,299.0478
2018-02-14_06,300.39014
2018-02-14_12,292.28265
2018-02-14_18,293.7992
2018-02-15_00,296.68298
2018-02-15_06,297.1761
2018-02-15_12,297.7641
2018-02-15_18,296.53455
2018-02-16_00,297.71094
2018-02-16_06,294.2072
2018-02-16_12,294.1706
2018-02-16_18,294.43893
2018-02-17_00,297.9099
2018-02-17_06,296.12302
2018-02-17_12,295.36743
