Date,Average pressure [Pa]
2017-01-01_00,100357.79
2017-01-01_06,100056.3
2017-01-01_12,100295.484
2017-01-01_18,100119.58
2017-01-02_00,100367.09
2017-01-02_06,100094.46
2017-01-02_12,100310.03
2017-01-02_18,100209.55
2017-01-03_00,100494.625
2017-01-03_06,100163.45
2017-01-03_12,100324.875
2017-01-03_18,100151.83
2017-01-04_00,100382.33
2017-01-04_06,100067.75
2017-01-04_12,100341.14
2017-01-04_18,100163.55
2017-01-05_00,100407.96
2017-01-05_06,99996.945
2017-01-05_12,100263.99
2017-01-05_18,100080.03
2017-01-06_00,100299.516
2017-01-06_06,99981.766
2017-01-06_12,100256.88
2017-01-06_18,100075.37
2017-01-07_00,100327.91
2017-01-07_06,99956.055
2017-01-07_12,100209.47
2017-01-07_18,100071.336
2017-01-08_00,100420.31
2017-01-08_06,100071.9
2017-01-08_12,100397.484
2017-01-08_18,100193.14
2017-01-09_00,100478.445
2017-01-09_06,100142.97
2017-01-09_12,100421.36
2017-01-09_18,100349.875
2017-01-10_00,100600.15
2017-01-10_06,100265.67
2017-01-10_12,100557.55
2017-01-10_18,100427.1
2017-01-11_00,100695.85
2017-01-11_06,100290.26
2017-01-11_12,100557.664
2017-01-11_18,100378.76
2017-01-12_00,100658.96
2017-01-12_06,100331.94
2017-01-12_12,100521.85
2017-01-12_18,100374.98
2017-01-13_00,100635.305
2017-01-13_06,100316.82
2017-01-13_12,100584.89
2017-01-13_18,100377.195
2017-01-14_00,100568.164
2017-01-14_06,100218.97
2017-01-14_12,100517.82
2017-01-14_18,100422.875
2017-01-15_00,100656.81
2017-01-15_06,100294.99
2017-01-15_12,100542.555
2017-01-15_18,100429.95
2017-01-16_00,100715.97
2017-01-16_06,100388.625
2017-01-16_12,100722.24
2017-01-16_18,100573.66
2017-01-17_00,100833.664
2017-01-17_06,100517.26
2017-01-17_12,100774.34
2017-01-17_18,100645.266
2017-01-18_00,100839.38
2017-01-18_06,100477.17
2017-01-18_12,100741.45
2017-01-18_18,100538.58
2017-01-19_00,100762.06
2017-01-19_06,100379.64
2017-01-19_12,100560.18
2017-01-19_18,100425.3
2017-01-20_00,100654.39
2017-01-20_06,100364.97
2017-01-20_12,100604.17
2017-01-20_18,100453.3
2017-01-21_00,100702.86
2017-01-21_06,100382.3
2017-01-21_12,100634.375
2017-01-21_18,100464.086
2017-01-22_00,100709.62
2017-01-22_06,100400.02
2017-01-22_12,100627.64
2017-01-22_18,100398.414
2017-01-23_00,100698.66
2017-01-23_06,100367.26
2017-01-23_12,100643.9
2017-01-23_18,100441.82
2017-01-24_00,100572.02
2017-01-24_06,100248.46
2017-01-24_12,100529.32
2017-01-24_18,100381.69
2017-01-25_00,100592.06
2017-01-25_06,100184.47
2017-01-25_12,100454.1
2017-01-25_18,100265.58
2017-01-26_00,100489.6
2017-01-26_06,100140.92
2017-01-26_12,100417.84
2017-01-26_18,100260.79
2017-01-27_00,100521.7
2017-01-27_06,100188.41
2017-01-27_12,100478.055
2017-01-27_18,100358.13
2017-01-28_00,100618.09
2017-01-28_06,100231.18
2017-01-28_12,100491.36
2017-01-28_18,100322.31
2017-01-29_00,100560.45
2017-01-29_06,100195.016
2017-01-29_12,100428.586
2017-01-29_18,100218.73
2017-01-30_00,100430.71
2017-01-30_06,100045.66
2017-01-30_12,100367.8
2017-01-30_18,100188.04
2017-01-31_00,100390.695
2017-01-31_06,100080.91
2017-01-31_12,100353.055
2017-01-31_18,100234.81
2017-02-01_00,100462.52
2017-02-01_06,100111.74
2017-02-01_12,100424.98
2017-02-01_18,100219.53
2017-02-02_00,100417.58
2017-02-02_06,100029.39
2017-02-02_12,100317.92
2017-02-02_18,100153.91
2017-02-03_00,100405.49
2017-02-03_06,100104.27
2017-02-03_12,100429.2
2017-02-03_18,100215.26
2017-02-04_00,100445.8
2017-02-04_06,100174.586
2017-02-04_12,100366.89
2017-02-04_18,100194.92
2017-02-05_00,100452.44
2017-02-05_06,100129.516
2017-02-05_12,100353.71
2017-02-05_18,100175.78
2017-02-06_00,100445.22
2017-02-06_06,100175.76
2017-02-06_12,100394.99
2017-02-06_18,100189.82
2017-02-07_00,100399.7
2017-02-07_06,100090.164
2017-02-07_12,100380.766
2017-02-07_18,100289.38
2017-02-08_00,100513.016
2017-02-08_06,100154.984
2017-02-08_12,100344.945
2017-02-08_18,100258.55
2017-02-09_00,100562.96
2017-02-09_06,100170.51
2017-02-09_12,100400.15
2017-02-09_18,100295.97
2017-02-10_00,100558.18
2017-02-10_06,100278.95
2017-02-10_12,100557.125
2017-02-10_18,100417.04
2017-02-11_00,100735.74
2017-02-11_06,100446.63
2017-02-11_12,100695.266
2017-02-11_18,100528.125
2017-02-12_00,100787.086
2017-02-12_06,100446.75
2017-02-12_12,100773.24
2017-02-12_18,100599.63
2017-02-13_00,100911.914
2017-02-13_06,100573.51
2017-02-13_12,100831.69
2017-02-13_18,100691.99
2017-02-14_00,100965.19
2017-02-14_06,100586.81
