Date,Average pressure [Pa]
2014-01-01_00,93167.875
2014-01-01_06,93229.49
2014-01-01_12,93330.08
2014-01-01_18,93374.125
2014-01-02_00,93482.16
2014-01-02_06,93572.39
2014-01-02_12,93729.516
2014-01-02_18,93825.61
2014-01-03_00,93957.055
2014-01-03_06,93899.17
2014-01-03_12,93944.12
2014-01-03_18,93928.27
2014-01-04_00,94005.01
2014-01-04_06,93956.96
2014-01-04_12,93964.41
2014-01-04_18,93855.25
2014-01-05_00,93797.29
2014-01-05_06,93624.05
2014-01-05_12,93586.67
2014-01-05_18,93276.34
2014-01-06_00,93161.086
2014-01-06_06,93069.29
2014-01-06_12,93097.875
2014-01-06_18,93147.68
2014-01-07_00,93256.984
2014-01-07_06,93186.45
2014-01-07_12,92954.76
2014-01-07_18,92512.8
2014-01-08_00,91924.734
2014-01-08_06,90918.14
2014-01-08_12,90308.94
2014-01-08_18,89960.35
2014-01-09_00,90096.73
2014-01-09_06,89919.336
2014-01-09_12,89510.18
2014-01-09_18,89167.336
2014-01-10_00,89404.25
2014-01-10_06,89793.6
2014-01-10_12,90135.42
2014-01-10_18,90444.9
2014-01-11_00,90875.46
2014-01-11_06,91186.305
2014-01-11_12,91534.28
2014-01-11_18,91822.31
2014-01-12_00,92070.164
2014-01-12_06,92225.61
2014-01-12_12,92394.73
2014-01-12_18,92489.086
2014-01-13_00,92629.64
2014-01-13_06,92719.234
2014-01-13_12,92834.914
2014-01-13_18,92899.414
2014-01-14_00,92962.086
2014-01-14_06,92829.08
2014-01-14_12,92712.65
2014-01-14_18,92488.41
2014-01-15_00,92289.77
2014-01-15_06,91964.8
2014-01-15_12,91744.6
2014-01-15_18,91592.67
2014-01-16_00,91491.26
2014-01-16_06,91443.8
2014-01-16_12,91520.63
2014-01-16_18,91615.53
2014-01-17_00,91939.97
2014-01-17_06,92123.46
2014-01-17_12,92345.97
2014-01-17_18,92455.69
2014-01-18_00,92667.09
2014-01-18_06,92750.195
2014-01-18_12,92851.49
2014-01-18_18,92967.875
2014-01-19_00,93051.08
2014-01-19_06,92986.59
2014-01-19_12,92998.05
2014-01-19_18,92994.05
2014-01-20_00,93061.72
2014-01-20_06,92987.18
2014-01-20_12,92987.74
2014-01-20_18,92950.46
2014-01-21_00,92972.07
2014-01-21_06,92925.02
2014-01-21_12,92895.484
2014-01-21_18,92793.555
2014-01-22_00,92796.68
2014-01-22_06,92592.53
2014-01-22_12,92493.97
2014-01-22_18,92384.33
2014-01-23_00,92364.305
2014-01-23_06,92185.11
2014-01-23_12,92035.4
2014-01-23_18,91817.04
2014-01-24_00,91592.7
2014-01-24_06,91412.305
2014-01-24_12,91408.3
2014-01-24_18,91448.805
2014-01-25_00,91606.2
2014-01-25_06,91709.64
2014-01-25_12,91964.87
2014-01-25_18,92201.22
2014-01-26_00,92545.24
2014-01-26_06,92784.35
2014-01-26_12,93048.414
2014-01-26_18,93285.74
2014-01-27_00,93650.17
2014-01-27_06,93682.81
2014-01-27_12,93520.83
2014-01-27_18,93211.84
2014-01-28_00,93105.23
2014-01-28_06,92937.5
2014-01-28_12,92717.14
2014-01-28_18,92467.65
2014-01-29_00,92232.03
2014-01-29_06,91792.12
2014-01-29_12,91471.58
2014-01-29_18,91211.234
2014-01-30_00,91148.17
2014-01-30_06,91077.25
2014-01-30_12,91147.484
2014-01-30_18,91337.13
2014-01-31_00,91469.58
2014-01-31_06,91305.49
2014-01-31_12,91314.43
2014-01-31_18,91452.125
2014-02-01_00,91759.52
2014-02-01_06,91968.29
2014-02-01_12,92196.484
2014-02-01_18,92409.305
2014-02-02_00,92712.695
2014-02-02_06,92754.95
2014-02-02_12,92756.766
2014-02-02_18,92693.19
2014-02-03_00,92850.24
2014-02-03_06,92875.98
2014-02-03_12,93003.78
2014-02-03_18,92987.375
2014-02-04_00,92934.914
2014-02-04_06,92785.01
2014-02-04_12,92681.984
2014-02-04_18,92416.19
2014-02-05_00,91955.59
2014-02-05_06,91549.586
2014-02-05_12,91513.21
2014-02-05_18,91644.336
2014-02-06_00,91858.08
2014-02-06_06,92000.78
2014-02-06_12,92035.45
2014-02-06_18,92033.914
2014-02-07_00,92083.47
2014-02-07_06,92071.63
2014-02-07_12,92058.375
2014-02-07_18,92127.93
2014-02-08_00,92200.195
2014-02-08_06,92101.17
2014-02-08_12,92158.375
2014-02-08_18,92153.88
2014-02-09_00,92265.06
2014-02-09_06,92274.66
2014-02-09_12,92215.89
2014-02-09_18,92135.42
2014-02-10_00,92045.77
2014-02-10_06,91888.67
2014-02-10_12,91827.64
2014-02-10_18,91821.44
2014-02-11_00,91879.445
2014-02-11_06,91943.45
2014-02-11_12,92117.31
2014-02-11_18,92316.6
2014-02-12_00,92499.195
2014-02-12_06,92604.2
2014-02-12_12,92657.08
2014-02-12_18,92680.1
2014-02-13_00,92730.055
2014-02-13_06,92759.16
2014-02-13_12,92803.91
2014-02-13_18,92887.16
2014-02-14_00,93063.305
2014-02-14_06,93161.45
2014-02-14_12,93215.38
2014-02-14_18,93260.67
2014-02-15_00,93292.945
2014-02-15_06,93105.445
2014-02-15_12,92877.88
2014-02-15_18,92633.89
2014-02-16_00,92452.27
2014-02-16_06,92335.914
2014-02-16_12,92464.99
2014-02-16_18,92762.766
2014-02-17_00,93075.56
2014-02-17_06,93157.69
2014-02-17_12,93170.19
2014-02-17_18,93064.52
2014-02-18_00,93063.625
2014-02-18_06,93052.02
2014-02-18_12,93084.305
2014-02-18_18,93072.63
2014-02-19_00,92991.92
2014-02-19_06,92845.75
2014-02-19_12,92801.66
2014-02-19_18,92800.22
2014-02-20_00,92892.53
2014-02-20_06,92902.805
2014-02-20_12,93019.83
2014-02-20_18,93174.29
2014-02-21_00,93364.695
2014-02-21_06,93478.86
2014-02-21_12,93629.71
2014-02-21_18,93771.73
2014-02-22_00,93866.41
2014-02-22_06,93835.375
2014-02-22_12,93759.055
2014-02-22_18,93539.84
2014-02-23_00,93327.49
2014-02-23_06,92927.54
2014-02-23_12,92561.16
2014-02-23_18,92252.664
2014-02-24_00,92137.625
2014-02-24_06,92074.44
2014-02-24_12,92159.33
2014-02-24_18,92183.55
2014-02-25_00,92194.05
2014-02-25_06,92028.1
2014-02-25_12,92058.13
2014-02-25_18,92177.49
2014-02-26_00,92452.44
2014-02-26_06,92628.49
2014-02-26_12,92823.805
2014-02-26_18,92983.445
2014-02-27_00,93245.07
2014-02-27_06,93339.086
2014-02-27_12,93448.53
2014-02-27_18,93504.56
2014-02-28_00,93583.81
2014-02-28_06,93488.6
2014-02-28_12,93442.14
2014-02-28_18,93287.74
2014-03-01_00,93330.664
2014-03-01_06,93341.58
2014-03-01_12,93286.42
2014-03-01_18,93080.836
2014-03-02_00,92945.9
2014-03-02_06,92958.3
2014-03-02_12,93101.0
2014-03-02_18,93232.1
2014-03-03_00,93311.695
2014-03-03_06,93069.73
2014-03-03_12,92922.95
2014-03-03_18,92776.78
2014-03-04_00,92640.305
2014-03-04_06,92280.1
2014-03-04_12,91980.69
2014-03-04_18,91716.6
2014-03-05_00,91551.24
2014-03-05_06,91345.46
2014-03-05_12,91207.69
2014-03-05_18,91053.25
2014-03-06_00,91057.33
2014-03-06_06,91087.18
2014-03-06_12,91188.8
2014-03-06_18,91256.96
2014-03-07_00,91326.37
2014-03-07_06,91369.21
2014-03-07_12,91462.33
2014-03-07_18,91548.805
2014-03-08_00,91689.5
2014-03-08_06,91701.05
2014-03-08_12,91709.305
2014-03-08_18,91630.516
2014-03-09_00,91594.945
2014-03-09_06,91521.92
2014-03-09_12,91583.33
2014-03-09_18,91608.47
2014-03-10_00,91744.44
2014-03-10_06,91689.33
2014-03-10_12,91721.9
2014-03-10_18,91735.16
2014-03-11_00,91877.22
2014-03-11_06,91888.94
2014-03-11_12,92012.06
2014-03-11_18,92139.38
2014-03-12_00,92350.39
2014-03-12_06,92424.54
2014-03-12_12,92641.016
2014-03-12_18,92866.7
2014-03-13_00,93151.17
2014-03-13_06,93382.3
2014-03-13_12,93588.695
2014-03-13_18,93616.086
2014-03-14_00,93679.69
2014-03-14_06,93564.87
2014-03-14_12,93521.63
2014-03-14_18,93356.86
2014-03-15_00,93167.31
2014-03-15_06,92872.68
2014-03-15_12,92829.39
2014-03-15_18,92912.13
2014-03-16_00,93082.984
2014-03-16_06,93224.93
2014-03-16_12,93463.58
2014-03-16_18,93593.75
2014-03-17_00,93678.71
2014-03-17_06,93638.11
2014-03-17_12,93608.79
2014-03-17_18,93567.6
2014-03-18_00,93452.64
2014-03-18_06,93246.83
2014-03-18_12,93177.34
2014-03-18_18,93138.234
2014-03-19_00,93117.14
2014-03-19_06,92914.086
2014-03-19_12,92812.67
2014-03-19_18,92789.75
2014-03-20_00,92889.305
2014-03-20_06,92964.55
2014-03-20_12,93039.55
2014-03-20_18,93097.02
2014-03-21_00,93197.336
2014-03-21_06,93238.28
2014-03-21_12,93243.97
2014-03-21_18,93234.25
2014-03-22_00,93241.67
2014-03-22_06,93127.195
2014-03-22_12,93012.57
2014-03-22_18,92932.74
2014-03-23_00,92831.08
2014-03-23_06,92588.766
2014-03-23_12,92335.06
2014-03-23_18,92156.2
2014-03-24_00,92028.42
2014-03-24_06,91785.984
2014-03-24_12,91621.75
2014-03-24_18,91560.984
2014-03-25_00,91703.03
2014-03-25_06,91749.17
2014-03-25_12,91793.82
2014-03-25_18,91796.46
2014-03-26_00,91848.805
2014-03-26_06,91890.6
2014-03-26_12,91928.1
2014-03-26_18,92177.664
2014-03-27_00,92690.8
2014-03-27_06,93134.766
2014-03-27_12,93575.22
2014-03-27_18,93892.8
2014-03-28_00,94111.18
2014-03-28_06,94028.17
2014-03-28_12,93930.79
2014-03-28_18,93783.79
2014-03-29_00,93719.99
2014-03-29_06,93593.14
2014-03-29_12,93646.75
2014-03-29_18,93715.8
2014-03-30_00,93779.37
2014-03-30_06,93806.88
2014-03-30_12,93797.56
2014-03-30_18,93839.48
2014-03-31_00,93904.125
2014-03-31_06,93957.59
2014-03-31_12,93910.03
2014-03-31_18,93545.09
2014-04-01_00,93017.164
2014-04-01_06,92645.07
2014-04-01_12,92577.0
2014-04-01_18,92700.484
2014-04-02_00,92917.09
2014-04-02_06,93173.39
2014-04-02_12,93341.99
2014-04-02_18,93380.86
2014-04-03_00,93355.17
2014-04-03_06,93239.99
2014-04-03_12,93047.05
2014-04-03_18,92731.34
2014-04-04_00,92523.76
2014-04-04_06,92383.375
2014-04-04_12,92537.89
2014-04-04_18,92750.32
2014-04-05_00,92993.945
2014-04-05_06,93154.445
2014-04-05_12,93333.01
2014-04-05_18,93505.54
2014-04-06_00,93673.875
2014-04-06_06,93744.73
2014-04-06_12,93798.37
2014-04-06_18,93817.555
2014-04-07_00,93841.53
2014-04-07_06,93789.305
2014-04-07_12,93753.93
2014-04-07_18,93586.375
2014-04-08_00,93450.91
2014-04-08_06,93198.95
2014-04-08_12,93086.72
2014-04-08_18,93009.64
2014-04-09_00,93059.94
2014-04-09_06,92995.7
2014-04-09_12,92966.14
2014-04-09_18,92845.555
2014-04-10_00,92679.664
2014-04-10_06,92306.79
2014-04-10_12,91979.88
2014-04-10_18,91636.5
2014-04-11_00,91399.17
2014-04-11_06,91263.13
2014-04-11_12,91387.33
2014-04-11_18,91564.234
2014-04-12_00,91812.28
2014-04-12_06,91938.58
2014-04-12_12,92052.32
2014-04-12_18,92116.016
2014-04-13_00,92274.34
2014-04-13_06,92418.43
2014-04-13_12,92692.84
2014-04-13_18,93013.35
2014-04-14_00,93222.98
2014-04-14_06,93254.25
2014-04-14_12,93317.84
2014-04-14_18,93353.64
2014-04-15_00,93558.2
2014-04-15_06,93580.25
2014-04-15_12,93439.625
2014-04-15_18,93229.445
2014-04-16_00,93042.19
2014-04-16_06,92936.305
2014-04-16_12,92857.2
2014-04-16_18,92707.64
2014-04-17_00,92415.234
2014-04-17_06,91858.11
2014-04-17_12,91541.99
2014-04-17_18,91500.586
2014-04-18_00,91689.97
2014-04-18_06,91829.23
2014-04-18_12,92131.49
2014-04-18_18,92337.96
2014-04-19_00,92487.84
2014-04-19_06,92574.125
2014-04-19_12,92741.5
2014-04-19_18,92997.22
2014-04-20_00,93244.12
2014-04-20_06,93337.766
2014-04-20_12,93477.195
2014-04-20_18,93533.69
2014-04-21_00,93607.125
2014-04-21_06,93647.95
2014-04-21_12,93745.945
2014-04-21_18,93797.85
2014-04-22_00,93875.875
2014-04-22_06,93696.58
2014-04-22_12,93568.12
2014-04-22_18,93491.016
2014-04-23_00,93521.61
2014-04-23_06,93506.55
2014-04-23_12,93625.32
2014-04-23_18,93707.94
2014-04-24_00,93834.305
2014-04-24_06,93838.41
2014-04-24_12,93863.33
2014-04-24_18,93959.445
2014-04-25_00,94014.55
2014-04-25_06,94044.36
2014-04-25_12,94199.22
2014-04-25_18,94289.94
2014-04-26_00,94410.94
2014-04-26_06,94472.53
2014-04-26_12,94612.305
2014-04-26_18,94632.2
2014-04-27_00,94651.0
2014-04-27_06,94625.07
2014-04-27_12,94672.875
2014-04-27_18,94787.33
2014-04-28_00,95127.98
2014-04-28_06,95394.7
2014-04-28_12,95702.39
2014-04-28_18,95683.914
2014-04-29_00,95403.39
2014-04-29_06,94904.93
2014-04-29_12,94602.93
2014-04-29_18,94542.58
2014-04-30_00,94611.26
2014-04-30_06,94525.875
2014-04-30_12,94515.086
2014-04-30_18,94340.33
2014-05-01_00,94076.24
2014-05-01_06,93873.98
2014-05-01_12,93859.28
2014-05-01_18,93855.734
2014-05-02_00,93962.8
2014-05-02_06,94083.984
2014-05-02_12,94210.96
2014-05-02_18,94355.125
2014-05-03_00,94432.57
2014-05-03_06,94439.99
2014-05-03_12,94482.55
2014-05-03_18,94549.56
2014-05-04_00,94516.92
2014-05-04_06,94439.16
2014-05-04_12,94312.67
2014-05-04_18,94200.195
2014-05-05_00,94057.69
2014-05-05_06,93877.76
2014-05-05_12,93752.83
2014-05-05_18,93675.83
2014-05-06_00,93708.27
2014-05-06_06,93723.85
2014-05-06_12,93779.32
2014-05-06_18,93834.16
2014-05-07_00,93942.19
2014-05-07_06,93925.98
2014-05-07_12,93992.53
2014-05-07_18,94024.0
2014-05-08_00,94137.43
2014-05-08_06,94202.25
2014-05-08_12,94401.69
2014-05-08_18,94507.88
2014-05-09_00,94620.945
2014-05-09_06,94609.11
2014-05-09_12,94682.35
2014-05-09_18,94714.086
2014-05-10_00,94749.37
2014-05-10_06,94752.64
2014-05-10_12,94789.11
2014-05-10_18,94779.81
2014-05-11_00,94790.234
2014-05-11_06,94721.53
2014-05-11_12,94730.54
2014-05-11_18,94712.94
2014-05-12_00,94675.63
2014-05-12_06,94559.28
2014-05-12_12,94561.67
2014-05-12_18,94549.484
2014-05-13_00,94513.87
2014-05-13_06,94349.07
2014-05-13_12,94315.695
2014-05-13_18,94250.46
2014-05-14_00,94244.46
2014-05-14_06,94114.33
2014-05-14_12,94065.77
2014-05-14_18,93956.2
2014-05-15_00,93784.984
2014-05-15_06,93520.44
2014-05-15_12,93261.28
2014-05-15_18,92966.67
2014-05-16_00,92755.93
2014-05-16_06,92567.38
2014-05-16_12,92525.44
2014-05-16_18,92709.72
2014-05-17_00,93100.76
2014-05-17_06,93383.52
2014-05-17_12,93589.89
2014-05-17_18,93857.766
2014-05-18_00,94026.195
2014-05-18_06,94065.695
2014-05-18_12,94003.836
2014-05-18_18,93840.41
2014-05-19_00,93792.016
2014-05-19_06,93889.55
2014-05-19_12,94185.48
2014-05-19_18,94404.78
2014-05-20_00,94596.805
2014-05-20_06,94678.95
2014-05-20_12,94680.664
2014-05-20_18,94541.625
2014-05-21_00,94412.48
2014-05-21_06,94202.69
2014-05-21_12,94156.27
2014-05-21_18,94144.09
2014-05-22_00,94219.46
2014-05-22_06,94264.89
2014-05-22_12,94383.94
2014-05-22_18,94435.13
2014-05-23_00,94515.45
2014-05-23_06,94504.25
2014-05-23_12,94626.61
2014-05-23_18,94739.914
2014-05-24_00,94907.57
2014-05-24_06,94911.79
2014-05-24_12,94994.77
2014-05-24_18,94951.3
2014-05-25_00,94945.05
2014-05-25_06,94784.08
2014-05-25_12,94716.555
2014-05-25_18,94460.06
2014-05-26_00,94419.7
2014-05-26_06,94276.734
2014-05-26_12,94339.234
2014-05-26_18,94434.08
2014-05-27_00,94586.2
2014-05-27_06,94603.76
2014-05-27_12,94618.625
2014-05-27_18,94411.13
2014-05-28_00,94193.625
2014-05-28_06,93979.15
2014-05-28_12,93905.4
2014-05-28_18,93861.086
2014-05-29_00,93938.695
2014-05-29_06,93961.2
2014-05-29_12,94048.9
2014-05-29_18,94174.56
2014-05-30_00,94277.3
2014-05-30_06,94122.7
2014-05-30_12,93857.88
2014-05-30_18,93756.57
2014-05-31_00,93882.445
2014-05-31_06,93932.88
2014-05-31_12,93915.65
2014-05-31_18,93741.48
2014-06-01_00,93473.734
2014-06-01_06,92988.65
2014-06-01_12,92508.94
2014-06-01_18,92259.25
2014-06-02_00,92023.09
2014-06-02_06,91894.14
2014-06-02_12,91949.17
2014-06-02_18,92171.555
2014-06-03_00,92483.64
2014-06-03_06,92885.67
2014-06-03_12,93171.97
2014-06-03_18,93403.78
2014-06-04_00,93565.97
2014-06-04_06,93615.36
2014-06-04_12,93661.13
2014-06-04_18,93624.44
2014-06-05_00,93503.34
2014-06-05_06,93101.22
2014-06-05_12,92797.66
2014-06-05_18,92680.81
2014-06-06_00,92649.56
2014-06-06_06,92600.22
2014-06-06_12,92660.87
2014-06-06_18,93055.95
2014-06-07_00,93491.97
2014-06-07_06,93849.76
2014-06-07_12,94133.2
2014-06-07_18,94278.34
2014-06-08_00,94317.92
2014-06-08_06,94228.15
2014-06-08_12,94106.71
2014-06-08_18,93956.055
2014-06-09_00,93736.234
2014-06-09_06,93448.37
2014-06-09_12,93264.48
2014-06-09_18,93148.484
2014-06-10_00,93234.055
2014-06-10_06,93461.06
2014-06-10_12,93741.41
2014-06-10_18,93897.31
2014-06-11_00,94088.99
2014-06-11_06,94195.46
2014-06-11_12,94353.08
2014-06-11_18,94548.46
2014-06-12_00,94674.734
2014-06-12_06,94737.5
2014-06-12_12,94818.12
2014-06-12_18,94827.44
2014-06-13_00,94719.8
2014-06-13_06,94566.84
2014-06-13_12,94273.56
2014-06-13_18,93963.06
2014-06-14_00,93723.39
2014-06-14_06,93451.76
2014-06-14_12,93389.6
2014-06-14_18,93379.93
2014-06-15_00,93286.01
2014-06-15_06,93034.914
2014-06-15_12,93073.66
2014-06-15_18,93282.88
2014-06-16_00,93492.09
2014-06-16_06,93680.34
2014-06-16_12,93929.445
2014-06-16_18,94109.55
2014-06-17_00,94183.62
2014-06-17_06,94145.36
2014-06-17_12,94146.66
2014-06-17_18,94160.81
2014-06-18_00,94199.31
2014-06-18_06,94132.49
2014-06-18_12,94126.39
2014-06-18_18,94118.68
2014-06-19_00,94208.01
2014-06-19_06,94222.83
2014-06-19_12,94199.09
2014-06-19_18,94009.86
2014-06-20_00,93849.414
2014-06-20_06,93793.625
2014-06-20_12,93887.87
2014-06-20_18,94097.336
2014-06-21_00,94187.11
2014-06-21_06,93957.25
2014-06-21_12,93714.914
2014-06-21_18,93625.34
2014-06-22_00,93642.9
2014-06-22_06,93590.19
2014-06-22_12,93621.945
2014-06-22_18,93593.8
2014-06-23_00,93566.41
2014-06-23_06,93386.28
