Date,Average temperature [K]
2013-01-01_00,278.73352
2013-01-01_06,279.14026
2013-01-01_12,280.491
2013-01-01_18,280.8328
2013-01-02_00,280.53815
2013-01-02_06,281.00983
2013-01-02_12,281.49396
2013-01-02_18,283.17932
2013-01-03_00,283.80927
2013-01-03_06,283.82596
2013-01-03_12,283.3321
2013-01-03_18,282.9242
2013-01-04_00,283.4364
2013-01-04_06,283.77133
2013-01-04_12,283.32535
2013-01-04_18,281.7876
2013-01-05_00,281.9572
2013-01-05_06,281.33063
2013-01-05_12,281.28497
2013-01-05_18,282.08615
2013-01-06_00,282.15753
2013-01-06_06,281.90155
2013-01-06_12,281.71124
2013-01-06_18,281.43817
2013-01-07_00,281.5633
2013-01-07_06,281.62256
2013-01-07_12,281.86377
2013-01-07_18,281.70944
2013-01-08_00,281.38684
2013-01-08_06,281.36935
2013-01-08_12,282.78046
2013-01-08_18,281.5855
2013-01-09_00,280.6674
2013-01-09_06,280.0033
2013-01-09_12,281.45694
2013-01-09_18,281.35437
2013-01-10_00,281.0487
2013-01-10_06,280.72192
2013-01-10_12,280.74548
2013-01-10_18,279.5899
2013-01-11_00,278.78696
2013-01-11_06,278.19965
2013-01-11_12,278.85663
2013-01-11_18,278.69678
2013-01-12_00,278.28436
2013-01-12_06,278.19388
2013-01-12_12,277.87085
2013-01-12_18,278.06314
2013-01-13_00,277.9073
2013-01-13_06,277.96014
2013-01-13_12,278.39838
2013-01-13_18,278.19427
2013-01-14_00,277.31836
2013-01-14_06,277.78925
2013-01-14_12,277.09558
2013-01-14_18,277.2648
2013-01-15_00,276.61078
2013-01-15_06,276.31073
2013-01-15_12,276.53152
2013-01-15_18,275.79855
2013-01-16_00,276.45648
2013-01-16_06,276.2174
2013-01-16_12,277.6336
2013-01-16_18,277.56235
2013-01-17_00,277.74924
2013-01-17_06,278.20245
2013-01-17_12,278.2255
2013-01-17_18,277.88287
2013-01-18_00,277.32825
2013-01-18_06,277.60388
2013-01-18_12,277.37372
2013-01-18_18,277.08618
2013-01-19_00,277.2115
2013-01-19_06,277.59802
2013-01-19_12,277.52444
2013-01-19_18,276.59616
2013-01-20_00,276.05606
2013-01-20_06,276.2277
2013-01-20_12,276.21365
2013-01-20_18,276.64536
2013-01-21_00,276.58115
2013-01-21_06,276.87766
2013-01-21_12,276.71643
2013-01-21_18,276.81595
2013-01-22_00,276.29492
2013-01-22_06,276.63467
2013-01-22_12,276.49957
2013-01-22_18,276.67548
2013-01-23_00,277.01215
2013-01-23_06,276.4626
2013-01-23_12,276.77228
2013-01-23_18,277.13284
2013-01-24_00,276.864
2013-01-24_06,276.92258
2013-01-24_12,277.23206
2013-01-24_18,277.49512
2013-01-25_00,277.65738
2013-01-25_06,277.33887
2013-01-25_12,277.3902
2013-01-25_18,277.51328
2013-01-26_00,277.03687
2013-01-26_06,278.6604
2013-01-26_12,278.807
2013-01-26_18,279.48602
2013-01-27_00,279.529
2013-01-27_06,281.01392
2013-01-27_12,279.73898
2013-01-27_18,279.80756
2013-01-28_00,279.2232
2013-01-28_06,279.45233
2013-01-28_12,279.87888
2013-01-28_18,279.10754
2013-01-29_00,281.60632
2013-01-29_06,281.75146
2013-01-29_12,281.15308
2013-01-29_18,280.77893
2013-01-30_00,281.75287
2013-01-30_06,281.2715
2013-01-30_12,280.9147
2013-01-30_18,281.03174
2013-01-31_00,280.56622
2013-01-31_06,279.3269
2013-01-31_12,279.78552
2013-01-31_18,279.09628
2013-02-01_00,279.44788
2013-02-01_06,279.6594
2013-02-01_12,279.33804
2013-02-01_18,278.0702
2013-02-02_00,277.46573
2013-02-02_06,277.36154
2013-02-02_12,278.48297
2013-02-02_18,278.5664
2013-02-03_00,277.709
2013-02-03_06,279.51474
2013-02-03_12,281.1098
2013-02-03_18,280.8862
2013-02-04_00,281.41342
2013-02-04_06,279.49213
2013-02-04_12,278.27432
2013-02-04_18,277.5442
2013-02-05_00,276.84625
2013-02-05_06,276.80817
2013-02-05_12,276.89334
2013-02-05_18,279.34113
2013-02-06_00,278.79163
2013-02-06_06,278.20218
2013-02-06_12,278.2688
2013-02-06_18,278.30118
2013-02-07_00,278.47177
2013-02-07_06,277.94202
2013-02-07_12,278.23212
2013-02-07_18,278.01434
2013-02-08_00,277.69876
2013-02-08_06,276.97284
2013-02-08_12,279.86536
2013-02-08_18,279.27072
2013-02-09_00,279.1409
2013-02-09_06,278.79666
2013-02-09_12,278.90735
2013-02-09_18,278.4146
2013-02-10_00,278.12396
2013-02-10_06,277.3306
2013-02-10_12,277.073
2013-02-10_18,277.6009
2013-02-11_00,277.874
2013-02-11_06,277.9879
2013-02-11_12,277.68445
2013-02-11_18,277.2046
2013-02-12_00,276.88196
2013-02-12_06,277.57214
2013-02-12_12,277.3613
2013-02-12_18,277.183
2013-02-13_00,277.91577
2013-02-13_06,278.32852
2013-02-13_12,276.33856
2013-02-13_18,276.9287
2013-02-14_00,278.45804
2013-02-14_06,279.75006
2013-02-14_12,280.10464
2013-02-14_18,280.33978
2013-02-15_00,279.8662
2013-02-15_06,280.36127
2013-02-15_12,281.0565
2013-02-15_18,279.7848
2013-02-16_00,279.082
2013-02-16_06,279.0119
2013-02-16_12,280.02264
2013-02-16_18,279.68213
2013-02-17_00,279.71033
2013-02-17_06,280.25433
2013-02-17_12,280.4364
2013-02-17_18,278.3343
2013-02-18_00,278.88422
2013-02-18_06,278.4848
2013-02-18_12,279.6577
2013-02-18_18,278.25903
2013-02-19_00,278.3476
2013-02-19_06,278.3772
2013-02-19_12,279.8397
2013-02-19_18,279.04654
2013-02-20_00,278.20068
2013-02-20_06,277.73206
2013-02-20_12,276.88068
2013-02-20_18,276.79858
2013-02-21_00,277.77097
2013-02-21_06,278.1302
2013-02-21_12,277.51675
2013-02-21_18,277.05417
2013-02-22_00,277.0395
2013-02-22_06,277.20966
2013-02-22_12,278.04626
2013-02-22_18,277.3974
2013-02-23_00,277.59955
2013-02-23_06,277.7174
2013-02-23_12,278.52228
2013-02-23_18,277.4152
2013-02-24_00,278.1648
2013-02-24_06,277.5536
2013-02-24_12,278.70056
2013-02-24_18,278.33438
2013-02-25_00,277.7027
2013-02-25_06,278.63574
2013-02-25_12,280.10312
2013-02-25_18,278.58038
2013-02-26_00,278.43304
2013-02-26_06,278.0492
2013-02-26_12,280.0562
2013-02-26_18,278.00177
2013-02-27_00,276.86157
2013-02-27_06,276.7381
2013-02-27_12,279.11102
2013-02-27_18,278.87885
2013-02-28_00,277.75626
2013-02-28_06,278.32452
2013-02-28_12,279.5087
2013-02-28_18,280.46072
2013-03-01_00,279.88812
2013-03-01_06,279.24777
2013-03-01_12,279.4402
2013-03-01_18,278.71277
2013-03-02_00,278.43945
2013-03-02_06,278.85507
2013-03-02_12,280.59082
2013-03-02_18,281.41663
2013-03-03_00,279.7093
2013-03-03_06,279.6241
2013-03-03_12,280.1643
2013-03-03_18,279.53815
2013-03-04_00,279.88824
2013-03-04_06,279.21674
2013-03-04_12,278.82275
2013-03-04_18,276.91956
2013-03-05_00,276.3839
2013-03-05_06,276.8784
2013-03-05_12,278.42746
2013-03-05_18,277.98254
2013-03-06_00,276.70966
2013-03-06_06,278.18994
2013-03-06_12,279.0224
2013-03-06_18,278.5923
2013-03-07_00,279.2008
2013-03-07_06,279.16373
2013-03-07_12,279.039
2013-03-07_18,278.1325
2013-03-08_00,278.7032
2013-03-08_06,278.13672
2013-03-08_12,277.5982
2013-03-08_18,277.13342
2013-03-09_00,277.38727
2013-03-09_06,277.7506
2013-03-09_12,277.61398
2013-03-09_18,276.84662
2013-03-10_00,276.11322
2013-03-10_06,275.71484
2013-03-10_12,274.94562
2013-03-10_18,273.90387
2013-03-11_00,273.3221
2013-03-11_06,273.83563
2013-03-11_12,275.6432
2013-03-11_18,275.17557
2013-03-12_00,275.4743
2013-03-12_06,276.1449
2013-03-12_12,278.01556
2013-03-12_18,277.20673
2013-03-13_00,276.73767
2013-03-13_06,276.3905
2013-03-13_12,277.47333
2013-03-13_18,276.2412
2013-03-14_00,275.34332
2013-03-14_06,276.08936
2013-03-14_12,277.40485
2013-03-14_18,278.5503
2013-03-15_00,278.456
2013-03-15_06,278.9475
2013-03-15_12,279.39264
2013-03-15_18,279.0407
2013-03-16_00,277.49927
2013-03-16_06,278.68506
2013-03-16_12,278.8582
2013-03-16_18,279.2425
2013-03-17_00,278.76434
2013-03-17_06,278.81116
2013-03-17_12,278.97205
2013-03-17_18,278.48492
2013-03-18_00,277.99377
2013-03-18_06,277.14697
2013-03-18_12,276.6059
2013-03-18_18,275.4934
2013-03-19_00,275.8928
2013-03-19_06,276.04797
2013-03-19_12,275.69345
2013-03-19_18,276.04614
2013-03-20_00,276.08356
2013-03-20_06,276.1598
2013-03-20_12,275.9062
2013-03-20_18,275.4072
2013-03-21_00,274.72144
2013-03-21_06,275.77234
2013-03-21_12,276.07404
2013-03-21_18,275.7279
2013-03-22_00,276.10297
2013-03-22_06,276.03488
2013-03-22_12,276.21567
2013-03-22_18,275.35516
2013-03-23_00,275.61334
2013-03-23_06,275.29834
2013-03-23_12,274.54608
2013-03-23_18,275.1613
2013-03-24_00,275.80145
2013-03-24_06,275.74344
2013-03-24_12,276.01392
2013-03-24_18,276.31683
2013-03-25_00,276.57077
2013-03-25_06,276.63028
2013-03-25_12,276.2454
2013-03-25_18,276.2104
2013-03-26_00,276.19736
2013-03-26_06,276.30804
2013-03-26_12,276.37366
2013-03-26_18,276.08426
2013-03-27_00,276.01074
2013-03-27_06,276.1584
2013-03-27_12,277.31903
2013-03-27_18,276.10965
2013-03-28_00,276.4295
2013-03-28_06,276.28662
2013-03-28_12,277.41953
2013-03-28_18,277.1651
2013-03-29_00,276.63464
2013-03-29_06,276.40387
2013-03-29_12,277.52832
2013-03-29_18,276.5747
2013-03-30_00,275.93018
2013-03-30_06,276.0114
2013-03-30_12,277.49487
2013-03-30_18,277.2586
2013-03-31_00,275.6812
2013-03-31_06,275.88696
2013-03-31_12,277.60822
2013-03-31_18,276.48587
2013-04-01_00,276.24802
2013-04-01_06,277.23456
2013-04-01_12,277.65503
2013-04-01_18,277.36285
2013-04-02_00,277.51678
2013-04-02_06,278.1376
2013-04-02_12,278.46338
2013-04-02_18,277.5224
2013-04-03_00,277.32556
2013-04-03_06,278.09763
2013-04-03_12,279.78925
2013-04-03_18,279.31677
2013-04-04_00,277.59174
2013-04-04_06,277.6771
2013-04-04_12,279.13953
2013-04-04_18,278.50867
2013-04-05_00,278.05353
2013-04-05_06,278.04755
2013-04-05_12,278.51343
2013-04-05_18,278.64084
2013-04-06_00,277.5014
2013-04-06_06,276.9796
2013-04-06_12,278.85468
2013-04-06_18,279.56293
2013-04-07_00,277.2912
2013-04-07_06,276.77103
2013-04-07_12,277.31345
2013-04-07_18,277.2319
2013-04-08_00,277.21298
2013-04-08_06,277.25064
2013-04-08_12,277.7676
2013-04-08_18,277.63403
2013-04-09_00,276.86554
2013-04-09_06,277.16925
2013-04-09_12,278.16385
2013-04-09_18,277.53064
2013-04-10_00,277.93573
2013-04-10_06,278.25873
2013-04-10_12,277.89288
2013-04-10_18,276.8559
2013-04-11_00,277.4965
2013-04-11_06,277.841
2013-04-11_12,278.40027
2013-04-11_18,277.73645
2013-04-12_00,277.63818
2013-04-12_06,277.8528
2013-04-12_12,278.3495
2013-04-12_18,278.6163
2013-04-13_00,278.0042
2013-04-13_06,278.4902
2013-04-13_12,279.5686
2013-04-13_18,278.76312
2013-04-14_00,279.81802
2013-04-14_06,281.03418
2013-04-14_12,281.12927
2013-04-14_18,279.59744
2013-04-15_00,281.44354
2013-04-15_06,282.17078
2013-04-15_12,282.51917
2013-04-15_18,281.91595
2013-04-16_00,281.7348
2013-04-16_06,281.282
2013-04-16_12,282.91595
2013-04-16_18,282.8755
2013-04-17_00,281.042
2013-04-17_06,280.8622
2013-04-17_12,280.72086
2013-04-17_18,282.25995
2013-04-18_00,282.4708
2013-04-18_06,280.72394
2013-04-18_12,281.96564
2013-04-18_18,280.51047
2013-04-19_00,279.50635
2013-04-19_06,278.8396
2013-04-19_12,279.8297
2013-04-19_18,279.95285
2013-04-20_00,278.72388
2013-04-20_06,279.67767
2013-04-20_12,280.3971
2013-04-20_18,280.96765
2013-04-21_00,280.7815
2013-04-21_06,280.41895
2013-04-21_12,280.2387
2013-04-21_18,280.27356
2013-04-22_00,280.06042
2013-04-22_06,279.89868
2013-04-22_12,281.12387
2013-04-22_18,283.08997
2013-04-23_00,281.44775
2013-04-23_06,281.23193
2013-04-23_12,281.58255
2013-04-23_18,282.38885
2013-04-24_00,281.11212
2013-04-24_06,280.4468
2013-04-24_12,282.4538
2013-04-24_18,282.1002
2013-04-25_00,280.59448
2013-04-25_06,280.50507
2013-04-25_12,279.9198
2013-04-25_18,281.2505
2013-04-26_00,279.396
2013-04-26_06,278.7082
2013-04-26_12,278.4425
2013-04-26_18,278.47452
2013-04-27_00,278.5188
2013-04-27_06,279.09924
2013-04-27_12,279.7085
2013-04-27_18,278.99866
2013-04-28_00,280.06512
2013-04-28_06,279.96738
2013-04-28_12,281.8638
2013-04-28_18,280.99075
2013-04-29_00,279.26447
2013-04-29_06,280.14813
2013-04-29_12,281.45392
2013-04-29_18,281.32184
2013-04-30_00,279.85907
2013-04-30_06,279.2463
2013-04-30_12,280.23795
2013-04-30_18,279.48172
2013-05-01_00,280.11893
2013-05-01_06,280.72928
2013-05-01_12,281.5345
2013-05-01_18,280.58887
2013-05-02_00,278.44916
2013-05-02_06,278.9765
2013-05-02_12,279.88492
2013-05-02_18,280.02774
2013-05-03_00,281.39886
2013-05-03_06,280.75876
2013-05-03_12,281.11218
2013-05-03_18,281.06213
2013-05-04_00,280.80353
2013-05-04_06,278.99573
2013-05-04_12,279.98132
2013-05-04_18,282.21353
2013-05-05_00,281.56363
2013-05-05_06,282.59616
2013-05-05_12,283.13055
2013-05-05_18,283.511
2013-05-06_00,282.46414
2013-05-06_06,282.20587
2013-05-06_12,281.43787
2013-05-06_18,282.32697
2013-05-07_00,281.8861
2013-05-07_06,281.5052
2013-05-07_12,283.6906
2013-05-07_18,281.55417
2013-05-08_00,281.554
2013-05-08_06,282.06024
2013-05-08_12,281.40857
2013-05-08_18,280.5047
2013-05-09_00,281.50357
2013-05-09_06,281.33472
2013-05-09_12,280.8781
2013-05-09_18,281.03528
2013-05-10_00,280.99298
2013-05-10_06,281.33264
2013-05-10_12,282.20132
2013-05-10_18,282.16132
2013-05-11_00,281.29953
2013-05-11_06,281.2729
2013-05-11_12,281.58002
2013-05-11_18,282.96973
2013-05-12_00,281.38403
2013-05-12_06,281.62787
2013-05-12_12,281.292
2013-05-12_18,281.00647
2013-05-13_00,280.18964
2013-05-13_06,279.51727
2013-05-13_12,280.72037
2013-05-13_18,281.1217
2013-05-14_00,280.5703
2013-05-14_06,280.6666
2013-05-14_12,280.3646
2013-05-14_18,281.03937
2013-05-15_00,279.85266
2013-05-15_06,281.21783
2013-05-15_12,280.08112
2013-05-15_18,280.37936
2013-05-16_00,280.37076
2013-05-16_06,280.658
2013-05-16_12,280.95667
2013-05-16_18,280.95566
2013-05-17_00,280.84406
2013-05-17_06,281.01013
2013-05-17_12,281.11993
2013-05-17_18,281.45294
2013-05-18_00,281.90494
2013-05-18_06,282.92526
2013-05-18_12,282.42224
2013-05-18_18,281.96652
2013-05-19_00,281.88306
2013-05-19_06,281.37805
2013-05-19_12,282.31354
2013-05-19_18,283.24738
