Date,Average temperature [K]
2013-01-01_00,272.82727
2013-01-01_06,272.69592
2013-01-01_12,276.69803
2013-01-01_18,271.91483
2013-01-02_00,269.39752
2013-01-02_06,267.50885
2013-01-02_12,273.742
2013-01-02_18,270.5426
2013-01-03_00,272.34344
2013-01-03_06,274.17166
2013-01-03_12,275.28815
2013-01-03_18,274.83533
2013-01-04_00,273.65125
2013-01-04_06,274.30258
2013-01-04_12,275.14566
2013-01-04_18,274.3423
2013-01-05_00,273.73163
2013-01-05_06,273.56305
2013-01-05_12,273.9129
2013-01-05_18,273.56467
2013-01-06_00,272.79132
2013-01-06_06,271.0041
2013-01-06_12,271.1341
2013-01-06_18,269.29266
2013-01-07_00,267.68732
2013-01-07_06,267.1079
2013-01-07_12,267.9995
2013-01-07_18,267.0024
2013-01-08_00,267.18372
2013-01-08_06,265.7551
2013-01-08_12,267.2619
2013-01-08_18,264.93024
2013-01-09_00,263.3959
2013-01-09_06,262.27576
2013-01-09_12,265.6581
2013-01-09_18,262.73328
2013-01-10_00,262.09753
2013-01-10_06,261.80884
2013-01-10_12,264.10193
2013-01-10_18,264.01666
2013-01-11_00,265.6483
2013-01-11_06,269.5014
2013-01-11_12,273.68085
2013-01-11_18,268.9546
2013-01-12_00,267.98358
2013-01-12_06,267.63626
2013-01-12_12,269.4734
2013-01-12_18,268.1696
2013-01-13_00,267.7569
2013-01-13_06,267.13104
2013-01-13_12,268.0019
2013-01-13_18,266.43158
2013-01-14_00,265.4287
2013-01-14_06,264.40643
2013-01-14_12,265.51453
2013-01-14_18,264.96597
2013-01-15_00,265.53656
2013-01-15_06,267.20428
2013-01-15_12,270.99734
2013-01-15_18,272.05637
2013-01-16_00,272.52094
2013-01-16_06,272.90002
2013-01-16_12,273.60724
2013-01-16_18,274.05844
2013-01-17_00,273.96994
2013-01-17_06,273.80695
2013-01-17_12,273.8134
2013-01-17_18,271.86432
2013-01-18_00,269.10364
2013-01-18_06,266.39197
2013-01-18_12,265.96454
2013-01-18_18,263.23462
2013-01-19_00,262.12262
2013-01-19_06,261.92126
2013-01-19_12,266.3389
2013-01-19_18,267.228
2013-01-20_00,268.35294
2013-01-20_06,267.46988
2013-01-20_12,267.72635
2013-01-20_18,267.53012
2013-01-21_00,268.43173
2013-01-21_06,265.9675
2013-01-21_12,265.9254
2013-01-21_18,264.4185
2013-01-22_00,263.63086
2013-01-22_06,263.36026
2013-01-22_12,263.78082
2013-01-22_18,262.4157
2013-01-23_00,261.9516
2013-01-23_06,262.5827
2013-01-23_12,265.45685
2013-01-23_18,264.63675
2013-01-24_00,262.6062
2013-01-24_06,260.84445
2013-01-24_12,264.2467
2013-01-24_18,263.35156
2013-01-25_00,262.83707
2013-01-25_06,262.0039
2013-01-25_12,265.67926
2013-01-25_18,262.48593
2013-01-26_00,260.22144
2013-01-26_06,258.05298
2013-01-26_12,263.30408
2013-01-26_18,258.40594
2013-01-27_00,256.71063
2013-01-27_06,255.49342
2013-01-27_12,264.33762
2013-01-27_18,262.78412
2013-01-28_00,262.50055
2013-01-28_06,262.8498
2013-01-28_12,266.18845
2013-01-28_18,264.63293
2013-01-29_00,264.86414
2013-01-29_06,265.23877
2013-01-29_12,268.67944
2013-01-29_18,267.93713
2013-01-30_00,268.6728
2013-01-30_06,268.9678
2013-01-30_12,272.46158
2013-01-30_18,271.75928
2013-01-31_00,272.85626
2013-01-31_06,273.77124
2013-01-31_12,276.28162
2013-01-31_18,275.7789
2013-02-01_00,275.21155
2013-02-01_06,273.97092
