Date,Average pressure [Pa]
2016-01-01_00,97773.05
2016-01-01_06,98009.52
2016-01-01_12,97885.48
2016-01-01_18,98141.92
2016-01-02_00,98132.27
2016-01-02_06,98331.766
2016-01-02_12,98168.484
2016-01-02_18,98306.4
2016-01-03_00,98218.484
2016-01-03_06,98274.7
2016-01-03_12,97958.89
2016-01-03_18,98080.01
2016-01-04_00,97876.02
2016-01-04_06,97970.07
2016-01-04_12,97780.984
2016-01-04_18,97898.14
2016-01-05_00,97811.96
2016-01-05_06,97965.41
2016-01-05_12,97730.88
2016-01-05_18,97825.61
2016-01-06_00,97699.31
2016-01-06_06,97926.56
2016-01-06_12,97642.36
2016-01-06_18,97666.28
2016-01-07_00,97619.29
2016-01-07_06,97809.57
2016-01-07_12,97583.55
2016-01-07_18,97647.36
2016-01-08_00,97605.71
2016-01-08_06,97815.89
2016-01-08_12,97649.05
2016-01-08_18,97815.625
2016-01-09_00,97760.74
2016-01-09_06,97874.07
2016-01-09_12,97644.83
2016-01-09_18,97794.09
2016-01-10_00,97698.7
2016-01-10_06,97814.11
2016-01-10_12,97562.234
2016-01-10_18,97645.336
2016-01-11_00,97575.63
2016-01-11_06,97722.17
2016-01-11_12,97497.875
2016-01-11_18,97563.99
2016-01-12_00,97463.8
2016-01-12_06,97569.625
2016-01-12_12,97356.734
2016-01-12_18,97500.22
2016-01-13_00,97487.016
2016-01-13_06,97686.695
2016-01-13_12,97444.9
2016-01-13_18,97548.02
2016-01-14_00,97531.03
2016-01-14_06,97656.01
2016-01-14_12,97468.82
2016-01-14_18,97572.68
2016-01-15_00,97538.19
2016-01-15_06,97717.19
2016-01-15_12,97536.26
2016-01-15_18,97586.766
2016-01-16_00,97522.31
2016-01-16_06,97647.22
2016-01-16_12,97461.234
2016-01-16_18,97520.336
2016-01-17_00,97404.76
2016-01-17_06,97478.25
2016-01-17_12,97247.586
2016-01-17_18,97368.97
2016-01-18_00,97298.195
2016-01-18_06,97519.29
2016-01-18_12,97474.34
2016-01-18_18,97651.08
2016-01-19_00,97710.28
2016-01-19_06,97942.67
2016-01-19_12,97814.99
2016-01-19_18,97929.055
2016-01-20_00,97799.24
2016-01-20_06,97855.08
2016-01-20_12,97667.875
2016-01-20_18,97682.27
2016-01-21_00,97567.21
2016-01-21_06,97660.18
2016-01-21_12,97425.05
2016-01-21_18,97465.65
2016-01-22_00,97383.3
2016-01-22_06,97555.15
2016-01-22_12,97334.23
2016-01-22_18,97460.695
2016-01-23_00,97452.664
2016-01-23_06,97678.69
2016-01-23_12,97549.56
2016-01-23_18,97707.59
2016-01-24_00,97792.016
2016-01-24_06,98127.91
2016-01-24_12,98092.28
2016-01-24_18,98250.78
2016-01-25_00,98251.76
2016-01-25_06,98354.17
2016-01-25_12,98181.766
2016-01-25_18,98359.055
2016-01-26_00,98306.47
2016-01-26_06,98362.41
2016-01-26_12,98166.65
2016-01-26_18,98321.484
2016-01-27_00,98245.77
2016-01-27_06,98393.14
2016-01-27_12,98219.9
2016-01-27_18,98281.88
2016-01-28_00,98189.11
2016-01-28_06,98277.08
2016-01-28_12,98080.766
2016-01-28_18,98200.69
2016-01-29_00,98105.79
2016-01-29_06,98237.11
2016-01-29_12,98175.02
2016-01-29_18,98273.51
2016-01-30_00,98190.48
2016-01-30_06,98305.42
2016-01-30_12,98019.92
2016-01-30_18,98054.3
2016-01-31_00,97865.04
2016-01-31_06,98055.27
2016-01-31_12,97842.234
2016-01-31_18,97941.625
2016-02-01_00,97860.18
2016-02-01_06,97952.586
2016-02-01_12,97737.52
2016-02-01_18,97845.07
2016-02-02_00,97829.27
2016-02-02_06,97975.266
2016-02-02_12,97764.13
2016-02-02_18,97899.7
2016-02-03_00,97800.3
2016-02-03_06,97947.805
2016-02-03_12,97668.36
2016-02-03_18,97767.45
2016-02-04_00,97637.18
2016-02-04_06,97721.0
2016-02-04_12,97453.81
2016-02-04_18,97474.85
2016-02-05_00,97407.49
2016-02-05_06,97551.69
2016-02-05_12,97402.27
2016-02-05_18,97567.45
2016-02-06_00,97632.836
2016-02-06_06,97872.805
2016-02-06_12,97694.12
2016-02-06_18,97857.81
2016-02-07_00,97851.49
2016-02-07_06,98055.64
2016-02-07_12,97856.55
2016-02-07_18,97967.9
2016-02-08_00,97919.44
2016-02-08_06,98092.875
2016-02-08_12,97912.086
2016-02-08_18,97952.125
2016-02-09_00,97875.91
2016-02-09_06,97913.21
2016-02-09_12,97644.31
2016-02-09_18,97734.11
2016-02-10_00,97738.6
2016-02-10_06,97943.31
2016-02-10_12,97803.195
2016-02-10_18,97930.4
2016-02-11_00,97887.695
2016-02-11_06,98080.1
2016-02-11_12,97840.84
2016-02-11_18,97902.32
2016-02-12_00,97779.86
2016-02-12_06,97833.23
2016-02-12_12,97602.78
2016-02-12_18,97670.38
2016-02-13_00,97575.266
2016-02-13_06,97649.24
2016-02-13_12,97402.86
2016-02-13_18,97466.99
2016-02-14_00,97479.0
2016-02-14_06,97589.11
2016-02-14_12,97390.11
