Date,Average pressure [Pa]
2020-01-01_00,95607.16
2020-01-01_06,95836.086
2020-01-01_12,95484.96
2020-01-01_18,95631.88
2020-01-02_00,95581.664
2020-01-02_06,95874.875
2020-01-02_12,95585.84
2020-01-02_18,95733.64
2020-01-03_00,95715.89
2020-01-03_06,96017.26
2020-01-03_12,95699.07
2020-01-03_18,95809.25
2020-01-04_00,95759.42
2020-01-04_06,96078.03
2020-01-04_12,95776.1
2020-01-04_18,95868.555
2020-01-05_00,95865.67
2020-01-05_06,96166.11
2020-01-05_12,95775.93
2020-01-05_18,95877.414
2020-01-06_00,95843.31
2020-01-06_06,96095.8
2020-01-06_12,95754.516
2020-01-06_18,95905.25
2020-01-07_00,95831.664
2020-01-07_06,96085.11
2020-01-07_12,95771.484
2020-01-07_18,95871.29
2020-01-08_00,95754.734
2020-01-08_06,96009.42
2020-01-08_12,95738.65
2020-01-08_18,95890.695
2020-01-09_00,95859.42
2020-01-09_06,96143.51
2020-01-09_12,95775.125
2020-01-09_18,95868.92
2020-01-10_00,95797.51
2020-01-10_06,96110.96
2020-01-10_12,95930.03
2020-01-10_18,96046.24
2020-01-11_00,95947.22
2020-01-11_06,96250.22
2020-01-11_12,95969.234
2020-01-11_18,96073.53
2020-01-12_00,96001.86
2020-01-12_06,96274.195
2020-01-12_12,95918.84
2020-01-12_18,96036.59
2020-01-13_00,95933.47
2020-01-13_06,96152.37
2020-01-13_12,95768.7
2020-01-13_18,95853.125
2020-01-14_00,95711.984
2020-01-14_06,95927.34
2020-01-14_12,95640.48
2020-01-14_18,95715.36
2020-01-15_00,95552.76
2020-01-15_06,95784.01
2020-01-15_12,95539.43
2020-01-15_18,95661.28
2020-01-16_00,95539.52
2020-01-16_06,95827.76
2020-01-16_12,95540.92
2020-01-16_18,95603.055
2020-01-17_00,95571.44
2020-01-17_06,95902.08
2020-01-17_12,95641.06
2020-01-17_18,95734.055
2020-01-18_00,95753.76
2020-01-18_06,96047.39
2020-01-18_12,95801.37
2020-01-18_18,95862.89
2020-01-19_00,95818.336
2020-01-19_06,96111.625
2020-01-19_12,95807.86
2020-01-19_18,95900.98
2020-01-20_00,95861.766
2020-01-20_06,96140.75
2020-01-20_12,95814.914
2020-01-20_18,95904.64
2020-01-21_00,95806.4
2020-01-21_06,96008.74
2020-01-21_12,95711.26
2020-01-21_18,95832.91
2020-01-22_00,95805.79
2020-01-22_06,96086.33
2020-01-22_12,95800.95
2020-01-22_18,95921.336
2020-01-23_00,95923.53
2020-01-23_06,96147.73
2020-01-23_12,95929.54
2020-01-23_18,96043.04
2020-01-24_00,96056.86
2020-01-24_06,96218.875
2020-01-24_12,95980.23
2020-01-24_18,96088.99
2020-01-25_00,96084.16
2020-01-25_06,96245.41
2020-01-25_12,95975.83
2020-01-25_18,96119.07
2020-01-26_00,96047.78
2020-01-26_06,96204.42
2020-01-26_12,95891.8
2020-01-26_18,95969.8
2020-01-27_00,95902.32
2020-01-27_06,96026.93
2020-01-27_12,95721.336
2020-01-27_18,95733.86
2020-01-28_00,95743.41
2020-01-28_06,96011.13
2020-01-28_12,95731.03
2020-01-28_18,95760.94
2020-01-29_00,95793.51
2020-01-29_06,96076.3
2020-01-29_12,95784.305
2020-01-29_18,95883.72
2020-01-30_00,95852.47
2020-01-30_06,96088.72
2020-01-30_12,95767.164
2020-01-30_18,95841.04
2020-01-31_00,95849.24
2020-01-31_06,96077.39
2020-01-31_12,95818.38
2020-01-31_18,95829.54
2020-02-01_00,95781.4
2020-02-01_06,96089.97
2020-02-01_12,95781.86
2020-02-01_18,95889.914
2020-02-02_00,95790.945
2020-02-02_06,96014.19
2020-02-02_12,95761.74
2020-02-02_18,95848.7
2020-02-03_00,95829.88
2020-02-03_06,96068.36
2020-02-03_12,95711.79
2020-02-03_18,95736.35
2020-02-04_00,95734.836
2020-02-04_06,96000.516
2020-02-04_12,95698.56
2020-02-04_18,95713.11
2020-02-05_00,95683.4
2020-02-05_06,95922.7
2020-02-05_12,95645.73
2020-02-05_18,95759.59
2020-02-06_00,95753.586
2020-02-06_06,96024.22
2020-02-06_12,95753.32
2020-02-06_18,95828.0
2020-02-07_00,95721.164
2020-02-07_06,96029.47
2020-02-07_12,95661.74
2020-02-07_18,95747.805
2020-02-08_00,95700.484
2020-02-08_06,96000.0
2020-02-08_12,95692.6
2020-02-08_18,95797.85
2020-02-09_00,95680.766
2020-02-09_06,95982.91
2020-02-09_12,95748.195
2020-02-09_18,95873.56
2020-02-10_00,95840.6
2020-02-10_06,96130.08
2020-02-10_12,95848.39
2020-02-10_18,95921.78
2020-02-11_00,95827.95
2020-02-11_06,96145.77
2020-02-11_12,95845.75
2020-02-11_18,95932.516
2020-02-12_00,95898.63
2020-02-12_06,96093.875
2020-02-12_12,95821.05
2020-02-12_18,95893.7
2020-02-13_00,95830.664
2020-02-13_06,96079.62
2020-02-13_12,95746.14
2020-02-13_18,95804.37
2020-02-14_00,95679.88
2020-02-14_06,95857.445
2020-02-14_12,95596.44
2020-02-14_18,95600.3
2020-02-15_00,95484.11
2020-02-15_06,95802.195
2020-02-15_12,95553.22
2020-02-15_18,95621.19
2020-02-16_00,95582.23
2020-02-16_06,95806.62
2020-02-16_12,95466.41
2020-02-16_18,95534.055
2020-02-17_00,95495.61
2020-02-17_06,95763.89
2020-02-17_12,95499.195
2020-02-17_18,95588.086
2020-02-18_00,95547.7
2020-02-18_06,95832.57
2020-02-18_12,95568.016
2020-02-18_18,95651.17
2020-02-19_00,95589.45
2020-02-19_06,95859.055
2020-02-19_12,95547.53
2020-02-19_18,95580.734
2020-02-20_00,95603.664
2020-02-20_06,95857.72
2020-02-20_12,95553.17
2020-02-20_18,95555.25
2020-02-21_00,95509.03
2020-02-21_06,95762.59
2020-02-21_12,95541.99
2020-02-21_18,95618.75
2020-02-22_00,95583.375
2020-02-22_06,95886.234
2020-02-22_12,95556.81
2020-02-22_18,95588.55
2020-02-23_00,95516.555
2020-02-23_06,95811.74
2020-02-23_12,95448.17
2020-02-23_18,95519.234
2020-02-24_00,95433.766
2020-02-24_06,95756.055
2020-02-24_12,95580.445
2020-02-24_18,95638.87
2020-02-25_00,95648.07
2020-02-25_06,95989.625
2020-02-25_12,95724.63
2020-02-25_18,95849.805
2020-02-26_00,95722.586
2020-02-26_06,95901.76
2020-02-26_12,95629.76
2020-02-26_18,95610.96
2020-02-27_00,95589.99
2020-02-27_06,95863.695
2020-02-27_12,95566.21
2020-02-27_18,95585.23
2020-02-28_00,95504.984
2020-02-28_06,95789.43
2020-02-28_12,95476.266
2020-02-28_18,95504.3
2020-02-29_00,95419.6
2020-02-29_06,95694.51
2020-02-29_12,95434.375
2020-02-29_18,95487.94
