Date,Average pressure [Pa]
2020-01-01_00,101327.08
2020-01-01_06,101291.164
2020-01-01_12,101159.18
2020-01-01_18,101193.6
2020-01-02_00,101172.29
2020-01-02_06,101179.17
2020-01-02_12,101290.53
2020-01-02_18,101395.75
2020-01-03_00,101512.766
2020-01-03_06,101603.98
2020-01-03_12,101559.23
2020-01-03_18,101597.14
2020-01-04_00,101505.516
2020-01-04_06,101522.95
2020-01-04_12,101430.79
2020-01-04_18,101512.695
2020-01-05_00,101393.016
2020-01-05_06,101254.78
2020-01-05_12,100925.54
2020-01-05_18,100769.99
2020-01-06_00,100464.016
2020-01-06_06,100472.75
2020-01-06_12,100454.516
2020-01-06_18,100711.11
2020-01-07_00,100868.77
2020-01-07_06,101090.97
2020-01-07_12,101203.125
2020-01-07_18,101386.52
2020-01-08_00,101382.08
2020-01-08_06,101366.45
2020-01-08_12,101420.29
2020-01-08_18,101523.9
2020-01-09_00,101610.984
2020-01-09_06,101647.414
2020-01-09_12,101585.28
2020-01-09_18,101648.61
2020-01-10_00,101677.586
2020-01-10_06,101607.055
2020-01-10_12,101576.516
2020-01-10_18,101598.98
2020-01-11_00,101549.95
2020-01-11_06,101581.08
2020-01-11_12,101547.75
2020-01-11_18,101511.42
2020-01-12_00,101537.41
2020-01-12_06,101540.6
2020-01-12_12,101479.78
2020-01-12_18,101471.75
2020-01-13_00,101413.94
2020-01-13_06,101470.73
2020-01-13_12,101341.36
2020-01-13_18,101239.84
2020-01-14_00,101216.28
2020-01-14_06,101250.39
2020-01-14_12,101139.305
2020-01-14_18,101206.766
2020-01-15_00,101121.12
2020-01-15_06,101057.445
2020-01-15_12,100958.18
2020-01-15_18,101006.59
2020-01-16_00,101033.27
2020-01-16_06,101039.48
2020-01-16_12,101087.41
2020-01-16_18,101303.836
2020-01-17_00,101427.69
2020-01-17_06,101478.64
2020-01-17_12,101437.55
2020-01-17_18,101578.586
2020-01-18_00,101570.164
2020-01-18_06,101539.19
2020-01-18_12,101480.27
2020-01-18_18,101515.234
2020-01-19_00,101488.65
2020-01-19_06,101459.67
2020-01-19_12,101433.64
2020-01-19_18,101589.26
2020-01-20_00,101777.39
2020-01-20_06,101973.17
2020-01-20_12,102058.27
2020-01-20_18,102242.53
2020-01-21_00,102403.664
2020-01-21_06,102429.055
2020-01-21_12,102382.74
2020-01-21_18,102371.58
2020-01-22_00,102304.23
2020-01-22_06,102326.95
2020-01-22_12,102165.41
2020-01-22_18,102111.96
2020-01-23_00,101951.266
2020-01-23_06,102000.07
2020-01-23_12,101863.52
2020-01-23_18,101855.15
2020-01-24_00,102035.766
2020-01-24_06,102015.36
2020-01-24_12,102049.76
2020-01-24_18,102074.15
2020-01-25_00,102025.95
2020-01-25_06,102135.25
2020-01-25_12,102098.09
2020-01-25_18,101991.73
2020-01-26_00,101923.56
2020-01-26_06,101899.734
2020-01-26_12,101824.22
2020-01-26_18,101654.17
2020-01-27_00,101471.85
2020-01-27_06,101421.07
2020-01-27_12,101258.836
2020-01-27_18,101277.22
2020-01-28_00,101320.75
2020-01-28_06,101437.695
2020-01-28_12,101471.66
2020-01-28_18,101498.83
2020-01-29_00,101561.87
2020-01-29_06,101576.69
2020-01-29_12,101527.27
2020-01-29_18,101507.94
2020-01-30_00,101515.36
2020-01-30_06,101485.984
2020-01-30_12,101419.51
2020-01-30_18,101401.98
2020-01-31_00,101530.1
2020-01-31_06,101561.375
2020-01-31_12,101530.1
2020-01-31_18,101550.24
2020-02-01_00,101471.63
2020-02-01_06,101507.55
2020-02-01_12,101494.36
2020-02-01_18,101448.9
2020-02-02_00,101409.695
2020-02-02_06,101458.33
2020-02-02_12,101467.21
2020-02-02_18,101501.05
2020-02-03_00,101543.164
2020-02-03_06,101589.84
