Date,Average pressure [Pa]
2014-01-01_00,92518.66
2014-01-01_06,92327.54
2014-01-01_12,92047.266
2014-01-01_18,91635.06
2014-01-02_00,91870.44
2014-01-02_06,91818.09
2014-01-02_12,92126.78
2014-01-02_18,91812.72
2014-01-03_00,91699.63
2014-01-03_06,91253.08
2014-01-03_12,91589.04
2014-01-03_18,91537.26
2014-01-04_00,91694.07
2014-01-04_06,91753.055
2014-01-04_12,92253.86
2014-01-04_18,92169.7
2014-01-05_00,92131.27
2014-01-05_06,91648.66
2014-01-05_12,92035.11
2014-01-05_18,92026.734
2014-01-06_00,92293.51
2014-01-06_06,92406.4
2014-01-06_12,92941.234
2014-01-06_18,93025.805
2014-01-07_00,93187.06
2014-01-07_06,93115.36
2014-01-07_12,93496.945
2014-01-07_18,93411.625
2014-01-08_00,93627.08
2014-01-08_06,93372.44
2014-01-08_12,93611.67
2014-01-08_18,93466.6
2014-01-09_00,93578.76
2014-01-09_06,93332.23
2014-01-09_12,93501.586
2014-01-09_18,93326.32
2014-01-10_00,93382.375
2014-01-10_06,93151.414
2014-01-10_12,93326.44
2014-01-10_18,93154.27
2014-01-11_00,93148.9
2014-01-11_06,92945.29
2014-01-11_12,93198.34
2014-01-11_18,93056.3
2014-01-12_00,93213.914
2014-01-12_06,93103.34
2014-01-12_12,93453.32
2014-01-12_18,93323.46
2014-01-13_00,93378.86
2014-01-13_06,93125.09
2014-01-13_12,93326.71
2014-01-13_18,93192.77
2014-01-14_00,93262.87
2014-01-14_06,93048.61
2014-01-14_12,93323.586
2014-01-14_18,93202.47
2014-01-15_00,93316.73
2014-01-15_06,93156.984
2014-01-15_12,93398.9
2014-01-15_18,93249.31
2014-01-16_00,93280.32
2014-01-16_06,93029.34
2014-01-16_12,93164.77
2014-01-16_18,92970.22
2014-01-17_00,92886.45
2014-01-17_06,92503.54
2014-01-17_12,92631.91
2014-01-17_18,92507.64
2014-01-18_00,92671.78
2014-01-18_06,92503.71
2014-01-18_12,92737.04
2014-01-18_18,92503.03
2014-01-19_00,92569.05
2014-01-19_06,92387.766
2014-01-19_12,92580.86
2014-01-19_18,92345.61
2014-01-20_00,92442.97
2014-01-20_06,92373.51
2014-01-20_12,92532.664
2014-01-20_18,92308.27
2014-01-21_00,92352.93
2014-01-21_06,92289.086
2014-01-21_12,92766.19
2014-01-21_18,92865.04
2014-01-22_00,93251.37
2014-01-22_06,93262.84
2014-01-22_12,93596.31
2014-01-22_18,93420.66
2014-01-23_00,93480.32
2014-01-23_06,93103.08
2014-01-23_12,93120.555
2014-01-23_18,92649.07
2014-01-24_00,92398.95
2014-01-24_06,91938.086
2014-01-24_12,92171.58
2014-01-24_18,92295.68
2014-01-25_00,92757.375
2014-01-25_06,92908.47
2014-01-25_12,93417.21
2014-01-25_18,93391.45
2014-01-26_00,93597.195
2014-01-26_06,93450.37
2014-01-26_12,93668.336
2014-01-26_18,93448.63
2014-01-27_00,93514.625
2014-01-27_06,93197.66
2014-01-27_12,93395.44
2014-01-27_18,93180.2
2014-01-28_00,93201.32
2014-01-28_06,92754.3
2014-01-28_12,92895.66
2014-01-28_18,92768.82
2014-01-29_00,92989.84
2014-01-29_06,92983.52
2014-01-29_12,93351.266
2014-01-29_18,93108.5
2014-01-30_00,93108.33
2014-01-30_06,92751.86
2014-01-30_12,92902.56
2014-01-30_18,92682.836
2014-01-31_00,92748.484
2014-01-31_06,92679.71
2014-01-31_12,93014.43
2014-01-31_18,92877.125
2014-02-01_00,92847.02
2014-02-01_06,92534.305
2014-02-01_12,92772.66
2014-02-01_18,92688.21
2014-02-02_00,92793.945
2014-02-02_06,92543.625
2014-02-02_12,92752.86
2014-02-02_18,92601.78
2014-02-03_00,92568.6
2014-02-03_06,92266.21
2014-02-03_12,92806.125
2014-02-03_18,92964.72
2014-02-04_00,93374.37
2014-02-04_06,93435.01
2014-02-04_12,93713.234
2014-02-04_18,93567.75
2014-02-05_00,93668.875
2014-02-05_06,93429.27
2014-02-05_12,93464.77
2014-02-05_18,93179.49
2014-02-06_00,93178.78
2014-02-06_06,92827.734
2014-02-06_12,93037.8
2014-02-06_18,92828.445
2014-02-07_00,92904.95
2014-02-07_06,92709.13
2014-02-07_12,93028.3
2014-02-07_18,92920.12
2014-02-08_00,93046.29
2014-02-08_06,92840.234
2014-02-08_12,93100.95
2014-02-08_18,93007.79
2014-02-09_00,93033.81
2014-02-09_06,92680.516
2014-02-09_12,93145.58
2014-02-09_18,93165.5
2014-02-10_00,93265.695
2014-02-10_06,93029.3
2014-02-10_12,93249.91
2014-02-10_18,93015.58
2014-02-11_00,93052.88
2014-02-11_06,92742.67
2014-02-11_12,93082.55
2014-02-11_18,92892.77
2014-02-12_00,93053.88
2014-02-12_06,92918.66
2014-02-12_12,93152.78
2014-02-12_18,92807.836
2014-02-13_00,92739.04
2014-02-13_06,92553.69
2014-02-13_12,92627.34
2014-02-13_18,92225.44
2014-02-14_00,92204.32
2014-02-14_06,91947.0
2014-02-14_12,91937.26
2014-02-14_18,91639.97
2014-02-15_00,91514.82
2014-02-15_06,91090.6
2014-02-15_12,91248.586
2014-02-15_18,91366.7
2014-02-16_00,91769.07
2014-02-16_06,91960.13
2014-02-16_12,92532.96
2014-02-16_18,92558.08
2014-02-17_00,92799.39
2014-02-17_06,92541.67
2014-02-17_12,92678.78
2014-02-17_18,92531.71
2014-02-18_00,92484.33
2014-02-18_06,92131.32
2014-02-18_12,92124.15
2014-02-18_18,91801.15
2014-02-19_00,91703.25
2014-02-19_06,91311.375
2014-02-19_12,91495.016
2014-02-19_18,91651.39
2014-02-20_00,92089.41
2014-02-20_06,92243.82
2014-02-20_12,92683.11
2014-02-20_18,92690.695
2014-02-21_00,93010.4
2014-02-21_06,92921.83
2014-02-21_12,93260.18
2014-02-21_18,93154.15
2014-02-22_00,93358.2
2014-02-22_06,93199.83
2014-02-22_12,93551.63
2014-02-22_18,93504.3
2014-02-23_00,93633.74
2014-02-23_06,93308.01
2014-02-23_12,93417.016
2014-02-23_18,93221.414
2014-02-24_00,93314.58
2014-02-24_06,93081.86
2014-02-24_12,93226.91
2014-02-24_18,92934.72
2014-02-25_00,92864.75
2014-02-25_06,92350.76
2014-02-25_12,92474.54
2014-02-25_18,92321.63
2014-02-26_00,92562.2
2014-02-26_06,92493.336
2014-02-26_12,92801.54
2014-02-26_18,92868.6
2014-02-27_00,93292.336
2014-02-27_06,93259.01
2014-02-27_12,93609.86
2014-02-27_18,93532.3
2014-02-28_00,93713.11
2014-02-28_06,93529.23
2014-02-28_12,93669.484
2014-02-28_18,93402.195
2014-03-01_00,93488.87
2014-03-01_06,93249.0
2014-03-01_12,93416.89
2014-03-01_18,93255.836
2014-03-02_00,93495.9
2014-03-02_06,93401.266
2014-03-02_12,93674.44
2014-03-02_18,93653.195
2014-03-03_00,93876.15
2014-03-03_06,93638.87
2014-03-03_12,93879.2
2014-03-03_18,93765.45
2014-03-04_00,93803.586
2014-03-04_06,93401.195
2014-03-04_12,93378.34
2014-03-04_18,93054.88
2014-03-05_00,93025.46
2014-03-05_06,92788.43
2014-03-05_12,93148.7
2014-03-05_18,93127.08
2014-03-06_00,93304.984
2014-03-06_06,93076.63
2014-03-06_12,93272.39
2014-03-06_18,93147.586
2014-03-07_00,93309.96
2014-03-07_06,93144.21
2014-03-07_12,93453.34
2014-03-07_18,93438.65
2014-03-08_00,93617.234
2014-03-08_06,93422.53
2014-03-08_12,93605.4
2014-03-08_18,93436.375
2014-03-09_00,93586.74
2014-03-09_06,93309.03
2014-03-09_12,93529.81
2014-03-09_18,93436.984
2014-03-10_00,93580.766
2014-03-10_06,93367.06
2014-03-10_12,93639.87
2014-03-10_18,93477.734
2014-03-11_00,93526.05
2014-03-11_06,93165.89
2014-03-11_12,93183.55
2014-03-11_18,93001.49
2014-03-12_00,93078.125
2014-03-12_06,93027.664
2014-03-12_12,93396.09
2014-03-12_18,93242.875
2014-03-13_00,93344.92
2014-03-13_06,93072.53
2014-03-13_12,93206.664
2014-03-13_18,92978.98
2014-03-14_00,92967.19
2014-03-14_06,92625.02
2014-03-14_12,92680.62
2014-03-14_18,92433.81
2014-03-15_00,92403.25
2014-03-15_06,91961.74
2014-03-15_12,91806.34
2014-03-15_18,91567.99
2014-03-16_00,91866.97
2014-03-16_06,91927.664
2014-03-16_12,92434.28
2014-03-16_18,92533.984
2014-03-17_00,92817.77
2014-03-17_06,92751.0
2014-03-17_12,93072.85
2014-03-17_18,93075.805
2014-03-18_00,93283.5
2014-03-18_06,93204.25
2014-03-18_12,93556.64
2014-03-18_18,93592.53
2014-03-19_00,93849.95
2014-03-19_06,93759.4
2014-03-19_12,94063.84
2014-03-19_18,93866.31
2014-03-20_00,93917.04
2014-03-20_06,93493.84
2014-03-20_12,93617.67
2014-03-20_18,93347.414
2014-03-21_00,93293.82
2014-03-21_06,92962.89
2014-03-21_12,93076.39
2014-03-21_18,92896.36
2014-03-22_00,93099.09
2014-03-22_06,92946.336
2014-03-22_12,93205.93
