Date,Average pressure [Pa]
2014-01-01_00,100990.53
2014-01-01_06,101094.73
2014-01-01_12,101263.67
2014-01-01_18,101328.03
2014-01-02_00,101475.91
2014-01-02_06,101424.34
2014-01-02_12,101855.69
2014-01-02_18,101997.875
2014-01-03_00,102225.414
2014-01-03_06,102190.58
2014-01-03_12,102165.6
2014-01-03_18,101949.76
2014-01-04_00,101926.1
2014-01-04_06,101644.46
2014-01-04_12,101854.64
2014-01-04_18,101934.55
2014-01-05_00,102225.02
2014-01-05_06,102215.06
2014-01-05_12,102183.55
2014-01-05_18,101983.766
2014-01-06_00,101959.13
2014-01-06_06,101548.586
2014-01-06_12,101430.3
2014-01-06_18,101160.96
2014-01-07_00,101156.59
2014-01-07_06,101084.89
2014-01-07_12,101560.23
2014-01-07_18,101674.91
2014-01-08_00,101845.83
2014-01-08_06,101723.22
2014-01-08_12,101766.36
2014-01-08_18,101691.6
2014-01-09_00,101852.195
2014-01-09_06,101765.04
2014-01-09_12,101917.21
2014-01-09_18,101884.13
2014-01-10_00,102110.5
2014-01-10_06,102149.85
2014-01-10_12,102264.72
2014-01-10_18,102273.02
2014-01-11_00,102444.21
2014-01-11_06,102179.664
2014-01-11_12,102026.47
2014-01-11_18,101669.58
2014-01-12_00,101395.945
2014-01-12_06,100811.16
2014-01-12_12,100790.04
2014-01-12_18,100742.99
2014-01-13_00,100989.8
2014-01-13_06,100991.5
2014-01-13_12,101226.71
2014-01-13_18,101252.15
2014-01-14_00,101376.93
2014-01-14_06,101322.05
2014-01-14_12,101401.71
2014-01-14_18,101144.66
2014-01-15_00,100938.6
2014-01-15_06,100458.55
2014-01-15_12,100494.21
2014-01-15_18,100579.78
2014-01-16_00,100956.88
2014-01-16_06,101150.44
2014-01-16_12,101451.49
2014-01-16_18,101549.91
2014-01-17_00,101821.61
2014-01-17_06,101701.195
2014-01-17_12,101801.44
2014-01-17_18,101693.58
2014-01-18_00,101765.53
2014-01-18_06,101692.77
2014-01-18_12,101812.82
2014-01-18_18,101746.78
2014-01-19_00,101872.95
2014-01-19_06,101812.766
2014-01-19_12,101848.05
2014-01-19_18,101762.8
2014-01-20_00,101889.84
2014-01-20_06,101753.98
2014-01-20_12,101760.79
2014-01-20_18,101691.87
2014-01-21_00,101772.46
2014-01-21_06,101524.24
2014-01-21_12,101537.28
2014-01-21_18,101397.85
2014-01-22_00,101488.87
2014-01-22_06,101254.25
2014-01-22_12,101210.375
2014-01-22_18,101158.94
2014-01-23_00,101441.26
2014-01-23_06,101515.58
2014-01-23_12,101815.086
2014-01-23_18,101845.945
2014-01-24_00,102115.36
2014-01-24_06,102016.99
2014-01-24_12,101986.42
2014-01-24_18,101810.52
2014-01-25_00,101740.97
2014-01-25_06,101276.44
2014-01-25_12,101050.805
2014-01-25_18,100775.83
2014-01-26_00,101100.32
2014-01-26_06,101200.37
2014-01-26_12,101308.18
2014-01-26_18,101034.57
2014-01-27_00,101065.41
2014-01-27_06,101003.91
2014-01-27_12,101345.44
2014-01-27_18,101649.734
2014-01-28_00,102081.79
2014-01-28_06,102214.45
2014-01-28_12,102276.91
2014-01-28_18,102142.26
2014-01-29_00,102022.66
2014-01-29_06,101638.21
2014-01-29_12,101580.17
2014-01-29_18,101432.72
2014-01-30_00,101365.36
2014-01-30_06,101021.39
2014-01-30_12,100986.16
2014-01-30_18,100736.74
2014-01-31_00,100757.08
2014-01-31_06,100741.43
2014-01-31_12,100926.15
2014-01-31_18,100927.125
2014-02-01_00,100978.27
2014-02-01_06,100909.305
2014-02-01_12,101091.41
2014-02-01_18,101195.24
2014-02-02_00,101611.13
2014-02-02_06,101802.22
2014-02-02_12,102094.266
2014-02-02_18,102205.69
2014-02-03_00,102420.164
2014-02-03_06,102245.12
2014-02-03_12,102179.56
2014-02-03_18,101949.09
2014-02-04_00,101930.62
2014-02-04_06,101490.48
2014-02-04_12,101292.92
2014-02-04_18,101130.25
2014-02-05_00,101260.28
2014-02-05_06,101158.18
2014-02-05_12,101453.055
2014-02-05_18,101506.055
2014-02-06_00,101649.09
2014-02-06_06,101566.016
2014-02-06_12,101693.266
2014-02-06_18,101542.51
2014-02-07_00,101569.8
2014-02-07_06,101372.414
2014-02-07_12,101456.42
2014-02-07_18,101306.836
2014-02-08_00,101608.01
2014-02-08_06,101741.016
2014-02-08_12,101973.61
2014-02-08_18,101873.414
2014-02-09_00,102036.16
2014-02-09_06,101743.016
2014-02-09_12,101504.95
2014-02-09_18,101139.72
2014-02-10_00,101023.51
2014-02-10_06,100823.83
2014-02-10_12,101117.09
2014-02-10_18,101182.766
2014-02-11_00,101532.57
2014-02-11_06,101538.766
2014-02-11_12,101563.8
2014-02-11_18,101395.12
2014-02-12_00,101470.29
2014-02-12_06,101460.84
2014-02-12_12,101561.375
2014-02-12_18,101517.21
2014-02-13_00,101659.35
2014-02-13_06,101525.56
2014-02-13_12,101571.875
2014-02-13_18,101368.41
2014-02-14_00,101388.695
2014-02-14_06,101122.78
2014-02-14_12,101134.914
2014-02-14_18,101053.25
2014-02-15_00,101198.414
2014-02-15_06,101005.445
2014-02-15_12,101029.836
2014-02-15_18,100851.08
2014-02-16_00,100988.6
2014-02-16_06,101171.85
2014-02-16_12,101541.555
2014-02-16_18,101717.45
2014-02-17_00,102006.42
2014-02-17_06,102015.11
2014-02-17_12,102149.09
2014-02-17_18,102084.055
2014-02-18_00,102311.67
2014-02-18_06,102198.51
2014-02-18_12,102204.62
2014-02-18_18,102119.9
2014-02-19_00,102207.16
2014-02-19_06,102079.34
2014-02-19_12,102187.2
2014-02-19_18,102176.39
2014-02-20_00,102462.06
2014-02-20_06,102428.195
2014-02-20_12,102633.89
2014-02-20_18,102654.76
2014-02-21_00,102823.68
2014-02-21_06,102691.36
2014-02-21_12,102721.9
2014-02-21_18,102562.74
2014-02-22_00,102604.3
2014-02-22_06,102274.83
2014-02-22_12,102137.57
2014-02-22_18,101895.7
2014-02-23_00,101932.18
2014-02-23_06,101742.38
2014-02-23_12,101816.234
2014-02-23_18,101746.414
2014-02-24_00,101908.33
2014-02-24_06,101816.234
2014-02-24_12,102114.41
2014-02-24_18,102213.625
2014-02-25_00,102411.625
2014-02-25_06,102449.98
2014-02-25_12,102558.914
2014-02-25_18,102484.13
2014-02-26_00,102626.266
2014-02-26_06,102492.555
2014-02-26_12,102450.76
2014-02-26_18,102316.26
2014-02-27_00,102354.836
2014-02-27_06,102153.54
2014-02-27_12,102233.3
2014-02-27_18,102170.58
2014-02-28_00,102251.39
2014-02-28_06,102146.414
2014-02-28_12,102199.17
2014-02-28_18,101976.414
2014-03-01_00,101957.62
2014-03-01_06,101774.0
2014-03-01_12,101771.58
