Date,Average temperature [K]
2012-01-01_00,284.3606
2012-01-01_06,284.3379
2012-01-01_12,283.72595
2012-01-01_18,282.6645
2012-01-02_00,281.2514
2012-01-02_06,280.4513
2012-01-02_12,281.1748
2012-01-02_18,282.14874
2012-01-03_00,283.2561
2012-01-03_06,284.65723
2012-01-03_12,282.797
2012-01-03_18,282.31876
2012-01-04_00,282.0184
2012-01-04_06,282.60175
2012-01-04_12,282.99158
2012-01-04_18,283.59497
2012-01-05_00,284.0654
2012-01-05_06,284.6029
2012-01-05_12,283.56488
2012-01-05_18,283.35724
2012-01-06_00,282.7273
2012-01-06_06,282.64313
2012-01-06_12,283.61566
2012-01-06_18,283.60388
2012-01-07_00,283.89133
2012-01-07_06,283.7473
2012-01-07_12,282.98383
2012-01-07_18,283.2909
2012-01-08_00,283.466
2012-01-08_06,283.8524
2012-01-08_12,284.1637
2012-01-08_18,284.1571
2012-01-09_00,284.37115
2012-01-09_06,284.31927
2012-01-09_12,284.01898
2012-01-09_18,283.51266
2012-01-10_00,283.8089
2012-01-10_06,283.7478
2012-01-10_12,283.9005
2012-01-10_18,283.63727
2012-01-11_00,283.86023
2012-01-11_06,283.81403
2012-01-11_12,283.86957
2012-01-11_18,283.5796
2012-01-12_00,283.661
2012-01-12_06,283.56705
2012-01-12_12,283.64673
2012-01-12_18,282.86188
2012-01-13_00,281.85687
2012-01-13_06,280.94092
2012-01-13_12,281.5171
2012-01-13_18,281.4111
2012-01-14_00,280.85107
2012-01-14_06,280.9734
2012-01-14_12,281.24893
2012-01-14_18,281.78992
2012-01-15_00,281.62262
2012-01-15_06,281.2817
2012-01-15_12,280.7389
2012-01-15_18,280.79047
2012-01-16_00,280.6391
2012-01-16_06,280.57635
2012-01-16_12,280.93616
2012-01-16_18,280.91486
2012-01-17_00,280.88293
2012-01-17_06,281.65234
2012-01-17_12,283.09384
2012-01-17_18,283.4336
2012-01-18_00,283.549
2012-01-18_06,283.95966
2012-01-18_12,283.76904
2012-01-18_18,282.85858
2012-01-19_00,283.5362
2012-01-19_06,283.12695
2012-01-19_12,283.1098
2012-01-19_18,282.65454
2012-01-20_00,282.14862
2012-01-20_06,283.23618
2012-01-20_12,283.451
2012-01-20_18,283.35638
2012-01-21_00,283.89246
2012-01-21_06,283.87054
2012-01-21_12,283.64822
2012-01-21_18,282.93542
2012-01-22_00,283.01715
2012-01-22_06,283.5716
2012-01-22_12,283.7321
2012-01-22_18,282.6464
2012-01-23_00,282.55835
2012-01-23_06,282.45013
2012-01-23_12,282.92834
2012-01-23_18,282.109
2012-01-24_00,282.863
2012-01-24_06,283.89545
2012-01-24_12,283.93597
2012-01-24_18,283.40417
2012-01-25_00,282.8355
2012-01-25_06,283.81488
2012-01-25_12,283.39154
2012-01-25_18,282.7701
2012-01-26_00,281.00513
2012-01-26_06,280.9935
2012-01-26_12,280.42712
2012-01-26_18,281.067
2012-01-27_00,281.045
2012-01-27_06,281.26654
2012-01-27_12,281.42487
2012-01-27_18,281.222
2012-01-28_00,280.52188
2012-01-28_06,279.3825
2012-01-28_12,280.23853
2012-01-28_18,280.64465
2012-01-29_00,280.71796
2012-01-29_06,280.82916
2012-01-29_12,281.17807
2012-01-29_18,281.3479
2012-01-30_00,280.9131
2012-01-30_06,280.41504
2012-01-30_12,279.6848
2012-01-30_18,279.43146
2012-01-31_00,279.45743
2012-01-31_06,279.74335
2012-01-31_12,278.85144
2012-01-31_18,278.6176
2012-02-01_00,278.005
2012-02-01_06,276.79785
2012-02-01_12,277.08435
2012-02-01_18,277.20087
2012-02-02_00,276.1447
2012-02-02_06,275.9861
2012-02-02_12,276.75757
2012-02-02_18,276.27454
2012-02-03_00,276.33746
2012-02-03_06,276.63837
2012-02-03_12,278.1919
2012-02-03_18,278.51477
2012-02-04_00,280.61102
2012-02-04_06,281.531
2012-02-04_12,282.80865
2012-02-04_18,282.55225
2012-02-05_00,281.2503
2012-02-05_06,281.20203
2012-02-05_12,282.19678
2012-02-05_18,280.94434
2012-02-06_00,280.9865
2012-02-06_06,281.4389
2012-02-06_12,281.69025
2012-02-06_18,281.0188
2012-02-07_00,280.67352
2012-02-07_06,279.94144
2012-02-07_12,280.3155
2012-02-07_18,279.68735
2012-02-08_00,279.01538
2012-02-08_06,277.84528
2012-02-08_12,277.0253
2012-02-08_18,277.00995
2012-02-09_00,277.53888
2012-02-09_06,278.5185
2012-02-09_12,280.7525
2012-02-09_18,281.94672
2012-02-10_00,282.47952
2012-02-10_06,282.41302
2012-02-10_12,281.4853
2012-02-10_18,280.1493
2012-02-11_00,279.14453
2012-02-11_06,279.06122
2012-02-11_12,279.8187
2012-02-11_18,279.78314
2012-02-12_00,280.07306
2012-02-12_06,280.6622
2012-02-12_12,281.31903
2012-02-12_18,281.2682
2012-02-13_00,281.47195
2012-02-13_06,281.2948
2012-02-13_12,281.4626
2012-02-13_18,282.27655
2012-02-14_00,281.58795
2012-02-14_06,281.3093
2012-02-14_12,281.37042
2012-02-14_18,281.9311
2012-02-15_00,282.20972
2012-02-15_06,281.8795
2012-02-15_12,282.31818
2012-02-15_18,283.1397
2012-02-16_00,282.15982
2012-02-16_06,282.37146
2012-02-16_12,282.704
2012-02-16_18,282.55945
2012-02-17_00,282.97717
2012-02-17_06,283.11493
2012-02-17_12,282.93738
2012-02-17_18,282.31873
2012-02-18_00,282.28455
2012-02-18_06,282.61682
2012-02-18_12,281.6902
2012-02-18_18,280.39758
2012-02-19_00,279.05014
2012-02-19_06,279.2699
2012-02-19_12,280.34113
2012-02-19_18,280.3543
2012-02-20_00,281.01517
2012-02-20_06,281.83337
2012-02-20_12,282.22577
2012-02-20_18,282.16705
2012-02-21_00,282.85315
2012-02-21_06,282.6673
2012-02-21_12,282.85315
2012-02-21_18,282.603
2012-02-22_00,282.84558
2012-02-22_06,283.02795
2012-02-22_12,283.41272
2012-02-22_18,283.60822
2012-02-23_00,282.85602
2012-02-23_06,282.8938
2012-02-23_12,282.63
2012-02-23_18,281.6678
2012-02-24_00,282.03564
2012-02-24_06,282.6895
2012-02-24_12,282.9663
2012-02-24_18,282.2649
2012-02-25_00,282.08435
2012-02-25_06,281.99588
2012-02-25_12,282.58148
2012-02-25_18,281.56775
2012-02-26_00,281.09116
2012-02-26_06,280.59143
2012-02-26_12,282.0626
2012-02-26_18,281.78314
2012-02-27_00,282.43445
2012-02-27_06,282.5907
2012-02-27_12,283.5054
2012-02-27_18,282.57782
2012-02-28_00,283.214
2012-02-28_06,283.04858
2012-02-28_12,283.08954
2012-02-28_18,282.09338
2012-02-29_00,282.41312
2012-02-29_06,283.01105
2012-02-29_12,282.41217
2012-02-29_18,281.8949
2012-03-01_00,282.1452
2012-03-01_06,282.83362
2012-03-01_12,282.96686
2012-03-01_18,281.9948
2012-03-02_00,281.891
2012-03-02_06,281.0318
2012-03-02_12,281.48776
2012-03-02_18,281.6253
2012-03-03_00,282.349
2012-03-03_06,282.86432
2012-03-03_12,282.70532
2012-03-03_18,282.1727
2012-03-04_00,281.22742
2012-03-04_06,279.32196
2012-03-04_12,279.646
2012-03-04_18,280.9052
2012-03-05_00,280.386
2012-03-05_06,280.6997
2012-03-05_12,281.14856
2012-03-05_18,281.73297
2012-03-06_00,281.0057
2012-03-06_06,281.72876
2012-03-06_12,282.7126
2012-03-06_18,281.69925
2012-03-07_00,283.46454
2012-03-07_06,283.26895
2012-03-07_12,281.8255
2012-03-07_18,281.14868
2012-03-08_00,281.36908
2012-03-08_06,281.99
2012-03-08_12,282.92114
2012-03-08_18,282.7013
2012-03-09_00,283.0608
2012-03-09_06,283.403
2012-03-09_12,283.0249
2012-03-09_18,282.52057
2012-03-10_00,282.65826
2012-03-10_06,282.83466
2012-03-10_12,282.99243
2012-03-10_18,282.4723
2012-03-11_00,282.90866
2012-03-11_06,282.91345
2012-03-11_12,283.17963
2012-03-11_18,282.096
2012-03-12_00,282.04083
2012-03-12_06,281.61328
2012-03-12_12,281.66644
2012-03-12_18,280.79245
2012-03-13_00,280.66736
2012-03-13_06,281.00552
2012-03-13_12,280.9877
2012-03-13_18,280.90997
2012-03-14_00,280.41663
2012-03-14_06,280.81122
2012-03-14_12,280.7509
2012-03-14_18,280.3023
2012-03-15_00,280.5667
2012-03-15_06,281.77515
2012-03-15_12,281.45898
2012-03-15_18,281.27118
2012-03-16_00,282.49963
2012-03-16_06,283.08667
2012-03-16_12,282.84323
2012-03-16_18,282.44214
2012-03-17_00,281.80646
2012-03-17_06,281.58105
2012-03-17_12,281.5927
2012-03-17_18,281.2772
2012-03-18_00,280.77872
2012-03-18_06,280.0999
2012-03-18_12,281.48294
2012-03-18_18,282.1507
2012-03-19_00,281.55566
2012-03-19_06,281.25513
2012-03-19_12,282.3501
2012-03-19_18,282.2939
2012-03-20_00,283.06744
2012-03-20_06,283.54453
2012-03-20_12,282.87964
2012-03-20_18,282.1396
2012-03-21_00,283.28748
2012-03-21_06,283.7281
2012-03-21_12,282.49814
2012-03-21_18,282.20074
2012-03-22_00,282.36835
2012-03-22_06,282.54755
2012-03-22_12,283.90198
2012-03-22_18,283.7751
2012-03-23_00,282.4912
2012-03-23_06,282.44986
2012-03-23_12,282.88428
2012-03-23_18,282.65485
2012-03-24_00,283.2166
2012-03-24_06,283.5957
2012-03-24_12,285.3145
2012-03-24_18,284.5299
2012-03-25_00,284.57562
2012-03-25_06,283.34152
2012-03-25_12,284.72528
2012-03-25_18,284.33658
2012-03-26_00,283.61835
2012-03-26_06,283.0244
2012-03-26_12,284.6009
2012-03-26_18,284.46033
2012-03-27_00,283.65564
2012-03-27_06,282.6147
2012-03-27_12,285.0329
2012-03-27_18,284.68903
2012-03-28_00,282.451
2012-03-28_06,282.63458
2012-03-28_12,285.1978
2012-03-28_18,284.94995
2012-03-29_00,282.41684
2012-03-29_06,282.27228
2012-03-29_12,285.55063
2012-03-29_18,284.66187
2012-03-30_00,282.9942
2012-03-30_06,283.22034
2012-03-30_12,282.70947
2012-03-30_18,282.65225
2012-03-31_00,283.69965
2012-03-31_06,282.64233
2012-03-31_12,282.24908
2012-03-31_18,282.78192
2012-04-01_00,282.47046
2012-04-01_06,282.2378
2012-04-01_12,282.53766
2012-04-01_18,281.85687
2012-04-02_00,281.89227
2012-04-02_06,281.91605
2012-04-02_12,282.58768
2012-04-02_18,281.922
2012-04-03_00,282.35565
2012-04-03_06,282.35056
2012-04-03_12,281.79437
2012-04-03_18,280.1423
2012-04-04_00,278.56927
2012-04-04_06,278.65836
2012-04-04_12,279.28015
2012-04-04_18,279.78644
2012-04-05_00,279.78815
2012-04-05_06,279.44867
2012-04-05_12,280.52698
2012-04-05_18,280.71112
2012-04-06_00,279.4336
2012-04-06_06,279.96826
2012-04-06_12,281.9217
2012-04-06_18,282.61856
2012-04-07_00,282.97174
2012-04-07_06,282.55298
2012-04-07_12,283.3542
2012-04-07_18,283.49634
2012-04-08_00,283.57666
2012-04-08_06,283.28168
2012-04-08_12,283.06848
2012-04-08_18,282.9261
2012-04-09_00,282.49872
2012-04-09_06,283.03998
2012-04-09_12,283.1693
2012-04-09_18,282.26288
2012-04-10_00,280.85928
2012-04-10_06,280.6902
2012-04-10_12,281.67072
2012-04-10_18,281.75055
2012-04-11_00,281.14874
2012-04-11_06,280.88556
2012-04-11_12,282.01694
2012-04-11_18,282.16254
2012-04-12_00,282.0396
2012-04-12_06,281.10352
2012-04-12_12,282.48212
2012-04-12_18,281.97852
2012-04-13_00,281.0451
2012-04-13_06,280.81262
2012-04-13_12,281.62897
2012-04-13_18,281.60278
2012-04-14_00,281.09003
2012-04-14_06,280.95956
2012-04-14_12,281.14008
2012-04-14_18,281.18973
2012-04-15_00,280.938
2012-04-15_06,279.51605
2012-04-15_12,280.93353
2012-04-15_18,281.03595
2012-04-16_00,279.8472
2012-04-16_06,281.2343
2012-04-16_12,282.14804
2012-04-16_18,281.71472
2012-04-17_00,282.9132
2012-04-17_06,281.75323
2012-04-17_12,281.87494
2012-04-17_18,281.56342
2012-04-18_00,282.25244
2012-04-18_06,281.34393
2012-04-18_12,281.80206
2012-04-18_18,282.0282
2012-04-19_00,281.6277
2012-04-19_06,281.00427
2012-04-19_12,282.13525
2012-04-19_18,282.75122
2012-04-20_00,282.21692
2012-04-20_06,281.26837
2012-04-20_12,281.5167
2012-04-20_18,281.90378
2012-04-21_00,281.3861
2012-04-21_06,281.2641
2012-04-21_12,282.23236
2012-04-21_18,282.75677
2012-04-22_00,282.02148
2012-04-22_06,282.30728
2012-04-22_12,283.0539
2012-04-22_18,282.66534
2012-04-23_00,282.13306
2012-04-23_06,281.0739
2012-04-23_12,282.1086
