Date,Average temperature [K]
2012-01-01_00,284.9358
2012-01-01_06,284.22607
2012-01-01_12,284.2865
2012-01-01_18,282.34467
2012-01-02_00,279.27045
2012-01-02_06,277.20032
2012-01-02_12,278.75342
2012-01-02_18,277.84503
2012-01-03_00,278.57886
2012-01-03_06,283.54248
2012-01-03_12,282.18665
2012-01-03_18,279.59952
2012-01-04_00,278.97787
2012-01-04_06,278.1911
2012-01-04_12,279.91833
2012-01-04_18,280.90063
2012-01-05_00,281.83884
2012-01-05_06,283.26892
2012-01-05_12,281.73383
2012-01-05_18,280.3499
2012-01-06_00,279.2058
2012-01-06_06,277.13922
2012-01-06_12,279.51215
2012-01-06_18,279.81726
2012-01-07_00,281.96555
2012-01-07_06,282.2483
2012-01-07_12,281.95502
2012-01-07_18,280.44324
2012-01-08_00,280.35223
2012-01-08_06,279.55502
2012-01-08_12,280.9508
2012-01-08_18,281.307
2012-01-09_00,281.24615
2012-01-09_06,280.69965
2012-01-09_12,283.4223
2012-01-09_18,282.46335
2012-01-10_00,281.07013
2012-01-10_06,281.66138
2012-01-10_12,283.07043
2012-01-10_18,282.75934
2012-01-11_00,281.10242
2012-01-11_06,280.1568
2012-01-11_12,282.66498
2012-01-11_18,282.32275
2012-01-12_00,281.0946
2012-01-12_06,280.4987
2012-01-12_12,283.65845
2012-01-12_18,280.35065
2012-01-13_00,276.4184
2012-01-13_06,274.8662
2012-01-13_12,277.16357
2012-01-13_18,274.9697
2012-01-14_00,272.3877
2012-01-14_06,270.86548
2012-01-14_12,275.09464
2012-01-14_18,274.03308
2012-01-15_00,273.21637
2012-01-15_06,273.20407
2012-01-15_12,276.96887
2012-01-15_18,275.13324
2012-01-16_00,273.39105
2012-01-16_06,271.68085
2012-01-16_12,276.44495
2012-01-16_18,275.60626
2012-01-17_00,272.50598
2012-01-17_06,271.5918
2012-01-17_12,274.9044
2012-01-17_18,275.32178
2012-01-18_00,275.5705
2012-01-18_06,280.5539
2012-01-18_12,283.37988
2012-01-18_18,283.58368
2012-01-19_00,283.03815
2012-01-19_06,282.5298
2012-01-19_12,281.74603
2012-01-19_18,280.7273
2012-01-20_00,278.487
2012-01-20_06,277.64096
2012-01-20_12,281.0755
2012-01-20_18,281.41156
2012-01-21_00,281.75525
2012-01-21_06,283.50385
2012-01-21_12,283.699
2012-01-21_18,281.46423
2012-01-22_00,279.94928
2012-01-22_06,279.08038
2012-01-22_12,283.0602
2012-01-22_18,280.79727
2012-01-23_00,278.49243
2012-01-23_06,277.1059
2012-01-23_12,279.68958
2012-01-23_18,279.13635
2012-01-24_00,275.3669
2012-01-24_06,274.9389
2012-01-24_12,279.51215
2012-01-24_18,282.5609
2012-01-25_00,282.21246
2012-01-25_06,281.63226
2012-01-25_12,282.497
2012-01-25_18,282.32968
2012-01-26_00,281.28247
2012-01-26_06,279.5438
2012-01-26_12,279.6776
2012-01-26_18,277.91855
2012-01-27_00,275.04062
2012-01-27_06,276.1103
2012-01-27_12,279.58893
2012-01-27_18,277.2918
2012-01-28_00,276.27872
2012-01-28_06,275.76727
2012-01-28_12,278.2898
2012-01-28_18,276.8136
2012-01-29_00,273.77753
2012-01-29_06,272.59625
2012-01-29_12,274.5233
2012-01-29_18,275.72827
2012-01-30_00,274.36816
2012-01-30_06,272.96533
2012-01-30_12,275.0598
2012-01-30_18,274.0999
2012-01-31_00,271.85782
2012-01-31_06,271.62518
2012-01-31_12,273.90613
2012-01-31_18,273.99017
2012-02-01_00,272.12024
2012-02-01_06,271.43262
2012-02-01_12,273.91296
2012-02-01_18,273.01923
2012-02-02_00,270.74042
2012-02-02_06,269.1829
2012-02-02_12,273.05103
2012-02-02_18,271.5382
2012-02-03_00,268.67584
2012-02-03_06,267.39178
2012-02-03_12,272.45996
2012-02-03_18,270.81458
2012-02-04_00,267.7248
2012-02-04_06,267.28687
2012-02-04_12,271.5782
2012-02-04_18,272.65967
2012-02-05_00,273.1966
2012-02-05_06,273.45984
2012-02-05_12,275.0498
2012-02-05_18,274.9912
2012-02-06_00,274.58124
2012-02-06_06,274.7768
2012-02-06_12,276.0003
2012-02-06_18,275.63843
2012-02-07_00,274.50214
2012-02-07_06,273.48782
2012-02-07_12,274.4937
2012-02-07_18,272.86655
2012-02-08_00,268.23364
2012-02-08_06,269.60602
2012-02-08_12,272.40225
2012-02-08_18,272.20868
2012-02-09_00,271.32843
2012-02-09_06,270.46918
2012-02-09_12,271.03766
2012-02-09_18,272.49017
2012-02-10_00,271.76468
2012-02-10_06,272.09857
2012-02-10_12,273.82758
2012-02-10_18,271.45447
2012-02-11_00,267.6543
2012-02-11_06,265.86298
2012-02-11_12,270.71957
2012-02-11_18,270.5053
2012-02-12_00,268.3426
2012-02-12_06,269.50595
2012-02-12_12,276.03827
2012-02-12_18,275.9972
2012-02-13_00,276.1331
2012-02-13_06,274.4989
2012-02-13_12,277.62177
2012-02-13_18,278.44305
2012-02-14_00,278.20856
2012-02-14_06,276.0881
2012-02-14_12,279.2923
2012-02-14_18,279.71283
2012-02-15_00,279.74976
2012-02-15_06,279.50497
2012-02-15_12,282.41437
2012-02-15_18,281.76178
2012-02-16_00,280.13638
2012-02-16_06,277.7152
2012-02-16_12,281.45792
2012-02-16_18,281.05066
2012-02-17_00,279.45276
2012-02-17_06,280.15253
2012-02-17_12,283.37244
2012-02-17_18,283.3739
2012-02-18_00,281.52185
2012-02-18_06,280.9591
2012-02-18_12,282.27026
2012-02-18_18,278.1222
2012-02-19_00,275.4388
2012-02-19_06,274.6908
2012-02-19_12,278.07257
2012-02-19_18,276.71173
2012-02-20_00,274.16702
2012-02-20_06,272.35876
2012-02-20_12,278.87177
2012-02-20_18,279.63776
2012-02-21_00,278.68567
2012-02-21_06,278.6458
2012-02-21_12,282.67883
2012-02-21_18,281.999
2012-02-22_00,280.39636
2012-02-22_06,280.1632
2012-02-22_12,281.55627
2012-02-22_18,281.74738
2012-02-23_00,283.6607
2012-02-23_06,283.67163
2012-02-23_12,286.15393
2012-02-23_18,285.5677
2012-02-24_00,282.8037
2012-02-24_06,282.24957
2012-02-24_12,285.8706
2012-02-24_18,284.34448
2012-02-25_00,281.58972
2012-02-25_06,278.89188
2012-02-25_12,282.28412
2012-02-25_18,281.5697
2012-02-26_00,277.38852
2012-02-26_06,275.46692
2012-02-26_12,282.13486
2012-02-26_18,281.52826
2012-02-27_00,278.82703
2012-02-27_06,278.77283
2012-02-27_12,282.4722
2012-02-27_18,283.39716
2012-02-28_00,281.90393
2012-02-28_06,282.20337
2012-02-28_12,284.0163
2012-02-28_18,284.3507
2012-02-29_00,282.60306
2012-02-29_06,281.492
2012-02-29_12,283.93268
2012-02-29_18,283.93494
2012-03-01_00,279.33173
2012-03-01_06,277.13782
2012-03-01_12,280.84772
2012-03-01_18,282.49335
