Date,Average temperature [K]
2012-01-01_00,285.60474
2012-01-01_06,285.5454
2012-01-01_12,286.17126
2012-01-01_18,285.2226
2012-01-02_00,282.9599
2012-01-02_06,280.6593
2012-01-02_12,280.88818
2012-01-02_18,279.44952
2012-01-03_00,280.05933
2012-01-03_06,283.87744
2012-01-03_12,285.39856
2012-01-03_18,283.8788
2012-01-04_00,281.17026
2012-01-04_06,280.1784
2012-01-04_12,282.1068
2012-01-04_18,282.41528
2012-01-05_00,283.1611
2012-01-05_06,283.13806
2012-01-05_12,284.94183
2012-01-05_18,282.43878
2012-01-06_00,281.02417
2012-01-06_06,279.8316
2012-01-06_12,282.36664
2012-01-06_18,280.47058
2012-01-07_00,282.27707
2012-01-07_06,282.8069
2012-01-07_12,284.07318
2012-01-07_18,282.27722
2012-01-08_00,281.75067
2012-01-08_06,281.6722
2012-01-08_12,282.45862
2012-01-08_18,281.41443
2012-01-09_00,282.68854
2012-01-09_06,282.6059
2012-01-09_12,284.06683
2012-01-09_18,282.9399
2012-01-10_00,281.49982
2012-01-10_06,281.1223
2012-01-10_12,282.6515
2012-01-10_18,282.3902
2012-01-11_00,280.07703
2012-01-11_06,280.52008
2012-01-11_12,282.42572
2012-01-11_18,280.6587
2012-01-12_00,278.20496
2012-01-12_06,278.78287
2012-01-12_12,282.25317
2012-01-12_18,282.4737
2012-01-13_00,282.2182
2012-01-13_06,280.9043
2012-01-13_12,281.3374
2012-01-13_18,278.28708
2012-01-14_00,274.86328
2012-01-14_06,272.97388
2012-01-14_12,277.01944
2012-01-14_18,275.10632
2012-01-15_00,272.40192
2012-01-15_06,270.92966
2012-01-15_12,274.96692
2012-01-15_18,274.05902
2012-01-16_00,271.518
2012-01-16_06,270.53534
2012-01-16_12,274.484
2012-01-16_18,274.92657
2012-01-17_00,271.33215
2012-01-17_06,269.9004
2012-01-17_12,274.61044
2012-01-17_18,275.0083
2012-01-18_00,273.41522
2012-01-18_06,274.26385
2012-01-18_12,278.7793
2012-01-18_18,282.22723
2012-01-19_00,284.17487
2012-01-19_06,284.65967
2012-01-19_12,285.0478
2012-01-19_18,284.09253
2012-01-20_00,281.29462
2012-01-20_06,281.0482
2012-01-20_12,282.1751
2012-01-20_18,282.5639
2012-01-21_00,282.48083
2012-01-21_06,284.21674
2012-01-21_12,284.69705
2012-01-21_18,283.80798
2012-01-22_00,282.40826
2012-01-22_06,281.8968
2012-01-22_12,283.26138
2012-01-22_18,282.58536
2012-01-23_00,280.67407
2012-01-23_06,280.0434
2012-01-23_12,282.76086
2012-01-23_18,281.234
2012-01-24_00,281.02414
2012-01-24_06,280.0932
2012-01-24_12,282.06683
2012-01-24_18,283.37634
2012-01-25_00,282.9146
2012-01-25_06,282.14105
2012-01-25_12,282.77142
2012-01-25_18,282.17148
2012-01-26_00,281.55005
2012-01-26_06,281.21274
2012-01-26_12,281.56726
2012-01-26_18,279.96542
2012-01-27_00,276.67245
2012-01-27_06,274.24896
2012-01-27_12,280.52155
2012-01-27_18,278.7674
2012-01-28_00,277.4633
2012-01-28_06,276.70966
2012-01-28_12,279.19116
2012-01-28_18,277.81458
2012-01-29_00,276.62714
2012-01-29_06,275.19293
2012-01-29_12,278.6346
2012-01-29_18,276.73315
2012-01-30_00,274.8037
2012-01-30_06,274.06006
2012-01-30_12,273.90356
2012-01-30_18,274.59796
2012-01-31_00,273.1918
2012-01-31_06,272.11932
2012-01-31_12,272.98132
2012-01-31_18,271.93353
2012-02-01_00,271.5724
2012-02-01_06,270.76172
2012-02-01_12,271.82703
2012-02-01_18,272.56708
2012-02-02_00,270.72284
2012-02-02_06,269.64774
2012-02-02_12,272.13013
2012-02-02_18,271.56653
2012-02-03_00,268.85846
2012-02-03_06,267.63885
2012-02-03_12,272.24902
2012-02-03_18,270.03235
2012-02-04_00,270.32733
2012-02-04_06,270.87573
2012-02-04_12,274.23834
2012-02-04_18,272.35498
2012-02-05_00,271.60382
2012-02-05_06,270.70984
2012-02-05_12,273.5166
2012-02-05_18,272.4756
2012-02-06_00,272.2326
2012-02-06_06,273.19574
2012-02-06_12,275.3968
2012-02-06_18,275.33276
2012-02-07_00,274.29218
2012-02-07_06,271.4097
2012-02-07_12,273.07086
2012-02-07_18,271.55698
2012-02-08_00,267.761
2012-02-08_06,268.8228
2012-02-08_12,270.69522
2012-02-08_18,271.4792
2012-02-09_00,268.52667
2012-02-09_06,268.45844
2012-02-09_12,273.60406
2012-02-09_18,273.8886
2012-02-10_00,272.60355
2012-02-10_06,269.6093
2012-02-10_12,271.44183
2012-02-10_18,269.98962
2012-02-11_00,267.2871
2012-02-11_06,265.28094
2012-02-11_12,271.54086
2012-02-11_18,271.351
2012-02-12_00,269.44806
2012-02-12_06,268.07626
2012-02-12_12,274.91327
2012-02-12_18,275.55383
2012-02-13_00,277.053
2012-02-13_06,275.8661
2012-02-13_12,279.07977
2012-02-13_18,278.3327
2012-02-14_00,278.93903
2012-02-14_06,277.3264
2012-02-14_12,279.99738
2012-02-14_18,278.82513
2012-02-15_00,278.91284
2012-02-15_06,280.36533
2012-02-15_12,282.10187
2012-02-15_18,280.65436
2012-02-16_00,279.4528
2012-02-16_06,278.30798
2012-02-16_12,280.97647
2012-02-16_18,280.162
2012-02-17_00,278.74768
2012-02-17_06,278.67596
2012-02-17_12,281.87634
2012-02-17_18,282.0067
2012-02-18_00,281.3656
2012-02-18_06,280.8927
2012-02-18_12,282.58667
2012-02-18_18,281.81848
2012-02-19_00,277.9476
2012-02-19_06,275.7279
2012-02-19_12,280.1175
2012-02-19_18,277.63556
2012-02-20_00,274.31644
2012-02-20_06,273.59412
2012-02-20_12,280.84735
2012-02-20_18,278.63678
2012-02-21_00,274.6183
2012-02-21_06,273.92706
2012-02-21_12,280.12708
2012-02-21_18,279.48825
2012-02-22_00,274.68347
2012-02-22_06,272.63782
2012-02-22_12,279.45667
2012-02-22_18,280.12628
2012-02-23_00,280.65778
2012-02-23_06,282.26343
2012-02-23_12,284.7848
2012-02-23_18,284.3294
2012-02-24_00,282.85156
2012-02-24_06,281.80426
2012-02-24_12,284.604
2012-02-24_18,284.11694
2012-02-25_00,281.9579
2012-02-25_06,281.7366
2012-02-25_12,283.80463
2012-02-25_18,282.66638
2012-02-26_00,279.84067
2012-02-26_06,279.75208
2012-02-26_12,283.09482
2012-02-26_18,281.5468
2012-02-27_00,278.31238
2012-02-27_06,278.307
2012-02-27_12,282.70755
2012-02-27_18,282.695
2012-02-28_00,280.69202
2012-02-28_06,281.09985
2012-02-28_12,284.3161
2012-02-28_18,283.84778
2012-02-29_00,281.95267
2012-02-29_06,278.74396
2012-02-29_12,286.18658
2012-02-29_18,285.2777
2012-03-01_00,279.7116
2012-03-01_06,277.74817
2012-03-01_12,283.3233
2012-03-01_18,283.25604
2012-03-02_00,281.1576
2012-03-02_06,280.6944
2012-03-02_12,283.20163
2012-03-02_18,283.22443
2012-03-03_00,280.56287
2012-03-03_06,280.00885
2012-03-03_12,283.86548
2012-03-03_18,284.39633
2012-03-04_00,281.66345
2012-03-04_06,280.92352
2012-03-04_12,280.84717
2012-03-04_18,278.89496
2012-03-05_00,277.3733
2012-03-05_06,277.62012
2012-03-05_12,281.8307
2012-03-05_18,280.20856
2012-03-06_00,277.6014
2012-03-06_06,275.9768
2012-03-06_12,280.81708
2012-03-06_18,278.78616
2012-03-07_00,275.1501
2012-03-07_06,275.04825
2012-03-07_12,281.4627
2012-03-07_18,281.24146
2012-03-08_00,277.76117
2012-03-08_06,276.6941
2012-03-08_12,283.05054
2012-03-08_18,281.59778
2012-03-09_00,276.98218
2012-03-09_06,274.75702
2012-03-09_12,284.042
2012-03-09_18,283.2818
2012-03-10_00,280.53766
2012-03-10_06,280.31073
2012-03-10_12,283.61206
2012-03-10_18,283.6637
2012-03-11_00,280.20456
2012-03-11_06,279.30994
2012-03-11_12,284.29974
2012-03-11_18,283.79034
2012-03-12_00,278.7171
2012-03-12_06,277.04492
2012-03-12_12,285.98383
2012-03-12_18,285.15524
2012-03-13_00,280.74597
2012-03-13_06,278.30045
2012-03-13_12,282.82315
2012-03-13_18,282.37335
2012-03-14_00,279.7721
2012-03-14_06,277.3957
2012-03-14_12,284.13956
2012-03-14_18,286.19293
2012-03-15_00,279.32648
2012-03-15_06,276.615
2012-03-15_12,289.0088
2012-03-15_18,286.5578
2012-03-16_00,280.42297
2012-03-16_06,279.97632
2012-03-16_12,284.6572
2012-03-16_18,284.33472
2012-03-17_00,281.81183
2012-03-17_06,280.2373
2012-03-17_12,283.10785
2012-03-17_18,281.18832
2012-03-18_00,279.59415
2012-03-18_06,276.74982
2012-03-18_12,281.72464
2012-03-18_18,281.47882
2012-03-19_00,278.67236
2012-03-19_06,277.30493
2012-03-19_12,283.95215
2012-03-19_18,282.0151
2012-03-20_00,276.23004
2012-03-20_06,275.33066
2012-03-20_12,283.78735
2012-03-20_18,283.2143
2012-03-21_00,280.57312
2012-03-21_06,278.30524
2012-03-21_12,286.17636
2012-03-21_18,287.14655
2012-03-22_00,284.68964
2012-03-22_06,284.1999
2012-03-22_12,289.82874
2012-03-22_18,288.97577
2012-03-23_00,282.51416
2012-03-23_06,278.94302
2012-03-23_12,291.35596
2012-03-23_18,289.0728
2012-03-24_00,283.14386
2012-03-24_06,280.26953
2012-03-24_12,291.54987
2012-03-24_18,290.01038
2012-03-25_00,282.92328
2012-03-25_06,280.70578
2012-03-25_12,290.11542
2012-03-25_18,288.5436
2012-03-26_00,282.98993
2012-03-26_06,280.46094
2012-03-26_12,291.7215
2012-03-26_18,289.8954
2012-03-27_00,283.01453
2012-03-27_06,278.8183
2012-03-27_12,290.43378
2012-03-27_18,288.93414
2012-03-28_00,282.3006
2012-03-28_06,278.8416
2012-03-28_12,289.53326
2012-03-28_18,288.7185
2012-03-29_00,282.00424
