Date,Average pressure [Pa]
2017-01-01_00,101918.336
2017-01-01_06,101958.25
2017-01-01_12,102031.81
2017-01-01_18,101819.97
2017-01-02_00,101880.766
2017-01-02_06,101709.695
2017-01-02_12,101670.97
2017-01-02_18,101509.55
2017-01-03_00,101422.36
2017-01-03_06,100521.66
2017-01-03_12,100219.016
2017-01-03_18,100051.05
2017-01-04_00,100117.484
2017-01-04_06,100393.92
2017-01-04_12,100633.72
2017-01-04_18,100535.03
2017-01-05_00,100431.01
2017-01-05_06,99630.54
2017-01-05_12,100124.54
2017-01-05_18,100182.375
2017-01-06_00,100332.72
2017-01-06_06,100456.766
2017-01-06_12,100666.26
2017-01-06_18,100733.96
2017-01-07_00,101045.484
2017-01-07_06,101043.164
2017-01-07_12,101203.61
2017-01-07_18,101053.37
2017-01-08_00,100920.31
2017-01-08_06,100623.07
2017-01-08_12,101186.55
2017-01-08_18,101445.875
2017-01-09_00,101672.98
2017-01-09_06,101285.55
2017-01-09_12,100409.64
2017-01-09_18,99202.61
2017-01-10_00,99023.195
2017-01-10_06,98966.84
2017-01-10_12,99653.64
2017-01-10_18,100346.63
2017-01-11_00,100738.43
2017-01-11_06,100206.27
2017-01-11_12,100408.445
2017-01-11_18,100602.195
2017-01-12_00,100713.26
2017-01-12_06,100533.5
2017-01-12_12,100349.195
2017-01-12_18,100086.695
2017-01-13_00,100018.9
2017-01-13_06,99929.71
2017-01-13_12,99988.41
2017-01-13_18,99592.04
2017-01-14_00,99275.195
2017-01-14_06,98666.234
2017-01-14_12,98297.51
2017-01-14_18,98488.5
2017-01-15_00,98588.06
2017-01-15_06,98437.18
2017-01-15_12,98614.82
2017-01-15_18,98912.766
2017-01-16_00,99442.53
2017-01-16_06,99682.375
2017-01-16_12,100071.07
2017-01-16_18,100247.09
2017-01-17_00,100273.12
2017-01-17_06,99976.63
2017-01-17_12,100272.78
2017-01-17_18,100649.17
2017-01-18_00,101283.13
2017-01-18_06,101434.2
2017-01-18_12,101718.8
2017-01-18_18,101910.84
2017-01-19_00,102293.31
2017-01-19_06,102227.3
2017-01-19_12,102168.77
2017-01-19_18,101627.64
2017-01-20_00,101298.92
2017-01-20_06,101138.016
2017-01-20_12,101145.97
2017-01-20_18,100398.61
2017-01-21_00,99888.016
2017-01-21_06,99142.06
2017-01-21_12,99027.34
2017-01-21_18,100066.82
2017-01-22_00,101329.93
2017-01-22_06,101727.37
2017-01-22_12,101960.06
2017-01-22_18,101748.805
2017-01-23_00,101107.64
2017-01-23_06,99995.38
2017-01-23_12,99805.62
2017-01-23_18,99907.055
2017-01-24_00,100407.96
2017-01-24_06,100643.38
2017-01-24_12,100848.85
2017-01-24_18,100735.2
2017-01-25_00,101035.81
2017-01-25_06,101281.34
2017-01-25_12,101608.79
2017-01-25_18,101752.69
2017-01-26_00,102173.98
2017-01-26_06,102223.734
2017-01-26_12,102468.625
2017-01-26_18,102409.23
2017-01-27_00,102861.55
2017-01-27_06,102928.64
2017-01-27_12,103105.4
2017-01-27_18,102826.1
2017-01-28_00,102786.06
2017-01-28_06,102185.086
2017-01-28_12,101946.44
2017-01-28_18,101851.61
2017-01-29_00,102138.19
2017-01-29_06,102025.484
2017-01-29_12,102059.055
2017-01-29_18,101892.945
2017-01-30_00,101854.54
2017-01-30_06,101103.08
2017-01-30_12,100517.016
2017-01-30_18,99707.96
2017-01-31_00,99421.555
2017-01-31_06,99887.94
2017-01-31_12,100393.68
2017-01-31_18,100735.2
2017-02-01_00,101223.07
2017-02-01_06,101299.63
2017-02-01_12,101318.336
2017-02-01_18,100564.06
2017-02-02_00,99552.734
2017-02-02_06,99462.59
2017-02-02_12,99837.06
2017-02-02_18,99941.41
2017-02-03_00,100101.195
2017-02-03_06,99876.93
2017-02-03_12,100150.69
2017-02-03_18,100252.76
2017-02-04_00,100697.75
2017-02-04_06,100689.43
2017-02-04_12,100656.734
2017-02-04_18,100830.08
2017-02-05_00,101162.984
2017-02-05_06,101217.8
2017-02-05_12,101500.195
2017-02-05_18,101465.234
2017-02-06_00,101398.34
2017-02-06_06,100531.62
2017-02-06_12,99530.93
2017-02-06_18,99034.74
2017-02-07_00,98500.875
2017-02-07_06,98106.18
2017-02-07_12,98387.8
2017-02-07_18,99006.18
2017-02-08_00,99548.56
2017-02-08_06,99591.31
2017-02-08_12,99864.87
2017-02-08_18,100060.11
2017-02-09_00,100432.1
2017-02-09_06,100459.18
2017-02-09_12,100604.055
2017-02-09_18,100515.11
2017-02-10_00,100366.77
2017-02-10_06,99126.61
2017-02-10_12,98989.16
2017-02-10_18,98859.62
2017-02-11_00,99348.63
2017-02-11_06,99630.23
2017-02-11_12,99951.125
2017-02-11_18,100034.375
2017-02-12_00,100225.76
2017-02-12_06,100121.75
2017-02-12_12,100286.914
2017-02-12_18,100226.98
2017-02-13_00,100446.29
2017-02-13_06,100484.055
2017-02-13_12,100675.05
2017-02-13_18,100681.055
2017-02-14_00,101075.734
2017-02-14_06,101126.66
2017-02-14_12,101283.664
2017-02-14_18,101218.21
2017-02-15_00,101187.04
2017-02-15_06,101077.805
2017-02-15_12,101247.17
2017-02-15_18,101218.92
2017-02-16_00,101498.09
2017-02-16_06,101622.24
2017-02-16_12,101956.91
2017-02-16_18,102014.72
2017-02-17_00,102346.0
2017-02-17_06,102253.0
2017-02-17_12,102154.734
2017-02-17_18,101710.72
2017-02-18_00,101506.49
2017-02-18_06,101174.07
2017-02-18_12,101025.734
2017-02-18_18,100654.64
2017-02-19_00,100352.39
2017-02-19_06,99377.15
2017-02-19_12,100298.44
2017-02-19_18,101014.26
2017-02-20_00,101591.8
2017-02-20_06,101622.336
2017-02-20_12,101532.72
2017-02-20_18,100950.44
2017-02-21_00,100270.945
2017-02-21_06,99242.38
2017-02-21_12,99635.914
2017-02-21_18,100068.9
2017-02-22_00,100733.86
2017-02-22_06,101232.2
2017-02-22_12,101962.984
2017-02-22_18,102157.2
2017-02-23_00,102425.63
2017-02-23_06,102317.92
2017-02-23_12,102230.88
2017-02-23_18,101763.8
2017-02-24_00,101495.73
2017-02-24_06,100940.92
2017-02-24_12,101102.37
2017-02-24_18,101416.28
2017-02-25_00,101691.87
2017-02-25_06,101715.086
2017-02-25_12,102036.94
2017-02-25_18,102063.72
2017-02-26_00,102325.46
2017-02-26_06,101998.9
2017-02-26_12,101819.8
2017-02-26_18,101455.836
2017-02-27_00,101746.44
2017-02-27_06,101951.02
2017-02-27_12,102291.65
2017-02-27_18,102328.445
2017-02-28_00,102443.29
2017-02-28_06,102186.52
2017-02-28_12,102157.836
2017-02-28_18,101940.77
2017-03-01_00,102011.81
2017-03-01_06,101902.54
2017-03-01_12,102236.305
2017-03-01_18,102326.93
2017-03-02_00,102689.48
2017-03-02_06,102642.06
2017-03-02_12,102720.07
2017-03-02_18,102407.836
2017-03-03_00,102144.19
2017-03-03_06,101285.28
2017-03-03_12,100691.48
2017-03-03_18,100817.625
2017-03-04_00,101340.14
2017-03-04_06,101454.91
2017-03-04_12,101812.26
2017-03-04_18,101967.65
2017-03-05_00,102205.79
2017-03-05_06,102042.06
2017-03-05_12,102020.61
2017-03-05_18,101727.17
2017-03-06_00,101685.03
2017-03-06_06,101473.68
2017-03-06_12,101417.67
2017-03-06_18,101137.13
2017-03-07_00,100862.625
2017-03-07_06,100310.2
2017-03-07_12,100177.39
2017-03-07_18,100014.21
2017-03-08_00,100119.46
2017-03-08_06,100207.69
2017-03-08_12,100444.29
2017-03-08_18,100359.984
2017-03-09_00,100267.45
2017-03-09_06,100420.77
2017-03-09_12,100905.15
2017-03-09_18,101070.875
2017-03-10_00,101236.87
2017-03-10_06,100903.734
2017-03-10_12,100623.07
2017-03-10_18,100348.24
2017-03-11_00,100354.516
2017-03-11_06,100229.25
2017-03-11_12,100399.34
2017-03-11_18,100341.38
2017-03-12_00,100234.59
2017-03-12_06,99927.05
2017-03-12_12,100432.445
2017-03-12_18,100883.96
2017-03-13_00,101280.03
2017-03-13_06,101222.36
2017-03-13_12,101344.44
2017-03-13_18,101312.52
2017-03-14_00,101515.06
2017-03-14_06,101437.57
2017-03-14_12,101423.76
2017-03-14_18,100782.375
2017-03-15_00,100076.78
2017-03-15_06,98468.68
2017-03-15_12,97565.305
2017-03-15_18,96891.43
2017-03-16_00,97803.88
2017-03-16_06,99129.27
2017-03-16_12,100069.46
2017-03-16_18,100358.55
2017-03-17_00,100528.86
2017-03-17_06,100586.375
2017-03-17_12,100762.57
2017-03-17_18,100799.07
2017-03-18_00,100928.86
2017-03-18_06,100734.72
2017-03-18_12,100882.055
2017-03-18_18,100726.37
2017-03-19_00,100787.04
2017-03-19_06,100698.02
2017-03-19_12,100700.37
2017-03-19_18,100605.88
2017-03-20_00,100683.62
2017-03-20_06,100547.266
2017-03-20_12,100692.6
2017-03-20_18,100856.59
2017-03-21_00,101277.37
2017-03-21_06,101408.664
2017-03-21_12,101516.8
2017-03-21_18,101228.69
2017-03-22_00,100624.17
2017-03-22_06,98828.08
2017-03-22_12,97854.15
2017-03-22_18,97538.84
2017-03-23_00,98866.41
2017-03-23_06,99788.72
