Date,Average temperature [K]
2016-01-01_00,279.42487
2016-01-01_06,277.37247
2016-01-01_12,275.90845
2016-01-01_18,277.29547
2016-01-02_00,275.75952
2016-01-02_06,273.41907
2016-01-02_12,272.07623
2016-01-02_18,275.8578
2016-01-03_00,274.797
2016-01-03_06,273.05695
2016-01-03_12,272.94583
2016-01-03_18,278.8943
2016-01-04_00,276.36255
2016-01-04_06,273.40457
2016-01-04_12,270.45773
2016-01-04_18,270.13525
2016-01-05_00,264.64642
2016-01-05_06,260.7826
2016-01-05_12,259.75134
2016-01-05_18,268.4077
2016-01-06_00,268.47662
2016-01-06_06,266.443
2016-01-06_12,265.9052
2016-01-06_18,274.09674
2016-01-07_00,273.35474
2016-01-07_06,270.79977
2016-01-07_12,269.04425
2016-01-07_18,276.48013
2016-01-08_00,276.36816
2016-01-08_06,274.07703
2016-01-08_12,270.91245
2016-01-08_18,277.73456
2016-01-09_00,277.7155
2016-01-09_06,277.9488
2016-01-09_12,277.25348
2016-01-09_18,280.5473
2016-01-10_00,280.29742
2016-01-10_06,280.2193
2016-01-10_12,281.22305
2016-01-10_18,286.89633
2016-01-11_00,284.61664
2016-01-11_06,276.52646
2016-01-11_12,271.8876
2016-01-11_18,272.87207
2016-01-12_00,270.24838
2016-01-12_06,266.64417
2016-01-12_12,266.61002
2016-01-12_18,276.12598
2016-01-13_00,273.8388
2016-01-13_06,269.36798
2016-01-13_12,266.86084
2016-01-13_18,269.52368
2016-01-14_00,267.72748
2016-01-14_06,265.7007
2016-01-14_12,265.56668
2016-01-14_18,272.56302
2016-01-15_00,273.5805
2016-01-15_06,273.5921
2016-01-15_12,273.19373
2016-01-15_18,279.93835
2016-01-16_00,279.71466
2016-01-16_06,278.4084
2016-01-16_12,277.32675
2016-01-16_18,281.02362
2016-01-17_00,279.9564
2016-01-17_06,277.20398
2016-01-17_12,273.09186
2016-01-17_18,274.53784
2016-01-18_00,271.71088
2016-01-18_06,270.81873
2016-01-18_12,267.82617
2016-01-18_18,269.3506
2016-01-19_00,266.32764
2016-01-19_06,263.87854
2016-01-19_12,263.20953
2016-01-19_18,269.13495
2016-01-20_00,269.4981
2016-01-20_06,269.4839
2016-01-20_12,269.2843
2016-01-20_18,274.06085
2016-01-21_00,272.5282
2016-01-21_06,269.86243
2016-01-21_12,268.10092
2016-01-21_18,273.84308
2016-01-22_00,271.651
2016-01-22_06,267.37256
2016-01-22_12,264.16125
2016-01-22_18,270.04932
2016-01-23_00,270.25076
2016-01-23_06,268.2967
2016-01-23_12,267.99185
2016-01-23_18,269.428
2016-01-24_00,268.8636
2016-01-24_06,268.74207
2016-01-24_12,265.63358
2016-01-24_18,271.64124
2016-01-25_00,271.6626
2016-01-25_06,268.82065
2016-01-25_12,267.9532
2016-01-25_18,273.6646
2016-01-26_00,272.96042
2016-01-26_06,272.87955
2016-01-26_12,274.43396
2016-01-26_18,278.03772
2016-01-27_00,278.8037
2016-01-27_06,277.18515
2016-01-27_12,276.67535
2016-01-27_18,278.05518
2016-01-28_00,274.90714
2016-01-28_06,271.69806
2016-01-28_12,270.37677
2016-01-28_18,276.75836
2016-01-29_00,274.73447
2016-01-29_06,273.29407
2016-01-29_12,271.9765
2016-01-29_18,276.309
2016-01-30_00,274.10486
2016-01-30_06,270.85162
2016-01-30_12,269.14255
2016-01-30_18,274.6732
2016-01-31_00,275.7286
2016-01-31_06,274.47992
2016-01-31_12,273.93268
2016-01-31_18,280.7098
2016-02-01_00,281.44403
2016-02-01_06,276.95285
2016-02-01_12,277.5078
2016-02-01_18,282.96045
2016-02-02_00,280.6955
2016-02-02_06,276.20877
2016-02-02_12,272.96863
