Date,Average temperature [K]
2012-01-01_00,273.38647
2012-01-01_06,267.31055
2012-01-01_12,265.70203
2012-01-01_18,271.8222
2012-01-02_00,271.66986
2012-01-02_06,264.4547
2012-01-02_12,265.0786
2012-01-02_18,275.68634
2012-01-03_00,277.36353
2012-01-03_06,277.20605
2012-01-03_12,275.5504
2012-01-03_18,282.17325
2012-01-04_00,280.72006
2012-01-04_06,271.6364
2012-01-04_12,269.2489
2012-01-04_18,280.09106
2012-01-05_00,280.3491
2012-01-05_06,276.7025
2012-01-05_12,274.10394
2012-01-05_18,287.74738
2012-01-06_00,285.0232
2012-01-06_06,275.59772
2012-01-06_12,274.99847
2012-01-06_18,276.47644
2012-01-07_00,272.9172
2012-01-07_06,268.45825
2012-01-07_12,268.22845
2012-01-07_18,272.68298
2012-01-08_00,273.6291
2012-01-08_06,270.22836
2012-01-08_12,268.67834
2012-01-08_18,271.50232
2012-01-09_00,273.03424
2012-01-09_06,267.28705
2012-01-09_12,266.07025
2012-01-09_18,279.20847
2012-01-10_00,277.56573
2012-01-10_06,270.57642
2012-01-10_12,269.71497
2012-01-10_18,281.6231
2012-01-11_00,280.8485
2012-01-11_06,275.65485
2012-01-11_12,270.82123
2012-01-11_18,266.0503
2012-01-12_00,263.9032
2012-01-12_06,259.62564
2012-01-12_12,259.59204
2012-01-12_18,273.06793
2012-01-13_00,272.1391
2012-01-13_06,269.06982
2012-01-13_12,267.1338
2012-01-13_18,276.45554
2012-01-14_00,277.86035
2012-01-14_06,271.08032
2012-01-14_12,268.0585
2012-01-14_18,275.10535
2012-01-15_00,276.94244
2012-01-15_06,277.26364
2012-01-15_12,274.62756
2012-01-15_18,284.3271
2012-01-16_00,280.0976
2012-01-16_06,274.49872
2012-01-16_12,267.53918
2012-01-16_18,267.71954
2012-01-17_00,265.54163
2012-01-17_06,259.69922
2012-01-17_12,255.1373
2012-01-17_18,266.04785
2012-01-18_00,267.3913
2012-01-18_06,263.43915
2012-01-18_12,264.23975
2012-01-18_18,276.69403
2012-01-19_00,274.94733
2012-01-19_06,269.17676
2012-01-19_12,272.25726
2012-01-19_18,278.83862
2012-01-20_00,279.23944
2012-01-20_06,276.1888
2012-01-20_12,279.23517
2012-01-20_18,278.46527
2012-01-21_00,278.2655
2012-01-21_06,272.456
2012-01-21_12,270.57205
2012-01-21_18,279.3954
2012-01-22_00,281.29205
2012-01-22_06,277.62384
2012-01-22_12,276.42545
2012-01-22_18,275.371
2012-01-23_00,275.95483
2012-01-23_06,268.84564
2012-01-23_12,266.12317
2012-01-23_18,280.07776
2012-01-24_00,278.7014
2012-01-24_06,269.9853
2012-01-24_12,270.33344
2012-01-24_18,273.79382
2012-01-25_00,273.73004
2012-01-25_06,265.47504
2012-01-25_12,263.28607
2012-01-25_18,280.83066
2012-01-26_00,283.8811
2012-01-26_06,276.93393
2012-01-26_12,271.82654
2012-01-26_18,281.05283
2012-01-27_00,281.56845
2012-01-27_06,276.72748
2012-01-27_12,275.79987
2012-01-27_18,272.79913
2012-01-28_00,270.45987
2012-01-28_06,262.37958
2012-01-28_12,265.83374
2012-01-28_18,273.6549
2012-01-29_00,274.48456
2012-01-29_06,269.24225
2012-01-29_12,270.45688
2012-01-29_18,283.98462
2012-01-30_00,283.03857
2012-01-30_06,277.91602
2012-01-30_12,274.24683
2012-01-30_18,285.41388
2012-01-31_00,284.73233
2012-01-31_06,274.97235
2012-01-31_12,272.7157
2012-01-31_18,279.10248
2012-02-01_00,280.0719
2012-02-01_06,272.1621
2012-02-01_12,269.24597
2012-02-01_18,279.63837
2012-02-02_00,278.18085
2012-02-02_06,269.93484
2012-02-02_12,269.9309
2012-02-02_18,277.45667
2012-02-03_00,276.99567
2012-02-03_06,273.51776
2012-02-03_12,271.8418
2012-02-03_18,272.03088
2012-02-04_00,271.7082
2012-02-04_06,270.84253
2012-02-04_12,268.5406
2012-02-04_18,272.59668
2012-02-05_00,271.82892
2012-02-05_06,264.3871
2012-02-05_12,263.24023
2012-02-05_18,271.05176
2012-02-06_00,273.27997
2012-02-06_06,265.48724
2012-02-06_12,262.88263
2012-02-06_18,271.24927
2012-02-07_00,271.72186
2012-02-07_06,268.73
2012-02-07_12,266.90875
2012-02-07_18,267.89438
2012-02-08_00,267.86987
2012-02-08_06,263.54596
2012-02-08_12,261.31094
2012-02-08_18,267.14862
2012-02-09_00,272.73517
2012-02-09_06,266.75482
2012-02-09_12,267.46295
2012-02-09_18,274.4301
2012-02-10_00,276.49124
2012-02-10_06,268.8681
2012-02-10_12,265.06586
2012-02-10_18,268.94373
2012-02-11_00,266.12988
2012-02-11_06,261.70184
2012-02-11_12,258.7855
2012-02-11_18,261.01605
2012-02-12_00,262.14044
2012-02-12_06,262.38876
2012-02-12_12,262.47577
2012-02-12_18,267.49524
2012-02-13_00,271.06766
2012-02-13_06,266.87976
2012-02-13_12,267.65936
2012-02-13_18,274.9665
2012-02-14_00,274.39948
2012-02-14_06,270.17404
2012-02-14_12,266.6595
2012-02-14_18,275.88324
2012-02-15_00,275.62085
2012-02-15_06,271.69247
2012-02-15_12,266.9583
2012-02-15_18,273.1363
2012-02-16_00,273.72916
2012-02-16_06,266.75085
2012-02-16_12,265.88712
2012-02-16_18,274.9613
2012-02-17_00,277.51428
2012-02-17_06,269.16083
2012-02-17_12,267.09216
2012-02-17_18,275.40955
2012-02-18_00,274.9862
2012-02-18_06,269.85217
2012-02-18_12,266.84985
2012-02-18_18,272.66565
2012-02-19_00,276.6561
2012-02-19_06,271.3661
2012-02-19_12,269.45538
2012-02-19_18,272.6092
2012-02-20_00,273.49954
2012-02-20_06,272.06287
2012-02-20_12,270.92206
2012-02-20_18,271.773
2012-02-21_00,273.8341
2012-02-21_06,271.20148
2012-02-21_12,270.24573
2012-02-21_18,277.6699
2012-02-22_00,279.65662
2012-02-22_06,277.59534
2012-02-22_12,277.85706
2012-02-22_18,282.76788
2012-02-23_00,284.3067
2012-02-23_06,277.14136
2012-02-23_12,271.63635
2012-02-23_18,272.68292
2012-02-24_00,272.31543
2012-02-24_06,267.4234
2012-02-24_12,265.68506
2012-02-24_18,274.6819
2012-02-25_00,274.3407
2012-02-25_06,266.8787
2012-02-25_12,265.373
2012-02-25_18,279.6283
2012-02-26_00,284.28012
2012-02-26_06,272.21936
2012-02-26_12,270.11337
2012-02-26_18,275.30658
2012-02-27_00,275.68542
2012-02-27_06,265.17468
2012-02-27_12,263.99857
2012-02-27_18,275.82
2012-02-28_00,280.02112
2012-02-28_06,273.31665
2012-02-28_12,270.81854
2012-02-28_18,274.20276
2012-02-29_00,274.16507
2012-02-29_06,272.79376
2012-02-29_12,270.0064
2012-02-29_18,278.76355
2012-03-01_00,283.1618
2012-03-01_06,277.068
2012-03-01_12,271.92242
2012-03-01_18,277.81903
2012-03-02_00,276.81287
2012-03-02_06,269.35748
2012-03-02_12,265.50632
2012-03-02_18,274.61505
2012-03-03_00,273.40076
2012-03-03_06,264.84528
2012-03-03_12,268.01392
2012-03-03_18,277.25522
2012-03-04_00,279.90857
2012-03-04_06,277.95966
2012-03-04_12,278.458
2012-03-04_18,286.17474
2012-03-05_00,286.0056
2012-03-05_06,272.4331
2012-03-05_12,272.42883
2012-03-05_18,289.03473
2012-03-06_00,291.64487
2012-03-06_06,274.19067
2012-03-06_12,274.65204
2012-03-06_18,290.74612
2012-03-07_00,294.27948
2012-03-07_06,281.23233
2012-03-07_12,271.84357
2012-03-07_18,272.3357
2012-03-08_00,275.33148
2012-03-08_06,269.38892
2012-03-08_12,266.38354
2012-03-08_18,278.36243
2012-03-09_00,282.35083
2012-03-09_06,271.77606
2012-03-09_12,268.6621
2012-03-09_18,285.48492
2012-03-10_00,289.92096
2012-03-10_06,278.02557
2012-03-10_12,274.68677
2012-03-10_18,289.13293
2012-03-11_00,292.16306
2012-03-11_06,281.09607
2012-03-11_12,275.27533
2012-03-11_18,284.23077
2012-03-12_00,286.61407
2012-03-12_06,277.52148
2012-03-12_12,276.7475
2012-03-12_18,291.4448
2012-03-13_00,292.286
2012-03-13_06,281.22183
2012-03-13_12,278.03067
2012-03-13_18,291.64044
2012-03-14_00,296.09192
2012-03-14_06,282.52753
2012-03-14_12,275.36465
2012-03-14_18,291.0694
2012-03-15_00,293.63165
2012-03-15_06,281.80347
2012-03-15_12,280.43262
2012-03-15_18,293.2995
2012-03-16_00,295.46448
2012-03-16_06,281.98657
2012-03-16_12,278.63718
2012-03-16_18,293.86206
2012-03-17_00,297.42706
2012-03-17_06,284.9375
2012-03-17_12,280.30463
2012-03-17_18,293.10678
2012-03-18_00,296.4965
2012-03-18_06,282.12286
2012-03-18_12,281.94632
2012-03-18_18,294.09015
2012-03-19_00,295.7661
2012-03-19_06,284.67065
2012-03-19_12,276.42236
2012-03-19_18,283.72946
2012-03-20_00,284.66803
2012-03-20_06,275.54697
2012-03-20_12,272.4768
2012-03-20_18,281.9555
2012-03-21_00,285.828
2012-03-21_06,274.07135
2012-03-21_12,272.06796
2012-03-21_18,287.76764
2012-03-22_00,290.55487
2012-03-22_06,282.72137
2012-03-22_12,276.41272
2012-03-22_18,285.58954
2012-03-23_00,287.3623
2012-03-23_06,278.49088
2012-03-23_12,276.16064
2012-03-23_18,287.919
2012-03-24_00,294.69318
2012-03-24_06,283.99365
2012-03-24_12,279.08893
2012-03-24_18,290.2306
2012-03-25_00,291.78217
2012-03-25_06,281.5715
2012-03-25_12,279.13837
2012-03-25_18,287.28238
2012-03-26_00,294.04706
2012-03-26_06,283.39453
2012-03-26_12,282.21124
2012-03-26_18,293.88904
2012-03-27_00,295.287
2012-03-27_06,282.935
2012-03-27_12,277.99042
2012-03-27_18,289.38092
2012-03-28_00,292.6258
2012-03-28_06,279.86505
2012-03-28_12,280.13727
2012-03-28_18,292.97046
2012-03-29_00,296.14682
2012-03-29_06,285.16144
2012-03-29_12,282.43393
2012-03-29_18,291.8069
2012-03-30_00,293.91656
2012-03-30_06,282.38928
2012-03-30_12,282.23486
2012-03-30_18,294.88223
2012-03-31_00,296.98676
2012-03-31_06,286.4607
2012-03-31_12,282.54156
2012-03-31_18,297.74725
2012-04-01_00,299.9812
2012-04-01_06,289.61035
2012-04-01_12,283.30475
2012-04-01_18,298.90082
2012-04-02_00,301.35272
2012-04-02_06,288.87894
2012-04-02_12,280.08768
2012-04-02_18,281.47424
2012-04-03_00,278.83466
2012-04-03_06,275.97263
2012-04-03_12,275.11664
2012-04-03_18,277.29367
2012-04-04_00,279.3437
2012-04-04_06,277.3727
2012-04-04_12,276.78064
2012-04-04_18,283.16437
2012-04-05_00,287.34772
2012-04-05_06,277.6596
2012-04-05_12,276.65784
2012-04-05_18,287.06512
2012-04-06_00,291.24512
2012-04-06_06,283.08203
2012-04-06_12,281.7049
2012-04-06_18,291.225
2012-04-07_00,292.20367
2012-04-07_06,279.33472
2012-04-07_12,271.03973
2012-04-07_18,284.07642
2012-04-08_00,288.9214
2012-04-08_06,276.64008
2012-04-08_12,276.2716
2012-04-08_18,288.73615
2012-04-09_00,291.28485
2012-04-09_06,278.2094
2012-04-09_12,273.0487
2012-04-09_18,285.9704
2012-04-10_00,290.8842
2012-04-10_06,278.2561
2012-04-10_12,275.93195
2012-04-10_18,287.44342
2012-04-11_00,294.34406
2012-04-11_06,283.74103
2012-04-11_12,280.74155
2012-04-11_18,285.78802
2012-04-12_00,286.68658
2012-04-12_06,282.92578
2012-04-12_12,282.8615
2012-04-12_18,288.4829
2012-04-13_00,289.97577
2012-04-13_06,281.00305
2012-04-13_12,278.05768
2012-04-13_18,288.15796
2012-04-14_00,290.0578
2012-04-14_06,280.5753
2012-04-14_12,279.8813
2012-04-14_18,287.77518
2012-04-15_00,286.84424
2012-04-15_06,278.89252
2012-04-15_12,277.00287
2012-04-15_18,279.65118
2012-04-16_00,282.6851
2012-04-16_06,275.86664
2012-04-16_12,273.48056
2012-04-16_18,282.15857
2012-04-17_00,286.41663
2012-04-17_06,279.08966
2012-04-17_12,278.57953
2012-04-17_18,292.25726
2012-04-18_00,293.16895
2012-04-18_06,282.67157
2012-04-18_12,278.05988
2012-04-18_18,290.94617
2012-04-19_00,293.03882
2012-04-19_06,284.35095
2012-04-19_12,278.46924
2012-04-19_18,287.34692
2012-04-20_00,285.5475
2012-04-20_06,278.87872
2012-04-20_12,274.68124
2012-04-20_18,286.58786
2012-04-21_00,290.83044
2012-04-21_06,283.38373
2012-04-21_12,281.61957
2012-04-21_18,290.0766
2012-04-22_00,292.58936
2012-04-22_06,279.98062
2012-04-22_12,275.93817
2012-04-22_18,288.6839
2012-04-23_00,293.9231
2012-04-23_06,281.79755
2012-04-23_12,281.71603
2012-04-23_18,298.1762
2012-04-24_00,301.80078
2012-04-24_06,290.78363
2012-04-24_12,286.37817
2012-04-24_18,304.01764
2012-04-25_00,300.99658
2012-04-25_06,288.14233
2012-04-25_12,284.66943
2012-04-25_18,299.16003
2012-04-26_00,299.0777
2012-04-26_06,286.93085
2012-04-26_12,285.57825
2012-04-26_18,294.83948
2012-04-27_00,294.0125
2012-04-27_06,285.60254
2012-04-27_12,284.6812
2012-04-27_18,285.8844
2012-04-28_00,287.531
2012-04-28_06,277.97113
2012-04-28_12,274.73694
2012-04-28_18,285.88885
2012-04-29_00,288.85486
2012-04-29_06,281.09933
2012-04-29_12,276.62476
2012-04-29_18,287.23547
2012-04-30_00,291.95172
2012-04-30_06,283.59827
2012-04-30_12,278.51852
2012-04-30_18,293.73224
2012-05-01_00,296.42346
2012-05-01_06,287.39487
2012-05-01_12,284.36273
2012-05-01_18,294.00226
2012-05-02_00,294.14392
2012-05-02_06,283.1869
2012-05-02_12,281.03482
2012-05-02_18,297.0763
2012-05-03_00,294.453
2012-05-03_06,285.80682
2012-05-03_12,282.60938
2012-05-03_18,294.25595
2012-05-04_00,298.60785
2012-05-04_06,287.54218
2012-05-04_12,286.5548
2012-05-04_18,298.60138
2012-05-05_00,300.93542
2012-05-05_06,288.55322
2012-05-05_12,285.03076
2012-05-05_18,294.9149
2012-05-06_00,294.1668
2012-05-06_06,284.4837
2012-05-06_12,279.52698
2012-05-06_18,288.1857
2012-05-07_00,289.1584
2012-05-07_06,281.6524
2012-05-07_12,280.07825
2012-05-07_18,284.51654
2012-05-08_00,286.48575
2012-05-08_06,280.05765
2012-05-08_12,275.82965
2012-05-08_18,289.25665
2012-05-09_00,291.72968
2012-05-09_06,280.7964
2012-05-09_12,277.792
2012-05-09_18,296.88312
2012-05-10_00,299.75134
2012-05-10_06,290.1281
2012-05-10_12,285.48828
2012-05-10_18,302.42868
2012-05-11_00,301.94482
2012-05-11_06,283.17303
2012-05-11_12,278.9837
2012-05-11_18,282.43732
2012-05-12_00,281.3819
2012-05-12_06,277.26123
2012-05-12_12,276.9671
2012-05-12_18,282.4274
2012-05-13_00,285.30377
2012-05-13_06,279.92566
2012-05-13_12,276.945
2012-05-13_18,288.47028
2012-05-14_00,293.37292
2012-05-14_06,283.00244
2012-05-14_12,281.527
2012-05-14_18,295.41434
2012-05-15_00,299.7348
2012-05-15_06,285.873
2012-05-15_12,284.0225
2012-05-15_18,295.48956
2012-05-16_00,299.65063
2012-05-16_06,287.0775
2012-05-16_12,283.0993
2012-05-16_18,300.02194
2012-05-17_00,300.20154
2012-05-17_06,289.03406
2012-05-17_12,283.9594
2012-05-17_18,299.90112
2012-05-18_00,299.5163
2012-05-18_06,288.12836
2012-05-18_12,287.0641
2012-05-18_18,300.70892
2012-05-19_00,299.65878
2012-05-19_06,288.2112
2012-05-19_12,282.25092
2012-05-19_18,284.78662
2012-05-20_00,284.33386
2012-05-20_06,280.16168
2012-05-20_12,276.8954
2012-05-20_18,292.216
2012-05-21_00,294.45947
2012-05-21_06,286.48492
