Date,Average pressure [Pa]
2015-01-01_00,102779.734
2015-01-01_06,102617.38
2015-01-01_12,102466.84
2015-01-01_18,102062.72
2015-01-02_00,101748.98
2015-01-02_06,102058.55
2015-01-02_12,102732.23
2015-01-02_18,103002.0
2015-01-03_00,102810.16
2015-01-03_06,101898.195
2015-01-03_12,100967.06
2015-01-03_18,101795.75
2015-01-04_00,102579.836
2015-01-04_06,102892.14
2015-01-04_12,103141.48
2015-01-04_18,103008.72
2015-01-05_00,102862.695
2015-01-05_06,102554.39
2015-01-05_12,102386.67
2015-01-05_18,102111.81
2015-01-06_00,101773.29
2015-01-06_06,101430.2
2015-01-06_12,101395.68
2015-01-06_18,101957.86
2015-01-07_00,102200.44
2015-01-07_06,102138.13
2015-01-07_12,101988.21
2015-01-07_18,101671.51
2015-01-08_00,101472.9
2015-01-08_06,101249.266
2015-01-08_12,101510.28
2015-01-08_18,102272.51
2015-01-09_00,102053.93
2015-01-09_06,101516.48
2015-01-09_12,101655.59
2015-01-09_18,101337.5
2015-01-10_00,101361.03
2015-01-10_06,100895.41
2015-01-10_12,100983.79
2015-01-10_18,101540.75
2015-01-11_00,101593.555
2015-01-11_06,101778.76
2015-01-11_12,102127.05
2015-01-11_18,101920.63
2015-01-12_00,101585.55
2015-01-12_06,100980.81
2015-01-12_12,100620.53
2015-01-12_18,100367.14
2015-01-13_00,99933.86
2015-01-13_06,99727.76
2015-01-13_12,99787.41
2015-01-13_18,99934.445
2015-01-14_00,100025.63
2015-01-14_06,99933.57
2015-01-14_12,100453.56
2015-01-14_18,99984.375
2015-01-15_00,98825.91
2015-01-15_06,98460.96
2015-01-15_12,98620.07
2015-01-15_18,98964.72
2015-01-16_00,99402.664
2015-01-16_06,99622.805
2015-01-16_12,99966.97
2015-01-16_18,100379.42
2015-01-17_00,100908.62
2015-01-17_06,100926.125
2015-01-17_12,100790.625
2015-01-17_18,100674.734
2015-01-18_00,100597.7
2015-01-18_06,100446.0
2015-01-18_12,100661.4
2015-01-18_18,100825.484
2015-01-19_00,100994.875
2015-01-19_06,101010.23
2015-01-19_12,100960.11
2015-01-19_18,100789.16
2015-01-20_00,100675.734
2015-01-20_06,100537.59
2015-01-20_12,100508.69
2015-01-20_18,100247.12
2015-01-21_00,99898.31
2015-01-21_06,99799.63
2015-01-21_12,100074.54
2015-01-21_18,100397.31
2015-01-22_00,100774.07
2015-01-22_06,101128.32
2015-01-22_12,101511.65
2015-01-22_18,101788.8
2015-01-23_00,102006.1
2015-01-23_06,102058.13
2015-01-23_12,102053.61
2015-01-23_18,101833.79
2015-01-24_00,101376.66
2015-01-24_06,101775.78
2015-01-24_12,102255.984
2015-01-24_18,102589.8
2015-01-25_00,102739.04
2015-01-25_06,102773.66
2015-01-25_12,102616.016
2015-01-25_18,102375.95
2015-01-26_00,102113.45
2015-01-26_06,101792.484
2015-01-26_12,101835.84
2015-01-26_18,102140.14
2015-01-27_00,102379.445
2015-01-27_06,102396.945
2015-01-27_12,102336.72
2015-01-27_18,102039.234
2015-01-28_00,101547.61
2015-01-28_06,100602.25
2015-01-28_12,99778.88
2015-01-28_18,99999.78
2015-01-29_00,99580.47
2015-01-29_06,98857.47
2015-01-29_12,97954.47
2015-01-29_18,97426.586
2015-01-30_00,97563.87
2015-01-30_06,97085.48
2015-01-30_12,97648.76
2015-01-30_18,97633.4
2015-01-31_00,97677.0
2015-01-31_06,97661.84
2015-01-31_12,98006.71
2015-01-31_18,98627.56
2015-02-01_00,99038.67
2015-02-01_06,99203.03
2015-02-01_12,99609.914
2015-02-01_18,99955.2
2015-02-02_00,100119.05
2015-02-02_06,100169.9
2015-02-02_12,100192.234
2015-02-02_18,100067.12
2015-02-03_00,99967.6
2015-02-03_06,99943.14
2015-02-03_12,100195.75
2015-02-03_18,100530.71
2015-02-04_00,100928.78
2015-02-04_06,101188.26
2015-02-04_12,101503.78
2015-02-04_18,101736.03
2015-02-05_00,101908.72
2015-02-05_06,101919.234
2015-02-05_12,101956.32
2015-02-05_18,102045.77
2015-02-06_00,102257.16
2015-02-06_06,102293.336
2015-02-06_12,102346.484
2015-02-06_18,102446.164
2015-02-07_00,102655.59
2015-02-07_06,102834.62
2015-02-07_12,103007.57
2015-02-07_18,103129.3
2015-02-08_00,103270.945
2015-02-08_06,103276.1
2015-02-08_12,103414.45
2015-02-08_18,103310.62
2015-02-09_00,103187.5
2015-02-09_06,103016.65
2015-02-09_12,102992.336
2015-02-09_18,102873.46
2015-02-10_00,102843.77
2015-02-10_06,102755.91
2015-02-10_12,102763.5
2015-02-10_18,102496.266
2015-02-11_00,102256.42
2015-02-11_06,101985.086
2015-02-11_12,101861.03
2015-02-11_18,101712.33
2015-02-12_00,101668.99
2015-02-12_06,101535.4
2015-02-12_12,101493.53
2015-02-12_18,101287.67
2015-02-13_00,100870.8
2015-02-13_06,100178.39
2015-02-13_12,99578.664
2015-02-13_18,99218.21
2015-02-14_00,99118.875
2015-02-14_06,99276.98
2015-02-14_12,99656.16
2015-02-14_18,99948.0
2015-02-15_00,100245.12
2015-02-15_06,100531.1
2015-02-15_12,100894.9
2015-02-15_18,101060.55
2015-02-16_00,101148.95
2015-02-16_06,101010.48
2015-02-16_12,100868.92
2015-02-16_18,101107.125
2015-02-17_00,101928.71
2015-02-17_06,102695.36
2015-02-17_12,103292.82
2015-02-17_18,103537.8
2015-02-18_00,103633.03
2015-02-18_06,103467.945
2015-02-18_12,103298.85
2015-02-18_18,102918.625
2015-02-19_00,102589.04
2015-02-19_06,102076.66
2015-02-19_12,101671.9
2015-02-19_18,101143.336
2015-02-20_00,100720.41
2015-02-20_06,100368.82
2015-02-20_12,100034.81
2015-02-20_18,99782.35
2015-02-21_00,99608.5
2015-02-21_06,99502.1
2015-02-21_12,99714.11
2015-02-21_18,99944.9
2015-02-22_00,100353.61
2015-02-22_06,100456.69
2015-02-22_12,100160.5
2015-02-22_18,99151.0
2015-02-23_00,98727.88
2015-02-23_06,98863.695
2015-02-23_12,98817.875
2015-02-23_18,98824.83
2015-02-24_00,98967.67
2015-02-24_06,99466.5
2015-02-24_12,100290.6
2015-02-24_18,100861.89
2015-02-25_00,100973.9
2015-02-25_06,100818.45
2015-02-25_12,101066.99
2015-02-25_18,101265.19
2015-02-26_00,101194.46
2015-02-26_06,100886.84
2015-02-26_12,100508.836
2015-02-26_18,100863.375
2015-02-27_00,101184.03
2015-02-27_06,101459.695
2015-02-27_12,101641.555
2015-02-27_18,101570.164
2015-02-28_00,101277.61
2015-02-28_06,100764.87
2015-02-28_12,100404.81
2015-02-28_18,99878.17
2015-03-01_00,99342.875
2015-03-01_06,99740.41
2015-03-01_12,99907.96
2015-03-01_18,99444.21
2015-03-02_00,99764.58
2015-03-02_06,99946.14
2015-03-02_12,100512.28
2015-03-02_18,100949.91
2015-03-03_00,101143.53
2015-03-03_06,100847.92
2015-03-03_12,101132.16
2015-03-03_18,101455.23
2015-03-04_00,101798.805
2015-03-04_06,102110.11
2015-03-04_12,102595.22
2015-03-04_18,103042.77
2015-03-05_00,103414.13
2015-03-05_06,103507.69
2015-03-05_12,103471.61
2015-03-05_18,103319.336
2015-03-06_00,103263.52
2015-03-06_06,103139.8
2015-03-06_12,102921.945
2015-03-06_18,102605.734
2015-03-07_00,102484.55
2015-03-07_06,102174.34
2015-03-07_12,102110.984
2015-03-07_18,101972.875
2015-03-08_00,101795.38
2015-03-08_06,101698.31
2015-03-08_12,101809.96
2015-03-08_18,101923.83
2015-03-09_00,102234.25
2015-03-09_06,102150.414
2015-03-09_12,101985.62
2015-03-09_18,101761.06
2015-03-10_00,101996.97
2015-03-10_06,102373.484
2015-03-10_12,102636.06
2015-03-10_18,102553.055
2015-03-11_00,102535.72
2015-03-11_06,102335.305
2015-03-11_12,102213.45
2015-03-11_18,102149.83
2015-03-12_00,102239.26
2015-03-12_06,102091.77
2015-03-12_12,101904.3
2015-03-12_18,101669.8
2015-03-13_00,101563.89
2015-03-13_06,101441.555
2015-03-13_12,101537.96
2015-03-13_18,101843.945
2015-03-14_00,102202.34
2015-03-14_06,102415.41
2015-03-14_12,102406.64
2015-03-14_18,102459.74
2015-03-15_00,102416.82
2015-03-15_06,102248.05
2015-03-15_12,102144.44
2015-03-15_18,101997.586
2015-03-16_00,101926.516
2015-03-16_06,101761.984
2015-03-16_12,101695.875
2015-03-16_18,101678.86
2015-03-17_00,101741.06
2015-03-17_06,101749.586
2015-03-17_12,101920.41
2015-03-17_18,102003.78
2015-03-18_00,102269.68
2015-03-18_06,102438.375
2015-03-18_12,102689.87
2015-03-18_18,102622.53
2015-03-19_00,102783.4
2015-03-19_06,102740.75
2015-03-19_12,102738.086
2015-03-19_18,102568.77
2015-03-20_00,102560.695
2015-03-20_06,102396.266
2015-03-20_12,102214.36
2015-03-20_18,101924.7
2015-03-21_00,101771.22
2015-03-21_06,101847.12
2015-03-21_12,102046.805
2015-03-21_18,102112.11
2015-03-22_00,102265.28
2015-03-22_06,102236.13
2015-03-22_12,102047.83
2015-03-22_18,101739.13
2015-03-23_00,101588.41
2015-03-23_06,101336.5
2015-03-23_12,101145.05
2015-03-23_18,100841.48
2015-03-24_00,100697.0
2015-03-24_06,100553.586
2015-03-24_12,100456.445
2015-03-24_18,100379.32
2015-03-25_00,100503.91
2015-03-25_06,100616.11
