Date,Average temperature [K]
2020-01-01_00,275.30896
2020-01-01_06,274.10065
2020-01-01_12,275.0667
2020-01-01_18,273.99567
2020-01-02_00,273.3455
2020-01-02_06,272.09317
2020-01-02_12,277.00848
2020-01-02_18,273.22595
2020-01-03_00,271.36407
2020-01-03_06,271.75024
2020-01-03_12,276.47522
2020-01-03_18,276.11627
2020-01-04_00,277.16174
2020-01-04_06,277.0735
2020-01-04_12,277.1915
2020-01-04_18,274.925
2020-01-05_00,274.4572
2020-01-05_06,273.27576
2020-01-05_12,275.33966
2020-01-05_18,271.15692
2020-01-06_00,269.846
2020-01-06_06,271.7785
2020-01-06_12,273.61542
2020-01-06_18,274.0675
2020-01-07_00,273.78925
2020-01-07_06,272.17905
2020-01-07_12,274.02704
2020-01-07_18,273.57114
2020-01-08_00,274.54483
2020-01-08_06,274.81885
2020-01-08_12,278.1689
2020-01-08_18,277.45883
2020-01-09_00,277.61703
2020-01-09_06,278.206
2020-01-09_12,279.3648
2020-01-09_18,278.62766
2020-01-10_00,278.24985
2020-01-10_06,277.96228
2020-01-10_12,280.2094
2020-01-10_18,280.5484
2020-01-11_00,279.86407
2020-01-11_06,278.68112
2020-01-11_12,277.8936
2020-01-11_18,277.3017
2020-01-12_00,276.04712
2020-01-12_06,274.55737
2020-01-12_12,277.9513
2020-01-12_18,275.93292
2020-01-13_00,276.45526
2020-01-13_06,277.19922
2020-01-13_12,278.5856
2020-01-13_18,277.2889
2020-01-14_00,275.12683
2020-01-14_06,273.75354
2020-01-14_12,277.341
2020-01-14_18,274.582
2020-01-15_00,274.89984
2020-01-15_06,274.96722
2020-01-15_12,281.60083
2020-01-15_18,277.96634
2020-01-16_00,276.55502
2020-01-16_06,275.5559
2020-01-16_12,280.7566
2020-01-16_18,274.44562
2020-01-17_00,271.18835
2020-01-17_06,270.7125
2020-01-17_12,275.8861
2020-01-17_18,273.46735
2020-01-18_00,274.11145
2020-01-18_06,274.85077
2020-01-18_12,276.82266
2020-01-18_18,276.48007
2020-01-19_00,275.4581
2020-01-19_06,274.14587
2020-01-19_12,277.17957
2020-01-19_18,274.8875
2020-01-20_00,273.82806
2020-01-20_06,274.00882
2020-01-20_12,275.87335
2020-01-20_18,273.9194
2020-01-21_00,272.86154
2020-01-21_06,272.55298
2020-01-21_12,277.8051
2020-01-21_18,275.15167
2020-01-22_00,273.90186
2020-01-22_06,273.33215
2020-01-22_12,275.09485
2020-01-22_18,275.9132
2020-01-23_00,273.80902
2020-01-23_06,273.1566
2020-01-23_12,274.91214
2020-01-23_18,274.47635
2020-01-24_00,271.94513
2020-01-24_06,270.61972
2020-01-24_12,275.6548
2020-01-24_18,272.55634
2020-01-25_00,271.94254
2020-01-25_06,271.4963
2020-01-25_12,273.79517
2020-01-25_18,272.22272
2020-01-26_00,271.61597
2020-01-26_06,271.08087
2020-01-26_12,272.72314
2020-01-26_18,271.80896
2020-01-27_00,271.7381
2020-01-27_06,271.69568
2020-01-27_12,277.24896
2020-01-27_18,274.3844
2020-01-28_00,272.40692
2020-01-28_06,274.22025
2020-01-28_12,276.76007
2020-01-28_18,276.24786
2020-01-29_00,275.78516
2020-01-29_06,275.01617
2020-01-29_12,275.19348
2020-01-29_18,275.80444
2020-01-30_00,276.14673
