Date,Average Pressure [Pa]
2016-01-01_00,97091.8
2016-01-01_06,97020.46
2016-01-01_12,97157.35
2016-01-01_18,96959.89
2016-01-02_00,96827.195
2016-01-02_06,96397.0
2016-01-02_12,96507.94
2016-01-02_18,96288.04
2016-01-03_00,96374.734
2016-01-03_06,96040.72
2016-01-03_12,96189.75
2016-01-03_18,96061.65
2016-01-04_00,96103.76
2016-01-04_06,95719.29
2016-01-04_12,95946.22
2016-01-04_18,96054.0
2016-01-05_00,96335.01
2016-01-05_06,96104.86
2016-01-05_12,96300.805
2016-01-05_18,96388.11
2016-01-06_00,96482.91
2016-01-06_06,96075.0
2016-01-06_12,95990.41
2016-01-06_18,95674.875
2016-01-07_00,95738.43
2016-01-07_06,95694.336
2016-01-07_12,96056.59
2016-01-07_18,96017.67
2016-01-08_00,96041.26
2016-01-08_06,95617.45
2016-01-08_12,95818.97
2016-01-08_18,95871.09
2016-01-09_00,96345.9
2016-01-09_06,96259.23
2016-01-09_12,96368.266
2016-01-09_18,96201.91
2016-01-10_00,96247.53
2016-01-10_06,96006.69
2016-01-10_12,96239.58
2016-01-10_18,96211.35
2016-01-11_00,96371.336
2016-01-11_06,96063.19
2016-01-11_12,96191.625
2016-01-11_18,96091.73
2016-01-12_00,96136.45
2016-01-12_06,95759.47
2016-01-12_12,95875.09
2016-01-12_18,95874.44
2016-01-13_00,96013.19
2016-01-13_06,95579.664
2016-01-13_12,95640.99
2016-01-13_18,95628.1
2016-01-14_00,95790.016
2016-01-14_06,95598.98
2016-01-14_12,95885.23
2016-01-14_18,95908.62
2016-01-15_00,96092.09
2016-01-15_06,96005.08
2016-01-15_12,96237.82
2016-01-15_18,96241.84
2016-01-16_00,96406.69
2016-01-16_06,96205.03
2016-01-16_12,96456.16
2016-01-16_18,96554.71
2016-01-17_00,96731.32
2016-01-17_06,96563.8
2016-01-17_12,96626.1
2016-01-17_18,95885.375
2016-01-18_00,94576.71
2016-01-18_06,93656.01
2016-01-18_12,94009.89
2016-01-18_18,94173.34
2016-01-19_00,94672.39
2016-01-19_06,94689.55
2016-01-19_12,94872.02
2016-01-19_18,94757.57
2016-01-20_00,95100.414
2016-01-20_06,95532.42
2016-01-20_12,96048.734
2016-01-20_18,96169.38
2016-01-21_00,96324.63
2016-01-21_06,96127.76
2016-01-21_12,96227.39
2016-01-21_18,96209.4
2016-01-22_00,96397.75
2016-01-22_06,96332.49
2016-01-22_12,96694.38
2016-01-22_18,96539.99
2016-01-23_00,96562.04
2016-01-23_06,95955.64
2016-01-23_12,95651.91
2016-01-23_18,95039.234
2016-01-24_00,94926.78
2016-01-24_06,94722.44
2016-01-24_12,95107.91
2016-01-24_18,95381.25
2016-01-25_00,95988.086
2016-01-25_06,96178.0
2016-01-25_12,96569.266
2016-01-25_18,96669.6
2016-01-26_00,96838.11
2016-01-26_06,96552.25
2016-01-26_12,96628.76
2016-01-26_18,96602.34
2016-01-27_00,96794.21
2016-01-27_06,96794.31
2016-01-27_12,97078.1
2016-01-27_18,97088.914
2016-01-28_00,97148.484
2016-01-28_06,96919.266
2016-01-28_12,97056.94
2016-01-28_18,96941.7
2016-01-29_00,97006.57
2016-01-29_06,96692.58
2016-01-29_12,96618.38
2016-01-29_18,96243.82
2016-01-30_00,96511.57
2016-01-30_06,96395.266
2016-01-30_12,96599.61
2016-01-30_18,96496.09
2016-01-31_00,96684.96
2016-01-31_06,96470.51
2016-01-31_12,96432.47
2016-01-31_18,96325.22
2016-02-01_00,96580.1
2016-02-01_06,96362.35
2016-02-01_12,96407.445
2016-02-01_18,96230.62
2016-02-02_00,96348.414
2016-02-02_06,96119.41
2016-02-02_12,96360.23
2016-02-02_18,96402.83
2016-02-03_00,96635.06
2016-02-03_06,96453.27
2016-02-03_12,96667.58
2016-02-03_18,96606.91
2016-02-04_00,96639.914
2016-02-04_06,96211.625
2016-02-04_12,96214.75
2016-02-04_18,96160.01
2016-02-05_00,96234.445
2016-02-05_06,95948.17
2016-02-05_12,96028.836
2016-02-05_18,95765.89
2016-02-06_00,95806.27
2016-02-06_06,95619.29
2016-02-06_12,95783.96
2016-02-06_18,95752.734
2016-02-07_00,96019.85
2016-02-07_06,96038.06
2016-02-07_12,96390.53
2016-02-07_18,96365.945
2016-02-08_00,96443.266
2016-02-08_06,96043.66
2016-02-08_12,96044.9
2016-02-08_18,95697.44
2016-02-09_00,95478.25
2016-02-09_06,95138.99
2016-02-09_12,95657.2
2016-02-09_18,95923.95
2016-02-10_00,96278.836
2016-02-10_06,96422.22
2016-02-10_12,96825.07
2016-02-10_18,97026.49
2016-02-11_00,97379.88
2016-02-11_06,97423.07
2016-02-11_12,97685.766
2016-02-11_18,97671.85
2016-02-12_00,97720.09
2016-02-12_06,97362.13
2016-02-12_12,97223.484
2016-02-12_18,96866.87
2016-02-13_00,96740.11
2016-02-13_06,96327.76
2016-02-13_12,96100.91
2016-02-13_18,95327.15
2016-02-14_00,94693.84
2016-02-14_06,94282.47
2016-02-14_12,94586.984
2016-02-14_18,94581.766
2016-02-15_00,94793.06
2016-02-15_06,94837.11
2016-02-15_12,95321.73
2016-02-15_18,95532.766
2016-02-16_00,95809.74
2016-02-16_06,95524.414
2016-02-16_12,95679.03
2016-02-16_18,95677.34
2016-02-17_00,95771.19
2016-02-17_06,95903.125
2016-02-17_12,96580.88
2016-02-17_18,96794.85
2016-02-18_00,97044.97
2016-02-18_06,96814.04
2016-02-18_12,96919.8
2016-02-18_18,96828.1
2016-02-19_00,96928.125
2016-02-19_06,96882.3
2016-02-19_12,97287.13
2016-02-19_18,97260.23
2016-02-20_00,97090.72
2016-02-20_06,96320.53
2016-02-20_12,95373.31
2016-02-20_18,95102.125
2016-02-21_00,95753.54
2016-02-21_06,96082.72
2016-02-21_12,96825.875
2016-02-21_18,96982.57
2016-02-22_00,97510.48
2016-02-22_06,97245.31
2016-02-22_12,97301.266
2016-02-22_18,97010.18
2016-02-23_00,96842.7
2016-02-23_06,96318.266
2016-02-23_12,96349.484
2016-02-23_18,96333.08
2016-02-24_00,96692.555
2016-02-24_06,96598.61
2016-02-24_12,96881.64
2016-02-24_18,96878.78
2016-02-25_00,97100.734
2016-02-25_06,96889.6
2016-02-25_12,96968.58
2016-02-25_18,96887.16
2016-02-26_00,96979.86
2016-02-26_06,96644.29
2016-02-26_12,96911.2
2016-02-26_18,96999.83
2016-02-27_00,97127.3
2016-02-27_06,96745.07
2016-02-27_12,96737.65
2016-02-27_18,96778.586
2016-02-28_00,97101.78
2016-02-28_06,96950.0
2016-02-28_12,96974.0
2016-02-28_18,96392.51
2016-02-29_00,95779.23
2016-02-29_06,94936.52
2016-02-29_12,94980.445
2016-02-29_18,95560.914
2016-03-01_00,96074.05
2016-03-01_06,96056.94
2016-03-01_12,96369.07
2016-03-01_18,96421.92
2016-03-02_00,96606.2
2016-03-02_06,96426.61
2016-03-02_12,96721.92
2016-03-02_18,96637.04
2016-03-03_00,96687.695
2016-03-03_06,96529.03
2016-03-03_12,96946.22
2016-03-03_18,97098.95
2016-03-04_00,97458.766
2016-03-04_06,97360.89
2016-03-04_12,97628.27
2016-03-04_18,97591.28
2016-03-05_00,97744.19
2016-03-05_06,97431.16
2016-03-05_12,97660.766
2016-03-05_18,97425.83
2016-03-06_00,97239.52
2016-03-06_06,96791.8
2016-03-06_12,96790.97
2016-03-06_18,96555.81
2016-03-07_00,96554.39
2016-03-07_06,96227.76
2016-03-07_12,96279.91
2016-03-07_18,96066.14
2016-03-08_00,96119.36
2016-03-08_06,95780.56
2016-03-08_12,96011.48
2016-03-08_18,95927.95
2016-03-09_00,96222.05
2016-03-09_06,96038.58
2016-03-09_12,96189.21
2016-03-09_18,96029.1
2016-03-10_00,96247.46
2016-03-10_06,96057.91
2016-03-10_12,96293.945
2016-03-10_18,96239.625
2016-03-11_00,96373.56
2016-03-11_06,96137.82
2016-03-11_12,96397.22
2016-03-11_18,96461.96
2016-03-12_00,96766.555
2016-03-12_06,96635.25
2016-03-12_12,96916.26
2016-03-12_18,96914.94
2016-03-13_00,97083.055
2016-03-13_06,96759.67
2016-03-13_12,96689.6
2016-03-13_18,96265.5
2016-03-14_00,96186.11
2016-03-14_06,95745.68
2016-03-14_12,95616.99
2016-03-14_18,95441.92
2016-03-15_00,95940.14
2016-03-15_06,96089.5
2016-03-15_12,96594.6
2016-03-15_18,96711.695
2016-03-16_00,96944.05
2016-03-16_06,96604.03
2016-03-16_12,96650.83
2016-03-16_18,96582.03
2016-03-17_00,96833.18
2016-03-17_06,96640.45
2016-03-17_12,96818.66
2016-03-17_18,96643.82
2016-03-18_00,96622.83
2016-03-18_06,96263.35
2016-03-18_12,96195.266
2016-03-18_18,95785.4
2016-03-19_00,95525.56
2016-03-19_06,95014.72
2016-03-19_12,95234.89
2016-03-19_18,95385.59
2016-03-20_00,95763.65
2016-03-20_06,95744.8
2016-03-20_12,96092.625
2016-03-20_18,96148.02
2016-03-21_00,96339.99
2016-03-21_06,96164.38
2016-03-21_12,96432.88
2016-03-21_18,96345.12
2016-03-22_00,96360.695
2016-03-22_06,95828.37
2016-03-22_12,95843.14
2016-03-22_18,95779.47
2016-03-23_00,96018.12
2016-03-23_06,95797.46
2016-03-23_12,96121.51
2016-03-23_18,96052.69
2016-03-24_00,96119.6
2016-03-24_06,95919.016
2016-03-24_12,96171.97
2016-03-24_18,96113.19
2016-03-25_00,96334.96
2016-03-25_06,96214.67
2016-03-25_12,96528.42
2016-03-25_18,96478.78
2016-03-26_00,96601.34
2016-03-26_06,96358.4
2016-03-26_12,96543.555
2016-03-26_18,96439.52
2016-03-27_00,96543.82
2016-03-27_06,96280.125
2016-03-27_12,96428.516
2016-03-27_18,96320.61
2016-03-28_00,96517.016
2016-03-28_06,96296.164
2016-03-28_12,96591.43
2016-03-28_18,96654.47
2016-03-29_00,96951.805
2016-03-29_06,96732.984
2016-03-29_12,96818.12
2016-03-29_18,96613.26
2016-03-30_00,96622.31
2016-03-30_06,96139.48
2016-03-30_12,96204.08
2016-03-30_18,96319.09
2016-03-31_00,96549.44
2016-03-31_06,96322.14
2016-03-31_12,96421.51
2016-03-31_18,96358.86
2016-04-01_00,96583.445
2016-04-01_06,96533.18
2016-04-01_12,96866.555
2016-04-01_18,96913.33
2016-04-02_00,97137.48
2016-04-02_06,97053.125
2016-04-02_12,97205.59
2016-04-02_18,97106.69
2016-04-03_00,97077.05
2016-04-03_06,96651.37
2016-04-03_12,96531.49
2016-04-03_18,95954.64
2016-04-04_00,95377.27
2016-04-04_06,95077.25
2016-04-04_12,95490.555
2016-04-04_18,95732.27
2016-04-05_00,96091.086
2016-04-05_06,95898.7
2016-04-05_12,96086.33
2016-04-05_18,96147.36
2016-04-06_00,96554.59
2016-04-06_06,96427.86
2016-04-06_12,96710.67
2016-04-06_18,96556.64
2016-04-07_00,96304.17
2016-04-07_06,95036.65
2016-04-07_12,94878.98
2016-04-07_18,95145.016
2016-04-08_00,95591.6
2016-04-08_06,95601.56
2016-04-08_12,95924.05
2016-04-08_18,96024.7
2016-04-09_00,96205.766
2016-04-09_06,95907.72
2016-04-09_12,95965.67
2016-04-09_18,95799.414
2016-04-10_00,95806.64
2016-04-10_06,95444.14
2016-04-10_12,95525.32
2016-04-10_18,95334.35
2016-04-11_00,95655.734
2016-04-11_06,95833.59
2016-04-11_12,96458.79
2016-04-11_18,96668.92
2016-04-12_00,96944.07
2016-04-12_06,96645.75
2016-04-12_12,96730.08
2016-04-12_18,96547.9
2016-04-13_00,96491.75
2016-04-13_06,96073.34
2016-04-13_12,96003.91
2016-04-13_18,95451.24
2016-04-14_00,95266.36
2016-04-14_06,94937.94
2016-04-14_12,95271.7
2016-04-14_18,95386.695
2016-04-15_00,95905.42
2016-04-15_06,96144.9
