Date,Average temperature [K]
2013-01-01_00,302.9093
2013-01-01_06,309.08264
2013-01-01_12,300.66922
2013-01-01_18,293.8611
2013-01-02_00,305.85797
2013-01-02_06,311.9732
2013-01-02_12,302.0711
2013-01-02_18,296.04114
2013-01-03_00,304.2619
2013-01-03_06,310.0784
2013-01-03_12,302.4449
2013-01-03_18,295.71716
2013-01-04_00,303.20007
2013-01-04_06,309.93735
2013-01-04_12,302.5646
2013-01-04_18,297.521
2013-01-05_00,302.5207
2013-01-05_06,310.19196
2013-01-05_12,301.99786
2013-01-05_18,297.69308
2013-01-06_00,304.6917
2013-01-06_06,312.2155
2013-01-06_12,302.80646
2013-01-06_18,296.7204
2013-01-07_00,302.9549
2013-01-07_06,309.53027
2013-01-07_12,301.2041
2013-01-07_18,296.11032
2013-01-08_00,303.47766
2013-01-08_06,309.66135
2013-01-08_12,301.6872
2013-01-08_18,300.59772
2013-01-09_00,306.6913
2013-01-09_06,310.81433
2013-01-09_12,298.48135
2013-01-09_18,291.7196
2013-01-10_00,305.34216
2013-01-10_06,312.81665
2013-01-10_12,300.25134
2013-01-10_18,296.7647
2013-01-11_00,305.63266
2013-01-11_06,313.47113
2013-01-11_12,301.33954
2013-01-11_18,299.9165
2013-01-12_00,310.04266
2013-01-12_06,315.4219
2013-01-12_12,302.90356
2013-01-12_18,299.59293
2013-01-13_00,310.70416
2013-01-13_06,310.37128
2013-01-13_12,298.82562
2013-01-13_18,295.15814
2013-01-14_00,300.89258
2013-01-14_06,306.98553
2013-01-14_12,294.61804
2013-01-14_18,292.62125
2013-01-15_00,299.0063
2013-01-15_06,305.26434
2013-01-15_12,298.907
2013-01-15_18,295.15988
2013-01-16_00,300.90765
2013-01-16_06,306.72473
2013-01-16_12,301.1458
2013-01-16_18,296.69028
2013-01-17_00,306.28488
2013-01-17_06,310.8133
2013-01-17_12,302.29385
2013-01-17_18,299.56696
2013-01-18_00,308.97034
2013-01-18_06,314.42712
2013-01-18_12,303.0959
2013-01-18_18,300.09302
2013-01-19_00,305.88678
2013-01-19_06,303.1278
2013-01-19_12,296.82864
2013-01-19_18,294.66696
2013-01-20_00,299.81827
2013-01-20_06,303.6603
2013-01-20_12,298.01834
2013-01-20_18,294.5106
2013-01-21_00,302.587
2013-01-21_06,307.71408
2013-01-21_12,300.089
2013-01-21_18,296.3052
2013-01-22_00,301.4253
2013-01-22_06,301.8256
2013-01-22_12,295.90875
2013-01-22_18,294.19305
2013-01-23_00,302.67035
2013-01-23_06,305.92938
2013-01-23_12,297.5291
2013-01-23_18,294.20706
2013-01-24_00,301.63843
2013-01-24_06,306.7004
2013-01-24_12,297.5138
2013-01-24_18,293.96143
2013-01-25_00,302.36246
2013-01-25_06,307.7334
2013-01-25_12,300.59918
2013-01-25_18,295.66757
2013-01-26_00,304.8606
2013-01-26_06,303.1228
2013-01-26_12,296.61902
2013-01-26_18,294.0827
2013-01-27_00,298.39374
2013-01-27_06,297.4441
2013-01-27_12,294.8093
2013-01-27_18,293.82562
2013-01-28_00,294.03864
2013-01-28_06,293.19696
2013-01-28_12,293.14352
2013-01-28_18,292.0421
2013-01-29_00,298.94568
2013-01-29_06,305.54785
2013-01-29_12,297.17798
2013-01-29_18,292.26868
2013-01-30_00,302.0429
2013-01-30_06,307.24857
2013-01-30_12,296.6857
2013-01-30_18,293.37354
2013-01-31_00,302.1761
2013-01-31_06,307.3357
2013-01-31_12,297.70154
2013-01-31_18,296.61337
2013-02-01_00,300.40344
2013-02-01_06,299.0256
