Date,Average temperature [K]
2013-01-01_00,292.3927
2013-01-01_06,292.61975
2013-01-01_12,291.39774
2013-01-01_18,292.36746
2013-01-02_00,294.33405
2013-01-02_06,293.84283
2013-01-02_12,292.86017
2013-01-02_18,288.23743
2013-01-03_00,291.32587
2013-01-03_06,290.38162
2013-01-03_12,289.3648
2013-01-03_18,289.88367
2013-01-04_00,292.52625
2013-01-04_06,291.44077
2013-01-04_12,290.4445
2013-01-04_18,290.12842
2013-01-05_00,293.028
2013-01-05_06,291.6314
2013-01-05_12,290.23615
2013-01-05_18,291.0925
2013-01-06_00,292.91486
2013-01-06_06,291.58124
2013-01-06_12,290.3255
2013-01-06_18,290.46698
2013-01-07_00,292.13507
2013-01-07_06,291.6162
2013-01-07_12,291.0293
2013-01-07_18,291.3867
2013-01-08_00,291.78137
2013-01-08_06,292.00168
2013-01-08_12,290.63202
2013-01-08_18,290.9654
2013-01-09_00,293.58194
2013-01-09_06,293.2577
2013-01-09_12,291.72745
2013-01-09_18,293.56677
2013-01-10_00,294.5619
2013-01-10_06,293.99487
2013-01-10_12,293.08093
2013-01-10_18,292.22614
2013-01-11_00,295.264
2013-01-11_06,294.1811
2013-01-11_12,293.94598
2013-01-11_18,292.708
2013-01-12_00,294.66376
2013-01-12_06,294.4722
2013-01-12_12,292.1194
2013-01-12_18,294.91275
2013-01-13_00,295.1529
2013-01-13_06,294.4245
2013-01-13_12,293.5307
2013-01-13_18,293.66205
2013-01-14_00,294.10742
2013-01-14_06,293.6662
2013-01-14_12,291.92175
2013-01-14_18,291.05386
2013-01-15_00,291.64642
2013-01-15_06,291.73944
2013-01-15_12,291.11404
2013-01-15_18,291.49728
2013-01-16_00,294.32953
2013-01-16_06,292.60266
2013-01-16_12,291.96222
2013-01-16_18,291.06772
2013-01-17_00,294.80246
2013-01-17_06,291.87823
2013-01-17_12,291.14053
2013-01-17_18,290.85065
2013-01-18_00,292.71545
2013-01-18_06,291.62097
2013-01-18_12,291.19794
2013-01-18_18,291.4392
2013-01-19_00,293.53912
2013-01-19_06,293.4535
2013-01-19_12,293.00833
2013-01-19_18,293.42868
2013-01-20_00,292.642
2013-01-20_06,292.9606
2013-01-20_12,291.8284
2013-01-20_18,292.04477
2013-01-21_00,293.22128
2013-01-21_06,292.14523
2013-01-21_12,292.3058
2013-01-21_18,291.04642
2013-01-22_00,293.43213
2013-01-22_06,292.52725
2013-01-22_12,291.6314
2013-01-22_18,292.4826
2013-01-23_00,295.00482
2013-01-23_06,295.07294
2013-01-23_12,292.84454
2013-01-23_18,292.2139
2013-01-24_00,295.7273
2013-01-24_06,294.19846
2013-01-24_12,292.92932
2013-01-24_18,292.9414
2013-01-25_00,295.39224
2013-01-25_06,294.3208
2013-01-25_12,293.253
2013-01-25_18,292.24423
2013-01-26_00,293.65942
2013-01-26_06,293.5515
2013-01-26_12,292.14343
2013-01-26_18,292.4118
2013-01-27_00,293.91425
2013-01-27_06,293.42114
2013-01-27_12,293.09348
2013-01-27_18,292.39984
2013-01-28_00,293.63824
2013-01-28_06,292.2619
2013-01-28_12,293.17917
2013-01-28_18,291.04407
2013-01-29_00,294.75964
2013-01-29_06,293.41357
2013-01-29_12,292.73218
2013-01-29_18,292.77942
2013-01-30_00,294.97406
2013-01-30_06,294.3599
2013-01-30_12,293.13492
2013-01-30_18,293.11768
2013-01-31_00,294.7845
2013-01-31_06,294.44946
2013-01-31_12,292.72546
2013-01-31_18,292.14316
2013-02-01_00,294.4181
2013-02-01_06,294.97336
2013-02-01_12,293.38345
2013-02-01_18,291.7655
2013-02-02_00,294.8544
2013-02-02_06,296.2097
2013-02-02_12,293.52203
2013-02-02_18,293.5703
2013-02-03_00,295.66458
2013-02-03_06,294.6832
2013-02-03_12,295.09808
2013-02-03_18,293.98727
2013-02-04_00,295.21274
2013-02-04_06,294.65277
2013-02-04_12,293.8505
2013-02-04_18,292.19897
2013-02-05_00,292.20123
2013-02-05_06,292.92487
2013-02-05_12,289.71658
2013-02-05_18,290.576
2013-02-06_00,294.88928
2013-02-06_06,292.53568
2013-02-06_12,290.88257
2013-02-06_18,291.3334
2013-02-07_00,294.44785
2013-02-07_06,294.17395
2013-02-07_12,291.59833
2013-02-07_18,291.53436
2013-02-08_00,294.13626
2013-02-08_06,293.237
2013-02-08_12,291.44934
2013-02-08_18,291.32834
2013-02-09_00,294.32986
2013-02-09_06,292.96414
2013-02-09_12,292.6715
2013-02-09_18,291.94586
2013-02-10_00,294.76752
2013-02-10_06,294.50345
2013-02-10_12,292.81372
2013-02-10_18,290.67316
2013-02-11_00,293.88522
2013-02-11_06,294.61145
2013-02-11_12,293.70837
2013-02-11_18,292.66846
2013-02-12_00,296.47375
2013-02-12_06,293.66443
2013-02-12_12,293.8193
2013-02-12_18,292.767
2013-02-13_00,296.14185
2013-02-13_06,292.92227
2013-02-13_12,293.4499
2013-02-13_18,292.4419
2013-02-14_00,297.0264
2013-02-14_06,292.75934
2013-02-14_12,291.77213
2013-02-14_18,292.5854
2013-02-15_00,294.1206
2013-02-15_06,292.9931
2013-02-15_12,292.92905
2013-02-15_18,293.11145
2013-02-16_00,294.21335
2013-02-16_06,293.7912
2013-02-16_12,292.74237
2013-02-16_18,292.93506
2013-02-17_00,294.33728
2013-02-17_06,292.71478
2013-02-17_12,292.79382
2013-02-17_18,292.4378
2013-02-18_00,296.71918
2013-02-18_06,292.61713
2013-02-18_12,292.58398
2013-02-18_18,292.6311
