Date,Average temperature [K]
2013-01-01_00,295.27893
2013-01-01_06,294.49768
2013-01-01_12,291.36795
2013-01-01_18,291.43338
2013-01-02_00,293.74225
2013-01-02_06,289.95563
2013-01-02_12,291.6292
2013-01-02_18,291.6339
2013-01-03_00,294.8957
2013-01-03_06,293.1824
2013-01-03_12,290.47906
2013-01-03_18,290.52917
2013-01-04_00,297.0829
2013-01-04_06,296.868
2013-01-04_12,291.9738
2013-01-04_18,291.24805
2013-01-05_00,297.41718
2013-01-05_06,295.61725
2013-01-05_12,293.40265
2013-01-05_18,293.53586
2013-01-06_00,298.23175
2013-01-06_06,293.9074
2013-01-06_12,294.6668
2013-01-06_18,294.74384
2013-01-07_00,295.6341
2013-01-07_06,296.71582
2013-01-07_12,293.4453
2013-01-07_18,295.78806
2013-01-08_00,300.68127
2013-01-08_06,300.65598
2013-01-08_12,297.43817
2013-01-08_18,289.84772
2013-01-09_00,290.78848
2013-01-09_06,290.83044
2013-01-09_12,292.08487
2013-01-09_18,292.34363
2013-01-10_00,295.66736
2013-01-10_06,294.6858
2013-01-10_12,293.5985
2013-01-10_18,295.0064
2013-01-11_00,295.3387
2013-01-11_06,296.31244
2013-01-11_12,294.51776
2013-01-11_18,292.81592
2013-01-12_00,297.92255
2013-01-12_06,293.56204
2013-01-12_12,293.38208
2013-01-12_18,293.54703
2013-01-13_00,292.14606
2013-01-13_06,290.77948
2013-01-13_12,289.5136
2013-01-13_18,290.4638
2013-01-14_00,291.37256
2013-01-14_06,289.8747
2013-01-14_12,291.89148
2013-01-14_18,290.97183
2013-01-15_00,293.90668
2013-01-15_06,292.87323
2013-01-15_12,292.21268
2013-01-15_18,292.46896
2013-01-16_00,295.71478
2013-01-16_06,292.7926
2013-01-16_12,292.69415
2013-01-16_18,292.89536
2013-01-17_00,295.49826
2013-01-17_06,295.15363
2013-01-17_12,295.1459
2013-01-17_18,293.9854
2013-01-18_00,297.61
2013-01-18_06,296.4735
2013-01-18_12,293.43524
2013-01-18_18,293.59497
2013-01-19_00,292.2862
2013-01-19_06,291.68152
2013-01-19_12,292.8174
2013-01-19_18,293.78513
2013-01-20_00,294.18008
2013-01-20_06,294.44986
2013-01-20_12,293.77908
2013-01-20_18,294.69907
2013-01-21_00,295.6158
2013-01-21_06,294.50314
2013-01-21_12,294.7135
2013-01-21_18,294.78128
2013-01-22_00,299.91357
2013-01-22_06,292.7372
2013-01-22_12,293.8155
2013-01-22_18,295.23358
2013-01-23_00,295.67474
2013-01-23_06,294.61786
2013-01-23_12,294.5374
2013-01-23_18,294.6802
2013-01-24_00,296.46558
2013-01-24_06,296.44553
2013-01-24_12,295.02258
2013-01-24_18,294.52588
2013-01-25_00,299.04263
2013-01-25_06,297.03125
2013-01-25_12,297.37213
2013-01-25_18,296.99863
2013-01-26_00,298.99927
2013-01-26_06,295.43872
2013-01-26_12,297.3861
2013-01-26_18,296.78778
2013-01-27_00,295.2414
2013-01-27_06,295.7854
2013-01-27_12,295.08713
2013-01-27_18,295.91058
2013-01-28_00,295.5357
2013-01-28_06,296.00214
2013-01-28_12,295.27634
2013-01-28_18,294.21497
2013-01-29_00,295.02136
2013-01-29_06,293.16504
2013-01-29_12,293.9475
2013-01-29_18,293.81653
2013-01-30_00,295.72748
2013-01-30_06,295.23148
2013-01-30_12,294.41275
2013-01-30_18,294.9795
2013-01-31_00,297.18195
2013-01-31_06,296.8108
2013-01-31_12,294.51306
2013-01-31_18,294.96494
2013-02-01_00,292.89563
2013-02-01_06,291.55246
2013-02-01_12,292.30045
2013-02-01_18,292.54138
2013-02-02_00,291.58536
2013-02-02_06,291.40012
2013-02-02_12,291.46393
2013-02-02_18,292.4629
2013-02-03_00,292.51566
2013-02-03_06,293.40878
2013-02-03_12,293.38763
2013-02-03_18,294.2534
2013-02-04_00,294.40463
2013-02-04_06,296.0473
2013-02-04_12,293.9794
2013-02-04_18,292.96997
2013-02-05_00,295.0196
2013-02-05_06,294.9317
2013-02-05_12,293.84305
2013-02-05_18,293.9671
2013-02-06_00,295.0348
2013-02-06_06,295.8179
2013-02-06_12,294.3684
2013-02-06_18,293.99454
2013-02-07_00,296.25986
2013-02-07_06,295.41516
2013-02-07_12,294.4748
2013-02-07_18,293.3991
2013-02-08_00,295.73636
2013-02-08_06,296.10712
2013-02-08_12,294.54504
2013-02-08_18,293.551
2013-02-09_00,296.0242
2013-02-09_06,293.67215
2013-02-09_12,294.213
2013-02-09_18,293.88336
2013-02-10_00,294.80707
2013-02-10_06,290.94534
2013-02-10_12,293.9812
2013-02-10_18,292.73712
2013-02-11_00,293.19626
2013-02-11_06,293.06555
2013-02-11_12,293.6786
2013-02-11_18,293.7964
2013-02-12_00,294.1974
2013-02-12_06,292.64685
2013-02-12_12,293.64304
2013-02-12_18,292.5834
2013-02-13_00,295.2932
2013-02-13_06,293.61905
2013-02-13_12,293.6452
2013-02-13_18,292.59668
2013-02-14_00,295.7134
2013-02-14_06,295.85065
2013-02-14_12,294.93033
2013-02-14_18,293.84564
2013-02-15_00,294.98486
2013-02-15_06,294.91644
2013-02-15_12,293.1356
2013-02-15_18,293.23596
2013-02-16_00,295.77927
2013-02-16_06,292.9958
2013-02-16_12,294.63983
2013-02-16_18,293.85938
2013-02-17_00,295.26746
2013-02-17_06,296.00043
2013-02-17_12,294.81287
2013-02-17_18,292.8797
2013-02-18_00,296.7802
2013-02-18_06,294.70306
2013-02-18_12,292.61084
2013-02-18_18,292.83374
2013-02-19_00,296.19672
2013-02-19_06,294.0481
2013-02-19_12,294.37094
2013-02-19_18,294.05875
2013-02-20_00,297.375
2013-02-20_06,294.16077
2013-02-20_12,296.32697
2013-02-20_18,295.3274
2013-02-21_00,298.03806
2013-02-21_06,296.43927
2013-02-21_12,296.08853
2013-02-21_18,294.29343
2013-02-22_00,297.10834
2013-02-22_06,296.17157
2013-02-22_12,294.92224
2013-02-22_18,294.30804
2013-02-23_00,296.05902
2013-02-23_06,295.92297
2013-02-23_12,296.91046
2013-02-23_18,296.92056
2013-02-24_00,297.35522
2013-02-24_06,296.5238
2013-02-24_12,297.7162
2013-02-24_18,296.36563
2013-02-25_00,297.3482
2013-02-25_06,296.26416
2013-02-25_12,296.0577
2013-02-25_18,295.2674
2013-02-26_00,296.8808
2013-02-26_06,295.7738
2013-02-26_12,296.399
2013-02-26_18,295.65363
2013-02-27_00,296.67407
2013-02-27_06,295.5423
2013-02-27_12,297.12225
2013-02-27_18,297.06488
2013-02-28_00,295.60733
2013-02-28_06,291.5252
2013-02-28_12,292.90176
2013-02-28_18,293.14334
2013-03-01_00,293.13275
2013-03-01_06,293.02805
2013-03-01_12,292.53247
2013-03-01_18,293.0536
2013-03-02_00,293.0713
2013-03-02_06,292.98447
2013-03-02_12,294.2793
2013-03-02_18,294.03235
2013-03-03_00,295.58624
2013-03-03_06,294.67294
2013-03-03_12,294.3811
2013-03-03_18,295.71344
2013-03-04_00,295.5279
2013-03-04_06,294.12787
2013-03-04_12,294.64502
2013-03-04_18,293.9303
2013-03-05_00,296.588
2013-03-05_06,295.7446
2013-03-05_12,296.28976
2013-03-05_18,295.5182
2013-03-06_00,296.73212
2013-03-06_06,295.9502
2013-03-06_12,294.17328
2013-03-06_18,294.8042
2013-03-07_00,296.50647
2013-03-07_06,295.41275
2013-03-07_12,294.54926
2013-03-07_18,294.87177
2013-03-08_00,296.13727
2013-03-08_06,295.66064
2013-03-08_12,294.21588
2013-03-08_18,294.401
2013-03-09_00,296.93414
2013-03-09_06,296.51526
2013-03-09_12,294.2595
2013-03-09_18,294.85785
2013-03-10_00,297.27435
2013-03-10_06,296.84766
2013-03-10_12,296.1927
2013-03-10_18,296.33942
2013-03-11_00,296.57944
2013-03-11_06,296.05487
2013-03-11_12,294.50842
2013-03-11_18,293.53983
2013-03-12_00,297.21356
2013-03-12_06,296.25183
2013-03-12_12,294.58734
2013-03-12_18,294.29657
2013-03-13_00,297.60388
2013-03-13_06,295.90564
2013-03-13_12,294.5617
2013-03-13_18,295.1206
2013-03-14_00,294.5645
2013-03-14_06,293.57617
2013-03-14_12,294.48248
2013-03-14_18,293.76025
2013-03-15_00,294.57416
2013-03-15_06,294.1443
2013-03-15_12,294.33112
2013-03-15_18,294.85175
2013-03-16_00,294.8811
2013-03-16_06,294.26074
2013-03-16_12,294.29715
2013-03-16_18,291.6624
2013-03-17_00,291.35712
2013-03-17_06,290.4259
2013-03-17_12,291.3861
2013-03-17_18,289.47516
2013-03-18_00,293.193
2013-03-18_06,290.76807
2013-03-18_12,287.7851
2013-03-18_18,288.0559
2013-03-19_00,293.0471
2013-03-19_06,292.71008
2013-03-19_12,292.28867
2013-03-19_18,289.20728
2013-03-20_00,294.98297
2013-03-20_06,293.9674
2013-03-20_12,292.1679
2013-03-20_18,292.77536
2013-03-21_00,296.2224
2013-03-21_06,294.18738
2013-03-21_12,294.3792
2013-03-21_18,296.6615
2013-03-22_00,298.9804
2013-03-22_06,297.12326
2013-03-22_12,295.98178
2013-03-22_18,296.4992
2013-03-23_00,297.87994
2013-03-23_06,295.86768
2013-03-23_12,292.6999
2013-03-23_18,295.35562
2013-03-24_00,297.65448
2013-03-24_06,295.86307
2013-03-24_12,293.7102
2013-03-24_18,292.91302
2013-03-25_00,296.9731
2013-03-25_06,295.24307
2013-03-25_12,295.30984
2013-03-25_18,295.3847
2013-03-26_00,297.56552
2013-03-26_06,296.71136
2013-03-26_12,296.22766
2013-03-26_18,294.95682
2013-03-27_00,297.67236
2013-03-27_06,295.22577
2013-03-27_12,293.71454
2013-03-27_18,295.25272
2013-03-28_00,297.26154
2013-03-28_06,295.80957
2013-03-28_12,291.65146
2013-03-28_18,291.78375
2013-03-29_00,291.79626
2013-03-29_06,291.89166
2013-03-29_12,293.36035
2013-03-29_18,291.89355
2013-03-30_00,294.07275
2013-03-30_06,293.8576
2013-03-30_12,292.63892
2013-03-30_18,295.11554
2013-03-31_00,295.47516
2013-03-31_06,291.9939
2013-03-31_12,292.22345
2013-03-31_18,294.55716
2013-04-01_00,292.78073
2013-04-01_06,292.19452
2013-04-01_12,291.43628
2013-04-01_18,290.3531
2013-04-02_00,294.8581
2013-04-02_06,293.22403
2013-04-02_12,291.18018
2013-04-02_18,292.59564
2013-04-03_00,292.82605
2013-04-03_06,292.38327
2013-04-03_12,291.89032
2013-04-03_18,291.9154
2013-04-04_00,292.48285
2013-04-04_06,292.51303
2013-04-04_12,293.3871
2013-04-04_18,293.30652
2013-04-05_00,294.3382
2013-04-05_06,290.98798
2013-04-05_12,290.15063
2013-04-05_18,290.22922
2013-04-06_00,293.66742
2013-04-06_06,291.13928
2013-04-06_12,290.987
2013-04-06_18,290.90277
2013-04-07_00,291.43768
2013-04-07_06,293.1221
2013-04-07_12,291.6533
2013-04-07_18,291.42087
2013-04-08_00,293.95517
2013-04-08_06,294.7272
2013-04-08_12,291.61087
2013-04-08_18,290.7527
2013-04-09_00,292.20245
2013-04-09_06,294.21954
2013-04-09_12,291.69168
2013-04-09_18,290.0741
2013-04-10_00,292.633
2013-04-10_06,293.7475
2013-04-10_12,293.575
2013-04-10_18,289.55804
2013-04-11_00,295.5292
2013-04-11_06,293.7082
2013-04-11_12,292.07068
2013-04-11_18,292.37952
2013-04-12_00,292.81104
2013-04-12_06,295.3328
2013-04-12_12,294.27332
2013-04-12_18,292.4962
2013-04-13_00,294.3841
2013-04-13_06,295.19138
2013-04-13_12,292.98022
2013-04-13_18,291.1772
2013-04-14_00,296.1564
2013-04-14_06,295.8794
2013-04-14_12,292.70203
2013-04-14_18,292.1028
2013-04-15_00,295.72968
2013-04-15_06,294.911
2013-04-15_12,292.68665
2013-04-15_18,291.95795
2013-04-16_00,291.60052
2013-04-16_06,292.5906
2013-04-16_12,290.90912
2013-04-16_18,291.6665
2013-04-17_00,294.0337
2013-04-17_06,293.77383
2013-04-17_12,291.0651
2013-04-17_18,288.48944
2013-04-18_00,290.77548
2013-04-18_06,289.9295
2013-04-18_12,289.94464
2013-04-18_18,290.0554
2013-04-19_00,290.29688
2013-04-19_06,288.7561
2013-04-19_12,291.0929
2013-04-19_18,290.5676
2013-04-20_00,291.52954
2013-04-20_06,290.3261
2013-04-20_12,289.23206
2013-04-20_18,288.44617
2013-04-21_00,291.15894
2013-04-21_06,291.43604
2013-04-21_12,289.74945
2013-04-21_18,291.19885
2013-04-22_00,291.26013
2013-04-22_06,293.65503
2013-04-22_12,293.90805
2013-04-22_18,291.9088
2013-04-23_00,292.9668
2013-04-23_06,292.48584
2013-04-23_12,289.06888
2013-04-23_18,286.23065
2013-04-24_00,290.51984
2013-04-24_06,292.58353
2013-04-24_12,289.05
2013-04-24_18,292.42538
2013-04-25_00,292.78882
2013-04-25_06,291.97186
2013-04-25_12,292.90808
2013-04-25_18,289.85693
2013-04-26_00,294.30273
2013-04-26_06,295.4787
2013-04-26_12,291.46448
2013-04-26_18,288.64053
2013-04-27_00,293.02905
2013-04-27_06,293.76575
2013-04-27_12,294.38477
2013-04-27_18,292.4513
2013-04-28_00,295.48944
2013-04-28_06,295.40488
2013-04-28_12,292.10306
2013-04-28_18,289.8052
2013-04-29_00,293.80353
2013-04-29_06,294.153
2013-04-29_12,292.7625
2013-04-29_18,290.48346
2013-04-30_00,292.25067
2013-04-30_06,292.5793
2013-04-30_12,291.6818
2013-04-30_18,291.30936
2013-05-01_00,292.2576
2013-05-01_06,292.16434
2013-05-01_12,288.01056
2013-05-01_18,289.00928
2013-05-02_00,289.4682
2013-05-02_06,289.95697
2013-05-02_12,286.90494
2013-05-02_18,287.0253
2013-05-03_00,292.39252
2013-05-03_06,293.2607
2013-05-03_12,290.99988
2013-05-03_18,293.04553
2013-05-04_00,294.18488
2013-05-04_06,288.80286
2013-05-04_12,289.46375
2013-05-04_18,288.5695
2013-05-05_00,289.0651
2013-05-05_06,288.60056
2013-05-05_12,286.54852
2013-05-05_18,284.90796
2013-05-06_00,289.20047
2013-05-06_06,289.4549
2013-05-06_12,288.2616
2013-05-06_18,288.1424
2013-05-07_00,290.5868
2013-05-07_06,291.5052
2013-05-07_12,286.99677
2013-05-07_18,287.73093
2013-05-08_00,292.24393
2013-05-08_06,292.91425
2013-05-08_12,288.10144
2013-05-08_18,287.1961
2013-05-09_00,291.73355
2013-05-09_06,292.69214
