Date,Average temperature [K]
2013-01-01_00,276.44836
2013-01-01_06,276.9679
2013-01-01_12,276.70193
2013-01-01_18,276.38602
2013-01-02_00,276.77008
2013-01-02_06,276.76422
2013-01-02_12,277.03888
2013-01-02_18,276.6173
2013-01-03_00,277.7072
2013-01-03_06,277.54373
2013-01-03_12,279.0113
2013-01-03_18,279.8988
2013-01-04_00,279.15613
2013-01-04_06,278.61655
2013-01-04_12,278.25504
2013-01-04_18,278.2793
2013-01-05_00,279.4406
2013-01-05_06,279.43805
2013-01-05_12,279.0374
2013-01-05_18,278.96994
2013-01-06_00,279.50275
2013-01-06_06,278.89423
2013-01-06_12,278.40167
2013-01-06_18,278.08075
2013-01-07_00,278.2127
2013-01-07_06,278.67676
2013-01-07_12,278.27734
2013-01-07_18,278.08737
2013-01-08_00,277.7516
2013-01-08_06,277.71115
2013-01-08_12,277.83905
2013-01-08_18,277.97174
2013-01-09_00,277.51553
2013-01-09_06,277.12244
2013-01-09_12,277.43985
2013-01-09_18,277.2694
2013-01-10_00,277.57263
2013-01-10_06,278.3015
2013-01-10_12,277.1239
2013-01-10_18,277.22418
2013-01-11_00,277.4813
2013-01-11_06,277.9052
2013-01-11_12,277.37616
2013-01-11_18,277.23145
2013-01-12_00,278.16132
2013-01-12_06,278.49124
2013-01-12_12,278.49292
2013-01-12_18,277.89224
2013-01-13_00,278.32916
2013-01-13_06,278.5832
2013-01-13_12,278.3725
2013-01-13_18,278.87592
2013-01-14_00,278.93018
2013-01-14_06,280.0075
2013-01-14_12,278.48914
2013-01-14_18,278.68326
2013-01-15_00,278.6811
2013-01-15_06,278.81024
2013-01-15_12,278.66483
2013-01-15_18,278.26633
2013-01-16_00,279.12006
2013-01-16_06,278.9879
2013-01-16_12,278.2918
2013-01-16_18,277.88266
2013-01-17_00,278.18625
2013-01-17_06,278.96808
2013-01-17_12,278.0043
2013-01-17_18,277.90143
2013-01-18_00,279.5177
2013-01-18_06,279.01355
2013-01-18_12,277.08368
2013-01-18_18,277.5818
2013-01-19_00,277.27448
2013-01-19_06,277.52283
2013-01-19_12,277.5347
2013-01-19_18,277.57516
2013-01-20_00,278.37686
2013-01-20_06,278.62857
2013-01-20_12,278.55447
2013-01-20_18,278.33383
2013-01-21_00,279.14658
2013-01-21_06,278.63596
2013-01-21_12,277.60364
2013-01-21_18,277.33743
2013-01-22_00,277.30225
2013-01-22_06,277.36807
2013-01-22_12,277.70856
2013-01-22_18,277.6281
2013-01-23_00,279.456
2013-01-23_06,279.18915
2013-01-23_12,279.04767
2013-01-23_18,280.37503
