Date,Average temperature [K]
2019-01-01_00,305.11386
2019-01-01_06,311.24753
2019-01-01_12,302.19348
2019-01-01_18,293.09308
2019-01-02_00,300.34836
2019-01-02_06,308.5575
2019-01-02_12,299.22754
2019-01-02_18,290.4021
2019-01-03_00,299.48468
2019-01-03_06,311.55527
2019-01-03_12,301.19144
2019-01-03_18,297.67953
2019-01-04_00,311.8879
2019-01-04_06,316.68652
2019-01-04_12,303.13666
2019-01-04_18,292.7082
2019-01-05_00,293.149
2019-01-05_06,295.17596
2019-01-05_12,291.72736
2019-01-05_18,286.84875
2019-01-06_00,295.5027
2019-01-06_06,302.2265
2019-01-06_12,295.11115
2019-01-06_18,288.0896
2019-01-07_00,297.2173
2019-01-07_06,306.77325
2019-01-07_12,298.2931
2019-01-07_18,294.0158
2019-01-08_00,302.77808
2019-01-08_06,310.06284
2019-01-08_12,300.0357
2019-01-08_18,290.6674
2019-01-09_00,296.50293
2019-01-09_06,303.19263
2019-01-09_12,294.60562
2019-01-09_18,287.79938
2019-01-10_00,295.41223
2019-01-10_06,302.6319
2019-01-10_12,295.46597
2019-01-10_18,289.64703
2019-01-11_00,300.71173
2019-01-11_06,310.5138
2019-01-11_12,299.89594
2019-01-11_18,296.12988
2019-01-12_00,307.3177
2019-01-12_06,316.2254
2019-01-12_12,301.04242
2019-01-12_18,291.6245
2019-01-13_00,299.84503
2019-01-13_06,311.65765
2019-01-13_12,301.8654
2019-01-13_18,294.948
2019-01-14_00,308.30402
2019-01-14_06,316.86832
2019-01-14_12,303.97253
2019-01-14_18,297.02618
2019-01-15_00,310.98535
2019-01-15_06,318.89215
2019-01-15_12,307.2157
2019-01-15_18,299.3587
2019-01-16_00,312.04944
2019-01-16_06,319.44022
2019-01-16_12,307.6338
2019-01-16_18,301.7749
2019-01-17_00,309.97314
2019-01-17_06,314.9917
2019-01-17_12,306.84012
2019-01-17_18,302.62662
2019-01-18_00,306.68665
2019-01-18_06,310.6684
2019-01-18_12,297.87656
2019-01-18_18,291.9961
2019-01-19_00,296.51807
2019-01-19_06,305.23535
2019-01-19_12,297.0659
2019-01-19_18,290.49332
2019-01-20_00,296.38263
2019-01-20_06,308.8282
2019-01-20_12,300.66873
2019-01-20_18,293.031
2019-01-21_00,303.3562
2019-01-21_06,312.99835
2019-01-21_12,304.2164
2019-01-21_18,297.86868
2019-01-22_00,308.674
2019-01-22_06,315.93884
2019-01-22_12,307.06158
2019-01-22_18,298.87354
2019-01-23_00,304.8809
2019-01-23_06,313.29874
2019-01-23_12,302.69656
2019-01-23_18,295.5421
2019-01-24_00,305.81085
2019-01-24_06,316.90054
