Date,Average temperature [K]
2019-01-01_00,294.2208
2019-01-01_06,293.05222
2019-01-01_12,289.24377
2019-01-01_18,290.4085
2019-01-02_00,293.30685
2019-01-02_06,294.90906
2019-01-02_12,289.1421
2019-01-02_18,290.44263
2019-01-03_00,290.22247
2019-01-03_06,290.2794
2019-01-03_12,287.83353
2019-01-03_18,288.17758
2019-01-04_00,291.5129
2019-01-04_06,291.05176
2019-01-04_12,288.25677
2019-01-04_18,287.73944
2019-01-05_00,291.88434
2019-01-05_06,293.1408
2019-01-05_12,289.326
2019-01-05_18,288.79163
2019-01-06_00,291.55054
2019-01-06_06,292.08978
2019-01-06_12,289.01007
2019-01-06_18,290.15454
2019-01-07_00,292.77344
2019-01-07_06,292.10626
2019-01-07_12,289.7638
2019-01-07_18,289.7448
2019-01-08_00,290.44507
2019-01-08_06,291.29965
2019-01-08_12,289.08112
2019-01-08_18,289.23428
2019-01-09_00,292.2744
2019-01-09_06,291.07593
2019-01-09_12,289.03482
2019-01-09_18,288.33502
2019-01-10_00,294.6051
2019-01-10_06,295.03864
2019-01-10_12,289.7101
2019-01-10_18,289.7281
2019-01-11_00,291.37286
2019-01-11_06,292.2931
2019-01-11_12,288.1054
2019-01-11_18,285.67383
2019-01-12_00,294.16046
2019-01-12_06,296.4627
2019-01-12_12,291.27045
2019-01-12_18,290.75
2019-01-13_00,294.23712
2019-01-13_06,290.61224
2019-01-13_12,289.83658
2019-01-13_18,286.99048
2019-01-14_00,290.2923
2019-01-14_06,290.03336
2019-01-14_12,289.88318
2019-01-14_18,290.2469
2019-01-15_00,291.72705
2019-01-15_06,291.18756
2019-01-15_12,289.29626
2019-01-15_18,287.01837
2019-01-16_00,292.59583
2019-01-16_06,292.33572
2019-01-16_12,288.85352
2019-01-16_18,288.18652
2019-01-17_00,292.4038
2019-01-17_06,292.98047
2019-01-17_12,289.25027
2019-01-17_18,289.65982
2019-01-18_00,292.59338
2019-01-18_06,292.89008
2019-01-18_12,289.34775
2019-01-18_18,286.7212
2019-01-19_00,293.24658
2019-01-19_06,295.41016
2019-01-19_12,290.4243
2019-01-19_18,289.4435
2019-01-20_00,296.2469
2019-01-20_06,298.0064
2019-01-20_12,294.94803
2019-01-20_18,293.99243
2019-01-21_00,293.99
2019-01-21_06,290.6424
2019-01-21_12,289.73056
2019-01-21_18,290.24515
2019-01-22_00,291.53827
2019-01-22_06,289.64587
2019-01-22_12,291.0069
2019-01-22_18,292.48096
2019-01-23_00,293.32425
2019-01-23_06,297.16202
2019-01-23_12,292.98026
2019-01-23_18,290.8546
2019-01-24_00,290.97394
2019-01-24_06,290.70425
2019-01-24_12,289.05133
2019-01-24_18,288.8827
2019-01-25_00,291.271
2019-01-25_06,292.03104
2019-01-25_12,288.36063
2019-01-25_18,288.04187
2019-01-26_00,292.22552
2019-01-26_06,291.24084
2019-01-26_12,287.11813
2019-01-26_18,284.74878
2019-01-27_00,290.89795
2019-01-27_06,293.28528
2019-01-27_12,289.61438
2019-01-27_18,287.4779
2019-01-28_00,292.94778
2019-01-28_06,294.39093
2019-01-28_12,288.5822
2019-01-28_18,289.15616
2019-01-29_00,291.54184
2019-01-29_06,290.10217
2019-01-29_12,288.8423
2019-01-29_18,287.02618
2019-01-30_00,290.23013
2019-01-30_06,290.30212
2019-01-30_12,287.3626
2019-01-30_18,287.6424
2019-01-31_00,292.56665
2019-01-31_06,293.61734
2019-01-31_12,289.60446
2019-01-31_18,288.69867
2019-02-01_00,293.6852
2019-02-01_06,297.30276
2019-02-01_12,291.7968
2019-02-01_18,292.34702
2019-02-02_00,292.52765
2019-02-02_06,289.2093
2019-02-02_12,289.23114
2019-02-02_18,289.29785
2019-02-03_00,290.22195
2019-02-03_06,290.2505
2019-02-03_12,289.33237
2019-02-03_18,288.9192
2019-02-04_00,290.4057
2019-02-04_06,293.45892
2019-02-04_12,290.9784
2019-02-04_18,290.69968
2019-02-05_00,293.67416
2019-02-05_06,294.53845
2019-02-05_12,290.1089
2019-02-05_18,289.56717
2019-02-06_00,293.26233
2019-02-06_06,295.37708
2019-02-06_12,290.82355
2019-02-06_18,290.80524
2019-02-07_00,293.33127
2019-02-07_06,292.13293
2019-02-07_12,289.7953
2019-02-07_18,289.6632
2019-02-08_00,291.33667
2019-02-08_06,290.9456
2019-02-08_12,287.70938
2019-02-08_18,289.50092
2019-02-09_00,290.68707
2019-02-09_06,292.60794
2019-02-09_12,289.9212
2019-02-09_18,287.57648
2019-02-10_00,289.22992
2019-02-10_06,291.12494
2019-02-10_12,288.59335
2019-02-10_18,290.2544
2019-02-11_00,292.25317
2019-02-11_06,290.99347
2019-02-11_12,288.7117
2019-02-11_18,288.2328
2019-02-12_00,290.2172
2019-02-12_06,289.28967
2019-02-12_12,288.5134
2019-02-12_18,287.7254
2019-02-13_00,292.76874
2019-02-13_06,293.10925
2019-02-13_12,287.94864
2019-02-13_18,289.95895
2019-02-14_00,292.7317
2019-02-14_06,294.20483
2019-02-14_12,289.56726
2019-02-14_18,288.82727
2019-02-15_00,293.9103
2019-02-15_06,294.7647
2019-02-15_12,290.34033
2019-02-15_18,289.64774
2019-02-16_00,293.68918
2019-02-16_06,289.8484
2019-02-16_12,288.95416
2019-02-16_18,288.77533
2019-02-17_00,289.86127
2019-02-17_06,290.4353
2019-02-17_12,289.17883
2019-02-17_18,290.34174
2019-02-18_00,291.91135
2019-02-18_06,292.26895
2019-02-18_12,288.6835
2019-02-18_18,287.6156
2019-02-19_00,293.07343
2019-02-19_06,293.5244
2019-02-19_12,289.84003
2019-02-19_18,289.67023
2019-02-20_00,293.81207
2019-02-20_06,294.0345
2019-02-20_12,290.38504
2019-02-20_18,290.3422
2019-02-21_00,296.28027
2019-02-21_06,297.5976
2019-02-21_12,289.76593
2019-02-21_18,290.95056
2019-02-22_00,291.8339
2019-02-22_06,293.9834
2019-02-22_12,288.91846
2019-02-22_18,287.5447
2019-02-23_00,291.4997
2019-02-23_06,294.68323
2019-02-23_12,289.91708
2019-02-23_18,290.7008
2019-02-24_00,293.49857
2019-02-24_06,292.90253
2019-02-24_12,290.26096
2019-02-24_18,289.57184
2019-02-25_00,292.6562
2019-02-25_06,292.94672
2019-02-25_12,290.47986
2019-02-25_18,289.73193
2019-02-26_00,293.38135
2019-02-26_06,295.37534
2019-02-26_12,290.45422
2019-02-26_18,292.39105
2019-02-27_00,292.80908
2019-02-27_06,293.2312
2019-02-27_12,291.1457
2019-02-27_18,291.05707
2019-02-28_00,292.11176
2019-02-28_06,293.7375
2019-02-28_12,290.1994
2019-02-28_18,290.667
2019-03-01_00,290.76013
2019-03-01_06,292.10132
2019-03-01_12,289.24554
2019-03-01_18,289.0197
2019-03-02_00,291.68332
2019-03-02_06,293.77664
2019-03-02_12,288.3736
2019-03-02_18,287.52332
2019-03-03_00,292.81647
2019-03-03_06,294.92017
2019-03-03_12,289.58612
2019-03-03_18,288.58032
2019-03-04_00,292.42255
2019-03-04_06,292.31674
2019-03-04_12,289.58502
2019-03-04_18,289.20068
2019-03-05_00,288.42758
2019-03-05_06,290.2883
2019-03-05_12,288.32214
2019-03-05_18,286.3107
2019-03-06_00,291.41968
2019-03-06_06,292.46466
2019-03-06_12,289.859
2019-03-06_18,294.2503
2019-03-07_00,292.0194
2019-03-07_06,290.36047
2019-03-07_12,290.31415
2019-03-07_18,290.6316
2019-03-08_00,290.615
2019-03-08_06,290.0232
2019-03-08_12,290.8496
2019-03-08_18,291.3473
2019-03-09_00,291.55872
2019-03-09_06,293.21936
2019-03-09_12,291.50262
2019-03-09_18,290.0479
2019-03-10_00,290.53226
2019-03-10_06,292.6431
2019-03-10_12,289.71246
2019-03-10_18,290.4195
2019-03-11_00,291.40744
2019-03-11_06,292.7165
2019-03-11_12,288.0725
2019-03-11_18,287.74924
2019-03-12_00,291.29492
2019-03-12_06,293.3953
2019-03-12_12,288.45215
2019-03-12_18,290.3346
2019-03-13_00,292.62415
2019-03-13_06,292.76788
2019-03-13_12,289.6277
2019-03-13_18,289.9084
2019-03-14_00,290.36554
2019-03-14_06,292.09024
2019-03-14_12,288.22308
2019-03-14_18,288.5539
2019-03-15_00,293.43732
2019-03-15_06,297.3967
2019-03-15_12,292.07184
2019-03-15_18,292.14755
2019-03-16_00,293.61728
2019-03-16_06,293.39215
2019-03-16_12,291.45648
2019-03-16_18,291.73462
2019-03-17_00,292.9005
2019-03-17_06,293.5521
2019-03-17_12,292.06854
2019-03-17_18,292.385
2019-03-18_00,292.80835
2019-03-18_06,295.92142
2019-03-18_12,292.16644
2019-03-18_18,292.07532
2019-03-19_00,295.5369
2019-03-19_06,297.7998
2019-03-19_12,292.4812
2019-03-19_18,292.22467
2019-03-20_00,295.82043
2019-03-20_06,295.22372
2019-03-20_12,292.11096
2019-03-20_18,292.10712
2019-03-21_00,293.4546
2019-03-21_06,292.28815
2019-03-21_12,291.6015
2019-03-21_18,291.9499
2019-03-22_00,292.6826
2019-03-22_06,290.9151
2019-03-22_12,289.2646
2019-03-22_18,288.65942
2019-03-23_00,290.08423
2019-03-23_06,290.98853
2019-03-23_12,286.67767
2019-03-23_18,288.22214
2019-03-24_00,289.3685
2019-03-24_06,289.03802
2019-03-24_12,287.81256
2019-03-24_18,288.42755
2019-03-25_00,290.13614
2019-03-25_06,291.28217
2019-03-25_12,287.23218
2019-03-25_18,287.64282
2019-03-26_00,292.02728
2019-03-26_06,295.64648
2019-03-26_12,288.79974
2019-03-26_18,288.72833
2019-03-27_00,293.96353
2019-03-27_06,294.58966
2019-03-27_12,289.41248
2019-03-27_18,289.3298
2019-03-28_00,290.24756
2019-03-28_06,289.41406
2019-03-28_12,288.7738
2019-03-28_18,288.50397
2019-03-29_00,289.73605
2019-03-29_06,290.50006
2019-03-29_12,288.18173
2019-03-29_18,287.58087
2019-03-30_00,290.6458
2019-03-30_06,292.40475
2019-03-30_12,287.85535
2019-03-30_18,286.89093
2019-03-31_00,291.74744
2019-03-31_06,296.1575
2019-03-31_12,290.70746
2019-03-31_18,292.4946
2019-04-01_00,296.09747
2019-04-01_06,298.4035
2019-04-01_12,290.98016
2019-04-01_18,290.32605
2019-04-02_00,290.2002
2019-04-02_06,290.39343
2019-04-02_12,289.10474
2019-04-02_18,289.24854
2019-04-03_00,291.04892
2019-04-03_06,291.5174
2019-04-03_12,290.3296
2019-04-03_18,290.93933
2019-04-04_00,292.80972
2019-04-04_06,291.80328
2019-04-04_12,287.35663
2019-04-04_18,286.71075
2019-04-05_00,287.16034
2019-04-05_06,289.0324
2019-04-05_12,285.20856
2019-04-05_18,283.67633
2019-04-06_00,289.83148
2019-04-06_06,292.48203
2019-04-06_12,287.74512
2019-04-06_18,288.27795
2019-04-07_00,290.1976
2019-04-07_06,290.62598
2019-04-07_12,286.67157
2019-04-07_18,288.24777
2019-04-08_00,290.16656
2019-04-08_06,290.71228
2019-04-08_12,286.12415
2019-04-08_18,286.8468
2019-04-09_00,290.8644
2019-04-09_06,295.40765
2019-04-09_12,289.04126
2019-04-09_18,290.63312
2019-04-10_00,294.429
2019-04-10_06,298.7487
2019-04-10_12,290.0734
2019-04-10_18,288.4925
2019-04-11_00,289.14038
2019-04-11_06,292.59595
2019-04-11_12,289.96194
2019-04-11_18,287.6154
2019-04-12_00,289.3775
2019-04-12_06,291.05493
2019-04-12_12,288.08804
2019-04-12_18,289.06732
2019-04-13_00,290.66663
2019-04-13_06,293.8287
2019-04-13_12,290.41455
2019-04-13_18,290.78497
2019-04-14_00,290.94568
2019-04-14_06,293.81396
2019-04-14_12,289.2938
2019-04-14_18,289.9875
2019-04-15_00,291.02072
2019-04-15_06,294.03867
2019-04-15_12,289.09125
2019-04-15_18,290.06293
2019-04-16_00,290.5102
2019-04-16_06,290.16458
2019-04-16_12,286.82278
2019-04-16_18,286.03442
2019-04-17_00,287.7713
2019-04-17_06,289.96408
2019-04-17_12,287.6548
2019-04-17_18,286.59943
2019-04-18_00,287.70648
2019-04-18_06,294.60284
2019-04-18_12,288.8061
2019-04-18_18,288.05002
2019-04-19_00,282.75244
2019-04-19_06,283.41467
2019-04-19_12,282.1639
2019-04-19_18,281.52826
2019-04-20_00,284.81223
2019-04-20_06,288.6304
2019-04-20_12,284.9952
2019-04-20_18,284.39325
