Date,Average temperature [K]
2013-01-01_00,274.23938
2013-01-01_06,274.9215
2013-01-01_12,274.3865
2013-01-01_18,274.65506
2013-01-02_00,271.56158
2013-01-02_06,267.50494
2013-01-02_12,266.22638
2013-01-02_18,270.34924
2013-01-03_00,269.66473
2013-01-03_06,267.95486
2013-01-03_12,265.50006
2013-01-03_18,269.61462
2013-01-04_00,270.04968
2013-01-04_06,270.58286
2013-01-04_12,270.81656
2013-01-04_18,273.46826
2013-01-05_00,272.42987
2013-01-05_06,271.99078
2013-01-05_12,271.8094
2013-01-05_18,275.94748
2013-01-06_00,273.7542
2013-01-06_06,271.9367
2013-01-06_12,271.73175
2013-01-06_18,276.69598
2013-01-07_00,277.0594
2013-01-07_06,275.18896
2013-01-07_12,273.9917
2013-01-07_18,276.75143
2013-01-08_00,273.92688
2013-01-08_06,271.17502
2013-01-08_12,270.14862
2013-01-08_18,277.3111
2013-01-09_00,277.05997
2013-01-09_06,273.62048
2013-01-09_12,272.07217
2013-01-09_18,277.15906
2013-01-10_00,277.63367
2013-01-10_06,277.80786
2013-01-10_12,276.22498
2013-01-10_18,279.14655
2013-01-11_00,277.6307
2013-01-11_06,274.46625
2013-01-11_12,273.77753
2013-01-11_18,277.13818
2013-01-12_00,277.29218
2013-01-12_06,277.68997
2013-01-12_12,277.30933
2013-01-12_18,279.84927
2013-01-13_00,279.48834
2013-01-13_06,277.78827
2013-01-13_12,277.57123
2013-01-13_18,280.7763
2013-01-14_00,281.9922
2013-01-14_06,282.75702
2013-01-14_12,283.56238
2013-01-14_18,285.0109
2013-01-15_00,279.90863
2013-01-15_06,275.48163
2013-01-15_12,273.4534
2013-01-15_18,274.93723
2013-01-16_00,274.97992
2013-01-16_06,272.94788
2013-01-16_12,271.87775
2013-01-16_18,272.7518
2013-01-17_00,272.94357
2013-01-17_06,273.27374
2013-01-17_12,273.8964
2013-01-17_18,275.89752
2013-01-18_00,274.2638
2013-01-18_06,271.82654
2013-01-18_12,267.90887
2013-01-18_18,269.13013
2013-01-19_00,268.6441
2013-01-19_06,268.3695
2013-01-19_12,270.10062
2013-01-19_18,277.43015
2013-01-20_00,277.683
2013-01-20_06,276.94742
2013-01-20_12,276.17654
2013-01-20_18,281.8016
2013-01-21_00,273.96005
2013-01-21_06,269.37863
2013-01-21_12,267.5016
2013-01-21_18,270.04153
2013-01-22_00,269.67285
2013-01-22_06,267.08878
2013-01-22_12,263.69196
2013-01-22_18,264.74872
2013-01-23_00,262.6772
2013-01-23_06,259.83954
2013-01-23_12,258.65802
2013-01-23_18,262.98245
2013-01-24_00,262.2683
2013-01-24_06,260.40793
2013-01-24_12,259.19397
2013-01-24_18,265.49707
2013-01-25_00,264.37027
2013-01-25_06,262.07227
2013-01-25_12,260.53668
2013-01-25_18,265.38828
2013-01-26_00,264.03784
2013-01-26_06,262.4729
2013-01-26_12,262.4779
2013-01-26_18,267.31512
2013-01-27_00,265.8034
2013-01-27_06,262.7229
2013-01-27_12,262.89133
2013-01-27_18,270.54877
2013-01-28_00,270.4068
2013-01-28_06,269.10272
2013-01-28_12,269.30173
2013-01-28_18,270.63293
2013-01-29_00,272.0204
2013-01-29_06,274.55713
2013-01-29_12,275.67847
2013-01-29_18,280.60706
2013-01-30_00,279.50092
