Date,Average temperature [K]
2013-01-01_00,297.82434
2013-01-01_06,297.0133
2013-01-01_12,296.8831
2013-01-01_18,298.72147
2013-01-02_00,298.3985
2013-01-02_06,297.9488
2013-01-02_12,297.40753
2013-01-02_18,299.91858
2013-01-03_00,298.9289
2013-01-03_06,299.0076
2013-01-03_12,298.32526
2013-01-03_18,301.1532
2013-01-04_00,299.03796
2013-01-04_06,297.38754
2013-01-04_12,297.90982
2013-01-04_18,300.9912
2013-01-05_00,298.1955
2013-01-05_06,297.9146
2013-01-05_12,298.24005
2013-01-05_18,299.9011
2013-01-06_00,299.0882
2013-01-06_06,298.4333
2013-01-06_12,299.0296
2013-01-06_18,301.35907
2013-01-07_00,298.90314
2013-01-07_06,296.69873
2013-01-07_12,298.21436
2013-01-07_18,300.43503
2013-01-08_00,299.08655
2013-01-08_06,296.7136
2013-01-08_12,299.1032
2013-01-08_18,299.14948
2013-01-09_00,299.12686
2013-01-09_06,298.80457
2013-01-09_12,298.68643
2013-01-09_18,300.07166
2013-01-10_00,299.63367
2013-01-10_06,298.03784
2013-01-10_12,298.49792
2013-01-10_18,299.55524
2013-01-11_00,299.00278
2013-01-11_06,298.9101
2013-01-11_12,299.62665
2013-01-11_18,299.84277
2013-01-12_00,297.7614
2013-01-12_06,296.90042
2013-01-12_12,297.94067
2013-01-12_18,299.5812
2013-01-13_00,299.55377
2013-01-13_06,297.00458
2013-01-13_12,298.2475
2013-01-13_18,299.3305
2013-01-14_00,298.66455
2013-01-14_06,297.55927
2013-01-14_12,297.36755
2013-01-14_18,298.5983
2013-01-15_00,297.6557
2013-01-15_06,296.5871
2013-01-15_12,297.45975
2013-01-15_18,300.84885
2013-01-16_00,297.86127
2013-01-16_06,296.8888
2013-01-16_12,296.8968
2013-01-16_18,298.72836
2013-01-17_00,297.6086
2013-01-17_06,298.56573
2013-01-17_12,297.2001
2013-01-17_18,298.00348
2013-01-18_00,298.31262
2013-01-18_06,298.19617
2013-01-18_12,298.05145
2013-01-18_18,299.12573
2013-01-19_00,297.94635
2013-01-19_06,297.93835
2013-01-19_12,298.53177
2013-01-19_18,300.77536
2013-01-20_00,298.84512
2013-01-20_06,297.694
2013-01-20_12,297.5657
2013-01-20_18,301.1976
2013-01-21_00,298.3658
2013-01-21_06,297.5012
2013-01-21_12,297.11047
2013-01-21_18,300.31155
2013-01-22_00,298.9214
2013-01-22_06,298.0463
2013-01-22_12,298.8907
2013-01-22_18,301.04462
2013-01-23_00,298.44427
2013-01-23_06,298.3581
2013-01-23_12,298.29962
2013-01-23_18,299.70364
2013-01-24_00,297.97485
2013-01-24_06,296.99875
2013-01-24_12,297.26575
