Date,Average temperature [K]
2013-01-01_00,275.75745
2013-01-01_06,275.9181
2013-01-01_12,274.98563
2013-01-01_18,276.20535
2013-01-02_00,272.87213
2013-01-02_06,268.16705
2013-01-02_12,266.50568
2013-01-02_18,271.63245
2013-01-03_00,270.8542
2013-01-03_06,268.5403
2013-01-03_12,265.3228
2013-01-03_18,270.4496
2013-01-04_00,271.3031
2013-01-04_06,271.17758
2013-01-04_12,271.2145
2013-01-04_18,275.11475
2013-01-05_00,274.2292
2013-01-05_06,272.98297
2013-01-05_12,272.4344
2013-01-05_18,277.18918
2013-01-06_00,275.0374
2013-01-06_06,273.12372
2013-01-06_12,272.55548
2013-01-06_18,277.4782
2013-01-07_00,278.23273
2013-01-07_06,275.938
2013-01-07_12,274.3662
2013-01-07_18,278.0488
2013-01-08_00,275.08215
2013-01-08_06,272.5427
2013-01-08_12,272.0876
2013-01-08_18,278.76813
2013-01-09_00,278.18887
2013-01-09_06,275.23865
2013-01-09_12,273.559
2013-01-09_18,278.09607
2013-01-10_00,279.36462
2013-01-10_06,279.3567
2013-01-10_12,277.68884
2013-01-10_18,280.34235
2013-01-11_00,277.91147
2013-01-11_06,274.1723
2013-01-11_12,273.7829
2013-01-11_18,278.00098
2013-01-12_00,277.96307
2013-01-12_06,278.95023
2013-01-12_12,278.56226
2013-01-12_18,280.65543
2013-01-13_00,279.99762
2013-01-13_06,278.80487
2013-01-13_12,277.92572
2013-01-13_18,280.5478
2013-01-14_00,281.80908
2013-01-14_06,282.47675
2013-01-14_12,283.20056
2013-01-14_18,285.90836
2013-01-15_00,280.78607
2013-01-15_06,276.07098
2013-01-15_12,273.87527
2013-01-15_18,275.42014
2013-01-16_00,275.45795
2013-01-16_06,273.9298
2013-01-16_12,272.64728
2013-01-16_18,274.17563
2013-01-17_00,273.80734
2013-01-17_06,274.05255
2013-01-17_12,274.1122
2013-01-17_18,277.2027
2013-01-18_00,275.40833
2013-01-18_06,271.8651
2013-01-18_12,267.63055
2013-01-18_18,269.4148
2013-01-19_00,268.9449
2013-01-19_06,269.10388
2013-01-19_12,271.34427
2013-01-19_18,277.65134
2013-01-20_00,279.04922
2013-01-20_06,278.2565
2013-01-20_12,276.86063
2013-01-20_18,283.2933
2013-01-21_00,276.28036
2013-01-21_06,270.75363
2013-01-21_12,268.16516
2013-01-21_18,271.33548
2013-01-22_00,270.542
2013-01-22_06,268.1415
2013-01-22_12,265.23785
2013-01-22_18,266.42108
2013-01-23_00,264.23236
2013-01-23_06,260.64374
2013-01-23_12,259.15314
2013-01-23_18,264.0264
2013-01-24_00,263.3015
2013-01-24_06,261.19553
2013-01-24_12,259.37854
2013-01-24_18,266.86475
2013-01-25_00,265.2482
2013-01-25_06,262.91895
2013-01-25_12,261.0025
2013-01-25_18,266.0543
2013-01-26_00,265.27905
2013-01-26_06,263.81372
2013-01-26_12,262.89246
2013-01-26_18,267.9992
2013-01-27_00,267.06952
2013-01-27_06,263.48364
2013-01-27_12,262.96848
2013-01-27_18,270.83978
2013-01-28_00,270.3653
2013-01-28_06,269.0368
2013-01-28_12,269.6074
2013-01-28_18,271.37756
2013-01-29_00,272.6405
2013-01-29_06,273.93457
2013-01-29_12,275.34546
2013-01-29_18,279.6764
2013-01-30_00,278.5595
2013-01-30_06,277.92093
2013-01-30_12,281.00992
2013-01-30_18,286.26562
2013-01-31_00,286.19562
2013-01-31_06,286.9065
2013-01-31_12,282.2494
2013-01-31_18,279.02255
2013-02-01_00,274.547
2013-02-01_06,271.2429
2013-02-01_12,270.1779
2013-02-01_18,271.7035
2013-02-02_00,269.71378
2013-02-02_06,267.47385
2013-02-02_12,264.46393
2013-02-02_18,269.18994
2013-02-03_00,268.56155
2013-02-03_06,267.4742
2013-02-03_12,266.164
2013-02-03_18,270.6689
2013-02-04_00,270.48666
2013-02-04_06,269.26605
2013-02-04_12,266.81094
2013-02-04_18,270.29956
2013-02-05_00,269.62653
2013-02-05_06,268.80768
2013-02-05_12,268.34256
2013-02-05_18,271.49005
2013-02-06_00,271.65637
2013-02-06_06,271.3306
2013-02-06_12,271.43872
2013-02-06_18,275.496
2013-02-07_00,273.73495
2013-02-07_06,268.84436
2013-02-07_12,266.6828
2013-02-07_18,271.50116
2013-02-08_00,272.1343
2013-02-08_06,271.76776
2013-02-08_12,273.6139
2013-02-08_18,273.94504
2013-02-09_00,272.66678
2013-02-09_06,270.2244
2013-02-09_12,270.13538
2013-02-09_18,271.16315
2013-02-10_00,268.35345
2013-02-10_06,264.47025
2013-02-10_12,263.3391
2013-02-10_18,271.2259
2013-02-11_00,271.77243
2013-02-11_06,270.78723
2013-02-11_12,274.1244
2013-02-11_18,276.91406
2013-02-12_00,276.97717
2013-02-12_06,277.1488
2013-02-12_12,276.46628
2013-02-12_18,278.1415
2013-02-13_00,276.42798
2013-02-13_06,273.70596
2013-02-13_12,271.77948
2013-02-13_18,276.43604
2013-02-14_00,275.04495
2013-02-14_06,273.55182
2013-02-14_12,271.381
2013-02-14_18,277.09027
2013-02-15_00,276.0288
2013-02-15_06,274.29584
2013-02-15_12,273.51254
2013-02-15_18,280.41858
2013-02-16_00,278.519
2013-02-16_06,275.03827
2013-02-16_12,273.4079
2013-02-16_18,274.91992
2013-02-17_00,273.41638
2013-02-17_06,270.0805
2013-02-17_12,268.33484
2013-02-17_18,270.6053
2013-02-18_00,267.41254
2013-02-18_06,264.25873
2013-02-18_12,263.12695
2013-02-18_18,270.5393
2013-02-19_00,272.5141
2013-02-19_06,271.79272
2013-02-19_12,272.14877
2013-02-19_18,279.2238
2013-02-20_00,277.68018
2013-02-20_06,275.52112
2013-02-20_12,271.4583
2013-02-20_18,272.1892
2013-02-21_00,270.68552
2013-02-21_06,268.60968
2013-02-21_12,267.9523
2013-02-21_18,271.79245
2013-02-22_00,269.9145
2013-02-22_06,269.2751
2013-02-22_12,268.70154
2013-02-22_18,274.8105
2013-02-23_00,274.85492
2013-02-23_06,274.68127
2013-02-23_12,274.97882
2013-02-23_18,277.06558
2013-02-24_00,276.2854
2013-02-24_06,274.95593
2013-02-24_12,274.75232
2013-02-24_18,279.8124
2013-02-25_00,276.55084
2013-02-25_06,273.40283
2013-02-25_12,271.92392
2013-02-25_18,278.56232
2013-02-26_00,277.2553
2013-02-26_06,274.1493
2013-02-26_12,272.45074
2013-02-26_18,278.54718
2013-02-27_00,276.7981
2013-02-27_06,275.17218
2013-02-27_12,277.737
2013-02-27_18,279.98138
2013-02-28_00,279.87442
2013-02-28_06,276.2928
2013-02-28_12,276.09317
2013-02-28_18,280.13797
2013-03-01_00,277.89935
2013-03-01_06,276.30685
2013-03-01_12,274.1272
2013-03-01_18,279.48474
2013-03-02_00,277.46875
2013-03-02_06,274.27402
2013-03-02_12,272.542
2013-03-02_18,276.09387
2013-03-03_00,274.62677
2013-03-03_06,271.08115
2013-03-03_12,269.97046
2013-03-03_18,274.5821
2013-03-04_00,273.15338
2013-03-04_06,270.19086
2013-03-04_12,269.81006
2013-03-04_18,275.8512
2013-03-05_00,274.45276
2013-03-05_06,272.30466
2013-03-05_12,271.69797
2013-03-05_18,277.72815
2013-03-06_00,277.18378
2013-03-06_06,274.625
2013-03-06_12,275.41156
2013-03-06_18,277.0996
2013-03-07_00,275.67395
2013-03-07_06,274.92545
2013-03-07_12,274.581
2013-03-07_18,276.53583
2013-03-08_00,274.00983
2013-03-08_06,272.96924
2013-03-08_12,272.2945
2013-03-08_18,273.70276
2013-03-09_00,277.01373
2013-03-09_06,274.50793
2013-03-09_12,272.75314
2013-03-09_18,280.56195
2013-03-10_00,279.52045
2013-03-10_06,274.46582
2013-03-10_12,272.73273
2013-03-10_18,278.22955
2013-03-11_00,277.43344
2013-03-11_06,276.28436
2013-03-11_12,276.16418
2013-03-11_18,282.7073
2013-03-12_00,282.70135
2013-03-12_06,283.01013
2013-03-12_12,283.78363
2013-03-12_18,283.75995
2013-03-13_00,283.08826
2013-03-13_06,278.0028
2013-03-13_12,275.4372
2013-03-13_18,280.99707
2013-03-14_00,278.65582
2013-03-14_06,274.69092
2013-03-14_12,271.2564
2013-03-14_18,274.02002
2013-03-15_00,274.5932
2013-03-15_06,272.073
2013-03-15_12,269.62848
2013-03-15_18,277.5334
2013-03-16_00,278.11353
2013-03-16_06,276.07227
2013-03-16_12,273.08963
2013-03-16_18,274.72687
2013-03-17_00,273.24823
2013-03-17_06,272.3922
2013-03-17_12,269.90955
2013-03-17_18,274.78864
2013-03-18_00,274.08655
2013-03-18_06,270.46875
2013-03-18_12,268.0063
2013-03-18_18,274.66968
2013-03-19_00,272.85226
2013-03-19_06,273.85315
2013-03-19_12,274.25253
2013-03-19_18,276.219
2013-03-20_00,277.34332
2013-03-20_06,273.54114
2013-03-20_12,272.3178
2013-03-20_18,277.78513
