Date,Average temperature [K]
2013-01-01_00,279.23645
2013-01-01_06,280.5631
2013-01-01_12,279.23465
2013-01-01_18,279.36502
2013-01-02_00,278.38922
2013-01-02_06,275.34918
2013-01-02_12,273.33185
2013-01-02_18,274.1798
2013-01-03_00,275.31805
2013-01-03_06,274.87625
2013-01-03_12,273.4532
2013-01-03_18,274.48914
2013-01-04_00,276.18933
2013-01-04_06,276.47348
2013-01-04_12,276.569
2013-01-04_18,277.02686
2013-01-05_00,277.9997
2013-01-05_06,276.35455
2013-01-05_12,275.06915
2013-01-05_18,277.75217
2013-01-06_00,278.40314
2013-01-06_06,278.35565
2013-01-06_12,276.8709
2013-01-06_18,279.43427
2013-01-07_00,280.84454
2013-01-07_06,279.7539
2013-01-07_12,278.3589
2013-01-07_18,280.36618
2013-01-08_00,279.46497
2013-01-08_06,278.8552
2013-01-08_12,278.61884
2013-01-08_18,281.774
2013-01-09_00,281.0048
2013-01-09_06,279.54333
2013-01-09_12,278.89346
2013-01-09_18,281.98425
2013-01-10_00,282.72107
2013-01-10_06,281.24927
2013-01-10_12,280.328
2013-01-10_18,280.67975
2013-01-11_00,280.7933
2013-01-11_06,279.44183
2013-01-11_12,280.24237
2013-01-11_18,281.1919
2013-01-12_00,281.37225
2013-01-12_06,282.26224
2013-01-12_12,279.57446
2013-01-12_18,280.21793
2013-01-13_00,279.33502
2013-01-13_06,280.3537
2013-01-13_12,279.96527
2013-01-13_18,280.08636
2013-01-14_00,281.0327
2013-01-14_06,282.77753
2013-01-14_12,282.42712
2013-01-14_18,283.8937
2013-01-15_00,284.17377
2013-01-15_06,279.30634
2013-01-15_12,277.4949
2013-01-15_18,277.52512
2013-01-16_00,277.70746
2013-01-16_06,277.59485
2013-01-16_12,277.91046
2013-01-16_18,278.452
2013-01-17_00,278.94846
2013-01-17_06,279.34796
2013-01-17_12,278.71622
2013-01-17_18,278.8233
2013-01-18_00,278.5797
2013-01-18_06,276.50427
2013-01-18_12,274.38983
2013-01-18_18,272.781
2013-01-19_00,274.36237
2013-01-19_06,275.4032
2013-01-19_12,277.37405
2013-01-19_18,281.85495
2013-01-20_00,282.5292
2013-01-20_06,281.97574
2013-01-20_12,281.51102
2013-01-20_18,284.44077
2013-01-21_00,281.3331
2013-01-21_06,275.31125
2013-01-21_12,273.74573
2013-01-21_18,274.97806
2013-01-22_00,276.46973
2013-01-22_06,273.4457
2013-01-22_12,269.79596
2013-01-22_18,268.54022
2013-01-23_00,268.5766
2013-01-23_06,265.88202
2013-01-23_12,265.0296
2013-01-23_18,267.50882
2013-01-24_00,268.98804
2013-01-24_06,268.8889
2013-01-24_12,267.64905
2013-01-24_18,269.30957
2013-01-25_00,269.88736
2013-01-25_06,268.75
2013-01-25_12,267.4737
2013-01-25_18,269.48056
2013-01-26_00,269.52124
2013-01-26_06,269.71802
2013-01-26_12,268.67224
2013-01-26_18,269.54657
2013-01-27_00,271.44257
2013-01-27_06,269.3606
2013-01-27_12,269.4841
2013-01-27_18,272.86322
2013-01-28_00,275.2354
2013-01-28_06,274.04022
2013-01-28_12,275.80807
2013-01-28_18,276.50403
2013-01-29_00,277.41345
2013-01-29_06,277.73438
2013-01-29_12,278.30396
2013-01-29_18,279.526
2013-01-30_00,279.12347
2013-01-30_06,279.86624
2013-01-30_12,280.19156
2013-01-30_18,285.07666
2013-01-31_00,283.86163
2013-01-31_06,285.82788
2013-01-31_12,282.96423
2013-01-31_18,279.79062
2013-02-01_00,276.58704
2013-02-01_06,274.5759
2013-02-01_12,274.53677
2013-02-01_18,272.5028
2013-02-02_00,272.38956
2013-02-02_06,270.97873
2013-02-02_12,269.34186
2013-02-02_18,271.42236
2013-02-03_00,272.42532
2013-02-03_06,272.88828
2013-02-03_12,272.61664
2013-02-03_18,272.6152
2013-02-04_00,273.63852
2013-02-04_06,273.63275
2013-02-04_12,270.56778
2013-02-04_18,272.61743
2013-02-05_00,273.57965
2013-02-05_06,274.49713
2013-02-05_12,275.54617
2013-02-05_18,274.58185
2013-02-06_00,275.7135
2013-02-06_06,275.83597
2013-02-06_12,275.2273
2013-02-06_18,276.23233
2013-02-07_00,277.44833
2013-02-07_06,274.65295
2013-02-07_12,273.62372
2013-02-07_18,274.28046
2013-02-08_00,276.15384
2013-02-08_06,277.6999
2013-02-08_12,278.87024
2013-02-08_18,278.32004
2013-02-09_00,275.60867
2013-02-09_06,274.29666
2013-02-09_12,274.89758
2013-02-09_18,273.50446
2013-02-10_00,272.9843
2013-02-10_06,270.27982
2013-02-10_12,268.96997
2013-02-10_18,274.08966
2013-02-11_00,275.2407
2013-02-11_06,277.6549
2013-02-11_12,279.72693
2013-02-11_18,280.98535
2013-02-12_00,281.57922
2013-02-12_06,279.4569
2013-02-12_12,279.5278
2013-02-12_18,279.7548
2013-02-13_00,279.1067
2013-02-13_06,277.11368
2013-02-13_12,275.8039
2013-02-13_18,277.54102
2013-02-14_00,277.626
2013-02-14_06,275.94
2013-02-14_12,274.88687
2013-02-14_18,277.9345
2013-02-15_00,278.08643
2013-02-15_06,277.71332
2013-02-15_12,278.5897
2013-02-15_18,281.4513
2013-02-16_00,280.07858
2013-02-16_06,279.2326
2013-02-16_12,277.01337
2013-02-16_18,275.9795
2013-02-17_00,275.93054
2013-02-17_06,273.373
2013-02-17_12,272.38953
2013-02-17_18,272.94708
2013-02-18_00,271.94574
2013-02-18_06,268.96722
2013-02-18_12,268.62305
2013-02-18_18,272.11304
2013-02-19_00,275.6518
2013-02-19_06,276.69995
2013-02-19_12,279.51498
2013-02-19_18,281.08316
2013-02-20_00,280.75586
2013-02-20_06,277.9718
2013-02-20_12,274.28693
2013-02-20_18,273.73364
2013-02-21_00,273.55807
2013-02-21_06,271.54767
2013-02-21_12,270.98453
2013-02-21_18,273.48093
2013-02-22_00,274.5888
2013-02-22_06,272.7956
2013-02-22_12,274.25427
2013-02-22_18,275.74603
2013-02-23_00,276.8266
2013-02-23_06,277.97668
2013-02-23_12,278.90216
2013-02-23_18,280.10318
2013-02-24_00,279.61304
2013-02-24_06,277.766
2013-02-24_12,276.83728
2013-02-24_18,279.6547
2013-02-25_00,278.43707
2013-02-25_06,275.26758
2013-02-25_12,274.9034
2013-02-25_18,277.492
2013-02-26_00,277.40375
2013-02-26_06,276.5946
2013-02-26_12,276.9947
2013-02-26_18,278.29523
2013-02-27_00,278.68335
2013-02-27_06,279.41046
2013-02-27_12,281.35077
2013-02-27_18,281.3603
2013-02-28_00,281.0707
2013-02-28_06,279.20587
2013-02-28_12,279.4042
2013-02-28_18,280.06326
2013-03-01_00,279.0937
2013-03-01_06,277.0588
2013-03-01_12,275.87476
2013-03-01_18,278.7611
2013-03-02_00,278.99316
2013-03-02_06,277.19736
2013-03-02_12,275.34277
2013-03-02_18,275.68713
2013-03-03_00,276.55646
2013-03-03_06,274.4078
2013-03-03_12,273.28638
2013-03-03_18,274.26715
2013-03-04_00,275.80914
2013-03-04_06,273.4936
2013-03-04_12,272.84277
2013-03-04_18,275.6676
2013-03-05_00,277.2135
2013-03-05_06,275.01413
2013-03-05_12,274.9592
2013-03-05_18,276.43176
2013-03-06_00,277.04364
2013-03-06_06,277.12646
2013-03-06_12,277.8178
2013-03-06_18,278.27344
2013-03-07_00,277.13928
2013-03-07_06,275.9518
2013-03-07_12,276.3349
2013-03-07_18,276.86102
2013-03-08_00,276.36627
2013-03-08_06,275.04883
2013-03-08_12,274.4986
2013-03-08_18,274.84094
2013-03-09_00,278.16656
2013-03-09_06,277.48547
2013-03-09_12,276.78488
2013-03-09_18,279.27484
2013-03-10_00,280.25922
2013-03-10_06,277.74023
2013-03-10_12,276.73224
2013-03-10_18,277.25446
2013-03-11_00,278.1815
2013-03-11_06,278.27997
2013-03-11_12,279.21887
2013-03-11_18,281.39774
2013-03-12_00,281.94843
2013-03-12_06,282.38416
2013-03-12_12,282.5605
2013-03-12_18,282.6828
2013-03-13_00,282.39783
2013-03-13_06,278.34412
2013-03-13_12,278.1364
2013-03-13_18,280.12158
2013-03-14_00,278.90338
2013-03-14_06,276.94678
2013-03-14_12,274.3365
2013-03-14_18,275.86865
2013-03-15_00,277.93695
2013-03-15_06,275.64722
2013-03-15_12,274.02448
2013-03-15_18,278.44305
2013-03-16_00,280.69897
2013-03-16_06,278.95703
2013-03-16_12,277.78104
2013-03-16_18,276.41193
2013-03-17_00,274.88397
2013-03-17_06,275.87024
2013-03-17_12,274.85828
2013-03-17_18,275.0064
2013-03-18_00,276.51184
2013-03-18_06,275.74268
2013-03-18_12,275.76898
2013-03-18_18,277.01147
2013-03-19_00,277.21555
2013-03-19_06,279.61682
2013-03-19_12,279.0328
2013-03-19_18,278.4734
2013-03-20_00,280.1939
2013-03-20_06,277.40247
2013-03-20_12,276.18988
2013-03-20_18,279.31296
2013-03-21_00,279.8767
2013-03-21_06,277.9823
2013-03-21_12,274.91388
