Date,Average pressure [Pa]
2015-01-01_00,97862.16
2015-01-01_06,98171.68
2015-01-01_12,98225.05
2015-01-01_18,98431.08
2015-01-02_00,98379.445
2015-01-02_06,98444.484
2015-01-02_12,98270.12
2015-01-02_18,98423.875
2015-01-03_00,98344.92
2015-01-03_06,98518.9
2015-01-03_12,98431.516
2015-01-03_18,98589.11
2015-01-04_00,98534.52
2015-01-04_06,98603.08
2015-01-04_12,98392.26
2015-01-04_18,98484.5
2015-01-05_00,98359.57
2015-01-05_06,98356.34
2015-01-05_12,98026.516
2015-01-05_18,98073.53
2015-01-06_00,97994.38
2015-01-06_06,98111.84
2015-01-06_12,98121.07
2015-01-06_18,98388.33
2015-01-07_00,98500.44
2015-01-07_06,98709.23
2015-01-07_12,98542.12
2015-01-07_18,98771.12
2015-01-08_00,98871.73
2015-01-08_06,99010.59
2015-01-08_12,98778.25
2015-01-08_18,98870.555
2015-01-09_00,98822.68
2015-01-09_06,98910.23
2015-01-09_12,98679.81
2015-01-09_18,98897.266
2015-01-10_00,98783.3
2015-01-10_06,98881.34
2015-01-10_12,98689.26
2015-01-10_18,98765.36
2015-01-11_00,98597.46
2015-01-11_06,98719.38
2015-01-11_12,98569.234
2015-01-11_18,98776.1
2015-01-12_00,98639.45
2015-01-12_06,98705.42
2015-01-12_12,98408.42
2015-01-12_18,98479.25
2015-01-13_00,98288.94
2015-01-13_06,98322.29
2015-01-13_12,98156.55
2015-01-13_18,98291.87
2015-01-14_00,98249.46
2015-01-14_06,98475.76
2015-01-14_12,98352.0
2015-01-14_18,98456.25
2015-01-15_00,98371.22
2015-01-15_06,98451.98
2015-01-15_12,98294.68
2015-01-15_18,98419.016
2015-01-16_00,98417.51
2015-01-16_06,98550.15
2015-01-16_12,98395.09
2015-01-16_18,98491.53
2015-01-17_00,98394.555
2015-01-17_06,98465.97
2015-01-17_12,98323.05
2015-01-17_18,98473.56
2015-01-18_00,98455.516
2015-01-18_06,98642.484
2015-01-18_12,98448.51
2015-01-18_18,98507.125
2015-01-19_00,98440.58
