Date,Average pressure [Pa]
2015-01-01_00,101179.34
2015-01-01_06,101411.52
2015-01-01_12,101466.45
2015-01-01_18,101702.17
2015-01-02_00,101738.04
2015-01-02_06,101795.266
2015-01-02_12,101731.445
2015-01-02_18,101779.34
2015-01-03_00,101729.3
2015-01-03_06,101766.555
2015-01-03_12,101665.11
2015-01-03_18,101730.516
2015-01-04_00,101672.02
2015-01-04_06,101680.42
2015-01-04_12,101477.414
2015-01-04_18,101447.39
2015-01-05_00,101170.9
2015-01-05_06,100970.41
2015-01-05_12,100572.61
2015-01-05_18,100397.36
2015-01-06_00,100397.51
2015-01-06_06,100634.89
2015-01-06_12,100774.98
2015-01-06_18,101016.45
2015-01-07_00,100936.375
2015-01-07_06,101192.04
2015-01-07_12,101423.76
2015-01-07_18,101847.68
2015-01-08_00,102004.93
2015-01-08_06,102170.36
2015-01-08_12,102138.8
2015-01-08_18,102261.96
2015-01-09_00,102145.73
2015-01-09_06,102084.055
2015-01-09_12,102033.33
2015-01-09_18,102233.984
2015-01-10_00,102102.05
2015-01-10_06,101988.766
2015-01-10_12,101609.57
2015-01-10_18,101478.25
2015-01-11_00,101411.13
2015-01-11_06,101571.73
2015-01-11_12,101643.84
2015-01-11_18,101922.98
2015-01-12_00,101854.3
2015-01-12_06,101858.16
2015-01-12_12,101548.66
2015-01-12_18,101492.14
2015-01-13_00,101216.67
2015-01-13_06,101141.82
2015-01-13_12,101113.19
2015-01-13_18,101353.98
2015-01-14_00,101247.12
2015-01-14_06,101255.836
2015-01-14_12,100957.47
2015-01-14_18,100970.31
2015-01-15_00,101153.25
2015-01-15_06,101346.51
2015-01-15_12,101343.9
2015-01-15_18,101452.61
2015-01-16_00,101391.73
2015-01-16_06,101462.26
2015-01-16_12,101387.28
2015-01-16_18,101483.33
2015-01-17_00,101506.27
2015-01-17_06,101607.375
2015-01-17_12,101617.19
2015-01-17_18,101822.78
2015-01-18_00,101955.125
2015-01-18_06,102027.25
2015-01-18_12,101926.24
2015-01-18_18,101965.72
2015-01-19_00,101822.22
2015-01-19_06,101782.1
2015-01-19_12,101587.06
2015-01-19_18,101550.484
2015-01-20_00,101489.41
2015-01-20_06,101450.875
2015-01-20_12,101213.766
2015-01-20_18,101143.99
2015-01-21_00,101164.72
2015-01-21_06,101267.21
2015-01-21_12,101224.15
2015-01-21_18,101347.7
2015-01-22_00,101398.29
2015-01-22_06,101425.195
2015-01-22_12,101266.336
2015-01-22_18,101115.75
2015-01-23_00,100907.664
2015-01-23_06,100868.68
2015-01-23_12,100605.95
2015-01-23_18,100619.73
2015-01-24_00,100779.78
2015-01-24_06,100887.89
2015-01-24_12,100827.86
2015-01-24_18,100883.94
2015-01-25_00,100854.664
2015-01-25_06,101024.44
2015-01-25_12,101073.05
2015-01-25_18,101180.25
2015-01-26_00,101247.83
2015-01-26_06,101409.28
2015-01-26_12,101340.92
2015-01-26_18,101348.34
2015-01-27_00,101182.96
2015-01-27_06,101100.46
2015-01-27_12,100850.78
2015-01-27_18,100861.89
2015-01-28_00,100849.95
2015-01-28_06,100929.2
2015-01-28_12,100842.164
2015-01-28_18,100870.09
2015-01-29_00,100736.33
2015-01-29_06,100812.55
2015-01-29_12,100641.97
2015-01-29_18,100642.21
2015-01-30_00,100625.195
2015-01-30_06,100853.836
2015-01-30_12,100954.62
2015-01-30_18,101032.62
2015-01-31_00,101061.766
2015-01-31_06,101149.34
2015-01-31_12,100982.88
2015-01-31_18,101024.44
2015-02-01_00,100994.92
2015-02-01_06,101012.41
2015-02-01_12,100834.13
2015-02-01_18,100794.66
2015-02-02_00,100699.125
2015-02-02_06,100650.37
2015-02-02_12,100440.67
2015-02-02_18,100521.02
2015-02-03_00,100755.1
2015-02-03_06,101063.06
2015-02-03_12,101100.05
2015-02-03_18,101270.945
2015-02-04_00,101359.64
2015-02-04_06,101523.414
2015-02-04_12,101408.86
2015-02-04_18,101437.984
2015-02-05_00,101270.44
