Date,Average temperature [K]
2013-01-01_00,290.6847
2013-01-01_06,288.4596
2013-01-01_12,293.00906
2013-01-01_18,288.00076
2013-01-02_00,289.5733
2013-01-02_06,290.40094
2013-01-02_12,290.92755
2013-01-02_18,290.33167
2013-01-03_00,288.2702
2013-01-03_06,288.2903
2013-01-03_12,293.0279
2013-01-03_18,289.82507
2013-01-04_00,290.76746
2013-01-04_06,288.28403
2013-01-04_12,290.01382
2013-01-04_18,288.7954
2013-01-05_00,290.4748
2013-01-05_06,289.78424
2013-01-05_12,290.73077
2013-01-05_18,288.6926
2013-01-06_00,289.74347
2013-01-06_06,287.70087
2013-01-06_12,287.89532
2013-01-06_18,288.47577
2013-01-07_00,287.99542
2013-01-07_06,287.6797
2013-01-07_12,287.7168
2013-01-07_18,285.8608
2013-01-08_00,286.99817
2013-01-08_06,286.21555
2013-01-08_12,284.88202
2013-01-08_18,284.67438
2013-01-09_00,283.14053
2013-01-09_06,282.24646
2013-01-09_12,281.66592
2013-01-09_18,285.49988
2013-01-10_00,285.92566
2013-01-10_06,285.9348
2013-01-10_12,287.8656
2013-01-10_18,285.41608
2013-01-11_00,285.45346
2013-01-11_06,284.41742
2013-01-11_12,288.84784
2013-01-11_18,287.85742
2013-01-12_00,288.2116
2013-01-12_06,289.0552
2013-01-12_12,290.4226
2013-01-12_18,290.06314
2013-01-13_00,288.16803
2013-01-13_06,288.78583
2013-01-13_12,290.77972
2013-01-13_18,289.5517
2013-01-14_00,289.9292
2013-01-14_06,289.46405
2013-01-14_12,289.7699
2013-01-14_18,288.2018
2013-01-15_00,289.50824
2013-01-15_06,288.9582
2013-01-15_12,290.8533
2013-01-15_18,289.34494
2013-01-16_00,290.123
2013-01-16_06,290.3175
2013-01-16_12,291.53107
2013-01-16_18,289.494
2013-01-17_00,290.16867
2013-01-17_06,290.36798
2013-01-17_12,292.01114
2013-01-17_18,291.05963
2013-01-18_00,289.67053
2013-01-18_06,289.49548
2013-01-18_12,291.68427
2013-01-18_18,289.62524
2013-01-19_00,290.69586
2013-01-19_06,288.24158
2013-01-19_12,291.68607
2013-01-19_18,288.50192
2013-01-20_00,288.9423
2013-01-20_06,289.381
2013-01-20_12,291.7029
2013-01-20_18,290.38315
2013-01-21_00,290.09238
2013-01-21_06,289.113
2013-01-21_12,291.78235
2013-01-21_18,290.3257
2013-01-22_00,291.95654
2013-01-22_06,292.5087
2013-01-22_12,291.80426
2013-01-22_18,289.27362
2013-01-23_00,289.5185
2013-01-23_06,288.41083
2013-01-23_12,290.01935
2013-01-23_18,290.2349
2013-01-24_00,288.75903
2013-01-24_06,288.34348
2013-01-24_12,290.63586
2013-01-24_18,290.3506
2013-01-25_00,290.3854
2013-01-25_06,289.9834
2013-01-25_12,290.11432
2013-01-25_18,289.61142
2013-01-26_00,289.5149
2013-01-26_06,288.74536
2013-01-26_12,290.66443
2013-01-26_18,288.98456
2013-01-27_00,289.73065
2013-01-27_06,289.30737
2013-01-27_12,290.28976
2013-01-27_18,288.05804
2013-01-28_00,287.88434
2013-01-28_06,288.0495
2013-01-28_12,285.49997
2013-01-28_18,287.95032
2013-01-29_00,289.26013
2013-01-29_06,290.2495
2013-01-29_12,289.53638
2013-01-29_18,288.5006
2013-01-30_00,288.42816
2013-01-30_06,286.3472
2013-01-30_12,286.7394
2013-01-30_18,287.23682
2013-01-31_00,286.02032
2013-01-31_06,286.844
2013-01-31_12,288.54382
2013-01-31_18,288.05478
2013-02-01_00,287.83508
2013-02-01_06,286.50803
2013-02-01_12,287.2946
2013-02-01_18,288.1078
2013-02-02_00,287.9501
2013-02-02_06,287.947
2013-02-02_12,290.72955
2013-02-02_18,289.54346
2013-02-03_00,289.18118
2013-02-03_06,289.71494
2013-02-03_12,290.90717
2013-02-03_18,290.11374
2013-02-04_00,289.35483
2013-02-04_06,289.37738
2013-02-04_12,291.64346
2013-02-04_18,290.17603
2013-02-05_00,290.5157
2013-02-05_06,290.64703
2013-02-05_12,291.2034
2013-02-05_18,289.84552
2013-02-06_00,293.1969
2013-02-06_06,288.42142
2013-02-06_12,288.80493
2013-02-06_18,288.87686
2013-02-07_00,289.1334
2013-02-07_06,289.8922
2013-02-07_12,290.5661
2013-02-07_18,290.05585
2013-02-08_00,289.85892
2013-02-08_06,289.21942
2013-02-08_12,291.80872
2013-02-08_18,289.3718
2013-02-09_00,289.81326
2013-02-09_06,288.75076
2013-02-09_12,289.3551
2013-02-09_18,288.149
2013-02-10_00,288.73822
2013-02-10_06,289.41898
2013-02-10_12,288.64868
2013-02-10_18,288.6761
2013-02-11_00,289.186
2013-02-11_06,288.3224
2013-02-11_12,290.51062
2013-02-11_18,287.64307
2013-02-12_00,288.51575
2013-02-12_06,288.76257
2013-02-12_12,289.30466
2013-02-12_18,287.24063
2013-02-13_00,286.8147
2013-02-13_06,287.85928
2013-02-13_12,289.5202
2013-02-13_18,288.72656
2013-02-14_00,289.82327
2013-02-14_06,289.75104
2013-02-14_12,291.01578
2013-02-14_18,289.23724
2013-02-15_00,288.0293
2013-02-15_06,286.88373
2013-02-15_12,288.16098
2013-02-15_18,289.18958
2013-02-16_00,288.34665
2013-02-16_06,288.11346
2013-02-16_12,290.1784
2013-02-16_18,287.45312
2013-02-17_00,287.79187
2013-02-17_06,287.6181
