Date,Average temperature [K]
2013-01-01_00,282.01672
2013-01-01_06,281.11682
2013-01-01_12,292.1326
2013-01-01_18,285.86697
2013-01-02_00,281.88776
2013-01-02_06,281.48053
2013-01-02_12,292.25763
2013-01-02_18,286.7262
2013-01-03_00,281.6823
2013-01-03_06,281.30936
2013-01-03_12,292.52936
2013-01-03_18,287.37146
2013-01-04_00,282.72253
2013-01-04_06,281.1727
2013-01-04_12,292.72476
2013-01-04_18,285.86963
2013-01-05_00,282.76385
2013-01-05_06,281.0943
2013-01-05_12,290.91583
2013-01-05_18,286.10178
2013-01-06_00,282.68683
2013-01-06_06,282.29608
2013-01-06_12,291.41437
2013-01-06_18,286.74286
2013-01-07_00,284.59747
2013-01-07_06,284.0464
2013-01-07_12,289.9126
2013-01-07_18,283.9321
2013-01-08_00,280.27258
2013-01-08_06,280.4094
2013-01-08_12,290.88593
2013-01-08_18,286.52106
2013-01-09_00,283.87247
2013-01-09_06,281.1654
2013-01-09_12,286.0917
2013-01-09_18,282.75085
2013-01-10_00,278.43835
2013-01-10_06,277.6819
2013-01-10_12,286.87244
2013-01-10_18,283.78717
2013-01-11_00,279.1561
2013-01-11_06,279.14008
2013-01-11_12,289.90643
2013-01-11_18,284.2788
2013-01-12_00,281.7287
2013-01-12_06,280.56497
2013-01-12_12,291.40405
2013-01-12_18,285.8063
2013-01-13_00,281.24225
2013-01-13_06,280.0998
2013-01-13_12,292.41986
2013-01-13_18,286.52045
2013-01-14_00,282.38574
2013-01-14_06,280.3576
2013-01-14_12,293.24304
2013-01-14_18,287.0812
2013-01-15_00,281.58734
2013-01-15_06,280.46014
2013-01-15_12,294.55203
2013-01-15_18,286.83762
2013-01-16_00,281.41547
2013-01-16_06,281.03088
2013-01-16_12,296.6375
2013-01-16_18,289.8104
2013-01-17_00,286.4338
2013-01-17_06,285.4417
2013-01-17_12,296.11807
2013-01-17_18,290.97565
2013-01-18_00,286.77356
2013-01-18_06,284.47595
2013-01-18_12,295.74384
2013-01-18_18,287.45923
2013-01-19_00,281.14508
2013-01-19_06,280.03943
2013-01-19_12,293.99515
2013-01-19_18,286.71042
2013-01-20_00,281.8666
2013-01-20_06,281.47867
2013-01-20_12,296.60916
2013-01-20_18,287.34067
2013-01-21_00,282.65634
2013-01-21_06,285.00168
2013-01-21_12,301.63635
2013-01-21_18,293.80325
2013-01-22_00,289.86035
2013-01-22_06,290.05753
2013-01-22_12,300.0279
2013-01-22_18,290.25262
2013-01-23_00,283.44867
2013-01-23_06,282.11688
2013-01-23_12,294.22638
2013-01-23_18,288.01273
2013-01-24_00,283.23706
2013-01-24_06,282.12668
2013-01-24_12,295.94397
2013-01-24_18,291.53125
2013-01-25_00,291.32144
2013-01-25_06,291.47656
2013-01-25_12,294.79645
2013-01-25_18,288.3492
2013-01-26_00,285.86108
2013-01-26_06,285.33813
2013-01-26_12,294.33337
2013-01-26_18,288.5241
2013-01-27_00,285.82684
2013-01-27_06,282.76587
2013-01-27_12,289.7722
2013-01-27_18,287.1308
2013-01-28_00,284.62457
2013-01-28_06,282.62323
2013-01-28_12,290.4775
2013-01-28_18,282.9591
2013-01-29_00,280.48425
2013-01-29_06,279.88623
2013-01-29_12,290.3396
2013-01-29_18,285.52795
2013-01-30_00,281.68256
2013-01-30_06,280.7227
2013-01-30_12,290.60025
2013-01-30_18,285.52002
2013-01-31_00,282.89337
2013-01-31_06,281.68433
2013-01-31_12,289.64197
2013-01-31_18,286.5621
2013-02-01_00,283.85608
2013-02-01_06,285.1467
2013-02-01_12,291.7228
2013-02-01_18,288.15027
2013-02-02_00,282.04385
2013-02-02_06,280.79318
2013-02-02_12,291.22223
2013-02-02_18,286.13574
2013-02-03_00,280.77444
2013-02-03_06,281.25107
2013-02-03_12,296.6137
2013-02-03_18,289.64792
2013-02-04_00,282.49545
2013-02-04_06,282.93646
2013-02-04_12,299.74503
2013-02-04_18,292.4524
2013-02-05_00,287.52203
2013-02-05_06,288.00836
2013-02-05_12,299.29178
2013-02-05_18,294.96222
2013-02-06_00,288.27112
2013-02-06_06,284.418
2013-02-06_12,291.35376
2013-02-06_18,287.47794
2013-02-07_00,284.07724
2013-02-07_06,282.42444
2013-02-07_12,294.4997
2013-02-07_18,288.8991
2013-02-08_00,283.58157
2013-02-08_06,283.7785
2013-02-08_12,296.01965
2013-02-08_18,289.34396
2013-02-09_00,284.49246
2013-02-09_06,282.89334
2013-02-09_12,294.65247
2013-02-09_18,288.92438
2013-02-10_00,283.65326
2013-02-10_06,283.0884
2013-02-10_12,292.82104
2013-02-10_18,287.9671
2013-02-11_00,283.91306
2013-02-11_06,282.39514
2013-02-11_12,293.19324
2013-02-11_18,287.8335
2013-02-12_00,281.92102
2013-02-12_06,281.0526
2013-02-12_12,291.55563
2013-02-12_18,286.50333
2013-02-13_00,281.6189
2013-02-13_06,280.81583
2013-02-13_12,294.9157
2013-02-13_18,288.9912
2013-02-14_00,284.2344
2013-02-14_06,284.20026
2013-02-14_12,296.95523
2013-02-14_18,292.19525
2013-02-15_00,286.46484
2013-02-15_06,284.79877
2013-02-15_12,294.45883
2013-02-15_18,290.81116
2013-02-16_00,283.13474
2013-02-16_06,282.38983
2013-02-16_12,292.25604
2013-02-16_18,287.9165
2013-02-17_00,282.1908
2013-02-17_06,281.8061
2013-02-17_12,292.47742
2013-02-17_18,287.98468
2013-02-18_00,281.57855
2013-02-18_06,281.5385
2013-02-18_12,292.313
2013-02-18_18,287.2561
2013-02-19_00,281.80365
2013-02-19_06,282.1145
2013-02-19_12,292.51938
2013-02-19_18,287.35025
2013-02-20_00,280.8667
2013-02-20_06,281.7506
2013-02-20_12,295.0916
2013-02-20_18,288.32788
2013-02-21_00,281.99557
2013-02-21_06,282.61652
2013-02-21_12,300.05484
2013-02-21_18,294.19382
2013-02-22_00,286.84222
2013-02-22_06,288.28485
2013-02-22_12,300.69763
2013-02-22_18,293.16302
2013-02-23_00,288.123
2013-02-23_06,286.95276
2013-02-23_12,296.62677
2013-02-23_18,290.18863
2013-02-24_00,284.74878
2013-02-24_06,284.91296
2013-02-24_12,297.2992
2013-02-24_18,291.67422
2013-02-25_00,285.19684
2013-02-25_06,286.9912
2013-02-25_12,302.82773
2013-02-25_18,295.3167
2013-02-26_00,288.20355
2013-02-26_06,288.3275
2013-02-26_12,302.5074
2013-02-26_18,295.74005
2013-02-27_00,289.96997
2013-02-27_06,287.43927
2013-02-27_12,300.028
2013-02-27_18,292.26068
2013-02-28_00,286.57852
2013-02-28_06,286.55206
2013-02-28_12,297.74698
2013-02-28_18,291.44998
2013-03-01_00,288.2426
2013-03-01_06,286.08566
2013-03-01_12,297.98608
2013-03-01_18,291.3573
2013-03-02_00,285.78906
2013-03-02_06,287.38046
2013-03-02_12,304.98926
2013-03-02_18,296.35706
2013-03-03_00,290.6468
2013-03-03_06,292.07138
2013-03-03_12,303.85278
2013-03-03_18,295.97174
2013-03-04_00,288.9478
2013-03-04_06,288.5351
2013-03-04_12,297.41357
2013-03-04_18,291.1754
2013-03-05_00,286.10852
2013-03-05_06,286.01804
2013-03-05_12,293.8464
2013-03-05_18,288.67395
2013-03-06_00,284.63934
2013-03-06_06,283.84033
2013-03-06_12,294.10345
2013-03-06_18,288.99658
2013-03-07_00,283.21252
2013-03-07_06,284.01724
2013-03-07_12,298.9228
2013-03-07_18,293.11786
2013-03-08_00,286.41803
2013-03-08_06,289.33008
2013-03-08_12,300.91656
2013-03-08_18,293.51917
2013-03-09_00,286.6275
2013-03-09_06,286.9928
2013-03-09_12,296.9587
2013-03-09_18,291.75482
2013-03-10_00,286.61322
2013-03-10_06,288.24805
2013-03-10_12,299.25812
