Date,Average temperature [K]
2013-01-01_00,281.22083
2013-01-01_06,280.8175
2013-01-01_12,292.07254
2013-01-01_18,285.42117
2013-01-02_00,280.40924
2013-01-02_06,281.32135
2013-01-02_12,292.12775
2013-01-02_18,285.24133
2013-01-03_00,280.31073
2013-01-03_06,280.85867
2013-01-03_12,292.3731
2013-01-03_18,286.46228
2013-01-04_00,280.18152
2013-01-04_06,280.52084
2013-01-04_12,292.6569
2013-01-04_18,285.7002
2013-01-05_00,280.9616
2013-01-05_06,280.6529
2013-01-05_12,291.92462
2013-01-05_18,285.93674
2013-01-06_00,282.34406
2013-01-06_06,280.9416
2013-01-06_12,291.65167
2013-01-06_18,285.75165
2013-01-07_00,281.9593
2013-01-07_06,282.87402
2013-01-07_12,290.27686
2013-01-07_18,284.29245
2013-01-08_00,279.07483
2013-01-08_06,278.9509
2013-01-08_12,290.66083
2013-01-08_18,285.1612
2013-01-09_00,282.0131
2013-01-09_06,282.76013
2013-01-09_12,289.66104
2013-01-09_18,284.09216
2013-01-10_00,279.28748
2013-01-10_06,277.9646
2013-01-10_12,287.42908
2013-01-10_18,282.52887
2013-01-11_00,278.19028
2013-01-11_06,277.92035
2013-01-11_12,289.695
2013-01-11_18,282.89648
2013-01-12_00,279.4406
2013-01-12_06,278.7305
2013-01-12_12,291.1311
2013-01-12_18,285.13052
2013-01-13_00,280.05133
2013-01-13_06,280.79706
2013-01-13_12,292.13324
2013-01-13_18,286.4389
2013-01-14_00,281.77393
2013-01-14_06,280.5915
2013-01-14_12,292.69324
2013-01-14_18,287.6144
2013-01-15_00,282.9687
2013-01-15_06,281.26044
2013-01-15_12,294.90457
2013-01-15_18,288.50314
2013-01-16_00,284.64203
2013-01-16_06,283.07922
2013-01-16_12,298.34845
2013-01-16_18,291.14975
2013-01-17_00,285.9255
2013-01-17_06,285.41583
2013-01-17_12,296.96768
2013-01-17_18,290.23492
2013-01-18_00,287.34338
2013-01-18_06,286.98914
2013-01-18_12,298.48212
2013-01-18_18,289.58667
2013-01-19_00,282.40533
2013-01-19_06,281.5697
2013-01-19_12,295.86722
2013-01-19_18,288.17038
2013-01-20_00,283.4955
2013-01-20_06,283.465
2013-01-20_12,296.79373
2013-01-20_18,289.70102
2013-01-21_00,285.8619
2013-01-21_06,286.83224
2013-01-21_12,303.13782
2013-01-21_18,294.93802
2013-01-22_00,290.97363
2013-01-22_06,291.2963
2013-01-22_12,302.95807
2013-01-22_18,292.83173
2013-01-23_00,285.1103
2013-01-23_06,284.06415
2013-01-23_12,295.54816
2013-01-23_18,289.9429
2013-01-24_00,284.09692
2013-01-24_06,284.83176
2013-01-24_12,299.87317
2013-01-24_18,294.85352
2013-01-25_00,291.35562
2013-01-25_06,291.57275
2013-01-25_12,299.19293
2013-01-25_18,294.95956
2013-01-26_00,290.2771
2013-01-26_06,288.52905
2013-01-26_12,299.87634
2013-01-26_18,294.38348
2013-01-27_00,289.008
2013-01-27_06,285.89575
2013-01-27_12,290.1594
2013-01-27_18,288.4355
2013-01-28_00,286.4693
2013-01-28_06,284.73016
2013-01-28_12,292.18552
2013-01-28_18,286.44397
2013-01-29_00,282.55798
2013-01-29_06,280.41797
2013-01-29_12,290.5061
2013-01-29_18,286.69153
2013-01-30_00,283.04974
2013-01-30_06,282.6514
2013-01-30_12,290.58365
2013-01-30_18,285.86865
2013-01-31_00,282.23907
2013-01-31_06,282.26782
2013-01-31_12,291.07117
2013-01-31_18,286.93222
2013-02-01_00,283.0636
2013-02-01_06,283.7253
2013-02-01_12,292.85464
2013-02-01_18,288.01306
2013-02-02_00,282.89737
2013-02-02_06,282.0627
2013-02-02_12,291.7154
2013-02-02_18,285.7705
2013-02-03_00,280.11185
2013-02-03_06,280.66513
2013-02-03_12,295.60248
2013-02-03_18,290.7026
2013-02-04_00,284.7806
2013-02-04_06,284.03265
2013-02-04_12,299.4247
2013-02-04_18,292.68823
2013-02-05_00,286.86188
2013-02-05_06,286.15436
2013-02-05_12,300.6497
2013-02-05_18,296.01544
2013-02-06_00,289.74377
2013-02-06_06,285.16556
2013-02-06_12,292.64722
2013-02-06_18,288.37003
2013-02-07_00,282.96152
2013-02-07_06,282.46448
2013-02-07_12,294.5832
2013-02-07_18,288.63593
2013-02-08_00,283.71146
2013-02-08_06,282.8747
2013-02-08_12,296.54846
2013-02-08_18,289.4421
2013-02-09_00,283.6321
2013-02-09_06,284.39236
2013-02-09_12,295.51868
2013-02-09_18,289.10797
2013-02-10_00,283.12396
2013-02-10_06,282.78665
2013-02-10_12,293.23804
2013-02-10_18,288.5008
2013-02-11_00,284.06198
2013-02-11_06,284.19104
