Date,Average pressure [Pa]
2019-01-01_00,102607.49
2019-01-01_06,102462.086
2019-01-01_12,102565.53
2019-01-01_18,102601.22
2019-01-02_00,102729.03
2019-01-02_06,102872.31
2019-01-02_12,103091.14
2019-01-02_18,103079.93
2019-01-03_00,103058.57
2019-01-03_06,102983.23
2019-01-03_12,103043.945
2019-01-03_18,102994.53
2019-01-04_00,102983.445
2019-01-04_06,102970.016
2019-01-04_12,103047.46
2019-01-04_18,102972.09
2019-01-05_00,102899.05
2019-01-05_06,102840.19
2019-01-05_12,102858.72
2019-01-05_18,102817.875
2019-01-06_00,102797.36
2019-01-06_06,102679.23
2019-01-06_12,102722.36
2019-01-06_18,102679.734
2019-01-07_00,102685.45
2019-01-07_06,102638.65
2019-01-07_12,102592.38
2019-01-07_18,102412.04
2019-01-08_00,102162.55
2019-01-08_06,101864.28
2019-01-08_12,101909.08
2019-01-08_18,101827.69
2019-01-09_00,101837.11
2019-01-09_06,101688.016
2019-01-09_12,101746.46
2019-01-09_18,101756.1
2019-01-10_00,101832.72
2019-01-10_06,101846.68
2019-01-10_12,101963.65
2019-01-10_18,101933.055
2019-01-11_00,101940.625
2019-01-11_06,101848.24
2019-01-11_12,101967.7
2019-01-11_18,102070.77
2019-01-12_00,102137.086
2019-01-12_06,101920.555
2019-01-12_12,101746.73
2019-01-12_18,101495.41
2019-01-13_00,101405.08
2019-01-13_06,101218.45
2019-01-13_12,101035.96
2019-01-13_18,100755.03
2019-01-14_00,100775.266
2019-01-14_06,101062.016
2019-01-14_12,101315.04
2019-01-14_18,101423.9
2019-01-15_00,101486.45
2019-01-15_06,101374.63
2019-01-15_12,101311.234
2019-01-15_18,101030.49
2019-01-16_00,100743.53
2019-01-16_06,100315.016
2019-01-16_12,99973.76
2019-01-16_18,99622.44
2019-01-17_00,99733.25
2019-01-17_06,99871.92
2019-01-17_12,100354.055
2019-01-17_18,100727.64
2019-01-18_00,100940.695
2019-01-18_06,100810.42
2019-01-18_12,100658.27
2019-01-18_18,100271.05
2019-01-19_00,100044.07
2019-01-19_06,99790.58
2019-01-19_12,99723.14
2019-01-19_18,99619.83
2019-01-20_00,99799.31
2019-01-20_06,100002.88
2019-01-20_12,100507.4
2019-01-20_18,100854.34
2019-01-21_00,101228.64
2019-01-21_06,101313.16
2019-01-21_12,101319.66
2019-01-21_18,101011.79
2019-01-22_00,100387.94
2019-01-22_06,99675.09
2019-01-22_12,99531.64
2019-01-22_18,99055.375
2019-01-23_00,98778.27
2019-01-23_06,98752.1
2019-01-23_12,99190.6
2019-01-23_18,99602.27
2019-01-24_00,99880.664
2019-01-24_06,100035.375
2019-01-24_12,100272.484
2019-01-24_18,100290.45
2019-01-25_00,100430.86
2019-01-25_06,100524.07
2019-01-25_12,100719.19
2019-01-25_18,100800.0
2019-01-26_00,100785.33
2019-01-26_06,100517.84
2019-01-26_12,100049.02
2019-01-26_18,99132.23
2019-01-27_00,98377.34
2019-01-27_06,98064.82
2019-01-27_12,99035.695
2019-01-27_18,99425.266
2019-01-28_00,99428.42
2019-01-28_06,99356.34
2019-01-28_12,99848.85
2019-01-28_18,100111.33
2019-01-29_00,100069.38
2019-01-29_06,99562.8
2019-01-29_12,98660.23
2019-01-29_18,98165.6
2019-01-30_00,98672.92
2019-01-30_06,98846.66
2019-01-30_12,98748.31
2019-01-30_18,98735.695
2019-01-31_00,98638.65
2019-01-31_06,98382.69
2019-01-31_12,97703.95
2019-01-31_18,97071.29
2019-02-01_00,97225.44
2019-02-01_06,97245.92
2019-02-01_12,97408.42
2019-02-01_18,97662.45
2019-02-02_00,98305.766
2019-02-02_06,98956.62
2019-02-02_12,99720.945
2019-02-02_18,100311.74
2019-02-03_00,100830.23
2019-02-03_06,101276.88
2019-02-03_12,101549.85
2019-02-03_18,101659.766
2019-02-04_00,101608.96
2019-02-04_06,101208.52
2019-02-04_12,101070.63
2019-02-04_18,101135.84
2019-02-05_00,101352.02
2019-02-05_06,101434.33
2019-02-05_12,101540.87
2019-02-05_18,101392.26
2019-02-06_00,101298.68
2019-02-06_06,101121.19
2019-02-06_12,101012.695
2019-02-06_18,100442.21
2019-02-07_00,100108.86
2019-02-07_06,100339.82
2019-02-07_12,100360.84
2019-02-07_18,100564.19
2019-02-08_00,100417.336
2019-02-08_06,100050.195
2019-02-08_12,99679.3
2019-02-08_18,99045.31
2019-02-09_00,99518.06
2019-02-09_06,99847.73
2019-02-09_12,100109.59
2019-02-09_18,99855.69
2019-02-10_00,98669.73
2019-02-10_06,98497.336
2019-02-10_12,99184.72
2019-02-10_18,100107.79
2019-02-11_00,100629.03
2019-02-11_06,100909.55
2019-02-11_12,101630.734
2019-02-11_18,102078.98
2019-02-12_00,102320.44
2019-02-12_06,102381.18
2019-02-12_12,102495.41
2019-02-12_18,102455.445
2019-02-13_00,102441.92
2019-02-13_06,102381.79
2019-02-13_12,102355.984
2019-02-13_18,102205.25
2019-02-14_00,102184.13
2019-02-14_06,102062.26
2019-02-14_12,102086.35
2019-02-14_18,101823.63
2019-02-15_00,101808.74
2019-02-15_06,101717.12
2019-02-15_12,101675.34
2019-02-15_18,101510.89
2019-02-16_00,101516.555
2019-02-16_06,101423.05
2019-02-16_12,101505.4
2019-02-16_18,101183.984
2019-02-17_00,100962.84
2019-02-17_06,100644.07
2019-02-17_12,100726.44
2019-02-17_18,100675.02
2019-02-18_00,100763.72
2019-02-18_06,100623.414
2019-02-18_12,100630.47
2019-02-18_18,100723.9
2019-02-19_00,100941.89
2019-02-19_06,101019.266
2019-02-19_12,101169.7
2019-02-19_18,101011.4
2019-02-20_00,101074.95
2019-02-20_06,101013.33
2019-02-20_12,101216.555
2019-02-20_18,101207.35
2019-02-21_00,101409.445
2019-02-21_06,101512.625
2019-02-21_12,101750.0
2019-02-21_18,101869.73
2019-02-22_00,102109.86
2019-02-22_06,102214.41
2019-02-22_12,102316.21
2019-02-22_18,102218.97
2019-02-23_00,102183.47
2019-02-23_06,102097.9
2019-02-23_12,102134.375
2019-02-23_18,102106.4
2019-02-24_00,102208.57
2019-02-24_06,102160.59
2019-02-24_12,102291.99
2019-02-24_18,102293.75
2019-02-25_00,102399.516
2019-02-25_06,102334.16
2019-02-25_12,102378.34
2019-02-25_18,102173.09
2019-02-26_00,102202.37
2019-02-26_06,102028.445
2019-02-26_12,101997.46
2019-02-26_18,101799.734
2019-02-27_00,101768.14
2019-02-27_06,101574.516
2019-02-27_12,101496.19
2019-02-27_18,101194.8
2019-02-28_00,101201.1
2019-02-28_06,101058.62
2019-02-28_12,101125.39
2019-02-28_18,100989.67
2019-03-01_00,101029.836
2019-03-01_06,101053.42
2019-03-01_12,101198.17
2019-03-01_18,100983.055
2019-03-02_00,100656.25
2019-03-02_06,100509.62
2019-03-02_12,100688.41
2019-03-02_18,100421.66
2019-03-03_00,100164.67
2019-03-03_06,99932.42
2019-03-03_12,99621.414
2019-03-03_18,98948.805
2019-03-04_00,98432.055
2019-03-04_06,98407.49
2019-03-04_12,99293.266
2019-03-04_18,99580.766
2019-03-05_00,99718.266
2019-03-05_06,99636.79
2019-03-05_12,99811.914
2019-03-05_18,99470.05
2019-03-06_00,98955.25
2019-03-06_06,98374.09
2019-03-06_12,98290.33
2019-03-06_18,98064.13
2019-03-07_00,98121.336
2019-03-07_06,98746.266
2019-03-07_12,99173.07
2019-03-07_18,99481.47
2019-03-08_00,100075.71
2019-03-08_06,100458.72
2019-03-08_12,100646.51
2019-03-08_18,100463.43
2019-03-09_00,100457.4
2019-03-09_06,100621.19
2019-03-09_12,100974.31
2019-03-09_18,101013.06
2019-03-10_00,100302.54
2019-03-10_06,100183.62
2019-03-10_12,101002.98
2019-03-10_18,101373.266
2019-03-11_00,101459.35
2019-03-11_06,101685.55
2019-03-11_12,102073.44
2019-03-11_18,101903.95
2019-03-12_00,101502.195
2019-03-12_06,100743.82
2019-03-12_12,99845.68
2019-03-12_18,100055.42
2019-03-13_00,100444.14
2019-03-13_06,100375.125
2019-03-13_12,100710.695
2019-03-13_18,100933.13
2019-03-14_00,101015.555
2019-03-14_06,100613.43
2019-03-14_12,100337.625
2019-03-14_18,100439.41
2019-03-15_00,100661.086
2019-03-15_06,100608.445
2019-03-15_12,100745.77
2019-03-15_18,100790.016
2019-03-16_00,100788.41
2019-03-16_06,100491.14
2019-03-16_12,100157.664
2019-03-16_18,99607.3
2019-03-17_00,99292.09
2019-03-17_06,99703.734
2019-03-17_12,100245.31
2019-03-17_18,100485.57
2019-03-18_00,100861.375
2019-03-18_06,101135.57
2019-03-18_12,101362.28
2019-03-18_18,101403.54
2019-03-19_00,101547.98
2019-03-19_06,101667.016
2019-03-19_12,101898.12
2019-03-19_18,101968.31
2019-03-20_00,102227.64
2019-03-20_06,102244.66
2019-03-20_12,102439.625
2019-03-20_18,102345.97
2019-03-21_00,102411.01
2019-03-21_06,102340.8
2019-03-21_12,102350.22
2019-03-21_18,102099.44
2019-03-22_00,102010.42
2019-03-22_06,101841.73
2019-03-22_12,101839.625
2019-03-22_18,101686.086
2019-03-23_00,101869.66
2019-03-23_06,101945.016
2019-03-23_12,101958.57
2019-03-23_18,101876.66
2019-03-24_00,101854.81
2019-03-24_06,101884.25
2019-03-24_12,102004.42
2019-03-24_18,101936.16
2019-03-25_00,101957.375
2019-03-25_06,101976.266
2019-03-25_12,102108.74
2019-03-25_18,102162.914
2019-03-26_00,102399.78
2019-03-26_06,102393.31
2019-03-26_12,102392.164
2019-03-26_18,102217.875
2019-03-27_00,102319.6
2019-03-27_06,102309.96
2019-03-27_12,102388.26
2019-03-27_18,102375.22
2019-03-28_00,102499.66
2019-03-28_06,102488.016
2019-03-28_12,102456.42
2019-03-28_18,102216.164
2019-03-29_00,102136.2
2019-03-29_06,101910.89
2019-03-29_12,101657.57
2019-03-29_18,101280.08
2019-03-30_00,101190.21
2019-03-30_06,101023.17
2019-03-30_12,100950.56
2019-03-30_18,100802.1
2019-03-31_00,100900.0
2019-03-31_06,100863.43
2019-03-31_12,100894.266
2019-03-31_18,100827.3
2019-04-01_00,100887.766
2019-04-01_06,100762.72
2019-04-01_12,100624.56
2019-04-01_18,100276.37
2019-04-02_00,100105.734
2019-04-02_06,99822.02
2019-04-02_12,99732.69
2019-04-02_18,99548.78
2019-04-03_00,99278.734
2019-04-03_06,99052.1
2019-04-03_12,98967.016
2019-04-03_18,98872.39
2019-04-04_00,98736.914
2019-04-04_06,98580.42
2019-04-04_12,98510.18
2019-04-04_18,98592.45
2019-04-05_00,98633.81
2019-04-05_06,98768.45
2019-04-05_12,98914.36
2019-04-05_18,98818.43
2019-04-06_00,98957.3
2019-04-06_06,98956.62
2019-04-06_12,98882.62
2019-04-06_18,98873.44
2019-04-07_00,99055.15
2019-04-07_06,99370.83
2019-04-07_12,99627.32
2019-04-07_18,99761.086
2019-04-08_00,99908.79
2019-04-08_06,99976.76
2019-04-08_12,99989.45
2019-04-08_18,99912.625
2019-04-09_00,100033.25
2019-04-09_06,100073.39
2019-04-09_12,100089.55
2019-04-09_18,100089.8
2019-04-10_00,100187.55
2019-04-10_06,100297.07
2019-04-10_12,100487.625
2019-04-10_18,100668.73
2019-04-11_00,100953.27
2019-04-11_06,101099.07
2019-04-11_12,101203.91
2019-04-11_18,101215.82
2019-04-12_00,101368.73
2019-04-12_06,101376.34
2019-04-12_12,101334.4
2019-04-12_18,101208.2
2019-04-13_00,101350.61
2019-04-13_06,101383.16
2019-04-13_12,101326.78
2019-04-13_18,101155.54
2019-04-14_00,101183.62
2019-04-14_06,101160.55
2019-04-14_12,101063.11
2019-04-14_18,100995.66
2019-04-15_00,101114.6
2019-04-15_06,100795.7
2019-04-15_12,100383.55
2019-04-15_18,99966.336
2019-04-16_00,100122.195
2019-04-16_06,100327.47
2019-04-16_12,100556.96
2019-04-16_18,100708.766
2019-04-17_00,100824.875
2019-04-17_06,100773.37
2019-04-17_12,100666.336
2019-04-17_18,100520.07
2019-04-18_00,100643.36
2019-04-18_06,100683.86
2019-04-18_12,100765.36
2019-04-18_18,100820.63
2019-04-19_00,101078.055
2019-04-19_06,101266.234
2019-04-19_12,101424.68
2019-04-19_18,101491.8
2019-04-20_00,101692.234
2019-04-20_06,101708.33
2019-04-20_12,101593.016
2019-04-20_18,101369.555
2019-04-21_00,101279.836
2019-04-21_06,101034.03
2019-04-21_12,100716.28
2019-04-21_18,100307.18
2019-04-22_00,100012.695
2019-04-22_06,99638.914
2019-04-22_12,99359.81
2019-04-22_18,99017.9
2019-04-23_00,98774.93
2019-04-23_06,98573.76
2019-04-23_12,98483.42
2019-04-23_18,98366.58
2019-04-24_00,98291.016
2019-04-24_06,98271.0
2019-04-24_12,98572.14
2019-04-24_18,98571.31
2019-04-25_00,98441.6
2019-04-25_06,98635.55
2019-04-25_12,98999.37
2019-04-25_18,99289.21
2019-04-26_00,99686.4
2019-04-26_06,99936.57
2019-04-26_12,100266.945
2019-04-26_18,100473.9
2019-04-27_00,100459.94
2019-04-27_06,100610.086
2019-04-27_12,100901.66
2019-04-27_18,101116.65
2019-04-28_00,101201.86
2019-04-28_06,101194.12
2019-04-28_12,101245.51
2019-04-28_18,101259.86
2019-04-29_00,101375.93
2019-04-29_06,101440.945
2019-04-29_12,101404.39
2019-04-29_18,101314.72
2019-04-30_00,101387.94
2019-04-30_06,101352.95
2019-04-30_12,101284.375
2019-04-30_18,101030.125
2019-05-01_00,100940.164
2019-05-01_06,100769.484
2019-05-01_12,100710.87
2019-05-01_18,100713.19
2019-05-02_00,100693.09
2019-05-02_06,100593.92
2019-05-02_12,100583.914
2019-05-02_18,100533.03
2019-05-03_00,100528.64
2019-05-03_06,100542.53
2019-05-03_12,100488.82
2019-05-03_18,100422.414
2019-05-04_00,100409.695
2019-05-04_06,100251.05
2019-05-04_12,100806.23
2019-05-04_18,101119.164
2019-05-05_00,101403.91
2019-05-05_06,101519.12
2019-05-05_12,101567.19
2019-05-05_18,101449.875
2019-05-06_00,101426.54
2019-05-06_06,101374.805
2019-05-06_12,101280.34
2019-05-06_18,101025.734
2019-05-07_00,100913.97
2019-05-07_06,100647.7
2019-05-07_12,100292.484
2019-05-07_18,99794.9
2019-05-08_00,99283.59
2019-05-08_06,98653.664
2019-05-08_12,98542.36
2019-05-08_18,98469.6
2019-05-09_00,97972.92
2019-05-09_06,98760.01
2019-05-09_12,99320.266
2019-05-09_18,99585.72
2019-05-10_00,99817.234
2019-05-10_06,99907.94
2019-05-10_12,99849.02
2019-05-10_18,99748.414
2019-05-11_00,99951.516
2019-05-11_06,100527.25
2019-05-11_12,101130.17
2019-05-11_18,101624.63
2019-05-12_00,101986.57
2019-05-12_06,102259.4
2019-05-12_12,102438.55
2019-05-12_18,102449.95
2019-05-13_00,102642.41
2019-05-13_06,102571.92
2019-05-13_12,102467.06
2019-05-13_18,102241.97
2019-05-14_00,102218.68
2019-05-14_06,102073.484
2019-05-14_12,101780.516
2019-05-14_18,101507.55
2019-05-15_00,101456.375
2019-05-15_06,101407.33
2019-05-15_12,101254.37
2019-05-15_18,100970.46
2019-05-16_00,100844.46
2019-05-16_06,100684.28
2019-05-16_12,100452.25
2019-05-16_18,100117.75
2019-05-17_00,99923.95
2019-05-17_06,99742.625
2019-05-17_12,99570.58
2019-05-17_18,99527.586
2019-05-18_00,99563.72
2019-05-18_06,99504.2
2019-05-18_12,99509.984
2019-05-18_18,99624.34
2019-05-19_00,99774.586
2019-05-19_06,99785.35
2019-05-19_12,99881.2
2019-05-19_18,99956.16
2019-05-20_00,100096.97
2019-05-20_06,100160.086
2019-05-20_12,100303.71
2019-05-20_18,100386.086
2019-05-21_00,100595.31
2019-05-21_06,100736.72
2019-05-21_12,100828.42
2019-05-21_18,100873.24
2019-05-22_00,101030.93
2019-05-22_06,101007.1
2019-05-22_12,101036.625
2019-05-22_18,100823.68
2019-05-23_00,100785.55
2019-05-23_06,100708.59
2019-05-23_12,100638.35
2019-05-23_18,100609.96
2019-05-24_00,100720.164
2019-05-24_06,100794.21
2019-05-24_12,100849.15
2019-05-24_18,100827.64
