Date,Average pressure [Pa]
2019-01-01_00,102689.13
2019-01-01_06,102533.18
2019-01-01_12,102675.69
2019-01-01_18,102952.78
2019-01-02_00,103300.516
2019-01-02_06,103450.83
2019-01-02_12,103611.06
2019-01-02_18,103594.77
2019-01-03_00,103591.77
2019-01-03_06,103518.77
2019-01-03_12,103586.52
2019-01-03_18,103667.19
2019-01-04_00,103607.664
2019-01-04_06,103480.56
2019-01-04_12,103490.04
2019-01-04_18,103380.3
2019-01-05_00,103238.5
2019-01-05_06,103172.61
2019-01-05_12,103143.484
2019-01-05_18,103047.95
2019-01-06_00,102988.766
2019-01-06_06,102863.99
2019-01-06_12,102958.3
2019-01-06_18,102989.5
2019-01-07_00,102991.7
2019-01-07_06,102738.26
2019-01-07_12,102445.51
2019-01-07_18,102017.12
2019-01-08_00,101900.44
2019-01-08_06,101859.59
2019-01-08_12,102033.3
2019-01-08_18,102048.78
2019-01-09_00,102028.125
2019-01-09_06,102000.91
2019-01-09_12,102159.35
2019-01-09_18,102217.04
2019-01-10_00,102306.16
2019-01-10_06,102296.29
2019-01-10_12,102341.38
2019-01-10_18,102261.18
2019-01-11_00,102162.11
2019-01-11_06,102185.35
2019-01-11_12,102321.61
2019-01-11_18,102277.02
2019-01-12_00,102113.26
2019-01-12_06,101702.195
2019-01-12_12,101473.68
2019-01-12_18,101187.984
2019-01-13_00,101061.72
2019-01-13_06,100747.75
2019-01-13_12,100504.32
2019-01-13_18,100311.28
2019-01-14_00,100626.44
2019-01-14_06,101035.45
2019-01-14_12,101338.48
2019-01-14_18,101546.164
2019-01-15_00,101526.3
2019-01-15_06,101354.71
2019-01-15_12,101225.69
2019-01-15_18,100932.055
2019-01-16_00,100613.84
2019-01-16_06,100137.28
2019-01-16_12,99771.805
2019-01-16_18,99405.64
2019-01-17_00,99575.44
2019-01-17_06,99783.64
2019-01-17_12,100487.65
2019-01-17_18,100926.08
2019-01-18_00,101225.46
2019-01-18_06,101140.5
2019-01-18_12,101024.68
2019-01-18_18,100778.47
2019-01-19_00,100585.48
2019-01-19_06,100358.94
2019-01-19_12,100318.84
2019-01-19_18,100283.5
2019-01-20_00,100498.92
2019-01-20_06,100702.49
2019-01-20_12,101155.836
2019-01-20_18,101461.375
2019-01-21_00,101741.14
2019-01-21_06,101774.484
2019-01-21_12,101610.28
2019-01-21_18,101118.43
2019-01-22_00,100332.86
2019-01-22_06,99606.734
2019-01-22_12,99539.84
2019-01-22_18,99172.95
2019-01-23_00,98978.664
2019-01-23_06,99100.93
2019-01-23_12,99566.38
2019-01-23_18,99972.586
2019-01-24_00,100226.76
2019-01-24_06,100350.61
2019-01-24_12,100497.875
2019-01-24_18,100542.41
2019-01-25_00,100742.97
2019-01-25_06,100671.73
2019-01-25_12,100605.125
2019-01-25_18,100611.33
2019-01-26_00,100595.875
2019-01-26_06,100273.7
2019-01-26_12,99732.23
2019-01-26_18,98653.32
2019-01-27_00,97841.41
2019-01-27_06,97796.46
2019-01-27_12,98507.57
2019-01-27_18,98809.64
2019-01-28_00,99089.36
2019-01-28_06,99381.34
2019-01-28_12,99919.945
2019-01-28_18,100257.81
2019-01-29_00,100195.945
2019-01-29_06,99795.22
2019-01-29_12,99197.336
2019-01-29_18,98681.23
2019-01-30_00,98660.03
2019-01-30_06,98811.11
2019-01-30_12,98846.75
2019-01-30_18,98961.48
2019-01-31_00,98965.21
2019-01-31_06,98837.375
2019-01-31_12,98540.67
2019-01-31_18,98099.02
2019-02-01_00,97870.75
2019-02-01_06,97811.94
2019-02-01_12,98099.05
2019-02-01_18,98414.41
2019-02-02_00,98879.984
2019-02-02_06,99310.13
2019-02-02_12,99912.35
2019-02-02_18,100501.98
2019-02-03_00,101028.664
2019-02-03_06,101517.51
2019-02-03_12,101737.35
2019-02-03_18,101703.91
2019-02-04_00,101522.63
2019-02-04_06,101096.414
2019-02-04_12,100901.88
2019-02-04_18,101253.03
2019-02-05_00,101604.76
2019-02-05_06,101702.3
2019-02-05_12,101785.4
2019-02-05_18,101559.836
2019-02-06_00,101246.336
2019-02-06_06,101177.83
2019-02-06_12,101172.46
2019-02-06_18,100774.63
2019-02-07_00,99692.84
2019-02-07_06,99506.23
2019-02-07_12,99878.03
2019-02-07_18,100226.69
2019-02-08_00,100142.73
2019-02-08_06,99704.49
2019-02-08_12,99092.97
2019-02-08_18,98683.59
2019-02-09_00,98785.25
2019-02-09_06,99004.76
2019-02-09_12,99513.11
2019-02-09_18,99679.91
2019-02-10_00,99127.93
2019-02-10_06,98353.195
2019-02-10_12,98599.95
2019-02-10_18,99648.805
2019-02-11_00,100348.56
2019-02-11_06,101000.56
2019-02-11_12,101810.03
2019-02-11_18,102355.15
2019-02-12_00,102568.09
2019-02-12_06,102548.37
2019-02-12_12,102618.84
2019-02-12_18,102629.664
2019-02-13_00,102661.45
2019-02-13_06,102657.57
2019-02-13_12,102648.95
2019-02-13_18,102550.95
2019-02-14_00,102625.93
2019-02-14_06,102573.98
2019-02-14_12,102600.805
2019-02-14_18,102406.445
2019-02-15_00,102331.01
2019-02-15_06,102146.02
2019-02-15_12,102049.95
2019-02-15_18,101806.2
2019-02-16_00,101653.664
2019-02-16_06,101554.69
2019-02-16_12,101657.74
2019-02-16_18,101497.266
2019-02-17_00,101348.78
2019-02-17_06,100965.164
2019-02-17_12,100840.5
2019-02-17_18,100831.27
2019-02-18_00,100937.94
2019-02-18_06,100842.164
2019-02-18_12,100826.17
2019-02-18_18,100786.4
2019-02-19_00,100918.06
2019-02-19_06,101050.91
2019-02-19_12,101249.78
2019-02-19_18,101167.26
2019-02-20_00,101220.66
2019-02-20_06,101091.84
2019-02-20_12,101303.664
2019-02-20_18,101346.805
2019-02-21_00,101576.63
2019-02-21_06,101644.66
2019-02-21_12,101937.11
2019-02-21_18,102170.12
2019-02-22_00,102507.91
2019-02-22_06,102715.58
2019-02-22_12,102910.35
2019-02-22_18,102839.67
2019-02-23_00,102826.05
2019-02-23_06,102670.945
2019-02-23_12,102716.016
2019-02-23_18,102669.68
2019-02-24_00,102776.54
2019-02-24_06,102830.91
2019-02-24_12,102929.49
2019-02-24_18,102958.2
2019-02-25_00,103047.17
2019-02-25_06,102946.66
2019-02-25_12,103023.266
2019-02-25_18,102869.58
2019-02-26_00,102803.93
2019-02-26_06,102656.96
2019-02-26_12,102620.51
2019-02-26_18,102380.984
2019-02-27_00,102259.55
2019-02-27_06,102002.25
2019-02-27_12,101806.34
2019-02-27_18,101491.28
2019-02-28_00,101297.195
2019-02-28_06,100926.195
2019-02-28_12,100876.56
2019-02-28_18,100646.7
2019-03-01_00,100751.71
2019-03-01_06,101052.25
2019-03-01_12,101260.67
2019-03-01_18,101133.445
2019-03-02_00,100891.8
2019-03-02_06,100402.98
2019-03-02_12,100343.484
2019-03-02_18,100077.91
2019-03-03_00,99778.734
2019-03-03_06,99589.06
2019-03-03_12,99246.414
2019-03-03_18,98615.21
2019-03-04_00,98112.52
2019-03-04_06,98124.68
2019-03-04_12,98844.83
2019-03-04_18,99048.34
2019-03-05_00,99379.984
2019-03-05_06,99425.07
2019-03-05_12,99737.695
2019-03-05_18,99705.2
2019-03-06_00,99283.375
2019-03-06_06,98608.08
2019-03-06_12,98265.33
2019-03-06_18,98113.35
2019-03-07_00,97984.62
2019-03-07_06,98192.36
2019-03-07_12,98449.63
2019-03-07_18,98761.16
2019-03-08_00,99729.23
2019-03-08_06,100352.08
2019-03-08_12,100560.57
2019-03-08_18,100220.07
2019-03-09_00,100044.51
2019-03-09_06,100279.39
2019-03-09_12,100320.8
2019-03-09_18,100800.17
2019-03-10_00,100496.68
2019-03-10_06,99115.65
2019-03-10_12,100121.336
2019-03-10_18,100742.41
2019-03-11_00,100853.49
2019-03-11_06,101199.61
2019-03-11_12,101794.53
2019-03-11_18,101794.58
