Date,Average temperature [K]
2017-01-01_00,280.95383
2017-01-01_06,282.56958
2017-01-01_12,280.91394
2017-01-01_18,280.35864
2017-01-02_00,279.5584
2017-01-02_06,277.92303
2017-01-02_12,278.15198
2017-01-02_18,279.4665
2017-01-03_00,279.93683
2017-01-03_06,279.89832
2017-01-03_12,280.53616
2017-01-03_18,281.3415
2017-01-04_00,283.72986
2017-01-04_06,282.73038
2017-01-04_12,280.15118
2017-01-04_18,280.61447
2017-01-05_00,281.7136
2017-01-05_06,278.12167
2017-01-05_12,275.4314
2017-01-05_18,274.2484
2017-01-06_00,276.21454
2017-01-06_06,276.5671
2017-01-06_12,273.09705
2017-01-06_18,273.56958
2017-01-07_00,274.20013
2017-01-07_06,273.12714
2017-01-07_12,273.0861
2017-01-07_18,273.7938
2017-01-08_00,274.0954
2017-01-08_06,271.558
2017-01-08_12,269.1012
2017-01-08_18,269.08533
2017-01-09_00,270.10342
2017-01-09_06,268.8645
2017-01-09_12,268.0697
2017-01-09_18,266.9734
2017-01-10_00,270.87192
2017-01-10_06,275.50537
2017-01-10_12,274.84305
2017-01-10_18,278.34406
2017-01-11_00,281.03522
2017-01-11_06,283.1588
2017-01-11_12,282.9235
2017-01-11_18,280.94983
2017-01-12_00,281.6767
2017-01-12_06,283.04202
2017-01-12_12,283.23865
2017-01-12_18,282.90692
2017-01-13_00,282.40192
2017-01-13_06,282.9004
2017-01-13_12,281.48587
2017-01-13_18,280.3435
2017-01-14_00,278.5718
2017-01-14_06,273.91306
2017-01-14_12,271.84692
2017-01-14_18,272.78677
2017-01-15_00,274.58636
2017-01-15_06,276.63007
2017-01-15_12,275.8899
2017-01-15_18,275.2057
2017-01-16_00,276.3711
2017-01-16_06,275.93124
2017-01-16_12,275.79346
2017-01-16_18,278.05057
2017-01-17_00,279.06604
2017-01-17_06,278.90656
2017-01-17_12,278.67712
2017-01-17_18,278.28067
2017-01-18_00,279.12653
2017-01-18_06,278.95944
2017-01-18_12,279.48615
2017-01-18_18,279.48816
2017-01-19_00,279.20975
2017-01-19_06,278.5796
2017-01-19_12,277.25378
2017-01-19_18,278.0287
2017-01-20_00,279.43018
2017-01-20_06,278.96558
2017-01-20_12,278.36734
2017-01-20_18,278.44626
2017-01-21_00,279.12354
2017-01-21_06,279.84167
2017-01-21_12,280.12628
2017-01-21_18,280.03455
2017-01-22_00,279.33746
2017-01-22_06,279.26825
2017-01-22_12,279.6836
2017-01-22_18,280.4159
2017-01-23_00,280.3421
2017-01-23_06,279.11682
2017-01-23_12,277.91736
2017-01-23_18,278.27386
2017-01-24_00,278.9755
2017-01-24_06,280.2215
2017-01-24_12,283.5348
2017-01-24_18,284.1956
2017-01-25_00,281.47595
2017-01-25_06,278.2915
2017-01-25_12,277.78845
2017-01-25_18,278.12936
2017-01-26_00,280.0412
2017-01-26_06,281.0805
2017-01-26_12,282.1565
2017-01-26_18,280.53894
2017-01-27_00,281.31628
2017-01-27_06,280.25577
2017-01-27_12,279.91824
2017-01-27_18,279.37836
2017-01-28_00,279.18176
2017-01-28_06,278.15265
2017-01-28_12,277.76453
2017-01-28_18,277.40594
2017-01-29_00,277.6167
2017-01-29_06,277.89084
2017-01-29_12,278.7267
2017-01-29_18,278.68372
2017-01-30_00,278.77725
2017-01-30_06,277.66296
2017-01-30_12,276.9109
2017-01-30_18,275.9425
2017-01-31_00,275.50778
2017-01-31_06,273.6919
2017-01-31_12,271.3144
2017-01-31_18,272.4818
2017-02-01_00,276.79724
2017-02-01_06,277.80753
2017-02-01_12,279.61768
2017-02-01_18,278.9522
2017-02-02_00,280.2859
2017-02-02_06,278.78027
2017-02-02_12,276.89648
2017-02-02_18,278.77606
2017-02-03_00,277.84442
2017-02-03_06,275.55008
2017-02-03_12,273.47272
2017-02-03_18,273.0116
2017-02-04_00,274.57172
2017-02-04_06,272.95544
2017-02-04_12,271.84058
2017-02-04_18,272.32968
2017-02-05_00,275.08392
2017-02-05_06,276.20172
2017-02-05_12,277.57495
2017-02-05_18,279.59473
2017-02-06_00,278.63904
2017-02-06_06,279.98645
2017-02-06_12,277.44904
2017-02-06_18,276.11612
2017-02-07_00,277.66934
2017-02-07_06,278.56424
2017-02-07_12,279.77783
2017-02-07_18,280.29816
2017-02-08_00,280.11765
2017-02-08_06,281.7771
2017-02-08_12,280.831
2017-02-08_18,279.92023
2017-02-09_00,280.90137
2017-02-09_06,280.1037
2017-02-09_12,278.97943
2017-02-09_18,277.09998
2017-02-10_00,270.71295
2017-02-10_06,267.60742
2017-02-10_12,269.46497
2017-02-10_18,271.18967
2017-02-11_00,273.30713
2017-02-11_06,271.93307
2017-02-11_12,276.2334
2017-02-11_18,279.0838
2017-02-12_00,275.5984
2017-02-12_06,273.42828
2017-02-12_12,276.58875
2017-02-12_18,277.30402
2017-02-13_00,278.6834
2017-02-13_06,278.19208
2017-02-13_12,274.88272
2017-02-13_18,274.77863
2017-02-14_00,274.35773
2017-02-14_06,272.49796
2017-02-14_12,271.79868
2017-02-14_18,272.57553
2017-02-15_00,275.60687
2017-02-15_06,277.44946
2017-02-15_12,279.20447
2017-02-15_18,279.2425
2017-02-16_00,278.61905
2017-02-16_06,276.1141
2017-02-16_12,275.4407
2017-02-16_18,275.42657
2017-02-17_00,275.22797
2017-02-17_06,273.41464
2017-02-17_12,272.49512
2017-02-17_18,274.83133
2017-02-18_00,277.5122
2017-02-18_06,276.21237
2017-02-18_12,276.57465
2017-02-18_18,279.4525
2017-02-19_00,281.09897
2017-02-19_06,281.25977
2017-02-19_12,281.98755
2017-02-19_18,280.62732
2017-02-20_00,281.19107
2017-02-20_06,280.6745
2017-02-20_12,279.19186
2017-02-20_18,278.08362
2017-02-21_00,277.8247
2017-02-21_06,277.0331
2017-02-21_12,276.17206
2017-02-21_18,276.70593
2017-02-22_00,277.054
2017-02-22_06,278.12476
2017-02-22_12,279.05292
2017-02-22_18,278.66962
2017-02-23_00,278.51038
2017-02-23_06,278.95813
2017-02-23_12,278.48517
2017-02-23_18,280.4485
2017-02-24_00,280.47656
2017-02-24_06,280.68787
2017-02-24_12,280.65833
2017-02-24_18,280.1856
2017-02-25_00,281.63556
2017-02-25_06,280.92737
2017-02-25_12,280.35767
2017-02-25_18,282.0075
2017-02-26_00,281.53128
2017-02-26_06,280.74164
2017-02-26_12,278.37936
2017-02-26_18,277.17157
2017-02-27_00,277.6681
2017-02-27_06,276.56805
2017-02-27_12,278.45297
