Date,Average pressure [Pa]
2019-01-01_00,101621.945
2019-01-01_06,100314.43
2019-01-01_12,99771.39
2019-01-01_18,100442.625
2019-01-02_00,101314.97
2019-01-02_06,101770.36
2019-01-02_12,102227.86
2019-01-02_18,102201.02
2019-01-03_00,101995.68
2019-01-03_06,101394.164
2019-01-03_12,100697.85
2019-01-03_18,100644.92
2019-01-04_00,101139.695
2019-01-04_06,101202.05
2019-01-04_12,101154.88
2019-01-04_18,100861.55
2019-01-05_00,100765.06
2019-01-05_06,100305.81
2019-01-05_12,99777.86
2019-01-05_18,99120.22
2019-01-06_00,99632.125
2019-01-06_06,100166.336
2019-01-06_12,100465.33
2019-01-06_18,100671.14
2019-01-07_00,101592.484
2019-01-07_06,102202.32
2019-01-07_12,102602.15
2019-01-07_18,102592.12
2019-01-08_00,102471.14
2019-01-08_06,102118.58
2019-01-08_12,101565.33
2019-01-08_18,100852.3
2019-01-09_00,100275.78
2019-01-09_06,99635.67
2019-01-09_12,99434.35
2019-01-09_18,99376.02
2019-01-10_00,99736.625
2019-01-10_06,99657.62
2019-01-10_12,99803.49
2019-01-10_18,100009.62
2019-01-11_00,100579.3
2019-01-11_06,101004.1
2019-01-11_12,101405.59
2019-01-11_18,101736.4
2019-01-12_00,102247.63
2019-01-12_06,102549.07
2019-01-12_12,102814.305
2019-01-12_18,102784.08
2019-01-13_00,102881.64
2019-01-13_06,102796.19
2019-01-13_12,102706.664
2019-01-13_18,102467.53
2019-01-14_00,102295.97
2019-01-14_06,102018.66
2019-01-14_12,101984.18
2019-01-14_18,101778.586
2019-01-15_00,101661.06
2019-01-15_06,101470.73
2019-01-15_12,101522.95
2019-01-15_18,101513.305
2019-01-16_00,101613.84
2019-01-16_06,101391.19
2019-01-16_12,101306.57
2019-01-16_18,101162.67
2019-01-17_00,101457.86
2019-01-17_06,102013.33
2019-01-17_12,102393.12
2019-01-17_18,102401.86
2019-01-18_00,102218.43
2019-01-18_06,101870.19
2019-01-18_12,101496.555
2019-01-18_18,101285.89
2019-01-19_00,101405.4
2019-01-19_06,101651.91
2019-01-19_12,101885.64
2019-01-19_18,101844.05
2019-01-20_00,101585.25
2019-01-20_06,100599.37
2019-01-20_12,99270.29
2019-01-20_18,98481.3
2019-01-21_00,99539.97
2019-01-21_06,100218.625
2019-01-21_12,100816.53
2019-01-21_18,101118.43
2019-01-22_00,101732.47
2019-01-22_06,102301.66
2019-01-22_12,102953.516
2019-01-22_18,103183.11
2019-01-23_00,103229.445
2019-01-23_06,102914.6
2019-01-23_12,102409.35
2019-01-23_18,101908.13
2019-01-24_00,101339.26
2019-01-24_06,100926.39
2019-01-24_12,100250.61
2019-01-24_18,99056.47
2019-01-25_00,99262.5
2019-01-25_06,100297.12
2019-01-25_12,100807.47
2019-01-25_18,100935.94
2019-01-26_00,101442.36
2019-01-26_06,101851.83
2019-01-26_12,102042.77
2019-01-26_18,101972.07
2019-01-27_00,101996.09
2019-01-27_06,101930.055
2019-01-27_12,101631.4
2019-01-27_18,101220.19
2019-01-28_00,101010.45
2019-01-28_06,101145.41
2019-01-28_12,101379.71
2019-01-28_18,101368.36
2019-01-29_00,101297.51
2019-01-29_06,101281.94
2019-01-29_12,101188.35
2019-01-29_18,100966.77
2019-01-30_00,100567.45
2019-01-30_06,100373.61
2019-01-30_12,100666.28
2019-01-30_18,100673.98
2019-01-31_00,101000.76
2019-01-31_06,101868.625
2019-01-31_12,102222.31
2019-01-31_18,102262.305
2019-02-01_00,102328.56
2019-02-01_06,102470.92
2019-02-01_12,102600.61
2019-02-01_18,102424.95
2019-02-02_00,102322.95
2019-02-02_06,102392.164
2019-02-02_12,102322.12
2019-02-02_18,101815.26
2019-02-03_00,101345.46
2019-02-03_06,101505.4
2019-02-03_12,101652.98
2019-02-03_18,101709.766
2019-02-04_00,101548.02
2019-02-04_06,101460.87
2019-02-04_12,101441.73
2019-02-04_18,101399.91
2019-02-05_00,101223.9
2019-02-05_06,101072.61
2019-02-05_12,100995.945
2019-02-05_18,100907.1
2019-02-06_00,101176.414
2019-02-06_06,101602.44
2019-02-06_12,101875.98
2019-02-06_18,101891.82
2019-02-07_00,101738.16
2019-02-07_06,101460.13
2019-02-07_12,101202.64
2019-02-07_18,101445.44
2019-02-08_00,101488.43
2019-02-08_06,101048.24
2019-02-08_12,100756.64
2019-02-08_18,100700.78
2019-02-09_00,101324.31
2019-02-09_06,101992.65
2019-02-09_12,102552.17
2019-02-09_18,102926.78
2019-02-10_00,103321.68
2019-02-10_06,103461.01
2019-02-10_12,103380.81
2019-02-10_18,102964.43
2019-02-11_00,102636.45
2019-02-11_06,102345.875
2019-02-11_12,102126.05
2019-02-11_18,102135.23
2019-02-12_00,102279.81
2019-02-12_06,102521.414
2019-02-12_12,102559.08
2019-02-12_18,102205.836
2019-02-13_00,101179.42
2019-02-13_06,99738.04
2019-02-13_12,99767.31
2019-02-13_18,99938.06
2019-02-14_00,100299.37
2019-02-14_06,100618.12
2019-02-14_12,101107.055
2019-02-14_18,101208.4
2019-02-15_00,101353.664
2019-02-15_06,101267.9
2019-02-15_12,100737.06
2019-02-15_18,100180.03
2019-02-16_00,99972.414
2019-02-16_06,100132.81
2019-02-16_12,100465.164
2019-02-16_18,100607.42
2019-02-17_00,100934.72
2019-02-17_06,101283.52
2019-02-17_12,101489.72
2019-02-17_18,101625.02
2019-02-18_00,101335.984
2019-02-18_06,100999.195
2019-02-18_12,100472.266
2019-02-18_18,100561.79
2019-02-19_00,101370.8
2019-02-19_06,102315.36
2019-02-19_12,102761.89
2019-02-19_18,102984.445
2019-02-20_00,103055.03
2019-02-20_06,103126.22
2019-02-20_12,103147.414
2019-02-20_18,102998.37
2019-02-21_00,102386.79
2019-02-21_06,101309.89
2019-02-21_12,100691.016
2019-02-21_18,100867.77
2019-02-22_00,101229.39
2019-02-22_06,101737.45
2019-02-22_12,102113.086
2019-02-22_18,102304.91
2019-02-23_00,102513.55
2019-02-23_06,102711.57
2019-02-23_12,102787.11
2019-02-23_18,102509.914
2019-02-24_00,102293.336
2019-02-24_06,101686.766
2019-02-24_12,100594.336
2019-02-24_18,99440.625
2019-02-25_00,99060.45
2019-02-25_06,99396.66
2019-02-25_12,99898.266
2019-02-25_18,100469.97
2019-02-26_00,101249.63
2019-02-26_06,101815.555
2019-02-26_12,102238.87
2019-02-26_18,102190.75
2019-02-27_00,102411.11
2019-02-27_06,102733.5
2019-02-27_12,102702.83
2019-02-27_18,102360.42
2019-02-28_00,101790.164
2019-02-28_06,101140.65
2019-02-28_12,101387.11
2019-02-28_18,101711.16
2019-03-01_00,101995.85
2019-03-01_06,102198.34
2019-03-01_12,102245.83
2019-03-01_18,102253.76
2019-03-02_00,102088.28
2019-03-02_06,101610.79
2019-03-02_12,101285.28
2019-03-02_18,101217.75
2019-03-03_00,101264.28
2019-03-03_06,101364.45
2019-03-03_12,101628.836
2019-03-03_18,101464.82
2019-03-04_00,101194.555
2019-03-04_06,100484.055
2019-03-04_12,100054.59
2019-03-04_18,100281.94
2019-03-05_00,100694.05
2019-03-05_06,101201.63
