Date,Average pressure [Pa]
2019-01-01_00,99066.086
2019-01-01_06,97874.586
2019-01-01_12,97647.56
2019-01-01_18,98465.28
2019-01-02_00,99156.375
2019-01-02_06,99437.94
2019-01-02_12,99795.83
2019-01-02_18,99719.77
2019-01-03_00,99428.1
2019-01-03_06,98866.82
2019-01-03_12,98472.85
2019-01-03_18,98542.19
2019-01-04_00,98845.164
2019-01-04_06,98820.016
2019-01-04_12,98749.805
2019-01-04_18,98472.09
2019-01-05_00,98304.516
2019-01-05_06,97844.09
2019-01-05_12,97336.84
2019-01-05_18,97065.53
2019-01-06_00,97662.984
2019-01-06_06,97974.54
2019-01-06_12,98240.33
2019-01-06_18,98630.516
2019-01-07_00,99419.05
2019-01-07_06,99953.49
2019-01-07_12,100345.51
2019-01-07_18,100094.85
2019-01-08_00,99918.016
2019-01-08_06,99564.28
2019-01-08_12,99027.83
2019-01-08_18,98406.59
2019-01-09_00,97917.58
2019-01-09_06,97310.67
2019-01-09_12,97348.02
2019-01-09_18,97434.23
2019-01-10_00,97677.25
2019-01-10_06,97577.93
2019-01-10_12,97773.02
2019-01-10_18,98018.99
2019-01-11_00,98535.94
2019-01-11_06,98875.586
2019-01-11_12,99210.67
2019-01-11_18,99552.02
2019-01-12_00,99930.055
2019-01-12_06,100160.4
2019-01-12_12,100373.29
2019-01-12_18,100369.625
2019-01-13_00,100437.89
2019-01-13_06,100316.89
2019-01-13_12,100210.18
2019-01-13_18,99980.81
2019-01-14_00,99826.05
2019-01-14_06,99687.016
2019-01-14_12,99665.82
2019-01-14_18,99468.43
2019-01-15_00,99329.42
2019-01-15_06,99169.164
2019-01-15_12,99206.55
2019-01-15_18,99177.37
2019-01-16_00,99227.125
2019-01-16_06,98969.7
2019-01-16_12,98931.57
2019-01-16_18,98846.66
2019-01-17_00,99252.0
2019-01-17_06,99719.58
2019-01-17_12,99939.21
2019-01-17_18,99885.45
2019-01-18_00,99660.23
2019-01-18_06,99379.95
2019-01-18_12,99073.9
2019-01-18_18,98950.734
2019-01-19_00,99144.85
2019-01-19_06,99330.42
2019-01-19_12,99487.2
2019-01-19_18,99345.61
2019-01-20_00,98902.44
2019-01-20_06,97988.82
2019-01-20_12,96557.4
2019-01-20_18,96759.81
2019-01-21_00,97636.45
2019-01-21_06,98146.75
2019-01-21_12,98678.25
2019-01-21_18,99067.26
2019-01-22_00,99633.25
2019-01-22_06,100126.66
