Date,Average pressure [Pa]
2019-01-01_00,97481.71
2019-01-01_06,98448.02
2019-01-01_12,98887.8
2019-01-01_18,99157.47
2019-01-02_00,99044.266
2019-01-02_06,98823.09
2019-01-02_12,98505.2
2019-01-02_18,98192.82
2019-01-03_00,98097.24
2019-01-03_06,98044.945
2019-01-03_12,97921.68
2019-01-03_18,97854.69
2019-01-04_00,97716.65
2019-01-04_06,97564.55
2019-01-04_12,97296.29
2019-01-04_18,97281.47
2019-01-05_00,97232.25
2019-01-05_06,97355.42
2019-01-05_12,97548.56
2019-01-05_18,97778.81
2019-01-06_00,97966.5
2019-01-06_06,98133.914
2019-01-06_12,98038.375
2019-01-06_18,97712.55
2019-01-07_00,97208.89
2019-01-07_06,96827.71
2019-01-07_12,96408.79
2019-01-07_18,96745.24
2019-01-08_00,97156.69
2019-01-08_06,97179.125
2019-01-08_12,97692.67
2019-01-08_18,98369.09
2019-01-09_00,98703.516
2019-01-09_06,98951.69
2019-01-09_12,99232.79
2019-01-09_18,99486.96
2019-01-10_00,99358.89
2019-01-10_06,99309.57
2019-01-10_12,99209.35
2019-01-10_18,99050.63
2019-01-11_00,98739.84
2019-01-11_06,98613.87
2019-01-11_12,98467.7
2019-01-11_18,98418.43
2019-01-12_00,98338.65
2019-01-12_06,98354.54
2019-01-12_12,98268.99
2019-01-12_18,98452.44
2019-01-13_00,98687.89
2019-01-13_06,98938.375
2019-01-13_12,99091.43
2019-01-13_18,99333.55
2019-01-14_00,99224.484
2019-01-14_06,99194.83
2019-01-14_12,99061.914
2019-01-14_18,98950.85
2019-01-15_00,98751.3
2019-01-15_06,98709.79
2019-01-15_12,98496.78
2019-01-15_18,98366.43
2019-01-16_00,98136.5
2019-01-16_06,98359.94
2019-01-16_12,98549.54
2019-01-16_18,98623.22
2019-01-17_00,98450.44
2019-01-17_06,98338.33
2019-01-17_12,98138.04
2019-01-17_18,98315.53
2019-01-18_00,98298.51
2019-01-18_06,98392.45
2019-01-18_12,98099.68
2019-01-18_18,97995.266
2019-01-19_00,97769.46
2019-01-19_06,98004.64
2019-01-19_12,98256.34
2019-01-19_18,98618.66
2019-01-20_00,98650.484
2019-01-20_06,98885.695
2019-01-20_12,98842.164
2019-01-20_18,99049.266
2019-01-21_00,99116.14
2019-01-21_06,99141.67
2019-01-21_12,98941.14
2019-01-21_18,98564.13
2019-01-22_00,97961.375
2019-01-22_06,97838.766
2019-01-22_12,97542.97
2019-01-22_18,97542.875
2019-01-23_00,97565.38
2019-01-23_06,97634.52
2019-01-23_12,97657.4
2019-01-23_18,97735.48
2019-01-24_00,97574.414
2019-01-24_06,97487.72
2019-01-24_12,97653.734
2019-01-24_18,98372.09
2019-01-25_00,98673.05
2019-01-25_06,98911.18
2019-01-25_12,98513.33
2019-01-25_18,98109.375
2019-01-26_00,98248.22
2019-01-26_06,98570.97
2019-01-26_12,98270.12
2019-01-26_18,97787.305
2019-01-27_00,97821.484
2019-01-27_06,98149.586
2019-01-27_12,98280.23
2019-01-27_18,98054.17
2019-01-28_00,97129.2
2019-01-28_06,96207.91
2019-01-28_12,96488.695
2019-01-28_18,97683.2
2019-01-29_00,98149.85
2019-01-29_06,98294.83
2019-01-29_12,98077.414
2019-01-29_18,98306.23
2019-01-30_00,98412.375
2019-01-30_06,98689.625
2019-01-30_12,99058.86
2019-01-30_18,99104.055
2019-01-31_00,99010.914
2019-01-31_06,98949.875
2019-01-31_12,98841.45
2019-01-31_18,98555.27
2019-02-01_00,98312.55
2019-02-01_06,98269.36
2019-02-01_12,98415.06
2019-02-01_18,98647.61
2019-02-02_00,98327.64
2019-02-02_06,98154.27
2019-02-02_12,97934.62
2019-02-02_18,97742.6
2019-02-03_00,97294.29
2019-02-03_06,97093.68
2019-02-03_12,97005.32
2019-02-03_18,96987.11
2019-02-04_00,96661.695
2019-02-04_06,96485.48
2019-02-04_12,96772.98
2019-02-04_18,97621.39
2019-02-05_00,97924.29
2019-02-05_06,98274.95
2019-02-05_12,98242.04
2019-02-05_18,98065.305
2019-02-06_00,97757.664
2019-02-06_06,97784.08
2019-02-06_12,97804.88
2019-02-06_18,97828.54
2019-02-07_00,97699.484
2019-02-07_06,97592.555
2019-02-07_12,97440.92
2019-02-07_18,97844.266
2019-02-08_00,98448.586
2019-02-08_06,98990.04
2019-02-08_12,99561.72
2019-02-08_18,100015.625
2019-02-09_00,100143.06
2019-02-09_06,100405.54
2019-02-09_12,100361.16
2019-02-09_18,100102.56
2019-02-10_00,99516.21
2019-02-10_06,99201.63
2019-02-10_12,98688.234
2019-02-10_18,98455.055
2019-02-11_00,98295.05
2019-02-11_06,98323.61
2019-02-11_12,98133.47
2019-02-11_18,97744.99
2019-02-12_00,97358.33
2019-02-12_06,97198.76
2019-02-12_12,97236.42
2019-02-12_18,97622.63
2019-02-13_00,98026.3
2019-02-13_06,98145.85
2019-02-13_12,98156.375
2019-02-13_18,97870.875
2019-02-14_00,97052.49
2019-02-14_06,96664.21
2019-02-14_12,96283.62
2019-02-14_18,96299.414
2019-02-15_00,97204.055
2019-02-15_06,97958.52
2019-02-15_12,97967.92
2019-02-15_18,98185.5
2019-02-16_00,98235.695
2019-02-16_06,98387.5
2019-02-16_12,98205.01
2019-02-16_18,98046.09
2019-02-17_00,97485.89
2019-02-17_06,97322.98
2019-02-17_12,97061.2
2019-02-17_18,97365.26
2019-02-18_00,97739.5
2019-02-18_06,98295.68
2019-02-18_12,98834.766
2019-02-18_18,99351.63
2019-02-19_00,99557.516
2019-02-19_06,99630.59
2019-02-19_12,99706.42
2019-02-19_18,99441.87
2019-02-20_00,98853.08
2019-02-20_06,97989.89
2019-02-20_12,97160.305
2019-02-20_18,96899.15
2019-02-21_00,97241.87
2019-02-21_06,97765.36
2019-02-21_12,98234.766
2019-02-21_18,98599.414
2019-02-22_00,98698.92
2019-02-22_06,98898.78
2019-02-22_12,98952.93
2019-02-22_18,98843.97
