Date,Average pressure [Pa]
2018-01-01_00,92464.45
2018-01-01_06,92281.125
2018-01-01_12,92568.7
2018-01-01_18,92363.87
2018-01-02_00,92394.016
2018-01-02_06,92138.99
2018-01-02_12,92497.61
2018-01-02_18,92592.38
2018-01-03_00,92835.5
2018-01-03_06,92850.32
2018-01-03_12,93223.78
2018-01-03_18,93170.484
2018-01-04_00,93317.28
2018-01-04_06,93098.0
2018-01-04_12,93344.09
2018-01-04_18,93224.37
2018-01-05_00,93339.11
2018-01-05_06,93077.195
2018-01-05_12,93386.086
2018-01-05_18,93293.164
2018-01-06_00,93303.42
2018-01-06_06,92949.29
2018-01-06_12,93089.45
2018-01-06_18,93013.625
2018-01-07_00,93148.95
2018-01-07_06,92972.78
2018-01-07_12,93264.016
2018-01-07_18,93062.625
2018-01-08_00,93161.5
2018-01-08_06,93027.664
2018-01-08_12,93140.65
2018-01-08_18,92981.125
2018-01-09_00,93008.16
2018-01-09_06,92905.34
2018-01-09_12,93291.26
2018-01-09_18,93326.516
2018-01-10_00,93479.71
2018-01-10_06,93326.0
2018-01-10_12,93595.51
2018-01-10_18,93373.875
2018-01-11_00,93415.6
2018-01-11_06,93119.7
2018-01-11_12,93248.875
2018-01-11_18,92980.95
2018-01-12_00,92925.02
2018-01-12_06,92408.72
2018-01-12_12,92251.66
2018-01-12_18,92020.92
2018-01-13_00,92006.94
2018-01-13_06,91941.45
2018-01-13_12,92133.16
2018-01-13_18,92236.06
2018-01-14_00,92715.06
2018-01-14_06,92895.07
2018-01-14_12,93204.03
2018-01-14_18,93088.19
2018-01-15_00,93232.03
2018-01-15_06,93125.195
2018-01-15_12,93512.43
2018-01-15_18,93484.4
2018-01-16_00,93670.945
2018-01-16_06,93446.02
2018-01-16_12,93617.016
2018-01-16_18,93431.445
2018-01-17_00,93598.24
2018-01-17_06,93390.99
2018-01-17_12,93609.445
2018-01-17_18,93492.945
2018-01-18_00,93546.73
2018-01-18_06,93267.19
2018-01-18_12,93457.3
2018-01-18_18,93314.36
2018-01-19_00,93366.92
2018-01-19_06,93136.11
2018-01-19_12,93321.78
2018-01-19_18,93172.68
2018-01-20_00,93249.125
2018-01-20_06,92996.19
2018-01-20_12,93200.85
2018-01-20_18,92957.79
2018-01-21_00,93040.04
2018-01-21_06,92686.28
2018-01-21_12,92776.805
2018-01-21_18,92663.84
2018-01-22_00,92836.42
2018-01-22_06,92721.75
2018-01-22_12,92870.8
2018-01-22_18,92805.3
2018-01-23_00,92975.93
2018-01-23_06,92706.88
2018-01-23_12,92977.61
2018-01-23_18,92872.53
2018-01-24_00,92963.375
2018-01-24_06,92820.336
2018-01-24_12,92932.35
2018-01-24_18,92801.414
2018-01-25_00,92970.51
2018-01-25_06,92770.945
2018-01-25_12,92956.69
2018-01-25_18,92840.234
2018-01-26_00,93018.31
2018-01-26_06,92787.55
2018-01-26_12,93051.71
2018-01-26_18,92936.26
