Date,Average temperature [K]
2016-01-01_00,300.57672
2016-01-01_06,299.03116
2016-01-01_12,290.57495
2016-01-01_18,287.49957
2016-01-02_00,293.55933
2016-01-02_06,292.72034
2016-01-02_12,288.5318
2016-01-02_18,286.80408
2016-01-03_00,288.8307
2016-01-03_06,287.6595
2016-01-03_12,285.68704
2016-01-03_18,284.87622
2016-01-04_00,286.10132
2016-01-04_06,286.70828
2016-01-04_12,285.28635
2016-01-04_18,285.47803
2016-01-05_00,286.59906
2016-01-05_06,287.7074
2016-01-05_12,286.18933
2016-01-05_18,285.87354
2016-01-06_00,287.252
2016-01-06_06,288.4215
2016-01-06_12,285.1059
2016-01-06_18,284.01764
2016-01-07_00,288.6985
2016-01-07_06,293.2368
2016-01-07_12,285.44757
2016-01-07_18,281.07193
2016-01-08_00,291.98193
2016-01-08_06,297.45105
2016-01-08_12,287.39877
2016-01-08_18,284.80536
2016-01-09_00,295.64423
2016-01-09_06,299.773
2016-01-09_12,290.43414
2016-01-09_18,287.13568
2016-01-10_00,296.58307
2016-01-10_06,300.9024
2016-01-10_12,292.35294
2016-01-10_18,290.3851
2016-01-11_00,302.17084
2016-01-11_06,303.17294
2016-01-11_12,296.54532
2016-01-11_18,291.90918
2016-01-12_00,299.82602
2016-01-12_06,297.75256
2016-01-12_12,289.4103
2016-01-12_18,286.94922
2016-01-13_00,299.0727
2016-01-13_06,304.12482
2016-01-13_12,297.9673
2016-01-13_18,295.44946
2016-01-14_00,298.268
2016-01-14_06,289.0137
2016-01-14_12,282.58914
2016-01-14_18,279.91263
2016-01-15_00,285.73773
2016-01-15_06,288.43048
2016-01-15_12,282.48962
2016-01-15_18,279.77917
2016-01-16_00,287.68243
2016-01-16_06,291.9489
2016-01-16_12,284.6578
2016-01-16_18,281.49286
2016-01-17_00,290.69077
2016-01-17_06,294.75232
2016-01-17_12,286.36334
2016-01-17_18,286.40698
2016-01-18_00,294.97162
2016-01-18_06,299.31873
2016-01-18_12,289.9839
2016-01-18_18,287.53857
2016-01-19_00,299.71875
2016-01-19_06,303.90637
2016-01-19_12,295.1856
2016-01-19_18,293.36493
2016-01-20_00,299.86676
2016-01-20_06,296.5327
2016-01-20_12,290.99915
2016-01-20_18,289.9124
2016-01-21_00,299.6361
2016-01-21_06,298.1505
2016-01-21_12,292.64877
2016-01-21_18,291.38556
2016-01-22_00,296.90686
2016-01-22_06,293.77686
2016-01-22_12,290.60168
2016-01-22_18,288.82812
2016-01-23_00,292.19608
2016-01-23_06,296.70782
2016-01-23_12,289.67886
2016-01-23_18,286.03787
2016-01-24_00,291.83038
2016-01-24_06,293.56775
2016-01-24_12,288.4246
2016-01-24_18,287.79944
2016-01-25_00,291.48096
2016-01-25_06,292.5316
2016-01-25_12,288.2862
2016-01-25_18,286.9649
2016-01-26_00,290.67087
2016-01-26_06,291.0773
2016-01-26_12,288.55408
2016-01-26_18,288.54993
2016-01-27_00,290.74707
2016-01-27_06,292.78915
2016-01-27_12,289.5938
2016-01-27_18,288.51465
2016-01-28_00,293.4418
2016-01-28_06,298.5667
2016-01-28_12,292.6629
2016-01-28_18,288.5401
2016-01-29_00,293.81894
2016-01-29_06,291.53284
2016-01-29_12,286.15424
2016-01-29_18,285.95352
2016-01-30_00,291.9032
2016-01-30_06,293.4356
2016-01-30_12,288.50534
2016-01-30_18,284.64975
2016-01-31_00,290.6334
2016-01-31_06,292.49164
2016-01-31_12,286.4981
2016-01-31_18,284.23178
2016-02-01_00,286.78192
2016-02-01_06,290.5588
2016-02-01_12,285.26953
2016-02-01_18,282.77197
2016-02-02_00,291.6291
2016-02-02_06,296.7117
2016-02-02_12,288.9237
2016-02-02_18,287.8747
2016-02-03_00,294.62073
2016-02-03_06,290.6931
2016-02-03_12,286.69556
2016-02-03_18,284.80365
2016-02-04_00,289.10406
2016-02-04_06,292.22052
2016-02-04_12,285.6823
2016-02-04_18,283.59824
2016-02-05_00,288.49756
2016-02-05_06,291.21008
2016-02-05_12,286.83096
2016-02-05_18,285.5611
2016-02-06_00,291.22028
2016-02-06_06,294.46625
2016-02-06_12,286.42767
2016-02-06_18,284.24554
2016-02-07_00,293.47012
2016-02-07_06,298.0751
2016-02-07_12,289.10306
2016-02-07_18,285.82
2016-02-08_00,295.79236
2016-02-08_06,298.3176
2016-02-08_12,289.51645
2016-02-08_18,287.03192
2016-02-09_00,292.3637
2016-02-09_06,296.86652
2016-02-09_12,288.27582
2016-02-09_18,287.71814
2016-02-10_00,297.53976
2016-02-10_06,300.70447
2016-02-10_12,290.55765
2016-02-10_18,288.50095
2016-02-11_00,291.80377
2016-02-11_06,294.34644
2016-02-11_12,289.99182
2016-02-11_18,288.40356
2016-02-12_00,294.28207
2016-02-12_06,297.65683
2016-02-12_12,290.69882
2016-02-12_18,290.0103
2016-02-13_00,299.38672
2016-02-13_06,302.22437
2016-02-13_12,295.73193
2016-02-13_18,291.21378
2016-02-14_00,298.2543
2016-02-14_06,297.25262
2016-02-14_12,287.64462
2016-02-14_18,286.3966
2016-02-15_00,292.554
2016-02-15_06,298.12415
2016-02-15_12,289.32135
2016-02-15_18,284.3639
2016-02-16_00,290.64954
2016-02-16_06,288.80292
2016-02-16_12,283.97833
2016-02-16_18,280.6781
2016-02-17_00,287.52313
2016-02-17_06,294.05347
2016-02-17_12,286.84506
2016-02-17_18,282.83636
2016-02-18_00,291.50458
2016-02-18_06,296.23572
2016-02-18_12,287.02307
2016-02-18_18,287.47617
2016-02-19_00,295.28485
2016-02-19_06,298.45517
2016-02-19_12,288.69098
2016-02-19_18,288.02924
2016-02-20_00,290.67328
2016-02-20_06,289.96765
2016-02-20_12,286.44366
2016-02-20_18,286.19885
2016-02-21_00,291.34622
2016-02-21_06,296.8349
2016-02-21_12,289.9969
2016-02-21_18,288.9035
2016-02-22_00,297.97894
2016-02-22_06,301.7857
2016-02-22_12,292.36157
2016-02-22_18,288.9611
2016-02-23_00,299.01706
2016-02-23_06,304.31363
2016-02-23_12,295.81995
2016-02-23_18,292.9702
2016-02-24_00,301.4145
2016-02-24_06,304.88562
