Date,Average temperature [K]
2016-01-01_00,300.9312
2016-01-01_06,301.40665
2016-01-01_12,300.3147
2016-01-01_18,300.18073
2016-01-02_00,301.3025
2016-01-02_06,301.01624
2016-01-02_12,300.69196
2016-01-02_18,301.2616
2016-01-03_00,301.46936
2016-01-03_06,300.54425
2016-01-03_12,300.82327
2016-01-03_18,300.92505
2016-01-04_00,299.7058
2016-01-04_06,300.82742
2016-01-04_12,301.113
2016-01-04_18,301.01758
2016-01-05_00,302.0551
2016-01-05_06,302.61072
2016-01-05_12,300.87048
2016-01-05_18,301.5249
2016-01-06_00,301.44977
2016-01-06_06,301.89758
2016-01-06_12,301.539
2016-01-06_18,301.64313
2016-01-07_00,303.19604
2016-01-07_06,301.4233
2016-01-07_12,302.076
2016-01-07_18,302.03238
2016-01-08_00,301.88232
2016-01-08_06,303.036
2016-01-08_12,301.69272
2016-01-08_18,301.32977
2016-01-09_00,302.19354
2016-01-09_06,302.31354
2016-01-09_12,301.19586
2016-01-09_18,298.92328
2016-01-10_00,301.29108
2016-01-10_06,302.2271
2016-01-10_12,300.77383
2016-01-10_18,299.1937
2016-01-11_00,299.92426
2016-01-11_06,300.85995
2016-01-11_12,300.57755
2016-01-11_18,300.54004
2016-01-12_00,300.51205
2016-01-12_06,300.99182
2016-01-12_12,301.50552
2016-01-12_18,301.3374
2016-01-13_00,302.59564
2016-01-13_06,302.93
2016-01-13_12,301.37646
2016-01-13_18,299.79614
2016-01-14_00,301.86517
2016-01-14_06,300.73685
2016-01-14_12,300.67557
2016-01-14_18,300.62015
2016-01-15_00,301.2143
2016-01-15_06,302.65167
2016-01-15_12,301.9828
2016-01-15_18,301.6537
2016-01-16_00,301.33917
2016-01-16_06,302.37518
2016-01-16_12,301.2125
2016-01-16_18,299.72772
2016-01-17_00,301.18198
2016-01-17_06,304.2162
2016-01-17_12,302.09332
2016-01-17_18,301.84692
2016-01-18_00,302.3808
2016-01-18_06,302.5067
2016-01-18_12,302.57373
2016-01-18_18,301.46973
2016-01-19_00,301.88916
2016-01-19_06,301.9889
2016-01-19_12,300.7442
2016-01-19_18,300.03925
2016-01-20_00,301.0865
2016-01-20_06,301.13867
2016-01-20_12,300.63684
2016-01-20_18,300.2249
2016-01-21_00,301.85925
2016-01-21_06,302.7965
2016-01-21_12,299.30405
2016-01-21_18,300.33282
2016-01-22_00,301.3141
2016-01-22_06,301.5835
2016-01-22_12,300.8175
2016-01-22_18,300.187
2016-01-23_00,301.96317
2016-01-23_06,301.59406
2016-01-23_12,300.03726
2016-01-23_18,300.3196
2016-01-24_00,302.41193
2016-01-24_06,301.19714
2016-01-24_12,301.21365
2016-01-24_18,300.58508
2016-01-25_00,302.66748
2016-01-25_06,302.35434
2016-01-25_12,302.34967
2016-01-25_18,301.97565
2016-01-26_00,302.7451
2016-01-26_06,303.52945
2016-01-26_12,302.47888
2016-01-26_18,302.5714
2016-01-27_00,301.9087
2016-01-27_06,303.71738
2016-01-27_12,302.68805
2016-01-27_18,300.8955
2016-01-28_00,301.9999
2016-01-28_06,302.5418
2016-01-28_12,302.8719
2016-01-28_18,301.8609
2016-01-29_00,303.0162
2016-01-29_06,303.75012
2016-01-29_12,301.27924
2016-01-29_18,301.20792
2016-01-30_00,301.7533
2016-01-30_06,302.45953
2016-01-30_12,302.68405
2016-01-30_18,302.5228
2016-01-31_00,303.83945
2016-01-31_06,303.14984
2016-01-31_12,302.52496
2016-01-31_18,301.19858
2016-02-01_00,302.77997
2016-02-01_06,301.6423
2016-02-01_12,301.94824
2016-02-01_18,301.92432
2016-02-02_00,302.30536
2016-02-02_06,302.95486
2016-02-02_12,302.1449
2016-02-02_18,300.3532
2016-02-03_00,300.56946
2016-02-03_06,302.69214
2016-02-03_12,302.60278
2016-02-03_18,302.9511
2016-02-04_00,302.27936
2016-02-04_06,302.34747
2016-02-04_12,302.47382
2016-02-04_18,300.316
2016-02-05_00,300.09668
2016-02-05_06,300.74133
2016-02-05_12,300.96133
2016-02-05_18,301.10748
2016-02-06_00,302.0733
2016-02-06_06,302.56586
2016-02-06_12,301.4145
2016-02-06_18,302.01166
2016-02-07_00,303.75137
2016-02-07_06,301.47256
2016-02-07_12,301.86624
2016-02-07_18,301.28192
2016-02-08_00,301.30652
2016-02-08_06,299.69016
2016-02-08_12,300.96713
2016-02-08_18,299.16327
2016-02-09_00,299.94476
2016-02-09_06,300.95685
2016-02-09_12,300.68207
2016-02-09_18,299.28992
2016-02-10_00,300.7092
2016-02-10_06,299.6527
2016-02-10_12,301.105
2016-02-10_18,301.2739
2016-02-11_00,301.0899
2016-02-11_06,301.86353
2016-02-11_12,300.89905
2016-02-11_18,302.03296
2016-02-12_00,302.30502
2016-02-12_06,303.01865
2016-02-12_12,299.3414
2016-02-12_18,301.84918
2016-02-13_00,301.36377
2016-02-13_06,300.8474
