Date,Average temperature [K]
2016-01-01_00,286.34332
2016-01-01_06,284.39932
2016-01-01_12,285.53784
2016-01-01_18,286.63824
2016-01-02_00,285.40015
2016-01-02_06,285.20276
2016-01-02_12,284.85016
2016-01-02_18,284.3871
2016-01-03_00,284.91272
2016-01-03_06,285.5589
2016-01-03_12,285.64212
2016-01-03_18,285.57544
2016-01-04_00,286.68335
2016-01-04_06,287.79715
2016-01-04_12,286.47678
2016-01-04_18,285.63623
2016-01-05_00,288.20844
2016-01-05_06,288.9906
2016-01-05_12,288.51355
2016-01-05_18,286.78076
2016-01-06_00,286.52838
2016-01-06_06,286.06506
2016-01-06_12,286.15863
2016-01-06_18,286.6104
2016-01-07_00,287.52173
2016-01-07_06,287.48288
2016-01-07_12,286.92706
2016-01-07_18,287.57877
2016-01-08_00,288.03564
2016-01-08_06,285.98914
2016-01-08_12,286.51205
2016-01-08_18,286.71942
2016-01-09_00,287.83856
2016-01-09_06,287.03473
2016-01-09_12,285.70172
2016-01-09_18,283.85052
2016-01-10_00,288.19244
2016-01-10_06,288.32916
2016-01-10_12,286.21622
2016-01-10_18,288.58725
2016-01-11_00,286.52435
2016-01-11_06,285.55478
2016-01-11_12,287.24063
2016-01-11_18,284.72656
2016-01-12_00,286.92172
2016-01-12_06,286.21155
2016-01-12_12,284.69742
2016-01-12_18,286.69043
2016-01-13_00,289.62347
2016-01-13_06,290.8377
2016-01-13_12,290.73193
2016-01-13_18,288.1057
2016-01-14_00,285.47113
2016-01-14_06,283.8633
2016-01-14_12,284.58133
2016-01-14_18,284.897
2016-01-15_00,286.68207
2016-01-15_06,287.7879
2016-01-15_12,285.4281
2016-01-15_18,285.83777
2016-01-16_00,288.1668
2016-01-16_06,287.57
2016-01-16_12,288.22324
2016-01-16_18,288.15887
2016-01-17_00,288.02768
2016-01-17_06,287.80408
2016-01-17_12,286.9395
2016-01-17_18,286.656
2016-01-18_00,289.44427
2016-01-18_06,287.4154
2016-01-18_12,286.74268
2016-01-18_18,287.06494
2016-01-19_00,290.55176
2016-01-19_06,286.06555
2016-01-19_12,287.21393
2016-01-19_18,286.42645
2016-01-20_00,285.52692
2016-01-20_06,287.4087
2016-01-20_12,286.7599
2016-01-20_18,285.56183
2016-01-21_00,287.04333
2016-01-21_06,287.36926
2016-01-21_12,287.38315
2016-01-21_18,286.42267
2016-01-22_00,287.2633
2016-01-22_06,286.59814
2016-01-22_12,287.2599
2016-01-22_18,287.97656
2016-01-23_00,288.43143
2016-01-23_06,287.27716
2016-01-23_12,287.55777
2016-01-23_18,286.40115
2016-01-24_00,289.69464
2016-01-24_06,287.76697
2016-01-24_12,286.7996
2016-01-24_18,286.36096
2016-01-25_00,285.78662
2016-01-25_06,286.87924
2016-01-25_12,286.69635
2016-01-25_18,287.30182
2016-01-26_00,287.6279
2016-01-26_06,286.91324
2016-01-26_12,286.34998
2016-01-26_18,286.72668
2016-01-27_00,287.4961
2016-01-27_06,286.95615
2016-01-27_12,288.65045
2016-01-27_18,288.30078
2016-01-28_00,290.7963
2016-01-28_06,288.4632
2016-01-28_12,289.58966
2016-01-28_18,289.47955
2016-01-29_00,288.87167
2016-01-29_06,288.05725
2016-01-29_12,289.55853
2016-01-29_18,289.52872
2016-01-30_00,289.6659
2016-01-30_06,290.93756
2016-01-30_12,289.10983
2016-01-30_18,288.48666
2016-01-31_00,288.41757
2016-01-31_06,290.94086
2016-01-31_12,290.1104
2016-01-31_18,289.34506
2016-02-01_00,290.09344
2016-02-01_06,291.30295
2016-02-01_12,289.3379
2016-02-01_18,288.2036
2016-02-02_00,290.83807
2016-02-02_06,290.7029
2016-02-02_12,291.16882
2016-02-02_18,290.778
2016-02-03_00,289.9391
2016-02-03_06,290.21655
2016-02-03_12,288.54517
2016-02-03_18,287.48236
2016-02-04_00,289.39703
2016-02-04_06,288.5379
2016-02-04_12,288.1081
2016-02-04_18,287.82773
2016-02-05_00,288.21436
2016-02-05_06,288.1095
2016-02-05_12,287.746
2016-02-05_18,285.2984
2016-02-06_00,288.90485
2016-02-06_06,289.37054
2016-02-06_12,288.71967
2016-02-06_18,287.74554
2016-02-07_00,288.83243
2016-02-07_06,288.66104
2016-02-07_12,288.7056
2016-02-07_18,286.56512
2016-02-08_00,290.78064
2016-02-08_06,288.74338
2016-02-08_12,288.52426
2016-02-08_18,287.37958
2016-02-09_00,290.1772
2016-02-09_06,289.97784
2016-02-09_12,287.9809
2016-02-09_18,288.79333
2016-02-10_00,289.0134
2016-02-10_06,288.63513
2016-02-10_12,289.38675
2016-02-10_18,286.65134
2016-02-11_00,288.87604
2016-02-11_06,287.88647
2016-02-11_12,288.47913
2016-02-11_18,289.66626
2016-02-12_00,289.71762
2016-02-12_06,289.6041
2016-02-12_12,290.41953
2016-02-12_18,290.5777
2016-02-13_00,290.5664
2016-02-13_06,289.9353
2016-02-13_12,289.14502
2016-02-13_18,287.93057
2016-02-14_00,287.75723
2016-02-14_06,285.05145
2016-02-14_12,285.84677
2016-02-14_18,286.47473
2016-02-15_00,288.44168
2016-02-15_06,286.81555
2016-02-15_12,285.9112
2016-02-15_18,284.40198
2016-02-16_00,283.88977
2016-02-16_06,284.4709
2016-02-16_12,284.6668
2016-02-16_18,285.4906
2016-02-17_00,285.06903
2016-02-17_06,285.69604
2016-02-17_12,284.92514
2016-02-17_18,285.4135
2016-02-18_00,286.278
2016-02-18_06,285.57556
