Date,Average temperature [K]
2016-01-01_00,285.69928
2016-01-01_06,284.2797
2016-01-01_12,284.00708
2016-01-01_18,283.0362
2016-01-02_00,283.66968
2016-01-02_06,286.6222
2016-01-02_12,287.1607
2016-01-02_18,288.0658
2016-01-03_00,287.58606
2016-01-03_06,289.92706
2016-01-03_12,286.73343
2016-01-03_18,287.85474
2016-01-04_00,288.83716
2016-01-04_06,289.64676
2016-01-04_12,289.04025
2016-01-04_18,289.68018
2016-01-05_00,286.38715
2016-01-05_06,286.3612
2016-01-05_12,285.72546
2016-01-05_18,284.87842
2016-01-06_00,285.24567
2016-01-06_06,285.28235
2016-01-06_12,286.4433
2016-01-06_18,285.85065
2016-01-07_00,286.74146
2016-01-07_06,287.12936
2016-01-07_12,285.55402
2016-01-07_18,285.12466
2016-01-08_00,287.75537
2016-01-08_06,285.70837
2016-01-08_12,286.76498
2016-01-08_18,286.03876
2016-01-09_00,287.216
2016-01-09_06,284.98248
2016-01-09_12,284.54694
2016-01-09_18,284.26556
2016-01-10_00,285.17487
2016-01-10_06,286.8985
2016-01-10_12,286.9667
2016-01-10_18,284.30112
2016-01-11_00,285.30463
2016-01-11_06,284.42
2016-01-11_12,283.22208
2016-01-11_18,283.9878
2016-01-12_00,284.62094
2016-01-12_06,283.63684
2016-01-12_12,283.0978
2016-01-12_18,282.94336
2016-01-13_00,282.95062
2016-01-13_06,284.3465
2016-01-13_12,282.77637
2016-01-13_18,284.05103
2016-01-14_00,285.4057
2016-01-14_06,286.0508
2016-01-14_12,284.61697
2016-01-14_18,283.35208
2016-01-15_00,284.7055
2016-01-15_06,284.16583
2016-01-15_12,285.21228
2016-01-15_18,283.58093
2016-01-16_00,285.27765
2016-01-16_06,283.81854
2016-01-16_12,282.90097
2016-01-16_18,282.35028
2016-01-17_00,281.9857
2016-01-17_06,283.2953
2016-01-17_12,283.53766
2016-01-17_18,282.698
2016-01-18_00,283.91595
2016-01-18_06,283.9403
2016-01-18_12,290.44385
2016-01-18_18,289.04883
2016-01-19_00,287.51855
2016-01-19_06,284.984
2016-01-19_12,284.7652
2016-01-19_18,283.8537
2016-01-20_00,284.773
2016-01-20_06,282.42236
2016-01-20_12,281.98254
2016-01-20_18,281.02814
2016-01-21_00,280.91687
2016-01-21_06,282.6129
2016-01-21_12,280.47446
2016-01-21_18,281.5086
2016-01-22_00,280.60852
2016-01-22_06,282.1167
2016-01-22_12,282.13733
2016-01-22_18,281.7744
2016-01-23_00,282.15408
2016-01-23_06,283.1009
2016-01-23_12,283.04166
2016-01-23_18,282.8245
2016-01-24_00,288.39142
2016-01-24_06,285.8119
2016-01-24_12,282.4832
2016-01-24_18,281.0177
2016-01-25_00,280.0293
2016-01-25_06,281.3646
2016-01-25_12,281.24957
2016-01-25_18,279.253
2016-01-26_00,282.5488
2016-01-26_06,283.69742
2016-01-26_12,282.7787
2016-01-26_18,283.61096
2016-01-27_00,284.34277
2016-01-27_06,284.9415
2016-01-27_12,284.6197
2016-01-27_18,284.2661
2016-01-28_00,284.20645
2016-01-28_06,286.60724
2016-01-28_12,285.26105
2016-01-28_18,285.62946
2016-01-29_00,285.7999
2016-01-29_06,283.51624
2016-01-29_12,281.93158
2016-01-29_18,282.39297
2016-01-30_00,284.6073
2016-01-30_06,284.24127
2016-01-30_12,284.32858
2016-01-30_18,284.38705
2016-01-31_00,283.1158
2016-01-31_06,284.71527
2016-01-31_12,282.34723
2016-01-31_18,281.84067
2016-02-01_00,283.30927
2016-02-01_06,282.02853
2016-02-01_12,281.9873
2016-02-01_18,283.05225
2016-02-02_00,282.80145
2016-02-02_06,282.6365
2016-02-02_12,281.23425
2016-02-02_18,281.07684
2016-02-03_00,281.9303
2016-02-03_06,281.7107
2016-02-03_12,280.22583
2016-02-03_18,278.70746
2016-02-04_00,281.31842
2016-02-04_06,282.5213
2016-02-04_12,281.47675
2016-02-04_18,281.8707
2016-02-05_00,284.62354
