Date,Average pressure [Pa]
2021-01-01_00,99825.63
2021-01-01_06,99986.35
2021-01-01_12,100237.94
2021-01-01_18,100393.234
2021-01-02_00,100538.99
2021-01-02_06,100545.38
2021-01-02_12,100642.21
2021-01-02_18,100777.47
2021-01-03_00,100977.664
2021-01-03_06,101035.64
2021-01-03_12,101301.32
2021-01-03_18,101499.17
2021-01-04_00,101650.37
2021-01-04_06,101720.24
2021-01-04_12,101779.1
2021-01-04_18,101773.07
2021-01-05_00,101703.32
2021-01-05_06,101632.375
2021-01-05_12,101669.77
2021-01-05_18,101632.42
2021-01-06_00,101553.08
2021-01-06_06,101412.45
2021-01-06_12,101300.78
2021-01-06_18,101148.44
2021-01-07_00,100963.55
2021-01-07_06,100739.72
2021-01-07_12,100647.44
2021-01-07_18,100570.31
2021-01-08_00,100614.55
2021-01-08_06,100789.8
2021-01-08_12,101083.81
2021-01-08_18,101256.1
2021-01-09_00,101421.0
2021-01-09_06,101485.11
2021-01-09_12,101480.32
2021-01-09_18,101294.77
2021-01-10_00,101175.02
2021-01-10_06,101160.5
2021-01-10_12,101101.32
2021-01-10_18,100853.055
2021-01-11_00,100446.78
2021-01-11_06,100052.91
2021-01-11_12,99672.39
2021-01-11_18,99310.13
2021-01-12_00,99500.39
2021-01-12_06,99959.695
2021-01-12_12,100490.89
2021-01-12_18,100721.414
2021-01-13_00,100857.01
2021-01-13_06,100673.586
2021-01-13_12,100722.805
2021-01-13_18,100688.89
2021-01-14_00,100685.766
2021-01-14_06,100586.984
2021-01-14_12,100971.29
2021-01-14_18,101380.15
2021-01-15_00,101696.945
2021-01-15_06,101890.53
2021-01-15_12,101984.08
2021-01-15_18,101788.84
2021-01-16_00,101176.125
2021-01-16_06,100275.09
2021-01-16_12,100034.33
2021-01-16_18,100126.266
2021-01-17_00,100340.06
2021-01-17_06,100647.29
2021-01-17_12,101083.33
2021-01-17_18,101092.99
2021-01-18_00,100820.22
2021-01-18_06,100544.016
2021-01-18_12,100440.89
2021-01-18_18,100043.21
2021-01-19_00,99366.97
2021-01-19_06,98926.49
2021-01-19_12,98701.125
2021-01-19_18,98008.375
2021-01-20_00,97401.34
2021-01-20_06,97150.71
2021-01-20_12,96968.12
2021-01-20_18,96541.38
2021-01-21_00,95905.71
2021-01-21_06,96068.164
2021-01-21_12,96190.87
2021-01-21_18,96758.69
2021-01-22_00,96945.77
2021-01-22_06,97235.13
2021-01-22_12,97763.234
2021-01-22_18,98005.34
2021-01-23_00,98095.68
2021-01-23_06,98141.555
2021-01-23_12,98333.055
2021-01-23_18,98443.38
2021-01-24_00,98581.4
2021-01-24_06,98636.79
2021-01-24_12,98752.98
2021-01-24_18,98944.7
2021-01-25_00,99105.79
2021-01-25_06,99163.28
2021-01-25_12,99428.93
2021-01-25_18,99915.19
2021-01-26_00,100230.4
2021-01-26_06,100346.46
2021-01-26_12,100247.75
2021-01-26_18,99894.83
2021-01-27_00,99663.87
2021-01-27_06,99737.086
2021-01-27_12,99934.62
2021-01-27_18,100080.734
2021-01-28_00,99867.555
2021-01-28_06,99113.41
2021-01-28_12,99030.375
2021-01-28_18,98674.586
2021-01-29_00,98140.016
2021-01-29_06,97943.12
2021-01-29_12,98537.305
2021-01-29_18,99206.375
2021-01-30_00,99541.45
2021-01-30_06,99346.414
2021-01-30_12,99461.13
2021-01-30_18,99700.78
2021-01-31_00,99769.38
2021-01-31_06,99599.46
2021-01-31_12,99190.89
2021-01-31_18,98673.07
2021-02-01_00,98609.5
2021-02-01_06,98625.69
2021-02-01_12,98952.125
2021-02-01_18,99159.86
2021-02-02_00,99024.61
2021-02-02_06,98652.37
2021-02-02_12,98571.58
2021-02-02_18,98332.88
2021-02-03_00,98132.23
2021-02-03_06,98209.445
2021-02-03_12,98490.43
2021-02-03_18,98923.95
2021-02-04_00,99438.74
2021-02-04_06,99747.92
2021-02-04_12,99931.79
2021-02-04_18,99881.2
2021-02-05_00,99789.84
2021-02-05_06,99686.48
2021-02-05_12,99794.68
2021-02-05_18,99923.66
2021-02-06_00,100048.61
2021-02-06_06,100087.16
2021-02-06_12,100319.12
2021-02-06_18,100393.9
2021-02-07_00,100543.12
2021-02-07_06,100536.28
2021-02-07_12,100497.39
2021-02-07_18,100458.64
2021-02-08_00,100338.21
2021-02-08_06,100223.805
2021-02-08_12,100163.82
2021-02-08_18,100179.32
