Date,Average temperature [K]
2014-01-01_00,284.58942
2014-01-01_06,283.1506
2014-01-01_12,291.4765
2014-01-01_18,287.8145
2014-01-02_00,283.23877
2014-01-02_06,282.692
2014-01-02_12,291.67844
2014-01-02_18,288.768
2014-01-03_00,284.37964
2014-01-03_06,282.06384
2014-01-03_12,291.40823
2014-01-03_18,288.48947
2014-01-04_00,284.4365
2014-01-04_06,280.90747
2014-01-04_12,290.56775
2014-01-04_18,287.8733
2014-01-05_00,283.07874
2014-01-05_06,281.11575
2014-01-05_12,291.4411
2014-01-05_18,286.8349
2014-01-06_00,284.00775
2014-01-06_06,283.055
2014-01-06_12,290.8387
2014-01-06_18,288.31622
2014-01-07_00,284.536
2014-01-07_06,283.15784
2014-01-07_12,286.57562
2014-01-07_18,285.38806
2014-01-08_00,282.09454
2014-01-08_06,280.72876
2014-01-08_12,289.61456
2014-01-08_18,287.83493
2014-01-09_00,284.9335
2014-01-09_06,284.7388
2014-01-09_12,291.54852
2014-01-09_18,289.3946
2014-01-10_00,286.10626
2014-01-10_06,283.752
2014-01-10_12,292.02237
2014-01-10_18,290.08893
2014-01-11_00,285.7369
2014-01-11_06,283.62698
2014-01-11_12,291.72043
2014-01-11_18,287.69885
2014-01-12_00,283.87738
2014-01-12_06,281.9671
2014-01-12_12,291.46954
2014-01-12_18,287.87244
2014-01-13_00,284.69153
2014-01-13_06,282.33237
2014-01-13_12,291.06512
2014-01-13_18,287.59625
2014-01-14_00,283.0323
2014-01-14_06,281.38666
2014-01-14_12,292.2589
2014-01-14_18,289.85565
2014-01-15_00,283.75235
2014-01-15_06,283.70273
2014-01-15_12,292.47375
2014-01-15_18,289.02307
2014-01-16_00,284.52118
2014-01-16_06,285.49988
2014-01-16_12,292.8123
2014-01-16_18,287.96213
2014-01-17_00,284.51465
2014-01-17_06,283.0266
2014-01-17_12,291.13562
2014-01-17_18,288.17023
2014-01-18_00,282.99365
2014-01-18_06,282.3277
2014-01-18_12,292.6008
2014-01-18_18,290.14758
2014-01-19_00,287.3957
2014-01-19_06,284.8861
2014-01-19_12,292.92383
2014-01-19_18,291.68646
2014-01-20_00,288.48276
2014-01-20_06,285.00656
2014-01-20_12,295.70465
2014-01-20_18,293.1126
2014-01-21_00,286.5999
2014-01-21_06,283.84464
2014-01-21_12,294.96613
2014-01-21_18,290.86295
2014-01-22_00,284.6424
2014-01-22_06,282.5536
2014-01-22_12,291.02643
2014-01-22_18,287.92816
2014-01-23_00,283.9308
2014-01-23_06,282.29852
2014-01-23_12,291.65088
2014-01-23_18,289.32452
2014-01-24_00,286.9173
2014-01-24_06,286.60715
2014-01-24_12,295.60608
2014-01-24_18,293.0823
2014-01-25_00,287.01306
2014-01-25_06,287.02518
2014-01-25_12,290.32056
2014-01-25_18,287.08255
2014-01-26_00,284.76428
2014-01-26_06,284.52325
2014-01-26_12,290.33502
2014-01-26_18,286.7661
2014-01-27_00,285.5461
2014-01-27_06,284.93787
2014-01-27_12,288.54553
2014-01-27_18,285.99396
2014-01-28_00,281.96387
2014-01-28_06,280.65118
2014-01-28_12,291.48456
2014-01-28_18,289.7445
2014-01-29_00,285.91388
2014-01-29_06,281.38214
2014-01-29_12,291.7696
2014-01-29_18,286.98883
2014-01-30_00,283.3142
2014-01-30_06,282.60864
2014-01-30_12,292.50195
2014-01-30_18,291.03897
2014-01-31_00,286.1948
2014-01-31_06,286.0365
2014-01-31_12,291.6565
2014-01-31_18,290.56915
2014-02-01_00,288.79352
2014-02-01_06,287.32166
2014-02-01_12,291.1204
2014-02-01_18,287.27014
2014-02-02_00,285.74835
2014-02-02_06,283.83057
2014-02-02_12,287.39413
2014-02-02_18,286.79507
2014-02-03_00,283.99884
2014-02-03_06,284.54037
2014-02-03_12,292.56293
2014-02-03_18,286.74838
2014-02-04_00,284.01392
2014-02-04_06,282.61334
2014-02-04_12,290.25464
2014-02-04_18,284.76843
2014-02-05_00,283.58887
2014-02-05_06,282.38596
2014-02-05_12,290.48865
2014-02-05_18,287.2905
2014-02-06_00,282.28186
2014-02-06_06,283.82953
2014-02-06_12,291.74014
2014-02-06_18,287.87195
2014-02-07_00,283.06406
2014-02-07_06,281.89502
2014-02-07_12,290.99603
2014-02-07_18,286.906
2014-02-08_00,285.14624
2014-02-08_06,282.1953
2014-02-08_12,291.1679
2014-02-08_18,286.12936
2014-02-09_00,283.51505
2014-02-09_06,283.26804
2014-02-09_12,294.60965
2014-02-09_18,290.37952
2014-02-10_00,284.42584
2014-02-10_06,280.92896
2014-02-10_12,295.69983
2014-02-10_18,292.0333
2014-02-11_00,288.7548
2014-02-11_06,285.61172
2014-02-11_12,295.5842
2014-02-11_18,292.11707
2014-02-12_00,288.2307
2014-02-12_06,284.11786
2014-02-12_12,291.8858
2014-02-12_18,287.90192
2014-02-13_00,285.1911
2014-02-13_06,282.7809
2014-02-13_12,290.82022
2014-02-13_18,286.989
2014-02-14_00,284.4075
2014-02-14_06,285.5859
2014-02-14_12,292.4197
