Date,Average temperature [K]
2021-01-01_00,278.53516
2021-01-01_06,280.2264
2021-01-01_12,280.58185
2021-01-01_18,279.7884
2021-01-02_00,279.5422
2021-01-02_06,277.74646
2021-01-02_12,279.66553
2021-01-02_18,278.38913
2021-01-03_00,279.27393
2021-01-03_06,278.95337
2021-01-03_12,279.8553
2021-01-03_18,279.13516
2021-01-04_00,279.36127
2021-01-04_06,279.39676
2021-01-04_12,279.96454
2021-01-04_18,279.42825
2021-01-05_00,279.3192
2021-01-05_06,279.15936
2021-01-05_12,279.50516
2021-01-05_18,278.59564
2021-01-06_00,278.90564
2021-01-06_06,278.70447
2021-01-06_12,278.84753
2021-01-06_18,278.13306
2021-01-07_00,278.2251
2021-01-07_06,278.6789
2021-01-07_12,278.61807
2021-01-07_18,277.9121
2021-01-08_00,278.101
2021-01-08_06,277.83316
2021-01-08_12,278.89142
2021-01-08_18,277.9831
2021-01-09_00,277.8222
2021-01-09_06,277.40207
2021-01-09_12,278.44666
2021-01-09_18,277.4673
2021-01-10_00,278.027
2021-01-10_06,279.67883
2021-01-10_12,280.32092
2021-01-10_18,280.5905
2021-01-11_00,281.31586
2021-01-11_06,281.48294
2021-01-11_12,282.31177
2021-01-11_18,282.8534
2021-01-12_00,283.0429
2021-01-12_06,283.07675
2021-01-12_12,282.54117
2021-01-12_18,281.66263
2021-01-13_00,283.1164
2021-01-13_06,283.0407
2021-01-13_12,283.3459
2021-01-13_18,282.8474
2021-01-14_00,283.17627
2021-01-14_06,282.7691
2021-01-14_12,282.41943
2021-01-14_18,282.1969
2021-01-15_00,281.0363
2021-01-15_06,280.19922
2021-01-15_12,280.95654
2021-01-15_18,282.3573
2021-01-16_00,282.50952
2021-01-16_06,282.80267
2021-01-16_12,282.6838
2021-01-16_18,282.08167
2021-01-17_00,281.37607
2021-01-17_06,280.5633
2021-01-17_12,281.3606
2021-01-17_18,281.2373
2021-01-18_00,281.58527
2021-01-18_06,281.89075
2021-01-18_12,282.4782
2021-01-18_18,282.8905
2021-01-19_00,283.58743
2021-01-19_06,283.5996
2021-01-19_12,283.05667
2021-01-19_18,283.64755
2021-01-20_00,283.76404
2021-01-20_06,283.2104
2021-01-20_12,282.24524
2021-01-20_18,276.9958
2021-01-21_00,279.89026
2021-01-21_06,280.79547
2021-01-21_12,281.19632
2021-01-21_18,279.8988
2021-01-22_00,279.63333
2021-01-22_06,279.90738
2021-01-22_12,279.61743
2021-01-22_18,278.71478
2021-01-23_00,277.9596
2021-01-23_06,277.28503
2021-01-23_12,278.72552
2021-01-23_18,278.13074
2021-01-24_00,278.4394
2021-01-24_06,278.65887
2021-01-24_12,277.6986
2021-01-24_18,277.53656
2021-01-25_00,277.75305
2021-01-25_06,277.83398
2021-01-25_12,279.87537
2021-01-25_18,279.3449
2021-01-26_00,280.96155
2021-01-26_06,280.68558
2021-01-26_12,282.89496
2021-01-26_18,282.7405
2021-01-27_00,282.89386
2021-01-27_06,283.5732
2021-01-27_12,283.26675
2021-01-27_18,282.64868
2021-01-28_00,283.07202
2021-01-28_06,283.1627
2021-01-28_12,283.42368
2021-01-28_18,283.291
2021-01-29_00,283.18405
2021-01-29_06,282.82056
2021-01-29_12,283.00366
2021-01-29_18,281.95505
2021-01-30_00,281.62054
2021-01-30_06,281.70837
2021-01-30_12,280.9334
2021-01-30_18,279.85028
2021-01-31_00,278.8326
2021-01-31_06,279.30795
2021-01-31_12,279.40506
2021-01-31_18,279.5841
2021-02-01_00,279.841
2021-02-01_06,279.9899
2021-02-01_12,281.453
2021-02-01_18,281.631
2021-02-02_00,283.6928
2021-02-02_06,283.68018
2021-02-02_12,283.84753
2021-02-02_18,282.94586
2021-02-03_00,282.5387
2021-02-03_06,281.86813
