Date,Average temperature [K]
2021-01-01_00,297.7129
2021-01-01_06,294.73227
2021-01-01_12,293.14874
2021-01-01_18,302.72687
2021-01-02_00,299.11984
2021-01-02_06,295.0448
2021-01-02_12,293.40723
2021-01-02_18,300.2861
2021-01-03_00,298.17822
2021-01-03_06,294.45874
2021-01-03_12,291.83722
2021-01-03_18,301.44717
2021-01-04_00,298.01312
2021-01-04_06,294.06424
2021-01-04_12,291.7531
2021-01-04_18,299.63577
2021-01-05_00,296.77234
2021-01-05_06,293.53143
2021-01-05_12,290.94363
2021-01-05_18,300.8222
2021-01-06_00,297.73767
2021-01-06_06,293.40613
2021-01-06_12,291.9359
2021-01-06_18,303.7019
2021-01-07_00,298.28564
2021-01-07_06,292.71405
2021-01-07_12,292.1171
2021-01-07_18,301.9497
2021-01-08_00,298.27338
2021-01-08_06,294.12222
2021-01-08_12,293.8968
2021-01-08_18,302.29364
2021-01-09_00,297.66888
2021-01-09_06,294.04465
2021-01-09_12,292.8744
2021-01-09_18,303.59863
2021-01-10_00,297.6271
2021-01-10_06,293.29602
2021-01-10_12,293.65198
2021-01-10_18,302.66913
2021-01-11_00,299.02484
2021-01-11_06,295.66458
2021-01-11_12,293.885
2021-01-11_18,303.4652
2021-01-12_00,298.89008
2021-01-12_06,294.19345
2021-01-12_12,292.40982
2021-01-12_18,303.52103
2021-01-13_00,297.83075
2021-01-13_06,294.63202
2021-01-13_12,292.20526
2021-01-13_18,302.386
2021-01-14_00,296.56982
2021-01-14_06,293.8228
2021-01-14_12,292.45166
2021-01-14_18,302.37268
2021-01-15_00,297.15347
2021-01-15_06,294.58838
2021-01-15_12,292.70947
2021-01-15_18,302.0111
2021-01-16_00,297.5813
2021-01-16_06,293.21478
2021-01-16_12,291.04562
2021-01-16_18,301.9464
2021-01-17_00,297.4498
2021-01-17_06,292.85236
2021-01-17_12,290.56714
2021-01-17_18,300.22314
2021-01-18_00,298.451
2021-01-18_06,291.52795
2021-01-18_12,290.9372
2021-01-18_18,301.78357
2021-01-19_00,298.49515
2021-01-19_06,293.41895
2021-01-19_12,290.75638
2021-01-19_18,301.9503
2021-01-20_00,299.27917
2021-01-20_06,294.07953
2021-01-20_12,292.95325
2021-01-20_18,301.43182
2021-01-21_00,296.65588
2021-01-21_06,294.04938
2021-01-21_12,291.9971
2021-01-21_18,301.61658
2021-01-22_00,298.39896
2021-01-22_06,293.6237
2021-01-22_12,292.7234
2021-01-22_18,301.36517
2021-01-23_00,297.63733
2021-01-23_06,295.7489
2021-01-23_12,292.4926
2021-01-23_18,300.85242
2021-01-24_00,297.14496
2021-01-24_06,294.9323
2021-01-24_12,293.3578
2021-01-24_18,300.47357
2021-01-25_00,295.9889
2021-01-25_06,293.68604
2021-01-25_12,291.60632
2021-01-25_18,301.93866
2021-01-26_00,298.92053
2021-01-26_06,294.6475
2021-01-26_12,291.06927
2021-01-26_18,302.6619
2021-01-27_00,297.94952
2021-01-27_06,292.73972
2021-01-27_12,291.15738
2021-01-27_18,299.93335
2021-01-28_00,296.21167
2021-01-28_06,293.9703
2021-01-28_12,292.1395
2021-01-28_18,300.83444
2021-01-29_00,297.95798
2021-01-29_06,293.1687
2021-01-29_12,291.44897
2021-01-29_18,301.68405
2021-01-30_00,297.95258
2021-01-30_06,292.16394
2021-01-30_12,291.39923
2021-01-30_18,302.29657
2021-01-31_00,298.64462
2021-01-31_06,293.25034
2021-01-31_12,292.8909
2021-01-31_18,303.92346
2021-02-01_00,299.56366
2021-02-01_06,293.1945
2021-02-01_12,293.1493
2021-02-01_18,306.28043
2021-02-02_00,296.56097
2021-02-02_06,291.63965
2021-02-02_12,291.29773
2021-02-02_18,300.43024
2021-02-03_00,294.64905
2021-02-03_06,294.30124
2021-02-03_12,292.98383
2021-02-03_18,302.44662
2021-02-04_00,296.59637
2021-02-04_06,294.9417
2021-02-04_12,293.43744
2021-02-04_18,303.40454
2021-02-05_00,297.8133
2021-02-05_06,294.0033
2021-02-05_12,294.83514
2021-02-05_18,303.78845
2021-02-06_00,297.3081
2021-02-06_06,294.45016
2021-02-06_12,294.23737
2021-02-06_18,302.38306
2021-02-07_00,297.28198
2021-02-07_06,293.57397
2021-02-07_12,291.41095
2021-02-07_18,303.68658
2021-02-08_00,298.4994
2021-02-08_06,294.37778
