Date,Average temperature [K]
2013-01-01_00,277.94543
2013-01-01_06,281.46008
2013-01-01_12,280.2991
2013-01-01_18,278.9207
2013-01-02_00,280.6988
2013-01-02_06,279.7271
2013-01-02_12,278.06915
2013-01-02_18,276.776
2013-01-03_00,277.22723
2013-01-03_06,277.0491
2013-01-03_12,275.8487
2013-01-03_18,275.15173
2013-01-04_00,275.76257
2013-01-04_06,276.48227
2013-01-04_12,276.39908
2013-01-04_18,275.7251
2013-01-05_00,275.89813
2013-01-05_06,279.5235
2013-01-05_12,278.26105
2013-01-05_18,277.69943
2013-01-06_00,278.29523
2013-01-06_06,280.43475
2013-01-06_12,278.83868
2013-01-06_18,278.1535
2013-01-07_00,279.53986
2013-01-07_06,282.93994
2013-01-07_12,279.80078
2013-01-07_18,278.27536
2013-01-08_00,278.6222
2013-01-08_06,282.1003
2013-01-08_12,278.70184
2013-01-08_18,278.3697
2013-01-09_00,278.97012
2013-01-09_06,280.61804
2013-01-09_12,277.91153
2013-01-09_18,277.21326
2013-01-10_00,276.95203
2013-01-10_06,279.80396
2013-01-10_12,277.33582
2013-01-10_18,276.6065
2013-01-11_00,277.68637
2013-01-11_06,279.48724
2013-01-11_12,277.51923
2013-01-11_18,276.4873
2013-01-12_00,278.77753
2013-01-12_06,284.36038
2013-01-12_12,280.55103
2013-01-12_18,279.007
2013-01-13_00,279.6402
2013-01-13_06,283.8786
2013-01-13_12,281.23138
2013-01-13_18,279.94965
2013-01-14_00,279.00635
2013-01-14_06,281.35663
2013-01-14_12,280.2704
2013-01-14_18,279.02408
2013-01-15_00,278.70306
2013-01-15_06,277.81952
2013-01-15_12,277.89432
2013-01-15_18,277.1506
2013-01-16_00,278.0932
2013-01-16_06,281.78723
2013-01-16_12,281.21075
2013-01-16_18,278.99448
2013-01-17_00,277.30783
2013-01-17_06,277.52618
2013-01-17_12,276.14932
2013-01-17_18,274.7071
2013-01-18_00,276.11633
2013-01-18_06,277.13416
2013-01-18_12,276.6203
2013-01-18_18,276.33667
2013-01-19_00,278.04547
2013-01-19_06,280.14832
2013-01-19_12,278.59183
2013-01-19_18,279.41403
2013-01-20_00,279.6796
2013-01-20_06,279.75162
2013-01-20_12,279.11453
2013-01-20_18,277.03354
2013-01-21_00,277.00253
2013-01-21_06,280.60422
2013-01-21_12,279.07385
2013-01-21_18,280.65677
2013-01-22_00,280.3838
2013-01-22_06,281.2006
2013-01-22_12,280.06696
2013-01-22_18,279.60516
2013-01-23_00,280.02582
2013-01-23_06,280.62518
2013-01-23_12,279.04474
2013-01-23_18,278.2842
2013-01-24_00,279.93677
2013-01-24_06,283.4294
2013-01-24_12,281.91272
2013-01-24_18,280.40527
2013-01-25_00,276.94058
2013-01-25_06,275.76416
2013-01-25_12,275.41998
2013-01-25_18,276.47275
2013-01-26_00,275.6599
2013-01-26_06,275.85767
2013-01-26_12,275.25964
2013-01-26_18,274.9616
2013-01-27_00,276.3122
2013-01-27_06,277.76782
2013-01-27_12,275.66428
2013-01-27_18,276.83978
2013-01-28_00,276.43317
2013-01-28_06,278.23846
2013-01-28_12,277.69382
2013-01-28_18,277.0382
2013-01-29_00,278.0614
2013-01-29_06,281.68408
2013-01-29_12,279.97144
2013-01-29_18,279.53674
2013-01-30_00,280.24896
2013-01-30_06,281.4717
2013-01-30_12,279.76138
2013-01-30_18,277.60938
2013-01-31_00,277.99982
2013-01-31_06,282.9226
2013-01-31_12,278.93787
2013-01-31_18,276.6622
2013-02-01_00,278.8966
2013-02-01_06,285.94357
2013-02-01_12,285.2443
2013-02-01_18,285.3202
2013-02-02_00,283.07657
2013-02-02_06,283.9504
2013-02-02_12,281.66217
2013-02-02_18,280.63428
2013-02-03_00,281.07083
2013-02-03_06,281.4332
2013-02-03_12,280.15472
2013-02-03_18,280.06784
2013-02-04_00,281.04233
2013-02-04_06,281.14984
2013-02-04_12,282.45352
2013-02-04_18,280.09937
2013-02-05_00,279.7149
2013-02-05_06,278.9312
2013-02-05_12,279.3572
2013-02-05_18,277.74445
2013-02-06_00,278.32483
2013-02-06_06,280.41556
2013-02-06_12,278.37183
2013-02-06_18,278.96182
2013-02-07_00,280.78867
2013-02-07_06,279.72766
2013-02-07_12,276.0656
2013-02-07_18,274.9665
2013-02-08_00,274.33987
2013-02-08_06,275.04413
2013-02-08_12,275.53625
2013-02-08_18,274.78293
2013-02-09_00,276.50858
2013-02-09_06,278.66238
2013-02-09_12,276.52698
2013-02-09_18,276.49518
2013-02-10_00,277.9892
2013-02-10_06,280.34622
2013-02-10_12,278.52954
2013-02-10_18,278.79425
2013-02-11_00,278.49265
2013-02-11_06,276.505
2013-02-11_12,275.79285
2013-02-11_18,275.92432
2013-02-12_00,276.73645
2013-02-12_06,279.28748
2013-02-12_12,277.26852
2013-02-12_18,277.13077
2013-02-13_00,279.5608
2013-02-13_06,279.9877
2013-02-13_12,278.79462
2013-02-13_18,277.4165
2013-02-14_00,279.02347
2013-02-14_06,283.044
2013-02-14_12,279.5695
2013-02-14_18,279.45648
2013-02-15_00,279.33398
2013-02-15_06,280.65717
2013-02-15_12,277.7723
2013-02-15_18,275.60217
2013-02-16_00,275.99802
2013-02-16_06,276.47723
2013-02-16_12,275.20966
2013-02-16_18,274.7256
2013-02-17_00,275.682
2013-02-17_06,278.0351
2013-02-17_12,278.83142
2013-02-17_18,279.19025
2013-02-18_00,277.9843
2013-02-18_06,279.12543
2013-02-18_12,279.06006
2013-02-18_18,277.98755
2013-02-19_00,277.39545
2013-02-19_06,277.81177
2013-02-19_12,277.30356
2013-02-19_18,276.2809
2013-02-20_00,278.1836
2013-02-20_06,277.85608
2013-02-20_12,276.12726
2013-02-20_18,275.94604
2013-02-21_00,277.13864
2013-02-21_06,278.20148
2013-02-21_12,276.88834
2013-02-21_18,276.34274
2013-02-22_00,277.77045
2013-02-22_06,281.53925
2013-02-22_12,278.71082
2013-02-22_18,277.7431
2013-02-23_00,277.8432
2013-02-23_06,278.68762
2013-02-23_12,277.87677
2013-02-23_18,278.53873
2013-02-24_00,276.31616
2013-02-24_06,276.37585
2013-02-24_12,275.56628
2013-02-24_18,275.25235
2013-02-25_00,276.36774
2013-02-25_06,277.6245
2013-02-25_12,276.8668
2013-02-25_18,275.87726
2013-02-26_00,276.57465
2013-02-26_06,280.4818
2013-02-26_12,279.70807
2013-02-26_18,278.7342
2013-02-27_00,279.9773
2013-02-27_06,285.36603
2013-02-27_12,281.1994
2013-02-27_18,278.46722
2013-02-28_00,280.3666
2013-02-28_06,285.21857
2013-02-28_12,280.47354
2013-02-28_18,282.4368
2013-03-01_00,283.66107
2013-03-01_06,284.99826
2013-03-01_12,281.052
2013-03-01_18,279.4535
2013-03-02_00,278.04395
2013-03-02_06,278.1583
2013-03-02_12,277.83447
2013-03-02_18,277.46252
2013-03-03_00,278.03058
2013-03-03_06,278.89023
2013-03-03_12,276.8484
2013-03-03_18,275.97614
2013-03-04_00,278.56403
2013-03-04_06,282.04144
2013-03-04_12,280.20752
2013-03-04_18,279.7882
2013-03-05_00,280.98254
2013-03-05_06,283.40378
2013-03-05_12,281.38303
2013-03-05_18,280.92688
2013-03-06_00,282.40643
2013-03-06_06,286.43896
2013-03-06_12,283.05804
2013-03-06_18,279.542
2013-03-07_00,283.6388
2013-03-07_06,290.62466
2013-03-07_12,287.4604
2013-03-07_18,286.27704
2013-03-08_00,285.06598
2013-03-08_06,288.9756
2013-03-08_12,287.66998
2013-03-08_18,284.46594
2013-03-09_00,284.7735
2013-03-09_06,289.1388
2013-03-09_12,287.67502
2013-03-09_18,289.30658
2013-03-10_00,281.84955
2013-03-10_06,279.2505
2013-03-10_12,277.37628
2013-03-10_18,276.30328
2013-03-11_00,279.39536
2013-03-11_06,279.91376
2013-03-11_12,277.6676
2013-03-11_18,274.741
2013-03-12_00,279.08856
2013-03-12_06,287.8075
2013-03-12_12,285.40863
2013-03-12_18,285.1037
2013-03-13_00,286.56287
2013-03-13_06,287.15906
2013-03-13_12,279.51483
2013-03-13_18,278.88232
2013-03-14_00,278.20563
2013-03-14_06,277.63037
2013-03-14_12,277.878
2013-03-14_18,275.3125
2013-03-15_00,277.33344
2013-03-15_06,283.39868
2013-03-15_12,279.88776
2013-03-15_18,277.38934
2013-03-16_00,282.59106
2013-03-16_06,286.46484
2013-03-16_12,281.50955
2013-03-16_18,278.31427
2013-03-17_00,280.56024
2013-03-17_06,288.06848
2013-03-17_12,286.8861
2013-03-17_18,288.27203
2013-03-18_00,289.03918
2013-03-18_06,288.479
2013-03-18_12,284.0722
2013-03-18_18,283.78296
2013-03-19_00,285.5671
2013-03-19_06,287.90247
2013-03-19_12,283.60312
2013-03-19_18,284.15894
2013-03-20_00,284.99274
2013-03-20_06,287.77063
2013-03-20_12,280.32513
2013-03-20_18,278.6699
2013-03-21_00,279.0735
2013-03-21_06,280.3026
2013-03-21_12,277.82648
2013-03-21_18,276.1195
2013-03-22_00,282.4472
2013-03-22_06,287.17014
2013-03-22_12,284.60043
2013-03-22_18,282.57733
2013-03-23_00,281.64655
2013-03-23_06,281.95947
2013-03-23_12,280.0617
2013-03-23_18,278.0226
2013-03-24_00,280.06903
2013-03-24_06,285.99588
2013-03-24_12,283.67163
2013-03-24_18,283.4677
2013-03-25_00,283.14352
2013-03-25_06,281.5502
2013-03-25_12,278.94217
2013-03-25_18,278.71527
2013-03-26_00,281.47763
2013-03-26_06,281.60492
2013-03-26_12,279.45178
2013-03-26_18,277.30838
2013-03-27_00,280.47266
2013-03-27_06,283.71747
2013-03-27_12,285.5739
2013-03-27_18,286.44363
2013-03-28_00,285.42755
2013-03-28_06,288.9077
2013-03-28_12,285.0543
2013-03-28_18,283.1988
2013-03-29_00,283.7079
2013-03-29_06,283.54694
2013-03-29_12,282.72754
2013-03-29_18,281.5708
2013-03-30_00,282.33154
2013-03-30_06,283.3542
2013-03-30_12,281.9231
2013-03-30_18,281.39093
2013-03-31_00,282.0943
2013-03-31_06,283.90747
2013-03-31_12,282.68243
2013-03-31_18,279.49612
2013-04-01_00,282.9116
2013-04-01_06,286.21454
2013-04-01_12,283.74097
2013-04-01_18,283.55475
2013-04-02_00,285.8459
2013-04-02_06,286.13126
2013-04-02_12,284.8286
2013-04-02_18,283.70795
2013-04-03_00,284.21082
2013-04-03_06,285.75485
2013-04-03_12,283.76385
2013-04-03_18,281.50867
2013-04-04_00,285.7514
2013-04-04_06,288.85532
2013-04-04_12,284.50623
2013-04-04_18,281.56482
2013-04-05_00,284.02716
