Date,Average temperature [K]
2013-01-01_00,284.34094
2013-01-01_06,285.59143
2013-01-01_12,283.80643
2013-01-01_18,285.76883
2013-01-02_00,285.6153
2013-01-02_06,289.61578
2013-01-02_12,288.31866
2013-01-02_18,286.77795
2013-01-03_00,281.06805
2013-01-03_06,278.61893
2013-01-03_12,278.19
2013-01-03_18,277.99207
2013-01-04_00,278.32507
2013-01-04_06,279.74643
2013-01-04_12,278.89468
2013-01-04_18,279.6919
2013-01-05_00,279.3698
2013-01-05_06,280.55035
2013-01-05_12,279.92413
2013-01-05_18,281.3757
2013-01-06_00,284.10675
2013-01-06_06,284.28778
2013-01-06_12,281.05646
2013-01-06_18,280.30682
2013-01-07_00,281.16437
2013-01-07_06,281.49072
2013-01-07_12,281.85742
2013-01-07_18,282.39108
2013-01-08_00,282.91272
2013-01-08_06,284.20334
2013-01-08_12,282.32343
2013-01-08_18,282.30768
2013-01-09_00,282.88126
2013-01-09_06,283.69275
2013-01-09_12,282.496
2013-01-09_18,282.90808
2013-01-10_00,281.60095
2013-01-10_06,281.09302
2013-01-10_12,279.98914
2013-01-10_18,281.70416
2013-01-11_00,281.2723
2013-01-11_06,282.07904
2013-01-11_12,280.05585
2013-01-11_18,281.07178
2013-01-12_00,283.3405
2013-01-12_06,286.18362
2013-01-12_12,282.79663
2013-01-12_18,284.62027
2013-01-13_00,285.83502
2013-01-13_06,285.95282
2013-01-13_12,284.67035
2013-01-13_18,284.50043
2013-01-14_00,284.8794
2013-01-14_06,283.9743
2013-01-14_12,281.74402
2013-01-14_18,280.48013
2013-01-15_00,279.9428
2013-01-15_06,280.93964
2013-01-15_12,279.39774
2013-01-15_18,278.53342
2013-01-16_00,281.10297
2013-01-16_06,281.42444
2013-01-16_12,280.5345
2013-01-16_18,280.43784
2013-01-17_00,282.48605
2013-01-17_06,283.43146
2013-01-17_12,280.19766
2013-01-17_18,279.04694
2013-01-18_00,278.85413
2013-01-18_06,278.72107
2013-01-18_12,279.27167
2013-01-18_18,278.2815
2013-01-19_00,280.20074
2013-01-19_06,283.536
2013-01-19_12,282.1299
2013-01-19_18,279.3779
2013-01-20_00,280.80167
2013-01-20_06,281.25845
2013-01-20_12,281.3953
2013-01-20_18,281.0262
2013-01-21_00,282.37314
2013-01-21_06,283.41623
2013-01-21_12,280.58118
2013-01-21_18,282.126
2013-01-22_00,285.21826
2013-01-22_06,288.02188
2013-01-22_12,284.6402
2013-01-22_18,282.26044
2013-01-23_00,282.65912
2013-01-23_06,282.22723
2013-01-23_12,281.34406
2013-01-23_18,281.04446
2013-01-24_00,281.51392
2013-01-24_06,285.99777
2013-01-24_12,284.03577
2013-01-24_18,284.74072
2013-01-25_00,285.0446
2013-01-25_06,285.19873
2013-01-25_12,282.0645
2013-01-25_18,281.1544
2013-01-26_00,282.34497
2013-01-26_06,281.2273
2013-01-26_12,279.8192
2013-01-26_18,279.841
2013-01-27_00,280.52313
2013-01-27_06,281.07202
2013-01-27_12,279.06516
2013-01-27_18,278.52972
2013-01-28_00,279.43317
2013-01-28_06,279.99384
2013-01-28_12,280.12888
2013-01-28_18,280.9923
2013-01-29_00,280.7738
2013-01-29_06,282.93604
2013-01-29_12,281.83813
2013-01-29_18,283.2887
2013-01-30_00,282.12054
2013-01-30_06,281.9351
2013-01-30_12,280.92545
2013-01-30_18,280.938
2013-01-31_00,281.4051
2013-01-31_06,283.1101
2013-01-31_12,281.03845
2013-01-31_18,279.49716
2013-02-01_00,282.00842
2013-02-01_06,286.34152
2013-02-01_12,286.00894
