Date,Average temperature [K]
2013-01-01_00,278.05286
2013-01-01_06,281.48987
2013-01-01_12,280.77127
2013-01-01_18,280.54276
2013-01-02_00,279.794
2013-01-02_06,276.44635
2013-01-02_12,275.77228
2013-01-02_18,275.24963
2013-01-03_00,275.9792
2013-01-03_06,275.50955
2013-01-03_12,275.2823
2013-01-03_18,276.0736
2013-01-04_00,276.4403
2013-01-04_06,277.1356
2013-01-04_12,277.45035
2013-01-04_18,277.9751
2013-01-05_00,279.35272
2013-01-05_06,280.399
2013-01-05_12,277.98615
2013-01-05_18,277.30197
2013-01-06_00,278.888
2013-01-06_06,281.30292
2013-01-06_12,279.66925
2013-01-06_18,279.5241
2013-01-07_00,279.86115
2013-01-07_06,281.67725
2013-01-07_12,279.0122
2013-01-07_18,278.49362
2013-01-08_00,278.7843
2013-01-08_06,281.50803
2013-01-08_12,279.15546
2013-01-08_18,279.15582
2013-01-09_00,278.892
2013-01-09_06,278.4359
2013-01-09_12,277.95694
2013-01-09_18,278.07507
2013-01-10_00,277.08582
2013-01-10_06,278.1936
2013-01-10_12,277.5785
2013-01-10_18,277.36823
2013-01-11_00,278.82407
2013-01-11_06,280.4428
2013-01-11_12,279.35565
2013-01-11_18,279.4497
2013-01-12_00,280.8205
2013-01-12_06,283.26028
2013-01-12_12,281.9607
2013-01-12_18,280.5563
2013-01-13_00,280.6231
2013-01-13_06,282.5539
2013-01-13_12,282.0097
2013-01-13_18,281.50873
2013-01-14_00,281.6836
2013-01-14_06,283.17596
2013-01-14_12,279.81824
2013-01-14_18,278.6144
2013-01-15_00,278.53558
2013-01-15_06,277.7248
2013-01-15_12,278.303
2013-01-15_18,278.82004
2013-01-16_00,279.8979
2013-01-16_06,281.03088
2013-01-16_12,280.2674
2013-01-16_18,279.6014
2013-01-17_00,277.51877
2013-01-17_06,276.2298
2013-01-17_12,276.1669
2013-01-17_18,276.0479
2013-01-18_00,277.10266
2013-01-18_06,279.9945
2013-01-18_12,279.10126
2013-01-18_18,278.4934
2013-01-19_00,278.90778
2013-01-19_06,279.78552
2013-01-19_12,279.81644
2013-01-19_18,280.44284
2013-01-20_00,280.26895
2013-01-20_06,280.73746
2013-01-20_12,279.8953
2013-01-20_18,279.2313
2013-01-21_00,280.03036
2013-01-21_06,280.53488
2013-01-21_12,281.2213
2013-01-21_18,282.28372
2013-01-22_00,281.66406
2013-01-22_06,281.7089
2013-01-22_12,280.78473
2013-01-22_18,280.3405
2013-01-23_00,280.15472
2013-01-23_06,280.69208
2013-01-23_12,279.62677
2013-01-23_18,279.8965
2013-01-24_00,281.74683
2013-01-24_06,281.72336
2013-01-24_12,282.1422
2013-01-24_18,278.91016
2013-01-25_00,275.6017
2013-01-25_06,275.2246
2013-01-25_12,276.1822
2013-01-25_18,276.43222
2013-01-26_00,275.48022
2013-01-26_06,275.14282
2013-01-26_12,276.10193
2013-01-26_18,275.92255
2013-01-27_00,277.45673
