Date,Average temperature [K]
2016-01-01_00,297.40338
2016-01-01_06,297.1957
2016-01-01_12,303.6765
2016-01-01_18,299.5728
2016-01-02_00,293.94116
2016-01-02_06,292.84143
2016-01-02_12,302.40924
2016-01-02_18,299.0907
2016-01-03_00,293.26575
2016-01-03_06,292.12482
2016-01-03_12,301.90872
2016-01-03_18,299.41577
2016-01-04_00,293.8318
2016-01-04_06,293.27908
2016-01-04_12,300.71506
2016-01-04_18,298.02002
2016-01-05_00,296.72845
2016-01-05_06,294.80505
2016-01-05_12,301.95496
2016-01-05_18,298.667
2016-01-06_00,293.55182
2016-01-06_06,293.32043
2016-01-06_12,300.44476
2016-01-06_18,298.56696
2016-01-07_00,295.26196
2016-01-07_06,294.97214
2016-01-07_12,304.07452
2016-01-07_18,301.26578
2016-01-08_00,295.11865
2016-01-08_06,293.50037
2016-01-08_12,304.993
2016-01-08_18,301.24725
2016-01-09_00,293.966
2016-01-09_06,293.33356
2016-01-09_12,304.00446
2016-01-09_18,300.62006
2016-01-10_00,293.41315
2016-01-10_06,291.75348
2016-01-10_12,301.97305
2016-01-10_18,298.47592
2016-01-11_00,294.2978
2016-01-11_06,293.73447
2016-01-11_12,302.5883
2016-01-11_18,300.3501
2016-01-12_00,295.4227
2016-01-12_06,294.0675
2016-01-12_12,305.9313
2016-01-12_18,302.35596
2016-01-13_00,296.9677
2016-01-13_06,294.7049
2016-01-13_12,305.89404
2016-01-13_18,303.57935
2016-01-14_00,297.21283
2016-01-14_06,296.3975
2016-01-14_12,304.5862
2016-01-14_18,301.13284
2016-01-15_00,297.873
2016-01-15_06,295.41046
2016-01-15_12,305.83386
2016-01-15_18,301.2362
2016-01-16_00,297.13898
2016-01-16_06,295.1994
2016-01-16_12,305.22617
2016-01-16_18,301.23407
2016-01-17_00,296.6517
2016-01-17_06,294.82507
2016-01-17_12,307.07184
2016-01-17_18,302.76392
2016-01-18_00,295.57025
2016-01-18_06,294.95007
2016-01-18_12,308.1548
2016-01-18_18,300.58398
2016-01-19_00,294.2837
2016-01-19_06,290.70862
2016-01-19_12,301.878
2016-01-19_18,297.66864
2016-01-20_00,291.69586
2016-01-20_06,289.03418
2016-01-20_12,298.52258
2016-01-20_18,297.23322
2016-01-21_00,294.59265
2016-01-21_06,293.6173
2016-01-21_12,302.1732
