Date,Average temperature [K]
2016-01-01_00,268.20172
2016-01-01_06,268.41006
2016-01-01_12,271.74292
2016-01-01_18,269.4781
2016-01-02_00,266.61792
2016-01-02_06,265.75452
2016-01-02_12,271.52985
2016-01-02_18,269.91882
2016-01-03_00,268.28577
2016-01-03_06,269.29816
2016-01-03_12,273.07083
2016-01-03_18,272.82007
2016-01-04_00,274.92896
2016-01-04_06,276.25272
2016-01-04_12,277.0886
2016-01-04_18,276.5874
2016-01-05_00,276.97552
2016-01-05_06,277.6654
2016-01-05_12,279.34314
2016-01-05_18,278.15283
2016-01-06_00,276.45856
2016-01-06_06,276.53528
2016-01-06_12,283.0434
2016-01-06_18,283.12946
2016-01-07_00,285.05493
2016-01-07_06,286.59274
2016-01-07_12,288.4007
2016-01-07_18,282.09683
2016-01-08_00,277.44824
2016-01-08_06,277.6742
2016-01-08_12,278.76303
2016-01-08_18,278.07245
2016-01-09_00,277.53046
2016-01-09_06,275.40436
2016-01-09_12,283.43414
2016-01-09_18,278.998
2016-01-10_00,277.21686
2016-01-10_06,276.40875
2016-01-10_12,285.12247
2016-01-10_18,282.09604
2016-01-11_00,281.09808
2016-01-11_06,280.75888
2016-01-11_12,288.23624
2016-01-11_18,285.23877
2016-01-12_00,281.62875
2016-01-12_06,281.2965
2016-01-12_12,291.03433
2016-01-12_18,286.9839
2016-01-13_00,283.49994
2016-01-13_06,280.02423
2016-01-13_12,280.7036
2016-01-13_18,279.6277
2016-01-14_00,278.3476
2016-01-14_06,277.96194
2016-01-14_12,279.13358
2016-01-14_18,278.08255
2016-01-15_00,276.16205
2016-01-15_06,274.8499
2016-01-15_12,281.00378
2016-01-15_18,279.307
2016-01-16_00,277.4627
2016-01-16_06,278.8454
2016-01-16_12,286.29355
2016-01-16_18,285.42255
2016-01-17_00,284.69662
2016-01-17_06,284.92273
2016-01-17_12,289.0357
2016-01-17_18,283.18286
2016-01-18_00,277.97748
2016-01-18_06,275.58484
2016-01-18_12,274.68115
2016-01-18_18,273.47705
2016-01-19_00,273.31787
2016-01-19_06,272.63586
2016-01-19_12,273.37653
2016-01-19_18,271.97968
2016-01-20_00,269.7276
2016-01-20_06,268.69775
2016-01-20_12,275.99426
2016-01-20_18,273.49933
2016-01-21_00,273.21814
2016-01-21_06,273.22473
2016-01-21_12,275.68735
2016-01-21_18,274.57843
2016-01-22_00,274.36145
2016-01-22_06,274.37988
2016-01-22_12,274.34778
2016-01-22_18,272.27344
2016-01-23_00,271.61697
2016-01-23_06,270.63605
