Date,Average pressure [Pa]
2021-01-01_00,102969.38
2021-01-01_06,102744.164
2021-01-01_12,102573.09
2021-01-01_18,102233.08
2021-01-02_00,102036.65
2021-01-02_06,101718.04
2021-01-02_12,101748.46
2021-01-02_18,101618.875
2021-01-03_00,101674.54
2021-01-03_06,101580.17
2021-01-03_12,101614.6
2021-01-03_18,101399.95
2021-01-04_00,101490.99
2021-01-04_06,101454.62
2021-01-04_12,101627.54
2021-01-04_18,101555.88
2021-01-05_00,101683.79
2021-01-05_06,101510.5
2021-01-05_12,101475.24
2021-01-05_18,101346.484
2021-01-06_00,101705.42
2021-01-06_06,101964.016
2021-01-06_12,102267.19
2021-01-06_18,102262.5
2021-01-07_00,102421.36
2021-01-07_06,102365.5
2021-01-07_12,102448.22
2021-01-07_18,102327.34
2021-01-08_00,102359.86
2021-01-08_06,102159.33
2021-01-08_12,102217.41
2021-01-08_18,101913.914
2021-01-09_00,101809.28
2021-01-09_06,101569.484
2021-01-09_12,101630.32
2021-01-09_18,101519.77
2021-01-10_00,101665.65
2021-01-10_06,101621.44
2021-01-10_12,101613.04
2021-01-10_18,101269.46
2021-01-11_00,100940.53
2021-01-11_06,100419.31
2021-01-11_12,100427.08
2021-01-11_18,100410.914
2021-01-12_00,100960.55
2021-01-12_06,101506.57
2021-01-12_12,101801.83
2021-01-12_18,101690.164
2021-01-13_00,101604.664
2021-01-13_06,101227.49
2021-01-13_12,100891.555
2021-01-13_18,99795.14
2021-01-14_00,100467.016
2021-01-14_06,100502.61
2021-01-14_12,100654.1
2021-01-14_18,100462.18
2021-01-15_00,100466.48
2021-01-15_06,100346.0
2021-01-15_12,100359.08
2021-01-15_18,100042.75
2021-01-16_00,99926.125
2021-01-16_06,99751.66
2021-01-16_12,100207.766
2021-01-16_18,100202.83
2021-01-17_00,100172.875
2021-01-17_06,99661.35
2021-01-17_12,100100.516
2021-01-17_18,99840.65
2021-01-18_00,99480.375
2021-01-18_06,99399.484
2021-01-18_12,100272.92
2021-01-18_18,100853.37
2021-01-19_00,101533.375
2021-01-19_06,101779.62
2021-01-19_12,102021.44
2021-01-19_18,102013.84
2021-01-20_00,102040.41
2021-01-20_06,101860.87
2021-01-20_12,101730.62
2021-01-20_18,101434.35
2021-01-21_00,101304.15
2021-01-21_06,100932.23
2021-01-21_12,100577.586
2021-01-21_18,99907.91
2021-01-22_00,99599.68
2021-01-22_06,100102.32
2021-01-22_12,100485.11
2021-01-22_18,100346.75
2021-01-23_00,100571.46
2021-01-23_06,100532.18
2021-01-23_12,100711.18
2021-01-23_18,100701.195
2021-01-24_00,100797.805
