Date,Average pressure [Pa]
2021-01-01_00,102630.32
2021-01-01_06,102412.13
2021-01-01_12,102330.91
2021-01-01_18,101997.53
2021-01-02_00,101939.38
2021-01-02_06,101609.836
2021-01-02_12,101592.21
2021-01-02_18,101408.33
2021-01-03_00,101453.055
2021-01-03_06,101200.484
2021-01-03_12,101165.38
2021-01-03_18,100806.984
2021-01-04_00,100831.23
2021-01-04_06,100888.6
2021-01-04_12,101187.695
2021-01-04_18,101128.93
2021-01-05_00,101305.27
2021-01-05_06,101249.95
2021-01-05_12,101422.12
2021-01-05_18,101420.31
2021-01-06_00,101783.55
2021-01-06_06,101884.33
2021-01-06_12,102324.61
2021-01-06_18,102357.81
2021-01-07_00,102594.016
2021-01-07_06,102580.34
2021-01-07_12,102694.31
2021-01-07_18,102581.64
2021-01-08_00,102673.92
2021-01-08_06,102446.44
2021-01-08_12,102476.78
2021-01-08_18,102250.24
2021-01-09_00,102233.11
2021-01-09_06,101916.36
2021-01-09_12,101903.37
2021-01-09_18,101794.38
2021-01-10_00,101946.51
2021-01-10_06,101771.83
2021-01-10_12,101823.98
2021-01-10_18,101537.82
2021-01-11_00,101393.266
2021-01-11_06,101007.984
2021-01-11_12,100931.375
2021-01-11_18,100669.9
2021-01-12_00,101137.5
2021-01-12_06,101570.24
2021-01-12_12,101912.375
2021-01-12_18,101741.336
2021-01-13_00,101617.945
2021-01-13_06,101116.945
2021-01-13_12,100856.01
2021-01-13_18,100591.234
2021-01-14_00,100897.875
2021-01-14_06,100856.516
2021-01-14_12,100883.01
2021-01-14_18,100612.96
2021-01-15_00,100489.52
2021-01-15_06,100327.25
2021-01-15_12,100309.47
2021-01-15_18,100162.28
2021-01-16_00,100404.64
2021-01-16_06,100229.0
2021-01-16_12,100747.61
2021-01-16_18,101002.44
2021-01-17_00,101186.94
2021-01-17_06,100935.18
2021-01-17_12,100968.09
2021-01-17_18,100816.82
2021-01-18_00,100803.81
2021-01-18_06,100490.89
2021-01-18_12,101122.92
2021-01-18_18,101521.336
2021-01-19_00,102061.11
2021-01-19_06,102117.51
2021-01-19_12,102420.66
2021-01-19_18,102394.31
2021-01-20_00,102461.89
2021-01-20_06,102183.52
2021-01-20_12,102091.164
2021-01-20_18,101856.62
2021-01-21_00,101759.23
2021-01-21_06,101292.38
2021-01-21_12,101019.38
2021-01-21_18,100539.16
2021-01-22_00,100425.07
2021-01-22_06,100521.46
2021-01-22_12,100846.05
2021-01-22_18,100843.234
2021-01-23_00,101135.13
2021-01-23_06,101063.43
2021-01-23_12,101191.65
2021-01-23_18,100997.29
2021-01-24_00,101135.305
2021-01-24_06,100868.04
2021-01-24_12,100873.29
2021-01-24_18,100296.66
2021-01-25_00,100031.57
