Date,Average pressure [Pa]
2014-01-01_00,98660.45
2014-01-01_06,98447.07
2014-01-01_12,97362.5
2014-01-01_18,96878.03
2014-01-02_00,97005.984
2014-01-02_06,97732.94
2014-01-02_12,98264.67
2014-01-02_18,98269.75
2014-01-03_00,97637.13
2014-01-03_06,97669.875
2014-01-03_12,97824.586
2014-01-03_18,98074.37
2014-01-04_00,98540.164
2014-01-04_06,97881.18
2014-01-04_12,97528.86
2014-01-04_18,97930.64
2014-01-05_00,98437.52
2014-01-05_06,98812.33
2014-01-05_12,98772.22
2014-01-05_18,98035.72
2014-01-06_00,97723.586
2014-01-06_06,97818.51
2014-01-06_12,97897.09
2014-01-06_18,97948.46
2014-01-07_00,98373.78
2014-01-07_06,98543.875
2014-01-07_12,98828.586
2014-01-07_18,99112.41
2014-01-08_00,99488.41
2014-01-08_06,99854.08
2014-01-08_12,100108.55
2014-01-08_18,99576.37
2014-01-09_00,99066.65
2014-01-09_06,98667.38
2014-01-09_12,99461.74
2014-01-09_18,99782.57
2014-01-10_00,100017.92
2014-01-10_06,100068.6
2014-01-10_12,100059.64
2014-01-10_18,99945.29
2014-01-11_00,99894.6
2014-01-11_06,100153.88
2014-01-11_12,100698.734
2014-01-11_18,100991.84
2014-01-12_00,101032.664
2014-01-12_06,100732.64
2014-01-12_12,100148.24
2014-01-12_18,99436.35
2014-01-13_00,99271.05
2014-01-13_06,99370.8
2014-01-13_12,99134.914
2014-01-13_18,98656.055
2014-01-14_00,98738.65
2014-01-14_06,98975.56
2014-01-14_12,99318.51
2014-01-14_18,99261.06
2014-01-15_00,98838.99
2014-01-15_06,98584.33
2014-01-15_12,98388.35
2014-01-15_18,98063.766
2014-01-16_00,97847.12
2014-01-16_06,97760.984
2014-01-16_12,97575.32
2014-01-16_18,97235.45
2014-01-17_00,97187.234
2014-01-17_06,97339.48
2014-01-17_12,97632.3
2014-01-17_18,97880.69
2014-01-18_00,97994.83
2014-01-18_06,97720.12
2014-01-18_12,97558.52
2014-01-18_18,97471.78
2014-01-19_00,97615.14
2014-01-19_06,97869.016
2014-01-19_12,98298.05
2014-01-19_18,98578.81
2014-01-20_00,98855.47
2014-01-20_06,99159.055
2014-01-20_12,99549.46
2014-01-20_18,99793.43
2014-01-21_00,99874.02
2014-01-21_06,99791.04
2014-01-21_12,99575.95
2014-01-21_18,99197.07
2014-01-22_00,98999.805
2014-01-22_06,98992.53
2014-01-22_12,99296.31
2014-01-22_18,99628.08
2014-01-23_00,99916.65
2014-01-23_06,99859.72
2014-01-23_12,99863.914
2014-01-23_18,100156.49
2014-01-24_00,100310.67
2014-01-24_06,100059.18
2014-01-24_12,99909.47
2014-01-24_18,99801.93
2014-01-25_00,99849.56
2014-01-25_06,100079.95
2014-01-25_12,99902.76
2014-01-25_18,99971.92
2014-01-26_00,100351.88
2014-01-26_06,99760.52
2014-01-26_12,98048.02
2014-01-26_18,97934.57
2014-01-27_00,97984.55
2014-01-27_06,97625.39
2014-01-27_12,97530.984
2014-01-27_18,97423.56
2014-01-28_00,97234.914
2014-01-28_06,96951.17
2014-01-28_12,96831.59
2014-01-28_18,96969.21
2014-01-29_00,97353.516
2014-01-29_06,97746.02
2014-01-29_12,98117.28
2014-01-29_18,98427.64
2014-01-30_00,98761.45
2014-01-30_06,98874.91
2014-01-30_12,98977.17
2014-01-30_18,99052.76
2014-01-31_00,99170.36
2014-01-31_06,99022.29
2014-01-31_12,98358.18
2014-01-31_18,97426.34
2014-02-01_00,96987.65
2014-02-01_06,97306.57
2014-02-01_12,97554.69
2014-02-01_18,97742.51
2014-02-02_00,98204.1
2014-02-02_06,98751.44
2014-02-02_12,99288.41
2014-02-02_18,99520.92
2014-02-03_00,99437.74
2014-02-03_06,99073.24
2014-02-03_12,98773.31
2014-02-03_18,98432.3
2014-02-04_00,98179.836
2014-02-04_06,98427.195
2014-02-04_12,98485.11
2014-02-04_18,97758.375
2014-02-05_00,96858.72
2014-02-05_06,96403.49
2014-02-05_12,95996.02
2014-02-05_18,96674.805
2014-02-06_00,97598.7
2014-02-06_06,98004.69
2014-02-06_12,97886.234
2014-02-06_18,96944.85
2014-02-07_00,96626.83
2014-02-07_06,97272.02
2014-02-07_12,98213.06
2014-02-07_18,98014.65
2014-02-08_00,96872.46
2014-02-08_06,96440.625
