Date,Average temperature [K]
2020-01-01_00,278.6278
2020-01-01_06,280.0733
2020-01-01_12,279.28204
2020-01-01_18,278.1104
2020-01-02_00,278.3538
2020-01-02_06,277.5961
2020-01-02_12,277.59833
2020-01-02_18,279.14734
2020-01-03_00,281.09845
2020-01-03_06,282.66577
2020-01-03_12,282.73108
2020-01-03_18,281.04352
2020-01-04_00,281.40735
2020-01-04_06,280.88306
2020-01-04_12,281.27353
2020-01-04_18,280.69598
2020-01-05_00,282.41766
2020-01-05_06,280.54626
2020-01-05_12,277.77277
2020-01-05_18,276.50653
2020-01-06_00,276.43732
2020-01-06_06,275.5285
2020-01-06_12,275.2912
2020-01-06_18,275.76868
2020-01-07_00,278.3869
2020-01-07_06,279.77817
2020-01-07_12,279.29462
2020-01-07_18,278.4017
2020-01-08_00,279.11856
2020-01-08_06,277.35254
2020-01-08_12,276.81784
2020-01-08_18,278.66684
2020-01-09_00,277.18393
2020-01-09_06,274.27484
2020-01-09_12,272.22174
2020-01-09_18,272.69016
2020-01-10_00,274.01205
2020-01-10_06,274.97693
2020-01-10_12,279.62592
2020-01-10_18,282.3199
2020-01-11_00,282.37677
2020-01-11_06,282.4609
2020-01-11_12,282.73685
2020-01-11_18,284.02972
2020-01-12_00,284.00952
2020-01-12_06,283.46313
2020-01-12_12,284.3263
2020-01-12_18,283.9085
2020-01-13_00,279.4787
2020-01-13_06,279.36328
2020-01-13_12,277.2238
2020-01-13_18,278.44028
2020-01-14_00,279.24353
2020-01-14_06,280.35706
2020-01-14_12,278.44696
2020-01-14_18,278.895
2020-01-15_00,278.935
2020-01-15_06,279.30072
2020-01-15_12,280.14233
2020-01-15_18,279.52884
2020-01-16_00,279.86655
2020-01-16_06,279.51685
2020-01-16_12,280.23462
2020-01-16_18,280.66388
2020-01-17_00,278.10828
2020-01-17_06,274.90244
2020-01-17_12,271.97742
2020-01-17_18,270.50055
2020-01-18_00,270.52454
2020-01-18_06,270.93524
2020-01-18_12,270.26163
2020-01-18_18,270.64902
2020-01-19_00,273.64072
2020-01-19_06,280.14343
2020-01-19_12,279.87537
2020-01-19_18,279.62286
2020-01-20_00,278.73285
2020-01-20_06,274.94827
2020-01-20_12,272.32745
2020-01-20_18,272.38327
2020-01-21_00,273.30588
2020-01-21_06,272.92896
2020-01-21_12,273.04633
2020-01-21_18,273.62726
2020-01-22_00,274.93652
2020-01-22_06,274.14856
2020-01-22_12,274.5968
2020-01-22_18,275.8263
2020-01-23_00,275.1645
2020-01-23_06,276.04916
2020-01-23_12,276.6519
2020-01-23_18,277.82938
2020-01-24_00,277.73907
2020-01-24_06,278.1827
2020-01-24_12,278.28467
2020-01-24_18,278.49188
2020-01-25_00,278.5446
2020-01-25_06,279.18723
2020-01-25_12,279.5066
2020-01-25_18,281.02252
2020-01-26_00,281.47192
2020-01-26_06,285.1502
2020-01-26_12,278.79297
2020-01-26_18,279.20105
2020-01-27_00,278.79767
2020-01-27_06,279.05994
2020-01-27_12,278.89252
2020-01-27_18,278.97913
2020-01-28_00,278.74286
