Date,Average pressure [Pa]
2017-01-01_00,100526.93
2017-01-01_06,99851.22
2017-01-01_12,99997.44
2017-01-01_18,100420.75
2017-01-02_00,100835.45
2017-01-02_06,101198.37
2017-01-02_12,101470.58
2017-01-02_18,101512.67
2017-01-03_00,101489.55
2017-01-03_06,101386.11
2017-01-03_12,101324.09
2017-01-03_18,101136.59
2017-01-04_00,101072.56
2017-01-04_06,100981.81
2017-01-04_12,101056.375
2017-01-04_18,101177.22
2017-01-05_00,101443.51
2017-01-05_06,101582.1
2017-01-05_12,101732.35
2017-01-05_18,101780.81
2017-01-06_00,101814.36
2017-01-06_06,101736.45
2017-01-06_12,101687.35
2017-01-06_18,101563.26
2017-01-07_00,101545.09
2017-01-07_06,101525.195
2017-01-07_12,101609.08
2017-01-07_18,101625.63
2017-01-08_00,101602.34
2017-01-08_06,101545.336
2017-01-08_12,101631.47
2017-01-08_18,101486.11
2017-01-09_00,101174.15
2017-01-09_06,100613.28
2017-01-09_12,99938.94
2017-01-09_18,99733.47
2017-01-10_00,99560.305
2017-01-10_06,99555.125
2017-01-10_12,99699.34
2017-01-10_18,99661.48
2017-01-11_00,99606.4
2017-01-11_06,99427.76
2017-01-11_12,99747.9
2017-01-11_18,100022.51
2017-01-12_00,99971.07
2017-01-12_06,99467.875
2017-01-12_12,98677.71
2017-01-12_18,98380.836
2017-01-13_00,98684.13
2017-01-13_06,99445.336
2017-01-13_12,99893.875
2017-01-13_18,100202.98
2017-01-14_00,100408.01
2017-01-14_06,100460.375
2017-01-14_12,100585.79
2017-01-14_18,100777.56
2017-01-15_00,100878.3
2017-01-15_06,100819.6
2017-01-15_12,100810.914
2017-01-15_18,100872.53
2017-01-16_00,100999.56
2017-01-16_06,101040.58
2017-01-16_12,101144.9
2017-01-16_18,101217.41
2017-01-17_00,101423.9
2017-01-17_06,101586.4
2017-01-17_12,101834.11
2017-01-17_18,101911.28
2017-01-18_00,101982.74
2017-01-18_06,101993.58
2017-01-18_12,102103.95
2017-01-18_18,102085.45
2017-01-19_00,102076.125
2017-01-19_06,101961.67
2017-01-19_12,102006.27
2017-01-19_18,101842.09
2017-01-20_00,101807.516
2017-01-20_06,101655.59
2017-01-20_12,101600.66
2017-01-20_18,101401.34
2017-01-21_00,101280.984
2017-01-21_06,101116.67
2017-01-21_12,100991.016
2017-01-21_18,100798.46
2017-01-22_00,100743.99
2017-01-22_06,100657.445
2017-01-22_12,100807.33
2017-01-22_18,100898.805
2017-01-23_00,101060.375
2017-01-23_06,101059.445
2017-01-23_12,101123.586
2017-01-23_18,101005.88
2017-01-24_00,100984.13
2017-01-24_06,100899.24
2017-01-24_12,101024.24
2017-01-24_18,100989.89
2017-01-25_00,100944.016
2017-01-25_06,100842.67
2017-01-25_12,100813.48
2017-01-25_18,100602.69
2017-01-26_00,100392.336
2017-01-26_06,99998.734
2017-01-26_12,99798.31
2017-01-26_18,99560.79
2017-01-27_00,99336.94
2017-01-27_06,99016.14
2017-01-27_12,98965.555
2017-01-27_18,98946.805
2017-01-28_00,98818.875
2017-01-28_06,98860.086
2017-01-28_12,99292.14
2017-01-28_18,99486.766
2017-01-29_00,99540.53
2017-01-29_06,99562.2
2017-01-29_12,99301.63
2017-01-29_18,98834.74
2017-01-30_00,99062.35
2017-01-30_06,99219.484
2017-01-30_12,99309.2
2017-01-30_18,99229.445
2017-01-31_00,99168.82
2017-01-31_06,99077.0
2017-01-31_12,99219.07
2017-01-31_18,99234.81
2017-02-01_00,99189.87
2017-02-01_06,98986.35
2017-02-01_12,98694.12
2017-02-01_18,98247.266
2017-02-02_00,97967.58
2017-02-02_06,97489.55
2017-02-02_12,97117.53
2017-02-02_18,96964.45
2017-02-03_00,97474.24
2017-02-03_06,97647.24
2017-02-03_12,97233.5
2017-02-03_18,97078.93
2017-02-04_00,97585.64
2017-02-04_06,97767.555
2017-02-04_12,98052.05
2017-02-04_18,97945.31
2017-02-05_00,97949.7
2017-02-05_06,98111.94
2017-02-05_12,98816.21
2017-02-05_18,99444.14
2017-02-06_00,99978.03
2017-02-06_06,100061.695
2017-02-06_12,99841.48
2017-02-06_18,99340.99
2017-02-07_00,99260.64
2017-02-07_06,99467.12
2017-02-07_12,99718.266
2017-02-07_18,100098.37
2017-02-08_00,100564.97
2017-02-08_06,100852.25
2017-02-08_12,101071.51
2017-02-08_18,101158.94
2017-02-09_00,101232.88
2017-02-09_06,101115.04
2017-02-09_12,100983.35
2017-02-09_18,100715.11
2017-02-10_00,100698.02
2017-02-10_06,100681.69
2017-02-10_12,100841.5
2017-02-10_18,100854.54
2017-02-11_00,101013.87
2017-02-11_06,100880.23
2017-02-11_12,100782.766
2017-02-11_18,100714.84
2017-02-12_00,100703.1
2017-02-12_06,100657.3
2017-02-12_12,100531.445
2017-02-12_18,100313.695
2017-02-13_00,100271.68
2017-02-13_06,100135.62
2017-02-13_12,100108.64
2017-02-13_18,99992.77
2017-02-14_00,100074.56
2017-02-14_06,100098.53
2017-02-14_12,100347.336
2017-02-14_18,100604.93
2017-02-15_00,100762.43
2017-02-15_06,100749.68
2017-02-15_12,100853.42
2017-02-15_18,101022.05
2017-02-16_00,101203.17
2017-02-16_06,101241.38
2017-02-16_12,101283.47
2017-02-16_18,101200.266
2017-02-17_00,101158.89
2017-02-17_06,101055.734
2017-02-17_12,101089.5
2017-02-17_18,100898.22
2017-02-18_00,100818.6
2017-02-18_06,100642.82
2017-02-18_12,100737.45
2017-02-18_18,100618.31
2017-02-19_00,100643.8
2017-02-19_06,100583.4
2017-02-19_12,100653.91
2017-02-19_18,100558.79
2017-02-20_00,100544.14
2017-02-20_06,100412.96
2017-02-20_12,100404.59
2017-02-20_18,100367.234
2017-02-21_00,100313.13
2017-02-21_06,100137.305
2017-02-21_12,100103.1
2017-02-21_18,99777.88
2017-02-22_00,99551.44
2017-02-22_06,99350.95
2017-02-22_12,99318.84
2017-02-22_18,99090.016
2017-02-23_00,98684.62
2017-02-23_06,97639.41
2017-02-23_12,98111.74
2017-02-23_18,98838.016
2017-02-24_00,99496.51
2017-02-24_06,99901.86
2017-02-24_12,100233.23
2017-02-24_18,100188.55
2017-02-25_00,99967.65
2017-02-25_06,99571.336
2017-02-25_12,99370.53
2017-02-25_18,99101.22
2017-02-26_00,99022.336
2017-02-26_06,98999.68
2017-02-26_12,98739.33
2017-02-26_18,98321.07
2017-02-27_00,98126.516
2017-02-27_06,97438.914
2017-02-27_12,96874.85
2017-02-27_18,96755.4
2017-02-28_00,96798.37
2017-02-28_06,97017.77
2017-02-28_12,97259.4
2017-02-28_18,97545.46
2017-03-01_00,98138.375
2017-03-01_06,98252.93
2017-03-01_12,98217.945
2017-03-01_18,98037.87
2017-03-02_00,98505.1
2017-03-02_06,98970.58
2017-03-02_12,99488.43
2017-03-02_18,99316.04
2017-03-03_00,99003.17
2017-03-03_06,98218.875
2017-03-03_12,97569.21
2017-03-03_18,97216.84
2017-03-04_00,97054.2
2017-03-04_06,97058.03
2017-03-04_12,96850.15
2017-03-04_18,97148.12
2017-03-05_00,97500.32
2017-03-05_06,96872.92
2017-03-05_12,97088.58
2017-03-05_18,97754.516
2017-03-06_00,98544.41
2017-03-06_06,98351.02
2017-03-06_12,98935.64
2017-03-06_18,99410.96
2017-03-07_00,99931.766
2017-03-07_06,100027.39
2017-03-07_12,100046.14
2017-03-07_18,99821.24
2017-03-08_00,99448.37
2017-03-08_06,99345.58
2017-03-08_12,99637.65
2017-03-08_18,99817.016
2017-03-09_00,99937.375
2017-03-09_06,100137.57
2017-03-09_12,100596.164
2017-03-09_18,100732.2
2017-03-10_00,100838.82
2017-03-10_06,100695.92
2017-03-10_12,100666.04
2017-03-10_18,100400.586
2017-03-11_00,100332.64
2017-03-11_06,100028.86
2017-03-11_12,99948.95
2017-03-11_18,99798.02
2017-03-12_00,99700.22
2017-03-12_06,99595.8
2017-03-12_12,99843.77
2017-03-12_18,100334.35
2017-03-13_00,100855.42
2017-03-13_06,101130.56
2017-03-13_12,101367.875
2017-03-13_18,101475.414
2017-03-14_00,101574.83
2017-03-14_06,101543.82
2017-03-14_12,101636.26
2017-03-14_18,101643.31
2017-03-15_00,101738.11
2017-03-15_06,101710.87
2017-03-15_12,101694.6
2017-03-15_18,101418.38
2017-03-16_00,101180.055
2017-03-16_06,100774.586
2017-03-16_12,100573.37
2017-03-16_18,100362.45
2017-03-17_00,100487.84
2017-03-17_06,100445.36
2017-03-17_12,100281.71
2017-03-17_18,99724.85
2017-03-18_00,99419.875
2017-03-18_06,99464.8
2017-03-18_12,99631.27
2017-03-18_18,99627.93
2017-03-19_00,99585.87
2017-03-19_06,99357.79
2017-03-19_12,99253.88
2017-03-19_18,99157.055
2017-03-20_00,99051.195
2017-03-20_06,98633.2
2017-03-20_12,98598.07
2017-03-20_18,98761.28
2017-03-21_00,98948.46
2017-03-21_06,99188.74
2017-03-21_12,99287.11
2017-03-21_18,98968.53
2017-03-22_00,98458.94
2017-03-22_06,98244.09
2017-03-22_12,98627.195
2017-03-22_18,98997.44
2017-03-23_00,99427.34
2017-03-23_06,99682.08
2017-03-23_12,99959.445
2017-03-23_18,100152.39
2017-03-24_00,100640.45
2017-03-24_06,100880.93
2017-03-24_12,101249.24
2017-03-24_18,101298.05
2017-03-25_00,101518.92
2017-03-25_06,101457.35
2017-03-25_12,101314.89
2017-03-25_18,100893.45
2017-03-26_00,100791.336
2017-03-26_06,100692.38
2017-03-26_12,100644.75
2017-03-26_18,100446.24
2017-03-27_00,100620.58
2017-03-27_06,100522.29
2017-03-27_12,100471.7
2017-03-27_18,100266.36
2017-03-28_00,100180.4
2017-03-28_06,100081.71
2017-03-28_12,100197.586
2017-03-28_18,100164.6
2017-03-29_00,100101.91
2017-03-29_06,100208.5
2017-03-29_12,100234.13
2017-03-29_18,100130.47
2017-03-30_00,100152.83
2017-03-30_06,100029.08
2017-03-30_12,99960.23
2017-03-30_18,99628.03
2017-03-31_00,99294.53
2017-03-31_06,98980.62
2017-03-31_12,99135.01
2017-03-31_18,98940.87
2017-04-01_00,98824.91
2017-04-01_06,98917.26
2017-04-01_12,99293.9
2017-04-01_18,99604.2
2017-04-02_00,100066.19
2017-04-02_06,100417.92
2017-04-02_12,100724.61
2017-04-02_18,100771.22
2017-04-03_00,100856.445
2017-04-03_06,100777.1
2017-04-03_12,100682.72
2017-04-03_18,100540.6
2017-04-04_00,100537.26
2017-04-04_06,100762.59
2017-04-04_12,101234.18
2017-04-04_18,101360.984
2017-04-05_00,101582.42
2017-04-05_06,101618.12
2017-04-05_12,101693.58
2017-04-05_18,101570.58
2017-04-06_00,101635.87
2017-04-06_06,101571.05
2017-04-06_12,101545.164
2017-04-06_18,101320.66
2017-04-07_00,101274.29
2017-04-07_06,101136.984
2017-04-07_12,101081.88
2017-04-07_18,100861.18
2017-04-08_00,100820.63
2017-04-08_06,100682.64
2017-04-08_12,100583.01
2017-04-08_18,100344.41
2017-04-09_00,100305.25
2017-04-09_06,100238.82
2017-04-09_12,100327.64
2017-04-09_18,100500.17
2017-04-10_00,100705.516
2017-04-10_06,100970.24
2017-04-10_12,101169.51
2017-04-10_18,101199.95
2017-04-11_00,101310.4
2017-04-11_06,101303.93
2017-04-11_12,101251.02
2017-04-11_18,101000.195
2017-04-12_00,100780.64
2017-04-12_06,100489.695
2017-04-12_12,100372.14
2017-04-12_18,100257.3
2017-04-13_00,100331.34
2017-04-13_06,100271.07
2017-04-13_12,100295.83
2017-04-13_18,100218.06
2017-04-14_00,100237.5
2017-04-14_06,100103.95
2017-04-14_12,100064.19
2017-04-14_18,99937.33
2017-04-15_00,100021.46
2017-04-15_06,100218.7
2017-04-15_12,100434.81
2017-04-15_18,100522.0
2017-04-16_00,100692.36
2017-04-16_06,100741.234
2017-04-16_12,100721.85
2017-04-16_18,100539.305
2017-04-17_00,100526.37
2017-04-17_06,100584.35
2017-04-17_12,100740.58
2017-04-17_18,100851.98
2017-04-18_00,101104.1
2017-04-18_06,101343.31
2017-04-18_12,101581.88
2017-04-18_18,101635.45
2017-04-19_00,101813.48
2017-04-19_06,101937.48
2017-04-19_12,102004.91
2017-04-19_18,101899.68
2017-04-20_00,101975.69
2017-04-20_06,101948.92
2017-04-20_12,101961.42
2017-04-20_18,101816.84
2017-04-21_00,101803.27
2017-04-21_06,101691.53
2017-04-21_12,101643.555
2017-04-21_18,101454.15
2017-04-22_00,101469.016
2017-04-22_06,101389.19
2017-04-22_12,101347.09
2017-04-22_18,101164.086
2017-04-23_00,101211.57
2017-04-23_06,101119.555
2017-04-23_12,101028.0
2017-04-23_18,100749.516
2017-04-24_00,100571.12
2017-04-24_06,100240.164
2017-04-24_12,100040.48
2017-04-24_18,99895.41
2017-04-25_00,99974.98
2017-04-25_06,99881.01
2017-04-25_12,99980.4
2017-04-25_18,99953.22
2017-04-26_00,100193.016
2017-04-26_06,100303.586
2017-04-26_12,100371.36
2017-04-26_18,100379.03
2017-04-27_00,100515.11
2017-04-27_06,100509.695
2017-04-27_12,100402.414
2017-04-27_18,100256.3
2017-04-28_00,100260.57
2017-04-28_06,100172.56
2017-04-28_12,100118.58
2017-04-28_18,100023.05
2017-04-29_00,99983.86
2017-04-29_06,99800.17
2017-04-29_12,99594.19
2017-04-29_18,99166.5
2017-04-30_00,98756.16
2017-04-30_06,98381.3
2017-04-30_12,98035.96
2017-04-30_18,98075.91
2017-05-01_00,98153.32
2017-05-01_06,98378.42
2017-05-01_12,98811.914
2017-05-01_18,99256.57
2017-05-02_00,99759.94
2017-05-02_06,100156.23
2017-05-02_12,100408.23
2017-05-02_18,100445.07
2017-05-03_00,100655.69
2017-05-03_06,100769.29
2017-05-03_12,100723.414
2017-05-03_18,100602.44
2017-05-04_00,100712.375
2017-05-04_06,100660.74
2017-05-04_12,100622.7
2017-05-04_18,100529.23
2017-05-05_00,100719.05
2017-05-05_06,100672.586
2017-05-05_12,100333.13
2017-05-05_18,99910.62
2017-05-06_00,99772.586
2017-05-06_06,99560.55
2017-05-06_12,99622.22
2017-05-06_18,99833.836
2017-05-07_00,100175.875
2017-05-07_06,100420.61
2017-05-07_12,100653.76
2017-05-07_18,100650.34
2017-05-08_00,100838.21
2017-05-08_06,101006.69
2017-05-08_12,101156.125
2017-05-08_18,101011.94
2017-05-09_00,101101.86
2017-05-09_06,100930.54
2017-05-09_12,100650.85
2017-05-09_18,100072.875
2017-05-10_00,99798.266
2017-05-10_06,99417.38
2017-05-10_12,99103.69
2017-05-10_18,98585.72
2017-05-11_00,98348.24
2017-05-11_06,97989.695
2017-05-11_12,97850.34
2017-05-11_18,97660.25
2017-05-12_00,97714.305
2017-05-12_06,97689.26
2017-05-12_12,97873.07
2017-05-12_18,97995.14
2017-05-13_00,98342.58
2017-05-13_06,98694.83
2017-05-13_12,99041.234
2017-05-13_18,99093.45
2017-05-14_00,99317.97
2017-05-14_06,99760.695
2017-05-14_12,100268.266
2017-05-14_18,100477.734
2017-05-15_00,100495.46
2017-05-15_06,100252.98
2017-05-15_12,100329.125
2017-05-15_18,100369.53
2017-05-16_00,100437.35
2017-05-16_06,100345.36
2017-05-16_12,100464.77
2017-05-16_18,100527.39
2017-05-17_00,100466.31
2017-05-17_06,100264.52
2017-05-17_12,100046.83
2017-05-17_18,99779.47
2017-05-18_00,99721.05
2017-05-18_06,99692.336
2017-05-18_12,99668.09
2017-05-18_18,99609.62
2017-05-19_00,99640.53
2017-05-19_06,99588.04
2017-05-19_12,99585.23
2017-05-19_18,99631.01
2017-05-20_00,99775.93
2017-05-20_06,99791.53
2017-05-20_12,99968.84
2017-05-20_18,100212.086
2017-05-21_00,100505.49
2017-05-21_06,100571.22
2017-05-21_12,100561.11
2017-05-21_18,100240.84
2017-05-22_00,100113.94
2017-05-22_06,99804.836
2017-05-22_12,99766.11
2017-05-22_18,99878.25
2017-05-23_00,100155.47
2017-05-23_06,100289.52
2017-05-23_12,100592.41
2017-05-23_18,100735.59
2017-05-24_00,100946.19
2017-05-24_06,100998.266
2017-05-24_12,101041.8
2017-05-24_18,100871.97
2017-05-25_00,100818.77
2017-05-25_06,100761.625
2017-05-25_12,100627.25
2017-05-25_18,100344.625
2017-05-26_00,100263.305
2017-05-26_06,100097.875
2017-05-26_12,99945.29
2017-05-26_18,99622.56
2017-05-27_00,99470.75
2017-05-27_06,99234.16
2017-05-27_12,99506.16
2017-05-27_18,99834.74
2017-05-28_00,100182.62
2017-05-28_06,100217.97
2017-05-28_12,100222.83
2017-05-28_18,99926.32
2017-05-29_00,99727.1
2017-05-29_06,99545.09
2017-05-29_12,99569.38
2017-05-29_18,99559.86
2017-05-30_00,99701.516
2017-05-30_06,99733.08
2017-05-30_12,99972.95
2017-05-30_18,100179.08
2017-05-31_00,100439.5
2017-05-31_06,100522.266
2017-05-31_12,100597.61
2017-05-31_18,100503.39
2017-06-01_00,100511.74
2017-06-01_06,100458.914
2017-06-01_12,100347.336
2017-06-01_18,100164.99
2017-06-02_00,100127.88
2017-06-02_06,100017.9
2017-06-02_12,100070.07
2017-06-02_18,99976.32
2017-06-03_00,100000.875
2017-06-03_06,99949.83
2017-06-03_12,99914.6
2017-06-03_18,99871.02
2017-06-04_00,99980.27
2017-06-04_06,99970.36
2017-06-04_12,99929.516
2017-06-04_18,99805.836
2017-06-05_00,99632.64
2017-06-05_06,99085.5
2017-06-05_12,98701.08
2017-06-05_18,97701.49
2017-06-06_00,97373.31
2017-06-06_06,97919.555
2017-06-06_12,98416.36
2017-06-06_18,98742.36
2017-06-07_00,99104.734
2017-06-07_06,99481.59
2017-06-07_12,99759.375
2017-06-07_18,99548.95
2017-06-08_00,99395.07
2017-06-08_06,99037.5
2017-06-08_12,98949.07
2017-06-08_18,98960.03
2017-06-09_00,98972.24
2017-06-09_06,99109.2
2017-06-09_12,99502.39
2017-06-09_18,99774.44
2017-06-10_00,99828.37
2017-06-10_06,99609.89
2017-06-10_12,99660.16
2017-06-10_18,99696.78
2017-06-11_00,99767.26
2017-06-11_06,99689.19
2017-06-11_12,99639.695
2017-06-11_18,99675.61
2017-06-12_00,99858.64
2017-06-12_06,99957.375
2017-06-12_12,100260.18
2017-06-12_18,100359.57
2017-06-13_00,100396.29
2017-06-13_06,100351.805
2017-06-13_12,100407.81
2017-06-13_18,100296.78
2017-06-14_00,100215.33
2017-06-14_06,100102.47
2017-06-14_12,99962.57
2017-06-14_18,99775.71
2017-06-15_00,99791.77
2017-06-15_06,99696.945
2017-06-15_12,99925.93
2017-06-15_18,100142.336
2017-06-16_00,100427.32
2017-06-16_06,100713.21
2017-06-16_12,100933.47
2017-06-16_18,101045.09
2017-06-17_00,101197.95
2017-06-17_06,101139.36
2017-06-17_12,101144.8
2017-06-17_18,101045.41
2017-06-18_00,100964.52
2017-06-18_06,100881.32
2017-06-18_12,100761.84
2017-06-18_18,100526.516
2017-06-19_00,100489.36
2017-06-19_06,100392.73
2017-06-19_12,100299.17
2017-06-19_18,100134.67
2017-06-20_00,100170.14
2017-06-20_06,100180.766
2017-06-20_12,100161.305
2017-06-20_18,99997.31
2017-06-21_00,100017.234
2017-06-21_06,99907.836
2017-06-21_12,99722.336
2017-06-21_18,99567.06
2017-06-22_00,99619.36
2017-06-22_06,99564.11
2017-06-22_12,99731.445
2017-06-22_18,99847.83
2017-06-23_00,99996.63
2017-06-23_06,99941.99
2017-06-23_12,99995.46
2017-06-23_18,99970.14
2017-06-24_00,99896.39
2017-06-24_06,99786.81
2017-06-24_12,99813.84
2017-06-24_18,99658.13
2017-06-25_00,99696.31
2017-06-25_06,99580.055
2017-06-25_12,99645.12
2017-06-25_18,99763.65
2017-06-26_00,99871.44
2017-06-26_06,99842.99
2017-06-26_12,99787.086
2017-06-26_18,99585.16
2017-06-27_00,99431.445
2017-06-27_06,99157.1
2017-06-27_12,98995.68
2017-06-27_18,98738.45
2017-06-28_00,98532.59
2017-06-28_06,98295.8
2017-06-28_12,98257.47
2017-06-28_18,98165.945
2017-06-29_00,98116.31
2017-06-29_06,98008.766
2017-06-29_12,98078.81
2017-06-29_18,98300.0
2017-06-30_00,98511.84
2017-06-30_06,98657.35
2017-06-30_12,99071.31
2017-06-30_18,99488.82
2017-07-01_00,99887.914
2017-07-01_06,100111.086
2017-07-01_12,100265.89
2017-07-01_18,100225.46
2017-07-02_00,100311.2
2017-07-02_06,100553.91
2017-07-02_12,100708.13
2017-07-02_18,100608.33
2017-07-03_00,100580.88
2017-07-03_06,100390.164
