Date,Average temperature [K]
2015-01-01_00,266.31757
2015-01-01_06,268.63495
2015-01-01_12,271.2708
2015-01-01_18,272.92096
2015-01-02_00,274.67618
2015-01-02_06,273.24115
2015-01-02_12,274.22607
2015-01-02_18,275.16406
2015-01-03_00,275.71747
2015-01-03_06,275.67883
2015-01-03_12,276.96124
2015-01-03_18,276.21954
2015-01-04_00,274.98645
2015-01-04_06,274.66974
2015-01-04_12,274.88937
2015-01-04_18,274.23526
2015-01-05_00,273.30035
2015-01-05_06,273.07404
2015-01-05_12,272.135
2015-01-05_18,270.8637
2015-01-06_00,267.39648
2015-01-06_06,263.50424
2015-01-06_12,262.46722
2015-01-06_18,261.03674
2015-01-07_00,258.32977
2015-01-07_06,256.7848
2015-01-07_12,261.8516
2015-01-07_18,259.0134
2015-01-08_00,255.85455
2015-01-08_06,254.12991
2015-01-08_12,262.5777
2015-01-08_18,261.17563
2015-01-09_00,261.63123
2015-01-09_06,262.04404
2015-01-09_12,268.39
2015-01-09_18,275.40472
2015-01-10_00,273.41525
2015-01-10_06,274.511
2015-01-10_12,275.28613
2015-01-10_18,274.13025
2015-01-11_00,274.60052
2015-01-11_06,276.62512
2015-01-11_12,277.51422
2015-01-11_18,276.36023
2015-01-12_00,275.42346
2015-01-12_06,274.58865
2015-01-12_12,275.41418
2015-01-12_18,274.10803
2015-01-13_00,274.73547
2015-01-13_06,277.4732
2015-01-13_12,279.64502
2015-01-13_18,279.03253
2015-01-14_00,277.055
2015-01-14_06,275.04016
2015-01-14_12,280.9765
2015-01-14_18,276.33804
2015-01-15_00,273.81213
2015-01-15_06,273.88654
2015-01-15_12,274.40167
2015-01-15_18,273.9508
2015-01-16_00,272.3138
2015-01-16_06,271.6324
2015-01-16_12,273.23883
2015-01-16_18,273.3427
2015-01-17_00,274.10406
2015-01-17_06,272.7162
2015-01-17_12,273.07416
2015-01-17_18,274.0371
2015-01-18_00,273.7179
2015-01-18_06,273.55157
2015-01-18_12,274.47626
2015-01-18_18,273.62518
2015-01-19_00,273.469
2015-01-19_06,273.2708
2015-01-19_12,274.12292
2015-01-19_18,273.33035
2015-01-20_00,272.9251
2015-01-20_06,272.59357
2015-01-20_12,273.45624
2015-01-20_18,273.2619
2015-01-21_00,272.97693
2015-01-21_06,272.78378
2015-01-21_12,272.84283
2015-01-21_18,272.309
2015-01-22_00,272.02783
2015-01-22_06,272.11426
2015-01-22_12,272.3911
2015-01-22_18,272.51636
2015-01-23_00,272.80145
2015-01-23_06,272.84973
2015-01-23_12,273.53088
2015-01-23_18,273.6156
2015-01-24_00,273.16907
2015-01-24_06,272.76337
2015-01-24_12,272.278
2015-01-24_18,271.44672
2015-01-25_00,269.25598
2015-01-25_06,268.60538
2015-01-25_12,268.75354
2015-01-25_18,268.82108
2015-01-26_00,268.60193
2015-01-26_06,269.36523
2015-01-26_12,270.98853
2015-01-26_18,270.15952
2015-01-27_00,269.57013
2015-01-27_06,268.90607
2015-01-27_12,271.12726
2015-01-27_18,269.6892
2015-01-28_00,268.22894
2015-01-28_06,267.80325
2015-01-28_12,271.12466
2015-01-28_18,270.31177
2015-01-29_00,269.2447
2015-01-29_06,269.29626
2015-01-29_12,272.52856
2015-01-29_18,272.12787
2015-01-30_00,272.80533
2015-01-30_06,274.83447
2015-01-30_12,274.76642
2015-01-30_18,275.50677
2015-01-31_00,278.0647
2015-01-31_06,278.51404
2015-01-31_12,280.78412
2015-01-31_18,279.2202
2015-02-01_00,274.79572
2015-02-01_06,271.4605
2015-02-01_12,277.0927
2015-02-01_18,274.12317
2015-02-02_00,272.90512
2015-02-02_06,271.48898
2015-02-02_12,276.9221
2015-02-02_18,274.92908
2015-02-03_00,274.1816
2015-02-03_06,272.1182
2015-02-03_12,275.9866
2015-02-03_18,273.69
2015-02-04_00,273.0483
2015-02-04_06,273.48578
2015-02-04_12,274.8871
2015-02-04_18,271.52606
2015-02-05_00,270.8924
2015-02-05_06,271.36157
2015-02-05_12,272.55353
2015-02-05_18,272.21204
2015-02-06_00,271.02142
2015-02-06_06,268.59747
2015-02-06_12,269.32007
2015-02-06_18,267.35052
2015-02-07_00,265.7449
2015-02-07_06,267.3218
2015-02-07_12,271.06885
2015-02-07_18,271.6919
2015-02-08_00,271.9502
2015-02-08_06,271.61896
2015-02-08_12,273.40924
2015-02-08_18,272.08875
2015-02-09_00,267.37024
2015-02-09_06,268.34412
2015-02-09_12,270.4804
2015-02-09_18,267.6734
2015-02-10_00,264.8651
2015-02-10_06,263.40265
2015-02-10_12,269.26886
2015-02-10_18,264.7262
2015-02-11_00,263.4751
2015-02-11_06,263.61203
2015-02-11_12,270.6258
2015-02-11_18,267.80994
2015-02-12_00,266.18457
2015-02-12_06,268.24957
2015-02-12_12,271.55212
2015-02-12_18,271.0802
2015-02-13_00,271.74118
2015-02-13_06,272.07224
2015-02-13_12,272.681
2015-02-13_18,271.75793
2015-02-14_00,270.8537
2015-02-14_06,270.1383
2015-02-14_12,270.16638
2015-02-14_18,269.43408
2015-02-15_00,268.96738
2015-02-15_06,269.00635
2015-02-15_12,269.35767
2015-02-15_18,269.69183
2015-02-16_00,267.93878
2015-02-16_06,264.5226
2015-02-16_12,267.99942
2015-02-16_18,265.63123
2015-02-17_00,263.6709
2015-02-17_06,262.3226
2015-02-17_12,270.34503
2015-02-17_18,267.5044
2015-02-18_00,263.50247
2015-02-18_06,260.59695
2015-02-18_12,272.40826
2015-02-18_18,268.8698
2015-02-19_00,271.25912
2015-02-19_06,272.75616
2015-02-19_12,274.39883
2015-02-19_18,274.06836
2015-02-20_00,273.7236
2015-02-20_06,274.0014
2015-02-20_12,275.34314
2015-02-20_18,274.44763
2015-02-21_00,274.79474
2015-02-21_06,274.62427
2015-02-21_12,276.23297
2015-02-21_18,274.4461
2015-02-22_00,273.59705
2015-02-22_06,273.6076
2015-02-22_12,275.06805
2015-02-22_18,274.62238
2015-02-23_00,274.58618
2015-02-23_06,274.40845
2015-02-23_12,276.1197
2015-02-23_18,275.47504
2015-02-24_00,276.26978
2015-02-24_06,275.44226
2015-02-24_12,279.74707
2015-02-24_18,276.38232
2015-02-25_00,274.8808
2015-02-25_06,274.0011
2015-02-25_12,277.1262
2015-02-25_18,275.02576
2015-02-26_00,274.12732
2015-02-26_06,273.60242
2015-02-26_12,277.78842
2015-02-26_18,274.97766
2015-02-27_00,274.21448
2015-02-27_06,275.16547
2015-02-27_12,277.11264
2015-02-27_18,276.59518
2015-02-28_00,275.70847
2015-02-28_06,275.34882
2015-02-28_12,278.21393
2015-02-28_18,276.45142
